IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_MS_20161108_GEN_PRE_REP_TRUMP,USA_MS_20161108_GEN_PRE_DEM_CLINTON,USA_MS_20161108_GEN_PRE_LIB_JOHNSON,USA_MS_20161108_GEN_PRE_GRE_STEIN,USA_MS_20161108_GEN_PRE_CON_CASTLE,USA_MS_20161108_GEN_PRE_PRO_HEDGES,USA_MS_20161108_GEN_PRE_DEL_FUENTE
0,_149,_Redwood,_28149000104,140,14,2,0,1,0,0
0,_149,_St. Aloysius,_28149000201,10,243,2,1,0,0,0
0,_149,_Kings,_28149000202,305,484,8,0,4,0,2
0,_149,_Cedar Grove,_28149000203,212,854,9,2,2,1,0
0,_149,_3-61 Store,_28149000204,78,50,0,0,0,0,0
0,_149,_Auditorium,_28149000205,94,744,9,2,0,1,0
0,_149,_Brunswick,_28149000206,216,36,3,0,0,0,0
0,_149,_Vicksburg Jr. High School,_28149000301,372,1023,15,8,3,2,1
0,_149,_American Legion Post,_28149000302,212,897,13,1,6,1,0
0,_149,_No. 7 Fire Station,_28149000303,192,604,12,4,0,0,0
0,_149,_Jett,_28149000401,431,637,5,2,6,0,1
0,_149,_Elks Lodge,_28149000402,508,537,13,9,2,1,1
0,_149,_Goodrum,_28149000403,560,203,14,2,4,0,1
0,_149,_Yokena,_28149000404,347,139,4,1,2,1,0
0,_149,_Plumbers & Pipefitters,_28149000501,516,358,9,2,1,2,0
0,_149,_Beechwood,_28149000502,927,286,28,6,6,2,1
0,_149,_YMCA,_28149000503,300,193,9,4,2,0,0
0,_149,_Moose Lodge,_28149000504,719,274,14,4,2,2,1
0,_149,_Tingleville,_28149000505,448,657,10,2,3,1,1
0,_151,_St. James Epis. Church,_28151000102,641,1129,14,5,5,3,2
0,_151,_Swiftwater Baptist Church,_28151000103,556,66,5,2,0,0,0
0,_151,_Glen Allan Library,_28151000104,243,161,4,0,1,0,0
0,_151,_Covenant Presbyterian,_28151000105,808,269,13,2,1,0,0
0,_151,_Wards Recreation Center,_28151000201,727,721,8,6,4,1,2
0,_151,_Buster Brown Comm. Center,_28151000202,326,1267,18,4,4,1,1
0,_151,_Arcola Technology Center,_28151000204,153,230,0,1,1,0,1
0,_151,_Tampa Drive,_28151000301,97,298,3,1,1,0,1
0,_151,_Mount Bethel Baptist,_28151000302,8,563,2,0,2,0,1
0,_151,_Extension Building,_28151000303,12,462,0,1,0,0,1
0,_151,_Lake Vista Masonic Lodge,_28151000304,254,814,9,3,2,0,0
0,_151,_Metcalfe Municipal,_28151000305,7,395,0,2,0,0,1
0,_151,_Elks Lodge,_28151000401,75,1142,4,1,4,1,1
0,_151,_Leland Health Dept,_28151000402,464,832,5,2,2,2,1
0,_151,_Leland Rotary Club,_28151000403,398,540,8,1,1,1,3
0,_151,_Hollandale City Hall,_28151000501,226,835,3,2,0,1,1
0,_151,_Darlove Baptist Church,_28151000502,36,26,2,0,0,0,0
0,_151,_Washington Convention Center,_28151000504,200,604,6,1,4,0,1
0,_151,_Jakes Chapel MB Church,_28151000505,13,1026,2,1,1,0,0
0,_153,_Buckatunna,_28153000101,225,269,1,0,2,1,2
0,_153,_Waynesboro 1,_28153000102,9,518,2,0,0,1,0
0,_153,_Chicora,_28153000103,223,48,6,0,2,0,0
0,_153,_State Line,_28153000105,342,243,2,0,2,0,1
0,_153,_Waynesboro 2,_28153000201,394,388,2,0,2,1,0
0,_153,_Big Rock,_28153000202,76,71,0,0,0,0,0
0,_153,_Winchester,_28153000203,202,335,1,0,0,0,0
0,_153,_Denham,_28153000204,333,66,4,0,2,0,2
0,_153,_Waynesboro 3,_28153000301,591,156,7,1,1,0,1
0,_153,_Yellow Creek,_28153000302,320,187,0,0,1,1,0
0,_153,_Hiwannee,_28153000303,86,184,2,0,0,1,0
0,_153,_Chapparal/Diamond,_28153000304,64,213,2,0,0,0,0
0,_153,_Matherville/Coyt,_28153000305,113,27,0,0,0,0,0
0,_153,_Waynesboro 4,_28153000401,111,253,1,0,0,1,0
0,_153,_Mozingo,_28153000402,247,58,1,0,1,1,0
0,_153,_Beat Four,_28153000403,514,81,4,0,0,0,0
0,_153,_Pleasant Grove,_28153000404,301,126,1,0,1,0,0
0,_153,_Eucutta,_28153000405,145,47,2,0,1,1,0
0,_153,_Waynesboro 5,_28153000501,97,211,2,0,3,1,0
0,_153,_Clara,_28153000502,1197,32,4,2,2,0,0
0,_153,_Corinth,_28153000503,241,8,1,0,0,0,1
0,_153,_Strengthford,_28153000505,159,3,1,0,0,0,0
0,_155,_Bluff Springs,_28155000101,68,60,0,0,0,0,0
0,_155,_Eupora 1,_28155000102,386,412,5,1,5,0,1
0,_155,_Cadaretta,_28155000201,96,10,0,0,0,0,0
0,_155,_Walthall,_28155000202,330,29,3,1,0,0,0
0,_155,_Eupora 2,_28155000204,267,45,1,1,3,0,0
0,_155,_Bellefontaine,_28155000205,202,30,2,0,1,0,0
0,_155,_Fay,_28155000301,100,4,2,0,0,0,1
0,_155,_Eupora 3,_28155000302,174,59,2,1,3,0,1
0,_155,_Tomnolen,_28155000303,287,30,1,2,3,0,0
0,_155,_Grady,_28155000304,175,35,2,1,1,0,0
0,_155,_Big Black,_28155000401,200,13,0,0,1,0,0
0,_155,_Mathiston,_28155000402,395,80,2,1,3,0,0
0,_155,_Maben,_28155000403,297,119,4,2,1,1,0
0,_155,_Fame,_28155000501,195,13,0,0,2,0,0
0,_155,_Clarkson,_28155000502,268,10,1,0,2,0,1
0,_155,_Cumberland,_28155000503,243,42,1,5,0,0,1
0,_155,_Mantee,_28155000504,293,28,1,0,1,0,0
0,_157,_Woodville 1,_28157000101,150,240,0,0,0,0,0
0,_157,_Centreville 1,_28157000102,74,387,1,0,4,0,1
0,_157,_Woodville 2,_28157000201,100,395,1,0,1,0,0
0,_157,_Fort Adams,_28157000202,72,275,1,1,1,0,0
0,_157,_Centreville 3,_28157000301,293,462,3,0,4,0,0
0,_157,_Woodville 4,_28157000401,87,595,1,2,3,1,2
0,_157,_Cold Springs,_28157000402,91,89,0,1,1,0,0
0,_157,_Woodville 5,_28157000501,222,265,5,0,3,0,1
0,_157,_Longmire,_28157000502,229,149,3,0,2,0,0
0,_159,_Fairground,_28159000102,1015,539,17,6,4,0,0
0,_159,_New National Guard,_28159000104,233,83,5,0,0,0,1
0,_159,_East Winston,_28159000201,430,151,4,2,0,1,0
0,_159,_Nanih Waiya,_28159000203,848,178,4,2,0,0,2
0,_159,_Lovorn Tractor,_28159000204,237,144,0,0,1,0,0
0,_159,_American Legion,_28159000301,108,686,4,4,3,1,1
0,_159,_Mill Creek,_28159000303,699,370,5,8,4,2,1
0,_159,_Zion Ridge,_28159000401,45,404,0,2,2,0,2
0,_159,_County Agent,_28159000402,142,715,3,3,6,1,0
0,_159,_Shiloh,_28159000405,285,96,4,0,0,0,0
0,_159,_Noxapater,_28159000502,529,250,6,2,1,0,0
0,_159,_Mars Hill,_28159000504,339,234,3,1,2,1,0
0,_161,_One South,_28161000101,223,140,4,2,3,1,0
0,_161,_One North,_28161000102,592,297,26,5,4,0,1
0,_161,_Water Valley,_28161000202,355,673,11,7,3,2,0
0,_161,_Sylva Rena,_28161000301,346,108,3,1,1,0,0
0,_161,_Three North West,_28161000302,598,201,10,6,1,1,0
0,_161,_Oakland,_28161000401,373,414,3,2,3,0,0
0,_161,_Coffeeville 4,_28161000402,93,380,1,0,1,0,1
0,_161,_Scuna-Vanns Mill,_28161000502,101,48,1,1,0,0,0
0,_161,_Coffeeville 5,_28161000503,397,211,6,0,2,0,0
0,_161,_Scobey,_28161000504,133,72,3,0,1,0,0
0,_161,_Tillatoba,_28161000505,165,38,2,0,0,0,0
0,_163,_Center Ridge,_28163000101,343,46,8,0,0,0,0
0,_163,_Dover,_28163000102,276,60,2,0,4,2,0
0,_163,_East Bentonia,_28163000103,189,106,3,1,0,0,0
0,_163,_Fugates,_28163000104,182,181,3,0,0,0,0
0,_163,_Mechanicsburg,_28163000105,399,42,3,0,5,0,2
0,_163,_Robinette,_28163000107,297,32,3,0,0,0,0
0,_163,_Satartia,_28163000108,36,15,1,1,0,1,0
0,_163,_Valley,_28163000109,133,5,2,1,0,1,0
0,_163,_West Bentonia,_28163000110,221,280,2,0,4,1,0
0,_163,_Benton,_28163000201,421,197,4,1,2,0,1
0,_163,_Deasonville,_28163000202,202,239,4,0,0,2,0
0,_163,_Harttown,_28163000203,42,176,0,0,0,0,1
0,_163,_Ward 2 Welfare Office,_28163000204,287,209,1,0,1,1,0
0,_163,_Zion,_28163000205,198,54,1,0,3,0,0
0,_163,_3-1 Mound St Bldg,_28163000301,3,331,0,0,1,0,0
0,_163,_3-2 Old Jr. High,_28163000302,87,437,2,1,0,1,0
0,_163,_3-3 Jonestown,_28163000303,4,336,0,0,0,0,0
0,_163,_3-4 Washington St FS,_28163000304,185,180,0,0,0,0,0
0,_163,_East Midway,_28163000401,68,189,1,0,0,0,0
0,_163,_Eden,_28163000402,174,59,0,1,4,0,0
0,_163,_Free Run,_28163000403,119,28,1,0,0,1,0
0,_163,_West Midway,_28163000404,151,25,0,0,1,0,0
0,_163,_Ward 4 Teen Center,_28163000405,341,877,4,0,4,1,0
0,_163,_Lake City,_28163000501,129,32,1,0,1,0,0
0,_163,_Holly Bluff,_28163000504,90,64,0,0,0,0,1
0,_163,_Ward 5 N D Taylor Gym,_28163000506,21,1169,1,0,3,0,1
