IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_MN_20161108_GEN_PRE_REP_TRUMP,USA_MN_20161108_GEN_PRE_DEM_CLINTON,USA_MN_20161108_GEN_PRE_CON_CASTLE,USA_MN_20161108_GEN_PRE_MAR_VACEK,USA_MN_20161108_GEN_PRE_SOC_KENNEDY,USA_MN_20161108_GEN_PRE_GRE_STEIN,USA_MN_20161108_GEN_PRE_DEL_FUENTE,USA_MN_20161108_GEN_PRE_IND_MCMULLIN,USA_MN_20161108_GEN_PRE_LIB_JOHNSON,USA_MN_20161108_GEN_PRE_OTH_WRITEIN
0,_129,_Crooks Twp,_0055,89,10,1,2,0,5,0,2,3,0
0,_129,_Danube,_0060,147,62,2,0,0,0,0,7,11,1
0,_129,_Emmet Twp,_0065,67,39,0,0,0,1,0,1,5,0
0,_129,_Ericson Twp,_0070,97,26,0,2,0,0,1,2,6,1
0,_129,_Fairfax,_0075,354,134,5,2,1,6,0,15,15,10
0,_129,_Flora Twp,_0080,86,22,4,0,0,0,1,1,7,0
0,_129,_Franklin,_0085,121,52,2,0,0,2,0,5,9,1
0,_129,_Hawk Creek Twp,_0090,74,48,1,0,0,0,0,3,2,4
0,_129,_Hector,_0095,306,134,1,3,0,2,0,7,15,2
0,_129,_Hector Twp,_0100,86,19,0,0,1,3,0,0,1,0
0,_129,_Henryville Twp,_0105,67,28,3,1,0,1,0,3,2,0
0,_129,_Kingman Twp,_0110,81,26,0,0,0,1,0,2,1,0
0,_129,_Martinsburg Twp,_0115,60,15,2,1,0,0,0,1,2,0
0,_129,_Melville Twp,_0120,78,26,0,1,0,2,0,2,1,0
0,_129,_Morton,_0125,112,50,0,3,0,1,0,4,3,2
0,_129,_Norfolk Twp,_0130,61,22,1,0,0,0,0,5,3,0
0,_129,_Olivia,_0135,713,381,6,4,0,11,2,26,42,5
0,_129,_Osceola Twp,_0140,61,11,0,0,0,0,0,2,4,4
0,_129,_Palmyra Twp,_0145,67,39,0,2,0,1,0,0,5,1
0,_129,_Preston Lake Twp,_0150,96,26,2,0,0,1,0,1,7,0
0,_129,_Redwood Falls,_0152,0,0,0,0,0,0,0,0,0,0
0,_129,_Renville,_0155,302,217,2,2,0,9,5,8,17,3
0,_129,_Sacred Heart,_0160,132,82,1,0,0,4,1,5,10,2
0,_129,_Sacred Heart Twp,_0165,93,57,3,0,0,0,0,3,5,0
0,_129,_Troy Twp,_0170,109,37,1,0,0,0,0,5,3,0
0,_129,_Wang Twp,_0175,103,41,2,0,0,2,0,2,8,1
0,_129,_Wellington Twp,_0180,82,13,0,1,0,1,0,3,0,0
0,_129,_Winfield Twp,_0185,81,28,3,0,0,2,0,6,4,0
0,_131,_Bridgewater Twp,_0005,511,545,9,3,0,21,2,22,49,10
0,_131,_Cannon City Twp,_0010,460,184,6,5,0,17,0,14,27,6
0,_131,_Dennison,_0012,9,5,0,0,0,0,0,0,0,0
0,_131,_Dundas,_0015,371,354,1,6,0,8,0,12,35,4
0,_131,_Erin Twp,_0020,331,143,1,0,0,5,0,5,12,2
0,_131,_Faribault P-1,_0025,974,757,8,7,1,18,2,27,62,14
0,_131,_Faribault P-2,_0030,1047,857,8,8,0,32,2,40,80,13
0,_131,_Faribault P-3,_0035,1375,1190,13,13,1,30,5,44,122,20
0,_131,_Faribault P-4,_0040,1273,1043,1,10,2,26,3,44,86,16
0,_131,_Forest Twp,_0055,528,228,2,2,0,6,0,11,29,3
0,_131,_Lonsdale,_0060,1373,464,10,8,0,10,1,29,119,15
0,_131,_Morristown,_0065,360,117,0,2,0,10,0,5,10,1
0,_131,_Morristown Twp,_0070,300,56,3,1,0,4,1,5,17,0
0,_131,_Nerstrand,_0075,82,41,0,1,1,0,1,5,15,1
0,_131,_Northfield W-1 P-1,_0080,42,935,0,1,0,17,1,4,19,6
0,_131,_Northfield W-1 P-2,_0085,618,1357,2,3,2,20,1,36,64,21
0,_131,_Northfield W-2 P-1,_0090,490,819,3,6,0,16,0,21,53,7
0,_131,_Northfield W-2 P-2,_0095,584,791,10,2,1,20,0,28,64,16
0,_131,_Northfield W-3 P-1,_0105,407,1034,6,4,1,31,4,21,58,23
0,_131,_Northfield W-4 P-1,_0113,289,967,3,2,0,31,0,18,38,13
0,_131,_Northfield W-4 P-2,_0114,113,899,0,0,2,11,0,7,55,7
0,_131,_Northfield Twp,_0115,283,208,3,0,0,4,0,9,21,5
0,_131,_Richland Twp,_0120,145,62,1,1,0,5,0,4,6,0
0,_131,_Shieldsville Twp,_0125,439,157,4,3,0,8,0,9,24,3
0,_131,_Walcott Twp,_0130,374,160,2,1,0,4,1,13,18,5
0,_131,_Warsaw Twp,_0135,551,178,5,1,0,4,0,10,38,0
0,_131,_Webster Twp P-1,_0140,322,157,1,1,0,2,0,13,29,1
0,_131,_Webster Twp P-2,_0142,404,192,1,0,0,4,0,9,17,4
0,_131,_Wells Twp,_0145,615,272,3,1,1,9,0,14,35,7
0,_131,_Wheatland Twp,_0150,552,154,1,1,0,10,0,12,18,2
0,_131,_Wheeling Twp,_0155,207,111,1,0,0,3,0,7,10,1
0,_133,_Battle Plain Twp,_0005,74,14,0,0,0,0,0,3,2,0
0,_133,_Beaver Creek,_0010,93,30,7,0,0,4,0,5,5,0
0,_133,_Beaver Creek Twp,_0015,151,45,1,0,0,2,1,2,3,3
0,_133,_Clinton Twp,_0020,114,30,0,0,0,1,0,0,2,0
0,_133,_Denver Twp,_0025,55,19,1,0,0,0,0,3,5,0
0,_133,_Hardwick,_0030,35,27,0,1,0,1,0,5,9,0
0,_133,_Hills,_0035,261,60,0,1,1,1,0,6,8,0
0,_133,_Jasper,_0040,8,12,0,0,0,0,0,1,1,0
0,_133,_Kanaranzi Twp,_0045,85,24,0,0,0,0,0,1,1,0
0,_133,_Kenneth,_0050,19,5,0,0,0,0,0,2,2,0
0,_133,_Luverne W-1 P-NE,_0055,578,414,6,4,1,14,0,24,41,8
0,_133,_Luverne W-1 P-NW,_0060,186,98,3,1,0,0,0,6,9,3
0,_133,_Luverne W-2 P-SE,_0065,378,229,5,4,0,9,0,10,22,6
0,_133,_Luverne W-2 P-SW,_0070,181,114,0,0,0,1,0,4,7,2
0,_133,_Luverne Twp P-1,_0075,107,20,1,0,0,1,0,1,5,1
0,_133,_Luverne Twp P-2,_0077,94,34,0,2,0,0,0,7,5,1
0,_133,_Magnolia,_0080,46,17,0,1,0,0,0,3,2,1
0,_133,_Magnolia Twp,_0085,82,36,4,0,0,1,0,1,1,1
0,_133,_Martin Twp,_0090,183,26,3,0,0,2,0,2,8,1
0,_133,_Mound Twp,_0095,70,35,0,0,0,0,0,2,8,1
0,_133,_Rose Dell Twp,_0100,74,17,0,0,0,0,0,1,2,0
0,_133,_Springwater Twp,_0105,93,27,0,1,0,1,0,4,3,2
0,_133,_Steen,_0110,58,12,0,0,0,2,0,1,3,1
0,_133,_Vienna Twp,_0115,66,28,1,1,0,0,0,3,1,1
0,_135,_Badger,_0005,145,46,0,1,0,2,0,6,7,1
0,_135,_Barnett Twp,_0010,43,21,1,1,0,0,0,1,4,1
0,_135,_Barto Twp,_0015,55,22,3,2,0,0,0,3,2,0
0,_135,_Beaver Twp,_0020,30,16,0,0,0,1,0,1,2,0
0,_135,_Cedarbend Twp,_0025,61,15,1,0,0,0,0,4,2,0
0,_135,_Clear River/Oaks Unorg,_0028,46,14,0,0,0,0,0,4,1,1
0,_135,_Deer Twp,_0030,43,4,2,1,0,0,0,2,2,3
0,_135,_Dewey Twp,_0035,49,21,0,0,0,0,0,5,0,1
0,_135,_Dieter Twp,_0040,68,18,0,0,0,0,0,2,1,0
0,_135,_Enstrom Twp,_0045,155,45,0,2,0,0,0,7,9,0
0,_135,_Falun Twp,_0050,104,39,0,1,0,1,0,0,3,0
0,_135,_Golden Valley Twp,_0055,58,28,0,1,1,0,0,3,1,0
0,_135,_Greenbush,_0060,245,116,1,0,0,2,0,6,9,4
0,_135,_Grimstad Twp,_0065,66,17,1,0,0,0,0,0,3,0
0,_135,_Hereim Twp,_0070,93,39,0,2,0,0,0,1,0,1
0,_135,_Huss Twp,_0075,48,17,0,0,0,1,0,0,1,1
0,_135,_Jadis Twp,_0080,226,85,1,1,0,1,0,9,6,2
0,_135,_Jadis Unorg,_0083,6,2,0,0,0,0,0,0,0,0
0,_135,_Lake Twp,_0085,682,159,1,2,0,4,0,13,23,4
0,_135,_Laona Twp,_0090,201,58,7,2,0,1,0,4,7,0
0,_135,_Lind Twp,_0095,22,5,1,0,1,0,0,0,1,0
0,_135,_Malung Twp,_0100,153,79,3,1,0,1,0,2,11,0
0,_135,_Mickinock Twp,_0105,108,36,1,0,0,0,0,1,5,0
0,_135,_Moose Twp,_0110,52,12,0,0,0,0,0,1,4,0
0,_135,_Moranville Twp,_0115,385,61,6,0,0,1,0,9,7,4
0,_135,_Nereson Twp,_0120,15,2,0,0,0,0,0,0,0,0
0,_135,_Norland/Spruce Valley Unorg,_0121,56,8,1,0,0,0,0,0,0,0
0,_135,_Juneberry/Blooming Valley Unorg,_0122,8,1,0,0,0,0,0,0,0,0
0,_135,_Palmville Twp,_0125,18,10,0,0,0,0,0,0,1,0
0,_135,_Pohlitz Twp,_0130,9,4,0,0,0,0,0,0,0,0
0,_135,_Polonia Twp,_0135,11,8,0,0,0,0,0,0,0,0
0,_135,_Poplar Grove Twp,_0140,33,19,1,0,0,0,0,0,0,0
0,_135,_Reine Twp,_0145,33,17,0,0,0,0,0,0,1,0
0,_135,_Roosevelt,_0150,48,11,0,0,0,0,0,4,7,2
0,_135,_Roseau,_0155,858,380,4,3,0,9,1,15,43,6
0,_135,_Ross Twp,_0160,157,37,0,2,0,2,0,1,3,1
0,_135,_Skagen Twp,_0165,93,13,0,1,0,0,0,0,6,0
0,_135,_Soler Twp,_0170,49,14,0,0,0,0,0,0,3,0
0,_135,_Spruce Twp,_0175,238,67,2,1,0,0,0,8,6,2
0,_135,_America/Beltrami Island Forest Unorg,_0176,17,7,0,0,0,0,0,1,1,0
0,_135,_Stafford Twp,_0180,97,43,0,1,0,1,0,3,4,0
0,_135,_Stokes Twp,_0185,87,27,0,0,0,1,0,0,1,0
0,_135,_Strathcona,_0190,19,0,0,0,0,0,0,0,0,0
0,_135,_Warroad,_0195,461,213,1,5,1,14,0,10,33,3
0,_137,_Alango Twp,_0005,65,56,3,0,2,1,0,0,4,0
0,_137,_Alborn Twp,_0010,127,131,0,4,1,4,0,5,11,3
0,_137,_Alden Twp,_0015,33,79,1,1,0,6,0,2,7,1
0,_137,_Angora Twp,_0020,68,57,0,2,0,0,0,5,7,1
0,_137,_Arrowhead Twp,_0025,49,49,2,1,0,0,0,0,6,3
0,_137,_Ault Twp,_0030,29,43,0,1,0,0,0,1,1,1
0,_137,_Unorg Prct 3,_0031,16,27,0,0,0,0,0,0,0,0
0,_137,_Babbitt,_0035,479,319,2,8,2,9,0,17,23,10
0,_137,_Balkan Twp,_0040,276,216,3,2,0,2,0,5,19,1
0,_137,_Bassett Twp,_0045,11,10,0,0,0,0,0,2,1,2
0,_137,_Beatty Twp,_0050,166,141,0,0,0,5,0,2,8,0
0,_137,_Biwabik,_0055,216,261,4,8,0,11,0,14,20,4
0,_137,_Biwabik Twp,_0060,289,234,3,2,0,5,0,7,12,4
0,_137,_Breitung Twp,_0065,210,162,0,0,0,2,0,4,9,6
0,_137,_Unorg Prct 22,_0066,2,3,0,0,0,0,0,0,0,0
0,_137,_Brevator Twp,_0070,281,298,0,1,1,10,0,7,19,8
0,_137,_Brookston,_0075,11,21,0,0,0,1,0,1,2,0
0,_137,_Buhl,_0080,265,214,0,4,1,5,0,9,27,4
0,_137,_Canosia Twp,_0085,711,528,9,4,1,16,2,31,47,11
0,_137,_Cedar Valley Twp,_0090,60,42,0,0,0,1,0,2,2,0
0,_137,_Cherry Twp,_0095,245,230,1,5,0,8,1,6,20,7
0,_137,_Chisholm,_0100,963,1161,13,15,2,36,2,26,78,25
0,_137,_Clinton Twp,_0115,276,223,2,4,0,4,0,2,19,4
0,_137,_Colvin Twp,_0120,120,72,0,2,0,1,0,1,11,0
0,_137,_Cook,_0125,122,130,5,1,1,2,0,5,8,5
0,_137,_Cotton Twp,_0130,148,137,0,4,0,9,0,3,6,3
0,_137,_Crane Lake Twp,_0133,53,19,0,0,0,0,0,0,1,0
0,_137,_Culver Twp,_0135,43,65,2,0,0,3,0,1,14,2
0,_137,_Duluth P-1,_0140,403,850,2,2,0,32,0,28,45,12
0,_137,_Duluth P-2,_0145,361,862,3,3,1,22,2,18,62,18
0,_137,_Duluth P-3,_0150,507,1021,7,5,0,20,1,21,68,15
0,_137,_Duluth P-4,_0155,487,878,4,2,1,22,0,22,66,17
0,_137,_Duluth P-5,_0160,466,900,1,6,2,26,0,20,41,16
0,_137,_Duluth P-6,_0165,754,1378,5,12,2,40,0,57,104,19
0,_137,_Duluth P-7,_0170,516,1080,6,3,0,28,1,29,75,15
0,_137,_Duluth P-8,_0175,565,1103,1,3,1,29,0,45,39,17
0,_137,_Duluth P-9,_0180,281,701,2,9,0,29,0,15,59,18
0,_137,_Duluth P-10,_0190,669,1041,8,8,2,45,5,26,204,20
0,_137,_Duluth P-11,_0195,962,1546,7,5,0,68,6,30,149,25
0,_137,_Duluth P-12,_0200,369,1016,4,7,1,43,1,12,82,15
0,_137,_Duluth P-13,_0205,365,956,6,10,0,48,3,13,76,16
0,_137,_Duluth P-14,_0210,351,952,4,12,0,78,1,20,99,22
0,_137,_Duluth P-15,_0215,353,1138,5,17,2,59,2,17,86,34
0,_137,_Duluth P-16,_0220,625,1268,5,4,2,37,3,35,96,13
0,_137,_Duluth P-17,_0230,250,837,3,6,1,55,0,14,41,16
0,_137,_Duluth P-18,_0240,194,572,1,1,0,20,0,6,15,6
0,_137,_Duluth P-19,_0245,144,408,2,8,0,22,1,3,25,12
0,_137,_Duluth P-20,_0250,186,479,1,4,0,23,0,9,40,8
0,_137,_Duluth P-21,_0255,248,596,0,10,1,34,1,11,44,11
0,_137,_Duluth P-22,_0260,519,750,9,3,0,26,1,19,62,15
0,_137,_Duluth P-23,_0265,564,769,6,4,0,11,1,17,37,12
0,_137,_Duluth P-24,_0270,576,841,5,7,0,22,0,17,37,11
0,_137,_Duluth P-25,_0275,548,780,2,6,0,22,0,10,60,15
0,_137,_Duluth P-26,_0280,310,683,6,12,2,45,0,10,50,12
0,_137,_Duluth P-27,_0285,306,610,3,11,1,24,0,15,48,19
0,_137,_Duluth P-28,_0290,188,360,1,3,0,12,0,5,18,8
0,_137,_Duluth P-29,_0295,427,878,2,10,3,36,1,32,71,12
0,_137,_Duluth P-30,_0300,403,757,2,16,1,31,1,20,53,22
0,_137,_Duluth P-31,_0305,395,595,3,3,0,12,0,4,44,7
0,_137,_Duluth P-32,_0315,582,992,4,10,3,23,0,25,47,18
0,_137,_Duluth P-33,_0320,321,441,5,11,1,19,1,14,22,11
0,_137,_Duluth P-34,_0325,569,807,6,10,1,27,3,14,39,16
0,_137,_Duluth Twp,_0435,531,655,5,6,0,25,0,11,29,7
0,_137,_Eagles Nest Twp,_0437,87,78,0,0,0,1,0,3,4,2
0,_137,_Ellsburg Twp,_0440,65,57,0,0,0,0,0,0,7,2
0,_137,_Elmer Twp,_0445,49,21,0,0,0,0,0,0,3,0
0,_137,_Ely,_0450,925,799,7,18,1,31,2,21,80,28
0,_137,_Embarrass Twp,_0470,197,114,1,4,0,4,0,9,15,10
0,_137,_Eveleth P-1,_0475,600,714,4,10,1,29,0,7,53,18
0,_137,_Eveleth P-2,_0480,123,146,0,0,1,3,0,3,12,2
0,_137,_Fairbanks Twp,_0505,20,24,0,0,0,1,0,0,0,2
0,_137,_Fayal Twp,_0510,640,568,3,7,0,9,1,9,52,8
0,_137,_Field Twp,_0515,126,77,0,2,0,6,0,3,2,0
0,_137,_Fine Lakes Twp,_0520,47,18,0,0,0,1,0,1,1,0
0,_137,_Floodwood P-1,_0525,94,122,0,0,0,1,0,6,6,2
0,_137,_Floodwood Twp P-2,_0530,62,66,2,0,0,5,0,1,5,0
0,_137,_Fredenberg Twp,_0540,505,408,2,4,0,10,0,11,33,5
0,_137,_French Twp,_0545,196,181,3,0,0,4,0,4,10,2
0,_137,_Gilbert,_0550,458,422,4,9,0,10,1,18,41,9
0,_137,_Gnesen Twp,_0565,543,496,2,4,0,9,2,26,42,13
0,_137,_Grand Lake Twp,_0570,836,674,2,9,1,17,2,26,56,12
0,_137,_Great Scott Twp P-1,_0575,142,110,0,0,0,5,0,5,6,1
0,_137,_Kinney/Great Scott Twp P-2,_0580,41,33,0,1,1,0,0,2,0,2
0,_137,_Greenwood Twp,_0585,323,304,1,5,0,12,0,5,20,4
0,_137,_Halden Twp,_0590,42,32,2,1,0,1,0,0,3,0
0,_137,_Unorg Prct 1,_0591,18,12,0,0,0,0,0,0,0,0
0,_137,_Hermantown P-1,_0595,776,930,2,2,2,23,1,27,74,14
0,_137,_Hermantown P-2,_0600,614,706,1,4,1,11,1,23,60,14
0,_137,_Hermantown P-3,_0605,876,995,2,4,0,17,2,36,79,17
0,_137,_Hibbing W-A P-1,_0615,166,172,1,4,1,3,2,6,9,7
0,_137,_Hibbing W-A P-2,_0620,82,101,1,1,0,3,0,3,9,7
0,_137,_Hibbing W-A P-3,_0625,250,265,0,0,0,5,1,12,26,10
0,_137,_Hibbing W-A P-4,_0630,292,221,0,1,1,6,0,5,16,8
0,_137,_Hibbing W-B P-5,_0635,443,423,0,3,1,19,0,16,32,8
0,_137,_Hibbing W-B P-6,_0640,227,191,5,4,0,8,0,4,24,7
0,_137,_Hibbing W-B P-7,_0645,170,147,0,3,0,4,0,11,11,2
0,_137,_Hibbing W-C P-8,_0650,246,225,1,6,1,5,0,15,19,1
0,_137,_Hibbing W-C P-9,_0655,438,534,2,5,1,13,1,26,43,14
0,_137,_Hibbing W-D P-10,_0660,588,627,5,8,0,19,0,21,60,11
0,_137,_Hibbing W-E P-11,_0665,779,768,8,4,0,22,2,27,61,24
0,_137,_Hoyt Lakes,_0735,569,522,6,8,0,7,0,18,35,15
0,_137,_Industrial Twp,_0750,195,201,4,2,0,6,0,5,5,4
0,_137,_Iron Junction,_0755,35,18,2,0,1,0,0,4,1,1
0,_137,_Kelsey Twp,_0760,37,40,2,0,0,3,0,1,2,0
0,_137,_Kugler Twp,_0765,42,49,0,0,0,4,0,3,5,1
0,_137,_Lakewood Twp,_0770,626,646,7,4,1,18,0,18,40,15
0,_137,_Lavell Twp,_0775,76,75,2,1,1,8,1,8,6,0
0,_137,_Leiding Twp,_0780,146,68,2,3,0,0,0,1,8,1
0,_137,_Leonidas,_0785,13,15,0,0,0,2,0,2,0,0
0,_137,_Linden Grove Twp,_0790,43,24,2,0,0,2,0,0,2,0
0,_137,_McDavitt Twp,_0795,136,109,0,6,0,3,0,1,10,2
0,_137,_McKinley,_0797,20,32,1,0,0,1,0,0,4,0
0,_137,_Meadowlands,_0799,16,27,2,0,0,0,0,0,2,0
0,_137,_Meadowlands Twp,_0800,76,83,2,2,0,4,0,3,12,0
0,_137,_Midway Twp,_0805,398,399,0,6,1,6,0,12,29,8
0,_137,_Morcom Twp,_0810,24,24,0,1,0,0,0,0,1,2
0,_137,_Morse Twp,_0815,410,403,3,5,2,15,0,13,17,8
0,_137,_Mountain Iron P-1,_0820,386,402,1,9,1,9,0,7,20,6
0,_137,_Unorg Prct 24,_0821,11,32,0,0,0,1,0,2,0,0
0,_137,_Mountain Iron P-2,_0825,347,398,3,6,0,15,0,9,33,12
0,_137,_Ness Twp,_0840,23,12,0,0,0,1,0,0,1,0
0,_137,_New Independence Twp,_0845,87,89,0,1,0,2,0,1,10,0
0,_137,_Normanna Twp,_0850,208,207,2,2,0,3,0,6,25,10
0,_137,_North Star Twp,_0852,63,74,1,0,0,0,0,0,4,3
0,_137,_Northland Twp,_0855,64,45,1,1,0,1,0,1,2,0
0,_137,_Unorg Prct 2,_0857,88,118,4,2,0,1,0,0,9,2
0,_137,_Orr,_0860,93,34,1,1,1,1,0,1,4,2
0,_137,_Owens Twp,_0865,104,41,0,1,0,0,0,0,3,0
0,_137,_Pequaywan Twp,_0875,50,56,1,0,0,3,0,1,3,1
0,_137,_Pike Twp,_0880,114,118,2,1,0,3,0,7,4,3
0,_137,_Unorg Prct 18,_0881,28,28,0,0,0,0,0,0,1,0
0,_137,_Portage Twp,_0885,76,28,0,1,0,0,0,3,2,2
0,_137,_Prairie Lake Twp,_0890,16,10,0,1,0,0,0,0,1,0
0,_137,_Proctor,_0895,655,903,9,9,2,25,1,29,78,20
0,_137,_Rice Lake,_0910,1090,1167,8,13,0,23,0,27,102,21
0,_137,_Sandy Twp,_0915,115,94,1,1,0,2,0,1,12,0
0,_137,_Solway Twp,_0920,558,547,6,3,0,8,1,13,35,11
0,_137,_Stoney Brook Twp,_0925,55,80,0,1,0,2,0,4,6,0
0,_137,_Sturgeon Twp,_0930,33,43,0,1,0,0,0,0,5,0
0,_137,_Toivola Twp,_0935,67,33,0,1,0,1,0,1,4,0
0,_137,_Tower P-1,_0940,126,112,1,1,0,5,0,2,7,0
0,_137,_Tower P-2,_0942,0,0,0,0,0,0,0,0,0,0
0,_137,_Unorg Prct 4,_0945,73,81,1,1,0,2,1,2,5,1
0,_137,_Unorg Prct 5,_0950,83,80,0,2,0,2,0,3,5,0
0,_137,_Unorg Prct 14,_0960,263,163,5,2,0,3,0,7,17,4
0,_137,_Unorg Prct 6,_0962,1,0,0,0,0,0,0,0,0,0
0,_137,_Unorg Prct 7,_0965,72,66,0,2,0,0,0,3,5,5
0,_137,_Unorg Prct 15,_0970,359,206,0,3,0,6,0,4,19,4
0,_137,_Unorg Prct 16,_0971,59,30,1,0,0,1,0,0,7,1
0,_137,_Unorg Prct 8,_0973,17,9,0,0,0,0,0,0,1,0
0,_137,_Unorg Prct 9,_0975,106,130,1,1,0,3,0,1,13,6
0,_137,_Unorg Prct 20,_0976,0,0,0,0,0,0,0,0,0,0
0,_137,_Unorg Prct 10,_0979,0,3,0,0,0,0,0,0,0,0
0,_137,_Unorg Prct 12,_0990,4,2,0,0,0,0,0,0,0,0
0,_137,_Unorg Prct 11,_0999,35,19,0,0,0,1,0,1,0,2
0,_137,_Unorg Prct 13,_1000,85,37,0,1,1,0,0,3,3,1
0,_137,_Unorg Prct 19,_1001,6,57,0,2,0,1,0,0,1,0
0,_137,_Unorg Prct 21,_1002,56,27,1,0,0,1,0,3,1,4
0,_137,_Unorg Prct 23,_1005,11,22,1,0,0,0,0,1,1,0
0,_137,_Camp 5 Twp,_1011,18,2,0,0,0,0,0,0,1,0
0,_137,_Van Buren Twp,_1030,41,60,0,0,0,1,0,3,1,2
0,_137,_Vermilion Lake Twp,_1035,97,99,1,2,0,1,0,1,6,0
0,_137,_Virginia P-1,_1040,433,497,5,8,0,13,1,12,30,11
0,_137,_Virginia P-2,_1045,383,344,0,1,2,10,0,11,37,10
0,_137,_Virginia P-3,_1050,254,355,4,3,1,15,0,9,27,11
0,_137,_Virginia P-4,_1055,345,346,2,4,1,15,0,6,38,6
0,_137,_Virginia P-5,_1060,439,434,3,1,2,13,0,14,38,11
0,_137,_Waasa Twp,_1125,74,57,0,2,0,3,1,4,6,0
0,_137,_Aurora/White Twp P-1,_1130,428,402,4,9,0,19,0,9,23,9
0,_137,_White Twp P-2,_1135,259,141,4,4,1,2,0,3,12,6
0,_137,_White Twp P-3,_1136,216,177,0,1,1,4,0,1,7,9
0,_137,_Willow Valley Twp,_1140,38,18,3,0,1,2,0,1,0,0
0,_137,_Winton,_1145,53,29,0,1,0,0,0,0,7,2
0,_137,_Wuori Twp,_1150,167,142,0,4,0,1,0,6,10,6
0,_137,_Unorg Prct 17,_1155,63,86,1,2,0,1,0,1,6,0
0,_137,_Kabetogama Twp,_1160,58,35,0,0,0,0,0,1,0,0
0,_139,_Belle Plaine,_0005,2034,1005,11,18,4,39,4,46,165,27
0,_139,_Belle Plaine Twp,_0010,378,126,1,1,0,7,0,3,20,4
0,_139,_Blakeley Twp,_0015,203,64,0,0,0,2,0,4,11,2
0,_139,_Cedar Lake Twp,_0020,1231,496,7,4,0,5,1,19,56,7
0,_139,_Credit River Twp,_0025,2124,976,7,10,1,23,0,53,122,25
0,_139,_Elko New Market,_0037,1570,674,5,4,2,12,0,31,91,13
0,_139,_Helena Twp,_0040,724,267,5,1,1,9,0,21,31,6
0,_139,_Jackson Twp,_0045,315,225,2,4,0,11,0,18,21,5
0,_139,_Jordan P-1,_0050,1137,593,4,7,0,25,3,31,105,13
0,_139,_Jordan P-2,_0055,547,297,10,7,1,10,0,28,46,8
0,_139,_Louisville Twp,_0060,504,213,5,0,1,8,1,16,29,6
0,_139,_New Market Twp,_0070,1438,630,11,0,2,23,0,36,78,19
0,_139,_New Prague P-2,_0075,1337,809,2,6,1,26,1,30,108,11
0,_139,_Prior Lake P-1,_0080,838,596,3,4,0,11,0,20,62,17
0,_139,_Prior Lake P-2,_0084,685,479,0,3,1,12,0,23,61,9
0,_139,_Prior Lake P-3,_0090,1241,897,3,12,2,33,0,25,113,16
0,_139,_Prior Lake P-4,_0091,1389,862,6,15,1,29,0,31,116,20
0,_139,_Prior Lake P-5,_0092,1259,912,2,2,1,13,0,46,79,24
0,_139,_Prior Lake P-6A,_0093,780,532,9,4,0,16,0,36,66,22
0,_139,_Prior Lake P-6B,_0094,645,423,2,7,0,15,0,20,73,9
0,_139,_Prior Lake P-7,_0097,973,740,6,2,1,18,0,35,73,28
0,_139,_Saint Lawrence Twp,_0099,228,76,3,1,0,4,0,4,8,1
0,_139,_Sand Creek Twp,_0100,595,241,0,2,0,5,0,10,39,4
0,_139,_Savage P-1,_0105,762,798,6,7,0,22,3,24,93,15
0,_139,_Savage P-2,_0110,758,933,7,6,0,20,0,20,91,10
0,_139,_Savage P-3,_0111,962,946,13,7,1,25,3,51,111,15
0,_139,_Savage P-4,_0112,1067,1104,4,10,0,26,5,61,127,26
0,_139,_Savage P-5,_0113,1051,971,5,2,3,17,0,41,107,26
0,_139,_Savage P-6,_0114,837,617,2,3,2,15,0,27,69,10
0,_139,_Savage P-7,_0116,717,709,2,0,0,9,1,39,67,12
0,_139,_Savage P-8,_0117,440,555,5,2,0,7,0,22,22,9
0,_139,_Savage P-9,_0118,810,761,5,6,1,19,1,40,105,16
0,_139,_Shakopee P-1,_0119,966,754,4,11,1,18,0,43,106,20
0,_139,_Shakopee P-2,_0120,671,664,3,11,1,28,1,17,79,7
0,_139,_Shakopee P-3,_0125,580,640,3,8,0,19,0,14,76,19
0,_139,_Shakopee P-4,_0130,888,951,9,4,1,29,1,38,104,21
0,_139,_Shakopee P-5,_0135,575,534,5,9,1,12,1,16,47,11
0,_139,_Shakopee P-6,_0136,932,912,1,5,1,16,1,36,106,16
0,_139,_Shakopee P-7,_0137,431,527,6,3,1,5,0,21,55,9
0,_139,_Shakopee P-8,_0138,712,593,0,5,0,21,3,25,77,16
0,_139,_Shakopee P-9,_0145,680,439,2,0,0,5,0,28,58,10
0,_139,_Shakopee P-10,_0150,1042,1018,5,3,0,31,1,43,113,27
0,_139,_Shakopee P-11,_0153,620,540,5,2,1,10,0,21,58,11
0,_139,_Shakopee P-12A,_0156,711,712,4,4,0,15,1,41,78,17
0,_139,_Shakopee P-12B,_0157,10,36,0,0,0,3,0,1,2,1
0,_139,_Shakopee P-13,_0158,92,62,0,0,0,1,0,0,3,1
0,_139,_Spring Lake Twp,_0160,1459,593,10,5,0,11,1,41,73,19
0,_141,_Baldwin Twp P-2,_0005,1252,390,5,4,0,22,1,21,60,9
0,_141,_Becker,_0010,1567,548,10,9,1,21,3,57,124,14
0,_141,_Becker Twp,_0015,2114,579,8,6,1,22,0,51,98,13
