IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_LA_20161108_GEN_PRE_REP_TRUMP,USA_LA_20161108_GEN_PRE_DEM_CLINTON,USA_LA_20161108_GEN_PRE_LIB_JOHNSON,USA_LA_20161108_GEN_PRE_GRE_STEIN,USA_LA_20161108_GEN_PRE_COU_MCMULLIN,USA_LA_20161108_GEN_PRE_CON_CASTLE,USA_LA_20161108_GEN_PRE_OTH_OTHER,USA_LA_20161108_GEN_USS_REP_KENNEDY,USA_LA_20161108_GEN_USS_REP_BOUSTANY,USA_LA_20161108_GEN_USS_REP_FLEMING,USA_LA_20161108_GEN_USS_REP_MANESS,USA_LA_20161108_GEN_USS_REP_DUKE,USA_LA_20161108_GEN_USS_REP_CRAWFORD,USA_LA_20161108_GEN_USS_REP_CAO,USA_LA_20161108_GEN_USS_REP_MARSALA,USA_LA_20161108_GEN_USS_REP_PATEL,USA_LA_20161108_GEN_USS_DEM_CAMPBELL,USA_LA_20161108_GEN_USS_DEM_FAYARD,USA_LA_20161108_GEN_USS_DEM_EDWARDS,USA_LA_20161108_GEN_USS_DEM_LANDRIEU,USA_LA_20161108_GEN_USS_DEM_PELLERIN,USA_LA_20161108_GEN_USS_DEM_WILLIAMS,USA_LA_20161108_GEN_USS_DEM_MENDOZA,USA_LA_20161108_GEN_USS_LIB_CLEMENTS,USA_LA_20161108_GEN_USS_LIB_GILLAM,USA_LA_20161108_GEN_USS_OTH_LANG_JR,USA_LA_20161108_GEN_USS_OTH_TAYLOR_JR,USA_LA_20161108_GEN_USS_NPA_BILLIOT,USA_LA_20161108_GEN_USS_NPA_HEBERT,USA_LA_20161108_GEN_USS_NPA_MARONE,USA_LA_20161108_GEN_USS_NPA_WELLS,USA_LA_20161108_GEN_US1_REP_KENNEDY,USA_LA_20161108_GEN_US1_DEM_CAMPBELL
0,_059,_4-2,_4-2,267,6,1,0,3,0,0,109,34,55,16,25,7,1,0,0,7,4,2,3,0,0,0,1,0,0,2,3,0,0,0,132,7
0,_059,_4-3,_4-3,82,7,0,2,2,0,0,32,6,17,10,12,0,1,0,0,1,7,2,2,0,0,0,0,0,0,0,0,0,0,0,46,3
0,_059,_5-1,_5-1,638,48,11,3,2,3,2,285,57,128,23,52,34,9,7,3,42,18,3,10,0,3,0,5,1,2,0,1,3,0,0,317,14
0,_059,_6-1,_6-1,272,36,1,5,0,0,2,113,21,48,25,28,11,1,6,3,20,14,1,6,0,0,2,1,0,0,0,2,0,2,0,114,16
0,_059,_6-2,_6-2,184,28,0,0,0,0,2,76,19,38,7,10,11,3,0,0,14,10,3,3,2,0,0,2,1,2,0,4,0,1,0,73,19
0,_059,_7-1,_7-1,529,22,0,0,2,0,0,231,56,107,30,52,17,2,0,0,17,10,1,3,0,0,0,4,0,0,0,0,1,1,1,222,8
0,_059,_7-2,_7-2,219,11,3,2,2,0,0,92,15,43,13,25,7,1,0,0,14,4,1,3,0,1,0,0,3,0,0,1,3,1,0,108,4
0,_059,_8-2,_8-2,151,4,1,0,0,0,2,62,13,20,16,14,5,0,0,0,6,7,1,5,0,0,0,0,0,0,0,1,0,0,0,66,1
0,_059,_8-3,_8-3,155,3,1,1,2,0,0,60,31,27,2,17,9,2,0,0,6,1,0,2,0,0,0,0,0,0,0,1,1,0,0,77,1
0,_059,_8-5,_8-5,77,0,0,0,0,1,0,38,11,8,5,7,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0
0,_059,_8-6,_8-6,70,10,3,0,0,0,2,33,3,15,3,6,5,0,0,2,6,4,0,2,0,0,0,0,0,0,0,0,0,1,0,39,3
0,_059,_8-7,_8-7,286,8,4,0,0,1,0,122,26,58,13,32,8,4,0,0,10,10,0,2,0,0,0,0,0,0,0,2,1,0,0,128,5
0,_059,_9-1,_9-1,419,6,0,0,0,0,2,173,35,110,18,38,8,7,0,0,3,11,1,1,0,1,1,1,0,0,0,0,0,1,1,177,7
0,_059,_9-2,_9-2,182,4,0,0,2,0,2,75,11,45,16,12,5,1,3,0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,102,3
0,_059,_9-3,_9-3,111,3,0,0,0,0,1,41,11,28,5,12,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,42,3
0,_059,_9-4,_9-4,22,0,0,0,0,0,0,6,2,10,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,_059,_9-5,_9-5,68,0,1,1,0,0,0,22,3,25,11,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,1
0,_061,_10-1,_10-1,26,211,0,0,0,0,0,19,1,9,0,1,0,0,0,0,115,36,9,16,0,1,1,0,0,0,0,1,0,0,0,9,91
0,_061,_10-2,_10-2,66,7,0,0,0,0,0,24,7,28,0,1,0,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1
0,_061,_10-3,_10-3,9,4,0,0,0,0,0,2,3,2,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
0,_061,_10-4,_10-4,134,46,0,0,3,1,0,43,17,32,14,12,2,0,0,0,32,15,0,2,1,1,0,0,0,0,0,1,0,0,0,28,12
0,_061,_10-5,_10-5,22,451,6,0,0,1,3,21,8,3,0,1,0,0,0,0,266,83,22,22,0,1,1,1,4,0,0,10,0,4,1,7,171
0,_061,_10-6,_10-6,10,382,0,3,0,0,1,15,0,3,0,1,1,1,0,0,202,79,20,22,1,0,6,1,0,1,1,9,0,4,0,3,123
0,_061,_1-1,_1-1,9,688,5,6,0,0,2,12,7,3,0,1,3,1,0,0,319,165,47,76,11,5,4,1,1,2,0,9,0,0,0,5,302
0,_061,_11-1,_11-1,113,454,11,8,3,1,3,46,20,35,1,13,5,2,0,0,240,108,18,28,2,3,1,9,2,0,1,7,3,4,1,24,211
0,_061,_11-2,_11-2,100,25,6,1,0,0,0,36,11,32,9,8,2,0,0,0,22,9,0,0,0,0,0,0,1,1,0,1,0,0,0,57,5
0,_061,_11-3,_11-3,15,86,0,3,0,0,0,6,3,2,3,1,1,1,0,1,37,21,4,2,4,0,0,0,0,0,1,4,0,0,0,3,25
0,_061,_11-4,_11-4,19,0,0,0,0,0,0,5,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
0,_061,_11-5,_11-5,56,180,4,4,4,0,0,18,8,21,3,1,4,1,0,0,83,61,8,12,0,0,0,4,1,0,0,4,0,1,0,30,68
0,_061,_1-2,_1-2,97,237,5,0,3,0,0,46,7,35,3,4,1,3,0,0,91,98,13,12,0,2,0,0,0,0,0,2,0,0,0,35,97
0,_061,_12-1,_12-1,335,338,44,4,16,3,7,142,45,127,17,10,8,2,1,4,158,128,13,22,1,0,3,18,2,3,0,7,3,7,0,146,178
0,_061,_12-2,_12-2,9,6,0,0,0,0,0,2,0,2,0,0,2,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2
0,_061,_12-3,_12-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_061,_12-4,_12-4,3,6,0,1,0,0,0,0,0,3,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,_061,_12-5,_12-5,10,12,1,0,0,0,0,2,0,6,0,0,0,0,0,0,1,10,0,0,0,0,0,3,0,0,0,0,0,0,0,3,1
0,_061,_12-6,_12-6,12,32,5,0,0,0,3,7,0,8,0,0,0,1,0,0,27,7,1,0,0,0,0,1,0,0,0,0,0,0,0,5,20
0,_061,_1-3,_1-3,26,132,7,3,1,1,2,7,4,8,3,1,6,0,2,2,50,39,15,4,2,3,2,1,1,0,0,2,0,1,0,3,26
0,_061,_1-4,_1-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_061,_1-5,_1-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_061,_1-6,_1-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_061,_1-7,_1-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_061,_2-1,_2-1,53,511,2,4,1,0,3,25,1,9,6,5,7,1,0,0,236,123,31,31,4,8,2,5,0,0,0,11,0,1,0,26,165
0,_061,_2-2,_2-2,75,42,6,3,0,0,0,33,8,22,1,4,1,0,0,0,25,13,0,4,0,2,0,1,3,0,0,1,1,0,1,34,25
0,_061,_3-1,_3-1,203,250,7,3,0,0,0,70,14,75,8,7,4,4,0,0,121,89,10,20,0,1,0,3,1,0,0,1,1,3,0,74,111
0,_061,_3-2,_3-2,484,84,7,4,0,4,0,146,52,210,12,15,14,4,0,2,56,36,6,4,0,1,0,3,1,2,0,1,1,0,0,222,51
0,_061,_3-3,_3-3,267,92,9,3,0,0,2,80,23,81,24,20,11,3,0,0,69,27,8,4,0,1,0,0,0,0,0,3,0,0,0,95,37
0,_061,_3-4,_3-4,361,125,9,1,0,4,1,143,23,146,15,12,13,1,0,0,68,42,5,2,2,1,0,0,0,0,0,6,0,0,0,146,59
0,_061,_3-5,_3-5,241,29,11,0,4,0,0,91,35,103,14,4,5,3,0,0,16,15,0,0,0,0,0,1,0,0,0,0,0,0,0,139,20
0,_061,_3-6,_3-6,62,4,1,0,0,0,0,31,8,15,1,1,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3
0,_061,_4-1,_4-1,275,38,2,1,0,0,4,79,21,115,15,22,7,0,0,0,24,10,3,0,0,0,0,3,3,0,0,3,0,0,0,121,12
0,_061,_4-2,_4-2,297,206,10,4,1,0,0,103,31,84,17,19,6,5,0,0,84,55,10,20,2,1,0,7,1,0,2,7,0,1,0,108,71
0,_061,_4-3,_4-3,724,19,12,3,0,4,1,258,79,202,50,43,35,3,2,0,30,19,3,0,0,0,0,3,0,0,0,1,0,0,0,257,10
0,_061,_4-4,_4-4,391,47,10,0,0,0,4,145,38,132,24,6,11,3,0,0,28,30,0,6,0,0,0,6,1,0,0,5,0,0,0,183,21
0,_061,_4-5,_4-5,283,60,6,1,0,0,1,104,15,81,24,20,6,1,0,0,49,25,4,2,0,0,0,4,0,0,1,2,0,0,0,127,29
0,_061,_4-6,_4-6,131,20,4,1,3,0,0,55,8,52,8,3,2,0,0,0,7,13,3,0,0,0,0,3,0,0,0,1,0,0,0,59,8
0,_061,_5-1,_5-1,493,96,6,1,0,1,1,185,38,162,35,34,7,4,2,0,53,31,0,0,0,0,0,5,0,0,0,6,0,0,0,163,38
0,_061,_5-2,_5-2,669,45,8,5,4,1,0,286,49,188,56,24,18,2,3,0,49,22,3,0,0,0,3,1,3,0,0,5,0,0,0,282,12
0,_061,_5-3,_5-3,564,55,8,1,5,2,1,224,62,182,23,22,10,4,5,0,49,28,5,4,0,0,0,0,0,2,0,0,1,0,0,221,22
0,_061,_5-4,_5-4,473,54,10,0,8,2,1,188,62,139,30,20,11,1,0,0,35,36,1,2,0,0,0,3,1,0,0,3,0,0,0,193,29
0,_061,_6-1,_6-1,747,314,63,13,15,3,1,317,76,280,45,23,32,12,0,1,164,99,19,14,6,3,2,22,5,1,1,5,0,3,0,343,133
0,_061,_6-2,_6-2,100,15,4,0,1,0,0,34,20,37,5,6,0,0,0,0,3,12,0,0,0,1,0,0,1,0,0,1,0,0,0,47,16
0,_061,_6-3,_6-3,154,33,4,0,0,0,0,46,15,84,3,0,0,4,2,0,19,10,1,4,1,0,0,1,0,0,0,0,0,0,0,71,12
0,_061,_6-4,_6-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_061,_7-1,_7-1,201,44,4,1,4,0,0,75,37,84,5,3,1,2,0,1,21,16,1,0,0,0,0,1,0,0,0,2,0,0,1,126,29
0,_061,_7-2,_7-2,1042,321,57,5,35,5,1,399,133,411,69,28,22,6,5,1,150,137,13,28,1,3,0,8,5,0,0,12,1,1,1,560,139
0,_061,_8-1,_8-1,213,155,22,6,7,1,0,80,31,72,14,8,5,2,1,0,65,65,11,20,1,0,0,8,4,0,0,3,1,2,0,71,47
0,_061,_8-2,_8-2,872,123,18,4,13,3,6,329,100,283,80,27,20,5,3,1,74,65,1,2,0,1,0,4,0,1,0,5,0,0,0,361,55
0,_061,_8-3,_8-3,41,84,8,1,1,0,1,16,7,11,0,4,2,0,0,0,50,18,1,14,0,0,0,3,0,0,0,1,0,0,0,12,37
0,_061,_8-4,_8-4,26,23,1,1,1,0,0,9,4,9,0,0,1,0,0,0,9,9,3,2,0,0,0,1,0,0,0,1,0,2,0,5,9
0,_061,_9-1,_9-1,97,798,16,14,7,2,6,46,21,25,9,6,11,6,0,0,389,218,40,43,12,7,6,10,6,0,0,12,4,0,0,26,254
0,_061,_9-2,_9-2,31,15,2,1,0,0,0,10,4,12,0,1,0,1,0,0,4,6,0,2,0,3,0,3,0,0,0,0,1,0,0,1,5
0,_061,_9-3,_9-3,25,13,11,0,3,1,0,10,3,15,1,1,2,0,0,0,9,4,0,4,0,0,0,3,0,0,0,0,0,0,0,4,3
0,_061,_9-4,_9-4,66,94,4,3,3,0,0,25,7,34,1,4,0,0,1,0,44,25,5,12,0,1,0,1,1,0,0,0,0,0,3,18,44
0,_061,_9-5,_9-5,28,1,4,3,0,0,0,12,3,5,1,4,2,1,3,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,8,0
0,_063,_1,_1,1317,110,30,3,3,2,6,683,185,182,88,87,31,16,2,3,53,72,4,5,1,2,3,12,2,0,2,3,4,2,6,488,48
0,_063,_10,_10,798,61,6,3,3,0,3,376,71,89,46,93,29,6,7,0,33,62,10,4,0,1,0,5,0,0,0,5,3,1,0,271,23
0,_063,_11,_11,823,208,17,8,2,0,0,423,78,82,74,67,17,8,0,5,90,84,12,14,6,4,0,7,3,0,0,14,4,3,1,286,61
0,_063,_11A,_11A,722,67,10,1,0,2,3,383,63,65,39,62,21,7,0,0,30,77,3,0,1,1,2,5,1,0,0,10,3,1,0,204,28
0,_063,_12,_12,680,136,7,5,3,0,5,350,80,55,46,62,21,4,4,0,61,91,16,2,3,1,0,1,0,3,0,4,4,0,4,205,49
0,_063,_13A,_13A,453,35,4,10,3,0,0,223,40,46,40,44,13,9,0,0,14,38,6,4,1,0,0,1,1,0,0,1,0,1,1,125,10
0,_063,_13B,_13B,534,71,6,5,0,2,0,283,59,44,43,35,25,7,2,0,23,50,10,0,0,0,2,3,0,1,0,0,3,0,6,218,30
0,_063,_14,_14,738,127,14,3,2,3,3,342,90,73,69,56,13,6,4,2,41,150,0,0,1,0,2,7,0,0,2,5,6,0,1,253,54
0,_063,_15,_15,324,49,10,0,0,2,2,191,29,25,20,19,5,3,2,0,20,43,6,2,0,0,0,0,1,0,0,1,0,0,0,122,17
0,_063,_16,_16,1007,140,18,0,2,6,2,532,91,74,56,97,27,7,6,0,50,142,7,3,3,1,3,4,0,1,0,7,6,1,3,376,47
0,_063,_17,_17,773,126,12,3,0,0,6,402,121,62,52,47,9,12,2,2,65,66,7,2,1,0,2,4,3,0,0,7,4,1,0,269,52
0,_063,_18,_18,1078,78,21,8,6,3,5,558,122,122,90,74,18,9,4,2,56,74,6,5,1,0,2,15,1,0,3,5,4,0,0,315,32
0,_063,_18A,_18A,22,3,0,0,0,0,0,2,3,10,3,0,1,0,0,0,3,1,0,2,0,0,0,0,0,0,0,1,0,0,0,4,0
0,_063,_19,_19,928,94,12,1,0,2,3,484,77,61,53,99,26,5,2,0,72,69,16,14,1,1,0,1,0,0,2,10,4,0,3,211,27
0,_063,_19A,_19A,339,42,4,4,0,0,0,169,40,34,33,30,9,7,0,0,22,21,1,2,0,3,0,1,1,0,2,2,6,0,0,110,10
0,_063,_1A,_1A,359,12,10,1,2,0,0,222,40,36,9,32,12,0,2,0,8,4,1,2,0,0,0,4,2,0,0,3,2,0,0,153,4
0,_063,_1B,_1B,877,81,22,6,4,5,3,441,116,123,84,48,27,6,4,0,35,55,1,5,1,0,2,14,4,0,0,6,3,0,2,375,35
0,_063,_1C,_1C,677,45,11,3,0,2,0,344,110,99,49,31,23,8,0,0,23,28,3,5,1,0,0,8,3,0,2,2,2,0,0,289,8
0,_063,_1D,_1D,1229,101,8,14,3,3,9,633,204,147,128,63,31,17,0,2,48,46,9,0,0,0,2,11,2,2,0,4,6,2,0,419,38
0,_063,_2,_2,806,107,26,4,3,3,6,384,124,116,46,52,23,10,2,3,50,57,12,7,5,0,0,14,3,2,0,5,7,3,0,262,39
0,_063,_20,_20,224,23,1,0,0,1,5,117,28,16,17,26,4,1,0,0,15,10,0,0,4,0,0,0,0,0,0,4,1,3,0,63,9
0,_063,_21,_21,1078,218,44,7,22,0,3,534,188,110,95,71,37,17,4,2,97,95,12,12,0,0,3,10,11,0,0,2,1,3,4,355,63
0,_063,_21A,_21A,417,42,4,1,0,3,2,228,52,28,19,40,12,1,0,0,25,18,6,2,1,0,0,4,1,0,0,2,4,1,1,132,14
0,_063,_22,_22,501,39,7,0,3,3,3,261,77,39,49,25,1,4,0,0,34,27,1,5,1,0,0,5,3,0,2,1,0,1,3,189,18
0,_063,_23,_23,797,53,26,3,2,3,2,436,85,87,43,58,33,5,0,0,23,38,3,5,0,0,0,8,6,0,0,4,1,1,0,322,23
0,_063,_23A,_23A,461,187,18,4,0,1,3,226,78,61,29,31,27,4,4,0,78,72,6,11,4,0,2,7,0,0,0,10,3,4,1,130,53
0,_063,_23B,_23B,362,30,8,3,6,1,2,205,46,28,23,23,8,1,0,0,12,24,6,0,0,0,0,5,0,0,0,4,0,1,0,118,18
0,_063,_23C,_23C,730,111,21,4,4,1,5,384,103,79,56,59,21,10,2,2,44,56,9,12,0,0,0,1,3,0,0,9,6,1,0,223,44
0,_063,_24,_24,1034,121,39,7,2,3,0,550,191,86,84,48,33,1,2,2,57,53,14,16,2,1,0,4,6,0,0,1,6,3,3,406,41
0,_063,_24B,_24B,377,39,6,1,3,8,0,213,60,46,22,17,16,4,2,0,19,14,3,5,0,0,0,5,1,0,0,1,0,0,0,189,12
0,_063,_24C,_24C,838,171,29,4,12,0,6,445,133,84,62,57,25,11,0,3,65,66,12,14,1,3,0,1,9,0,0,5,7,5,0,318,61
0,_063,_25,_25,616,104,30,7,4,0,0,337,82,73,45,35,13,7,0,0,56,52,9,7,0,0,0,10,0,0,0,4,4,4,0,231,27
0,_063,_26,_26,595,61,23,8,2,1,3,283,96,76,58,35,17,10,0,0,31,39,0,2,0,0,0,3,4,0,0,9,1,1,0,255,32
0,_063,_26A,_26A,591,116,17,0,4,1,0,274,94,73,56,19,26,9,0,0,70,38,3,12,0,0,0,7,1,0,1,4,1,1,1,219,47
0,_063,_26B,_26B,470,43,12,0,3,0,1,213,57,59,35,30,16,9,2,0,33,28,4,2,0,0,0,3,0,1,0,5,3,4,1,177,17
0,_063,_26C,_26C,465,38,10,1,3,0,0,218,74,44,42,16,8,7,0,0,20,25,3,2,0,0,0,9,0,0,0,6,0,0,0,202,16
0,_063,_27,_27,523,560,30,5,3,1,5,270,113,49,39,44,16,6,4,0,346,104,11,18,1,1,3,15,6,0,1,7,1,3,0,172,177
0,_063,_28A,_28A,482,69,17,3,2,1,1,231,78,39,40,27,25,7,0,2,31,41,6,11,1,0,3,5,3,0,0,5,3,1,0,157,16
0,_063,_28B,_28B,102,10,1,0,1,0,1,55,15,16,1,5,4,0,0,2,6,4,1,2,0,1,0,0,0,0,0,0,1,0,0,33,1
0,_063,_29,_29,755,93,17,1,4,3,1,397,81,101,42,70,20,7,0,0,37,69,1,0,0,0,0,5,0,0,0,7,4,1,1,322,39
0,_063,_2A,_2A,1037,78,18,5,2,3,3,463,171,101,106,89,38,8,2,2,35,55,6,5,3,0,2,10,2,0,2,12,2,2,2,299,29
0,_063,_3,_3,1209,81,17,12,3,6,5,644,165,113,78,88,34,6,2,2,46,62,7,7,3,2,0,11,0,0,0,10,2,5,2,450,28
0,_063,_30,_30,458,46,8,0,0,1,1,230,50,52,29,39,8,6,2,0,22,36,4,7,0,0,0,7,1,0,0,4,1,0,4,162,19
0,_063,_31,_31,278,23,5,1,0,0,3,106,29,31,25,27,7,1,4,0,11,42,0,0,1,1,0,3,0,1,0,4,0,0,0,108,9
0,_063,_32,_32,649,142,11,5,0,3,0,323,84,55,48,45,13,3,0,0,74,101,3,5,0,1,0,4,0,0,1,6,3,0,4,233,85
0,_063,_33,_33,301,49,5,0,0,0,0,155,47,24,26,16,12,4,0,0,25,29,6,0,0,0,2,1,1,0,0,0,0,0,0,117,21
0,_063,_34,_34,564,82,12,3,4,1,0,293,69,49,36,48,17,5,4,0,46,57,3,2,0,1,0,3,4,0,0,2,0,3,1,182,28
0,_063,_35,_35,607,336,32,3,3,6,3,293,102,65,63,32,23,11,0,0,195,67,13,16,2,0,2,20,4,3,1,28,6,7,1,253,189
0,_063,_35A,_35A,452,124,10,7,6,0,1,218,71,65,22,30,18,4,6,2,65,41,4,11,1,1,3,3,3,3,0,7,0,0,3,213,88
0,_063,_36,_36,820,81,15,5,6,8,0,477,96,76,75,45,12,11,0,1,46,64,6,9,0,0,0,7,4,0,0,1,0,1,0,435,45
0,_063,_36A,_36A,510,59,14,0,1,3,0,246,74,70,27,41,29,4,2,0,25,29,3,7,1,1,0,1,0,1,0,7,0,1,1,238,25
0,_063,_38,_38,749,401,11,10,6,3,3,347,68,71,69,69,14,10,0,3,142,267,10,9,4,0,3,4,1,0,0,20,3,1,10,230,133
0,_063,_39,_39,591,82,18,1,1,0,1,337,93,65,39,18,14,9,2,0,35,55,3,3,0,0,2,3,0,0,0,5,1,1,0,221,40
0,_063,_39A,_39A,628,117,15,7,1,1,3,277,77,86,46,44,31,10,0,0,53,63,13,14,0,0,2,8,3,0,0,7,1,0,3,170,36
0,_063,_39B,_39B,380,35,5,0,0,1,3,174,59,43,20,32,16,3,0,0,25,15,0,2,0,0,0,5,1,0,1,2,0,0,0,94,10
0,_063,_3A,_3A,725,38,10,0,2,0,2,404,68,67,49,59,18,6,0,0,31,17,9,11,6,2,0,7,0,0,2,7,3,0,2,322,12
0,_063,_3B,_3B,402,20,7,0,2,0,2,192,62,47,43,14,16,5,0,0,14,14,4,4,0,0,0,1,2,0,0,1,0,2,0,150,8
0,_063,_4,_4,966,67,19,0,9,2,3,496,150,123,66,53,30,15,2,2,41,32,7,4,3,0,0,10,0,0,2,4,3,0,0,322,27
0,_063,_40,_40,901,58,29,14,6,3,1,425,131,120,90,44,27,3,2,0,41,39,9,7,4,1,0,16,4,1,0,9,3,4,0,305,16
0,_063,_40A,_40A,916,116,28,4,7,0,5,466,175,110,55,52,21,14,4,1,65,39,7,11,1,1,3,14,0,0,0,1,4,3,0,325,36
0,_063,_41,_41,438,58,12,5,0,1,0,191,82,55,26,35,20,4,0,1,23,29,11,2,0,0,2,5,3,0,0,4,0,0,0,134,19
0,_063,_43,_43,155,16,4,4,1,0,1,83,35,16,10,6,4,1,0,0,15,3,0,0,0,0,0,1,1,0,0,0,3,3,0,56,10
0,_063,_4A,_4A,640,64,17,7,0,5,0,309,106,65,49,38,18,4,0,2,31,53,7,7,0,0,0,4,0,2,2,9,2,0,0,239,17
0,_063,_4B,_4B,313,19,8,1,3,0,3,176,43,44,35,6,5,4,2,0,11,17,4,2,0,0,0,3,0,0,0,0,2,0,0,164,7
0,_063,_5,_5,1217,80,29,7,6,0,0,638,155,126,113,93,34,11,7,3,55,36,4,7,1,0,2,8,6,0,0,15,1,0,0,558,47
0,_063,_5A,_5A,368,23,7,3,0,2,2,191,60,27,30,14,10,4,0,0,20,14,0,0,1,2,0,4,0,0,0,2,0,0,0,98,19
0,_063,_5B,_5B,562,51,26,4,6,2,0,266,91,62,36,32,31,5,0,0,37,20,3,4,0,0,5,10,7,0,0,5,1,1,1,190,10
0,_063,_5C,_5C,187,10,1,0,0,0,2,75,29,16,20,13,7,4,0,0,8,11,1,0,0,0,0,0,0,2,0,4,1,0,0,43,8
0,_063,_6,_6,979,58,15,10,4,0,3,476,128,96,56,79,44,9,11,2,44,48,4,7,4,2,0,7,1,0,0,5,1,3,1,352,18
0,_063,_6A,_6A,561,42,8,4,0,5,2,298,50,70,30,39,21,1,0,0,31,34,4,4,6,2,0,5,1,3,0,2,4,1,1,209,21
0,_063,_6B,_6B,577,38,10,3,0,0,0,292,59,58,27,59,8,5,0,0,26,50,3,0,1,2,0,4,4,2,0,6,0,1,0,184,17
0,_063,_7,_7,477,58,17,3,4,0,2,251,57,47,50,21,23,5,2,0,25,41,3,5,4,0,0,1,0,0,0,5,6,1,0,211,27
0,_063,_7A,_7A,259,17,7,1,3,0,3,158,25,30,9,25,8,4,0,2,11,7,4,0,0,0,0,1,3,0,0,4,0,0,0,94,8
0,_063,_7B,_7B,943,304,55,11,4,9,0,417,163,148,71,45,46,17,2,3,140,130,20,16,6,4,3,27,6,5,3,14,3,1,0,251,111
0,_063,_7C,_7C,271,22,7,1,0,0,0,125,37,39,25,10,8,5,0,0,16,18,1,0,0,0,0,4,3,2,0,1,6,0,0,73,1
0,_063,_8A,_8A,715,55,15,1,4,2,3,384,63,49,48,89,21,8,7,2,37,31,1,9,3,1,0,1,0,1,0,7,6,0,3,266,13
0,_063,_8B,_8B,178,14,1,4,0,0,0,91,12,18,9,27,7,0,0,0,7,11,0,2,0,0,0,1,0,0,0,2,0,1,0,55,4
0,_063,_9,_9,939,165,15,5,4,2,5,467,80,104,56,80,31,8,4,0,93,79,9,14,1,4,2,8,0,0,0,12,9,1,6,297,71
0,_065,_1,_1,173,44,0,0,0,0,0,70,23,24,16,18,7,3,0,0,28,12,0,0,3,0,0,0,0,0,0,1,0,0,0,86,17
0,_065,_10,_10,121,125,0,0,3,0,2,42,14,32,10,10,3,2,0,0,45,33,14,8,2,2,2,3,0,0,0,2,0,0,0,61,42
0,_065,_11,_11,74,24,0,0,0,0,0,16,6,26,2,9,1,1,3,0,6,15,0,2,0,2,0,0,0,0,0,2,0,0,0,29,8
0,_065,_12,_12,0,274,2,1,0,0,3,6,0,3,0,1,0,0,0,0,102,106,9,21,2,2,3,0,2,0,2,2,0,0,2,0,76
0,_065,_13,_13,24,201,0,0,0,0,2,17,5,8,2,2,1,1,0,0,106,34,9,19,0,0,0,1,2,0,0,2,0,0,2,16,91
0,_065,_14,_14,118,27,2,0,0,0,1,55,27,20,3,10,5,0,2,0,16,6,0,0,0,0,0,1,1,0,0,3,0,0,0,70,18
0,_065,_15,_15,6,435,1,3,0,0,3,15,9,3,0,4,5,4,0,1,160,93,26,25,0,3,0,5,3,0,0,18,7,0,0,6,148
0,_065,_16,_16,0,21,0,1,0,0,0,0,0,0,0,1,0,0,0,0,11,6,0,4,0,2,0,0,0,0,0,0,0,0,0,0,8
0,_065,_17,_17,6,186,0,0,0,1,1,11,5,3,0,1,1,0,0,0,57,46,17,13,0,0,0,1,0,0,0,2,0,3,0,10,67
0,_065,_18,_18,0,65,0,1,0,0,0,0,2,0,0,1,0,1,0,0,18,15,10,8,0,0,0,0,0,0,0,0,1,0,0,0,0
0,_065,_19,_19,1,306,0,3,0,0,0,13,11,0,0,2,0,2,0,1,162,52,13,15,0,0,1,1,1,0,0,3,0,0,0,0,88
0,_065,_2,_2,121,30,0,0,0,2,0,62,16,17,14,2,5,0,0,0,13,12,3,0,0,0,0,0,0,0,0,1,0,0,0,59,6
