IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_CA_20201103_GEN_PRE_DEM_BIDEN,USA_CA_20201103_GEN_PRE_REP_TRUMP,USA_CA_20201103_GEN_PRE_LIB_JORGENSEN,USA_CA_20201103_GEN_PRE_GRE_HAWKINS,USA_CA_20201103_GEN_PRE_AIP_FUENTE,USA_CA_20201103_GEN_PRE_PFP_RIVA
0,_Inyo,_113,_6027113,457,470,16,3,3,2
0,_Inyo,_114,_6027114,0,2,0,0,0,0
0,_Inyo,_115,_6027115,31,24,0,0,1,0
0,_Inyo,_116,_6027116,160,201,3,1,1,0
0,_Inyo,_117,_6027117,422,388,16,6,2,5
0,_Inyo,_118,_6027118,29,17,1,1,0,0
0,_Inyo,_119,_6027119,88,125,2,5,2,1
0,_Inyo,_120,_6027120,155,77,3,2,2,0
0,_Inyo,_121,_6027121,0,0,0,0,0,0
0,_Kern,_0011155,_60290011155,256,705,7,6,1,6
0,_Kern,_0011190,_60290011190,412,825,15,4,4,6
0,_Kern,_0011195,_60290011195,245,996,14,3,0,0
0,_Kern,_0011530,_60290011530,437,106,0,0,3,4
0,_Kern,_0011540,_60290011540,401,190,0,3,2,1
0,_Kern,_0011546,_60290011546,452,197,3,1,7,12
0,_Kern,_0011548,_60290011548,747,413,4,5,6,7
0,_Kern,_0011550,_60290011550,622,293,6,4,6,3
0,_Kern,_0011552,_60290011552,537,290,6,2,3,1
0,_Kern,_0011554,_60290011554,700,232,3,3,5,6
0,_Kern,_0011557,_60290011557,710,229,9,0,3,5
0,_Kern,_0011570,_60290011570,458,204,2,3,5,2
0,_Kern,_0011580,_60290011580,472,214,8,0,4,3
0,_Kern,_0011610,_60290011610,388,195,2,1,2,5
0,_Kern,_0011626,_60290011626,829,450,5,1,7,3
0,_Kern,_0011725,_60290011725,392,615,8,3,0,3
0,_Kern,_0011990,_60290011990,202,467,18,4,3,0
0,_Kern,_0011991,_60290011991,160,534,13,2,0,2
0,_Kern,_0012171,_60290012171,178,487,8,4,2,7
0,_Kern,_0012173,_60290012173,148,389,8,3,3,3
0,_Kern,_0012505,_60290012505,234,666,12,1,1,0
0,_Kern,_0012591,_60290012591,572,145,2,7,3,13
0,_Kern,_0012592,_60290012592,447,206,4,4,4,8
0,_Kern,_0012593,_60290012593,808,313,8,9,3,2
0,_Kern,_0012620,_60290012620,299,738,24,8,4,3
0,_Kern,_0012622,_60290012622,217,775,7,1,1,1
0,_Kern,_0012623,_60290012623,325,1029,22,4,3,4
0,_Kern,_0012650,_60290012650,208,866,12,2,3,2
0,_Kern,_0012670,_60290012670,278,924,15,1,3,4
0,_Kern,_0012709,_60290012709,253,610,8,1,4,1
0,_Kern,_0012921,_60290012921,542,800,44,9,1,5
0,_Kern,_0012922,_60290012922,257,397,34,4,5,4
0,_Kern,_0012923,_60290012923,228,411,34,2,6,0
0,_Kern,_0012924,_60290012924,515,793,41,7,5,0
0,_Kern,_0012925,_60290012925,446,665,30,7,4,5
0,_Kern,_0012927,_60290012927,249,579,37,2,4,3
0,_Kern,_0012928,_60290012928,510,799,39,4,8,2
0,_Kern,_0012929,_60290012929,384,744,40,3,5,2
0,_Kern,_0012933,_60290012933,470,811,53,4,6,0
0,_Kern,_0012934,_60290012934,193,438,24,5,3,4
0,_Kern,_0012935,_60290012935,331,549,29,2,3,1
0,_Kern,_0012941,_60290012941,406,710,38,5,9,2
0,_Kern,_0012996,_60290012996,317,396,5,2,4,1
0,_Kern,_0013070,_60290013070,239,514,20,2,1,1
0,_Kern,_0013072,_60290013072,158,450,11,2,2,0
0,_Kern,_0013076,_60290013076,105,256,10,1,1,2
0,_Kern,_0013078,_60290013078,137,415,18,4,1,1
0,_Kern,_0013100,_60290013100,485,474,11,4,1,6
0,_Kern,_0013107,_60290013107,476,300,3,0,5,5
0,_Kern,_0013110,_60290013110,480,544,8,7,4,6
0,_Kern,_0013120,_60290013120,452,392,4,1,8,2
0,_Kern,_0013129,_60290013129,321,237,3,1,1,4
0,_Kern,_0013194,_60290013194,140,284,4,0,0,0
0,_Kern,_0015106,_60290015106,533,865,19,1,5,3
0,_Kern,_0015109,_60290015109,300,522,13,1,2,0
0,_Kern,_0015110,_60290015110,236,576,2,1,0,0
0,_Kern,_0015113,_60290015113,275,651,12,3,2,1
0,_Kern,_0015114,_60290015114,237,395,6,2,2,1
0,_Kern,_0015123,_60290015123,251,601,10,2,3,4
0,_Kern,_0015124,_60290015124,269,645,13,3,7,0
0,_Kern,_0015132,_60290015132,295,597,8,1,3,2
0,_Kern,_0015133,_60290015133,210,562,7,2,2,2
0,_Kern,_0015135,_60290015135,418,464,8,4,4,1
0,_Kern,_0020121,_60290020121,180,322,5,2,1,5
0,_Kern,_0020232,_60290020232,314,144,3,2,4,4
0,_Kern,_0020236,_60290020236,558,264,6,3,3,5
0,_Kern,_0020243,_60290020243,577,500,12,5,3,7
0,_Kern,_0020245,_60290020245,579,305,8,2,2,7
0,_Kern,_0020246,_60290020246,402,275,4,2,4,1
0,_Kern,_0020248,_60290020248,263,120,4,2,4,4
0,_Kern,_0020249,_60290020249,336,293,5,1,1,5
0,_Kern,_0020253,_60290020253,220,198,7,2,3,0
0,_Kern,_0020254,_60290020254,497,520,14,4,5,0
0,_Kern,_0020256,_60290020256,693,455,7,7,5,7
0,_Kern,_0020257,_60290020257,284,177,7,5,2,0
0,_Kern,_0020260,_60290020260,397,235,12,6,7,3
0,_Kern,_0020262,_60290020262,313,269,7,2,3,0
0,_Kern,_0020263,_60290020263,394,236,3,3,1,3
0,_Kern,_0020271,_60290020271,605,382,10,2,5,6
0,_Kern,_0020272,_60290020272,639,317,8,3,3,3
0,_Kern,_0020282,_60290020282,497,404,7,3,5,4
0,_Kern,_0020283,_60290020283,1054,809,14,5,10,4
0,_Kern,_0020284,_60290020284,353,234,8,2,4,1
0,_Kern,_0020286,_60290020286,680,413,10,2,11,4
0,_Kern,_0020288,_60290020288,303,207,8,4,4,8
0,_Kern,_0020289,_60290020289,506,372,5,11,9,10
0,_Kern,_0020294,_60290020294,446,395,14,2,3,8
0,_Kern,_0020298,_60290020298,501,341,8,2,10,1
0,_Kern,_0021143,_60290021143,294,664,14,5,2,0
0,_Kern,_0021144,_60290021144,253,567,18,3,1,1
0,_Kern,_0021145,_60290021145,405,876,15,0,3,0
0,_Kern,_0021148,_60290021148,210,524,6,2,2,0
0,_Kern,_0021275,_60290021275,497,556,17,5,7,5
0,_Kern,_0021280,_60290021280,325,281,10,1,5,2
0,_Kern,_0021281,_60290021281,358,491,17,9,2,5
0,_Kern,_0021282,_60290021282,398,397,13,5,2,2
0,_Kern,_0021283,_60290021283,541,564,13,5,3,5
0,_Kern,_0021511,_60290021511,63,267,3,0,1,0
0,_Kern,_0021512,_60290021512,211,726,19,1,4,1
0,_Kern,_0021513,_60290021513,61,162,5,0,0,0
0,_Kern,_0021660,_60290021660,83,190,6,2,0,0
0,_Kern,_0021710,_60290021710,113,265,16,5,1,2
0,_Kern,_0021781,_60290021781,92,395,6,0,1,1
0,_Kern,_0021885,_60290021885,210,482,20,2,2,1
0,_Kern,_0021886,_60290021886,248,464,26,1,4,3
0,_Kern,_0021888,_60290021888,291,887,26,0,2,2
0,_Kern,_0021889,_60290021889,323,896,28,4,3,2
0,_Kern,_0021894,_60290021894,236,630,15,3,2,1
0,_Kern,_0022003,_60290022003,357,183,6,1,2,1
0,_Kern,_0022004,_60290022004,301,230,7,1,6,1
0,_Kern,_0022005,_60290022005,393,175,7,2,4,1
0,_Kern,_0022006,_60290022006,633,415,10,5,10,2
0,_Kern,_0022008,_60290022008,526,396,16,4,12,6
0,_Kern,_0022018,_60290022018,657,742,16,5,10,9
0,_Kern,_0022030,_60290022030,711,520,4,6,7,5
0,_Kern,_0022033,_60290022033,448,389,6,4,1,2
0,_Kern,_0022037,_60290022037,711,548,14,7,7,6
0,_Kern,_0022450,_60290022450,429,524,23,3,6,7
0,_Kern,_0022480,_60290022480,297,666,16,6,2,2
0,_Kern,_0023020,_60290023020,317,417,18,7,4,2
0,_Kern,_0023021,_60290023021,446,591,24,5,8,8
0,_Kern,_0023023,_60290023023,388,538,16,3,3,4
0,_Kern,_0023025,_60290023025,386,516,19,3,2,2
0,_Kern,_0023030,_60290023030,473,398,23,7,4,2
0,_Kern,_0023031,_60290023031,336,416,12,4,2,3
0,_Kern,_0023035,_60290023035,424,485,24,2,6,3
0,_Kern,_0023211,_60290023211,229,737,10,0,2,4
0,_Kern,_0023212,_60290023212,196,520,5,0,1,1
0,_Kern,_0023239,_60290023239,136,131,1,2,1,0
0,_Kern,_0023240,_60290023240,256,219,7,1,3,2
0,_Kern,_0023241,_60290023241,245,190,6,0,3,4
0,_Kern,_0023401,_60290023401,256,377,13,4,0,1
0,_Kern,_0023402,_60290023402,303,613,11,4,9,1
0,_Kern,_0023404,_60290023404,334,729,23,5,3,0
0,_Kern,_0023406,_60290023406,272,413,12,4,4,1
0,_Kern,_0023450,_60290023450,200,535,6,1,3,2
0,_Kern,_0023451,_60290023451,68,215,3,1,0,1
0,_Kern,_0023452,_60290023452,227,392,13,0,3,5
0,_Kern,_0025270,_60290025270,374,347,9,2,2,2
0,_Kern,_0025271,_60290025271,332,292,8,3,3,4
0,_Kern,_0025272,_60290025272,469,293,5,3,5,1
0,_Kern,_0025289,_60290025289,353,281,7,3,2,3
0,_Kern,_0030040,_60290030040,258,579,13,1,3,4
0,_Kern,_0030060,_60290030060,206,479,7,2,2,1
0,_Kern,_0030150,_60290030150,275,519,10,8,3,2
0,_Kern,_0030170,_60290030170,246,411,12,4,5,7
0,_Kern,_0030302,_60290030302,374,330,7,2,3,5
0,_Kern,_0030304,_60290030304,532,440,13,2,8,9
0,_Kern,_0030308,_60290030308,552,370,13,3,4,10
0,_Kern,_0030312,_60290030312,425,424,7,10,4,1
0,_Kern,_0030314,_60290030314,375,342,6,3,4,5
0,_Kern,_0030316,_60290030316,300,377,10,2,3,1
0,_Kern,_0030317,_60290030317,188,168,2,1,0,2
0,_Kern,_0030318,_60290030318,518,469,12,3,1,2
0,_Kern,_0030321,_60290030321,303,311,12,0,4,2
0,_Kern,_0030322,_60290030322,444,504,8,5,6,6
0,_Kern,_0030325,_60290030325,244,332,6,1,0,2
0,_Kern,_0030332,_60290030332,136,80,3,3,1,1
0,_Kern,_0030337,_60290030337,427,486,14,4,2,1
0,_Kern,_0030338,_60290030338,320,453,13,0,5,2
0,_Kern,_0030339,_60290030339,561,586,10,8,2,2
0,_Kern,_0030348,_60290030348,353,340,9,2,3,3
0,_Kern,_0030351,_60290030351,606,402,15,1,6,2
0,_Kern,_0030352,_60290030352,353,480,10,5,2,4
0,_Kern,_0030354,_60290030354,238,332,3,1,0,0
0,_Kern,_0030364,_60290030364,297,377,16,4,1,2
0,_Kern,_0030367,_60290030367,506,565,24,6,12,4
0,_Kern,_0030370,_60290030370,158,152,4,1,1,0
0,_Kern,_0030374,_60290030374,399,326,18,6,2,2
0,_Kern,_0030385,_60290030385,217,379,5,3,1,1
0,_Kern,_0030386,_60290030386,325,587,16,4,3,0
0,_Kern,_0030387,_60290030387,298,680,9,0,3,1
0,_Kern,_0030389,_60290030389,269,304,6,2,2,0
0,_Kern,_0030390,_60290030390,268,843,7,3,3,4
0,_Kern,_0030393,_60290030393,199,512,8,2,3,2
0,_Kern,_0030396,_60290030396,219,425,14,6,2,4
0,_Kern,_0030399,_60290030399,413,169,8,2,5,8
0,_Kern,_0031478,_60290031478,217,207,7,3,3,2
0,_Kern,_0031641,_60290031641,206,72,2,1,3,2
0,_Kern,_0031642,_60290031642,258,116,6,3,1,4
0,_Kern,_0031772,_60290031772,220,457,13,4,1,3
0,_Kern,_0031935,_60290031935,285,262,6,1,2,3
0,_Kern,_0031950,_60290031950,139,292,7,4,1,2
0,_Kern,_0031953,_60290031953,481,339,8,2,3,5
0,_Kern,_0031960,_60290031960,464,378,13,2,4,5
0,_Kern,_0032170,_60290032170,307,381,10,4,4,1
0,_Kern,_0032214,_60290032214,124,341,2,3,6,2
0,_Kern,_0032240,_60290032240,189,310,5,1,3,2
0,_Kern,_0032310,_60290032310,354,313,7,1,1,3
0,_Kern,_0032330,_60290032330,179,269,4,1,5,2
0,_Kern,_0032340,_60290032340,144,338,6,0,1,2
0,_Kern,_0032360,_60290032360,454,188,1,2,4,5
0,_Kern,_0032370,_60290032370,218,173,2,4,1,0
0,_Kern,_0032380,_60290032380,193,270,2,3,0,1
0,_Kern,_0032441,_60290032441,221,429,12,8,3,4
0,_Kern,_0032531,_60290032531,451,204,5,3,6,7
0,_Kern,_0032532,_60290032532,326,167,8,2,4,0
0,_Kern,_0032640,_60290032640,258,949,11,1,3,0
0,_Kern,_0032652,_60290032652,254,927,18,3,1,0
0,_Kern,_0032731,_60290032731,322,544,8,5,7,2
0,_Kern,_0032732,_60290032732,83,189,5,0,1,0
0,_Kern,_0032750,_60290032750,596,388,9,5,11,7
0,_Kern,_0032751,_60290032751,256,226,6,1,4,3
0,_Kern,_0032762,_60290032762,316,163,3,3,1,4
0,_Kern,_0033040,_60290033040,254,974,24,3,3,3
0,_Kern,_0033042,_60290033042,165,669,5,5,2,2
0,_Kern,_0033150,_60290033150,184,195,3,1,5,1
0,_Kern,_0033161,_60290033161,135,126,4,1,0,2
0,_Kern,_0033222,_60290033222,371,154,5,3,3,1
0,_Kern,_0033492,_60290033492,399,145,5,1,0,8
0,_Kern,_0035601,_60290035601,234,469,9,0,0,2
0,_Kern,_0035602,_60290035602,229,254,11,0,4,1
0,_Kern,_0035603,_60290035603,192,512,5,0,2,3
0,_Kern,_0035604,_60290035604,311,639,17,4,5,4
0,_Kern,_0035624,_60290035624,111,238,8,1,0,0
0,_Kern,_0035628,_60290035628,520,913,13,3,4,3
0,_Kern,_0035629,_60290035629,356,528,15,3,6,3
0,_Kern,_0035631,_60290035631,285,493,21,3,1,2
0,_Kern,_0035632,_60290035632,188,459,6,0,1,0
0,_Kern,_0035633,_60290035633,191,517,9,1,2,1
0,_Kern,_0035635,_60290035635,324,490,12,6,4,3
0,_Kern,_0035640,_60290035640,321,596,10,3,0,2
0,_Kern,_0035658,_60290035658,235,645,8,3,4,1
0,_Kern,_0035661,_60290035661,185,387,7,1,2,1
0,_Kern,_0035675,_60290035675,403,602,17,5,1,1
0,_Kern,_0035677,_60290035677,323,164,14,2,1,4
0,_Kern,_0040401,_60290040401,180,262,0,1,3,1
0,_Kern,_0040405,_60290040405,387,827,10,4,6,2
0,_Kern,_0040406,_60290040406,340,483,10,2,2,1
0,_Kern,_0040407,_60290040407,252,301,3,1,2,1
0,_Kern,_0040409,_60290040409,386,464,14,4,6,4
0,_Kern,_0040411,_60290040411,474,440,22,2,8,5
0,_Kern,_0040414,_60290040414,584,395,26,3,3,3
0,_Kern,_0040415,_60290040415,472,911,12,3,2,1
0,_Kern,_0040419,_60290040419,337,704,12,3,6,0
0,_Kern,_0040421,_60290040421,371,440,7,2,1,2
0,_Kern,_0040424,_60290040424,428,292,8,6,6,2
0,_Kern,_0040428,_60290040428,317,265,8,7,3,1
0,_Kern,_0040429,_60290040429,380,736,18,1,5,2
0,_Kern,_0040430,_60290040430,392,822,18,4,6,1
0,_Kern,_0040432,_60290040432,197,432,2,2,2,0
0,_Kern,_0040433,_60290040433,277,573,12,4,4,1
0,_Kern,_0040435,_60290040435,402,733,6,3,1,1
0,_Kern,_0040436,_60290040436,156,500,15,1,2,2
0,_Kern,_0040440,_60290040440,342,438,7,3,3,1
0,_Kern,_0040441,_60290040441,415,845,9,4,3,3
0,_Kern,_0040442,_60290040442,327,386,13,1,2,1
0,_Kern,_0040443,_60290040443,223,297,7,4,1,0
0,_Kern,_0040444,_60290040444,243,242,7,2,0,0
0,_Kern,_0040447,_60290040447,318,450,5,3,3,2
0,_Kern,_0040454,_60290040454,370,375,14,4,4,2
0,_Kern,_0040455,_60290040455,516,1177,28,7,4,4
0,_Kern,_0040460,_60290040460,245,519,13,2,1,0
0,_Kern,_0040461,_60290040461,449,787,9,7,4,2
0,_Kern,_0040462,_60290040462,531,672,11,2,4,2
0,_Kern,_0040463,_60290040463,385,380,10,4,3,5
0,_Kern,_0040464,_60290040464,487,457,16,3,2,1
0,_Kern,_0040466,_60290040466,363,705,13,2,8,1
0,_Kern,_0040469,_60290040469,320,353,9,2,3,3
0,_Kern,_0040470,_60290040470,372,411,15,2,3,3
0,_Kern,_0040471,_60290040471,621,534,9,1,0,2
0,_Kern,_0040475,_60290040475,401,423,17,6,2,2
0,_Kern,_0040480,_60290040480,403,553,8,3,6,2
0,_Kern,_0040494,_60290040494,363,434,7,2,1,0
0,_Kern,_0040495,_60290040495,699,752,15,4,6,2
0,_Kern,_0040496,_60290040496,407,762,19,2,6,7
0,_Kern,_0040497,_60290040497,310,352,12,3,10,1
0,_Kern,_0041240,_60290041240,128,136,2,0,0,3
0,_Kern,_0041780,_60290041780,252,685,14,1,9,6
0,_Kern,_0041820,_60290041820,420,681,13,8,6,3
0,_Kern,_0041910,_60290041910,87,412,6,0,1,0
0,_Kern,_0041913,_60290041913,368,1268,29,5,3,3
0,_Kern,_0041915,_60290041915,261,1078,19,2,4,1
0,_Kern,_0042218,_60290042218,191,425,8,1,3,2
0,_Kern,_0042261,_60290042261,217,36,1,0,5,3
0,_Kern,_0042390,_60290042390,68,306,4,1,0,3
0,_Kern,_0042630,_60290042630,95,400,4,1,0,0
0,_Kern,_0042842,_60290042842,555,603,9,3,0,3
0,_Kern,_0042845,_60290042845,323,621,17,4,4,2
0,_Kern,_0043043,_60290043043,212,944,11,3,3,1
0,_Kern,_0043048,_60290043048,179,672,12,0,2,1
0,_Kern,_0043050,_60290043050,225,752,8,2,1,1
0,_Kern,_0043051,_60290043051,108,427,3,0,0,2
0,_Kern,_0043052,_60290043052,170,589,5,2,0,2
0,_Kern,_0043053,_60290043053,247,780,11,1,2,1
0,_Kern,_0043055,_60290043055,161,706,11,3,0,0
0,_Kern,_0043059,_60290043059,234,913,8,1,4,2
0,_Kern,_0043170,_60290043170,220,638,17,3,1,0
0,_Kern,_0043290,_60290043290,73,344,3,0,3,0
0,_Kern,_0043310,_60290043310,125,304,9,1,3,1
0,_Kern,_0043320,_60290043320,205,1096,14,5,2,1
0,_Kern,_0043340,_60290043340,131,585,12,1,2,1
0,_Kern,_0043510,_60290043510,326,272,4,1,4,3
0,_Kern,_0043520,_60290043520,291,156,3,2,1,1
0,_Kern,_0043540,_60290043540,324,403,6,2,5,4
0,_Kern,_0043567,_60290043567,597,304,6,2,9,8
0,_Kern,_0043568,_60290043568,620,288,7,2,9,3
0,_Kern,_0043570,_60290043570,260,242,12,4,4,2
0,_Kern,_0043572,_60290043572,310,206,7,1,1,3
0,_Kern,_0044103,_60290044103,271,684,6,0,0,1
0,_Kern,_0044104,_60290044104,690,570,10,4,6,0
0,_Kern,_0044105,_60290044105,437,352,5,2,2,4
0,_Kern,_0044106,_60290044106,479,487,10,6,7,2
0,_Kern,_0044107,_60290044107,483,694,16,1,5,0
0,_Kern,_0044112,_60290044112,210,621,9,1,0,1
0,_Kern,_0044113,_60290044113,276,364,6,1,1,2
0,_Kern,_0050020,_60290050020,388,199,7,4,1,9
0,_Kern,_0050180,_60290050180,486,173,2,6,7,4
0,_Kern,_0050190,_60290050190,622,179,8,3,2,6
0,_Kern,_0050200,_60290050200,473,147,3,1,1,3
0,_Kern,_0050211,_60290050211,801,246,17,4,5,2
0,_Kern,_0050501,_60290050501,142,41,2,1,0,2
0,_Kern,_0050503,_60290050503,196,83,2,1,4,6
0,_Kern,_0050505,_60290050505,241,147,5,4,2,0
0,_Kern,_0050506,_60290050506,245,98,0,1,8,4
0,_Kern,_0050507,_60290050507,310,136,5,2,2,3
0,_Kern,_0050509,_60290050509,579,137,4,1,1,4
0,_Kern,_0050511,_60290050511,498,109,3,3,6,6
0,_Kern,_0050514,_60290050514,488,197,7,4,5,6
0,_Kern,_0050517,_60290050517,429,414,21,4,4,0
0,_Kern,_0050518,_60290050518,166,75,3,1,1,1
0,_Kern,_0050519,_60290050519,521,679,19,6,3,0
0,_Kern,_0050523,_60290050523,282,169,11,5,4,4
0,_Kern,_0050524,_60290050524,650,167,3,2,6,4
0,_Kern,_0050532,_60290050532,442,115,3,9,10,11
0,_Kern,_0050536,_60290050536,244,80,3,1,3,0
0,_Kern,_0050538,_60290050538,324,119,7,2,3,6
0,_Kern,_0050541,_60290050541,414,129,7,2,1,3
0,_Kern,_0050543,_60290050543,132,61,4,1,1,2
0,_Kern,_0050545,_60290050545,610,231,9,2,2,8
0,_Kern,_0050548,_60290050548,438,188,3,4,6,3
0,_Kern,_0050552,_60290050552,389,128,6,4,2,2
0,_Kern,_0050560,_60290050560,309,93,4,1,1,4
0,_Kern,_0050576,_60290050576,649,355,4,4,7,9
0,_Kern,_0050590,_60290050590,204,38,0,0,1,3
