IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_IL_20201103_GEN_PRE_DEM_BIDEN,USA_IL_20201103_GEN_PRE_REP_TRUMP,USA_IL_20201103_GEN_PRE_LIB_JORGENSEN,USA_IL_20201103_GEN_PRE_GRE_HAWKINS,USA_IL_20201103_GEN_PRE_AMS_CARROLL,USA_IL_20201103_GEN_PRE_SOC_RIVA,USA_IL_20201103_GEN_USS_DEM_DURBIN,USA_IL_20201103_GEN_USS_REP_CURRAN_JR,USA_IL_20201103_GEN_USS_WIL_WILSON,USA_IL_20201103_GEN_USS_LIB_MALOUF,USA_IL_20201103_GEN_USS_GRE_BLACK
0,_019,_Cunningham 20,_CN2000,390,172,11,11,0,2,390,162,6,16,13
0,_019,_Cunningham 21,_CN2100,492,117,6,3,3,4,475,117,12,6,11
0,_019,_Cunningham 22,_CN2200,631,179,11,6,5,1,631,166,11,10,8
0,_019,_Cunningham 23,_CN2300,982,411,20,9,3,0,960,437,12,17,6
0,_019,_Colfax,_COL000,54,86,1,1,0,0,59,78,4,3,2
0,_019,_Condit,_CON000,59,262,7,1,2,0,70,242,8,8,0
0,_019,_Compromise Penfield,_CPE000,44,150,1,1,0,0,52,139,2,3,1
0,_019,_Crittenden,_CRI000,58,159,3,1,2,1,69,145,3,0,2
0,_019,_East Bend,_EBE000,83,313,5,3,0,0,94,303,3,6,1
0,_019,_Harwood,_HAR000,77,262,0,2,1,1,83,257,3,1,1
0,_019,_Hensley,_HEN000,249,304,7,0,7,1,251,296,7,4,8
0,_019,_Kerr,_KER000,18,73,1,1,0,0,18,67,4,1,1
0,_019,_Ludlow 1,_LUD100,64,220,4,0,1,0,82,194,3,5,2
0,_019,_Ludlow 2,_LUD200,289,356,5,7,3,0,281,343,16,8,7
0,_019,_Ludlow 3,_LUD300,362,328,6,4,1,2,367,302,14,14,7
0,_019,_Mahomet 1,_MA1000,909,1145,59,8,13,0,831,1231,32,34,6
0,_019,_Mahomet 2,_MA2000,415,603,18,6,2,0,405,615,5,19,4
0,_019,_Mahomet 3,_MA3000,410,716,27,5,2,1,385,716,14,26,15
0,_019,_Mahomet 4,_MA4000,832,1224,35,3,7,0,782,1251,18,33,16
0,_019,_Mahomet 5,_MA5000,476,767,30,6,4,1,459,765,12,32,13
0,_019,_Newcomb,_NEW000,279,548,16,3,5,1,275,563,2,11,6
0,_019,_Ogden 1,_OG1000,147,463,12,2,2,1,172,436,6,8,4
0,_019,_Ogden 2,_OG2000,53,278,4,2,0,0,67,258,6,5,1
0,_019,_Pesotum,_PES000,156,363,9,0,1,0,167,344,3,13,2
0,_019,_Philo,_PHI000,378,790,19,5,2,0,416,753,7,17,6
0,_019,_Rantoul 1,_RA1000,252,417,13,0,0,0,260,395,7,9,8
0,_019,_Rantoul 2,_RA2000,346,249,4,1,1,2,337,242,11,7,8
0,_019,_Rantoul 3,_RA3000,220,217,9,1,1,1,215,217,6,4,5
0,_019,_Rantoul 4,_RA4000,222,498,17,3,3,0,242,460,16,15,5
0,_019,_Rantoul 5,_RA5000,421,423,18,0,3,1,417,402,14,19,11
0,_019,_Rantoul 6,_RA6000,391,228,8,5,4,2,393,200,17,13,10
0,_019,_Raymond,_RAY000,47,167,10,0,0,1,60,147,2,11,2
0,_019,_Sadorus Ivesdale,_SAI000,75,112,3,6,1,0,94,84,7,6,2
0,_019,_Sadorus Sadorus,_SAS000,101,221,7,2,1,0,109,207,1,9,3
0,_019,_Scott Bondville,_SCB000,113,184,5,1,0,0,125,164,5,8,2
0,_019,_Scott Seymour,_SCS000,60,162,4,4,0,1,66,148,3,9,4
0,_019,_Sidney,_SID000,284,671,14,7,0,2,304,634,9,20,14
0,_019,_St Joseph 1,_SJ1000,306,719,18,7,1,0,333,692,8,8,9
0,_019,_St Joseph 2,_SJ2000,453,897,22,4,3,0,450,880,17,19,10
0,_019,_St Joseph 3,_SJ3000,213,599,17,8,1,0,208,606,9,22,5
0,_019,_South Homer,_SOH000,212,586,21,3,0,1,235,556,10,11,7
0,_019,_Somer,_SOM000,199,309,9,1,2,0,214,282,8,7,4
0,_019,_Stanton,_STA000,49,288,2,3,0,0,57,274,5,2,1
0,_019,_Tolono 1,_TO1000,398,645,25,7,3,4,413,626,10,27,8
0,_019,_Tolono 2,_TO2000,703,478,15,13,2,1,670,503,11,21,14
0,_019,_Tolono 3,_TO3000,272,608,15,2,3,1,289,579,4,15,7
0,_019,_Urbana 1,_UR1000,202,104,4,5,0,0,202,106,2,5,7
0,_019,_Urbana 2,_UR2000,484,459,14,7,0,0,483,432,13,17,10
0,_019,_Urbana 3,_UR3000,458,322,13,4,1,0,437,315,18,14,11
0,_019,_Urbana 4,_UR4000,548,349,7,10,2,1,533,339,18,9,17
0,_021,_ASSUMPTION,_00AP01,149,485,10,2,2,0,190,428,6,10,3
0,_021,_BEAR CREEK,_00BC01,65,223,3,1,0,0,86,182,11,1,1
0,_021,_BUCKHART,_00BH01,226,712,16,5,2,0,257,659,13,18,8
0,_021,_GREENWOOD,_00GR01,12,107,2,1,0,1,17,107,0,1,0
0,_021,_JOHNSON,_00JN01,87,370,4,2,0,0,94,353,3,8,0
0,_021,_KING,_00KN01,19,97,0,0,1,0,20,87,3,2,0
0,_021,_LOCUST,_00LT01,96,235,5,1,2,1,100,230,2,3,3
0,_021,_MAY,_00MA01,308,757,13,5,4,1,310,725,17,11,6
0,_021,_MOSQUITO,_00MQ01,45,165,6,0,0,0,56,151,3,3,1
0,_021,_MT AUBURN,_00MT01,122,405,6,1,0,0,148,367,2,9,1
0,_021,_PANA 1,_00PN01,119,346,3,5,1,0,145,312,2,7,5
0,_021,_PANA 2,_00PN02,272,721,20,2,1,1,308,654,12,16,8
0,_021,_PANA 3,_00PN03,151,383,8,2,1,0,177,344,3,11,6
0,_021,_PANA 4,_00PN04,113,325,3,1,0,0,148,271,8,8,4
0,_021,_PANA 5,_00PN05,85,244,1,3,0,0,107,207,2,4,4
0,_021,_PRAIRIETON,_00PR01,45,218,3,0,1,0,59,193,3,3,4
0,_021,_RICKS,_00RK01,134,516,4,3,2,0,161,465,19,5,3
0,_021,_ROSAMOND,_00RM01,27,181,2,0,0,0,39,165,3,1,1
0,_021,_SOUTH FORK 1,_00SF01,171,377,3,8,1,0,207,320,11,6,6
0,_021,_SOUTH FORK 2,_00SF02,97,240,6,2,0,1,114,211,8,7,2
0,_021,_SOUTH FORK 3,_00SF03,91,237,7,0,1,0,111,218,2,3,1
0,_021,_STONINGTON,_00ST01,138,409,11,1,0,1,158,373,10,6,4
0,_021,_TAYLORVILLE 1,_00TL01,186,424,11,3,1,0,206,398,8,8,7
0,_021,_TAYLORVILLE 2,_00TL02,189,412,8,3,0,0,206,373,12,11,4
0,_021,_TAYLORVILLE 3,_00TL03,206,414,11,1,0,0,226,371,11,7,7
0,_021,_TAYLORVILLE 4,_00TL04,287,698,11,5,1,1,304,628,19,10,12
0,_021,_TAYLORVILLE 5,_00TL05,301,625,6,4,0,0,304,586,13,10,14
0,_021,_TAYLORVILLE 6,_00TL06,195,391,10,2,1,1,207,348,5,15,9
0,_021,_TAYLORVILLE 7,_00TL07,195,357,8,2,1,0,204,322,7,8,8
0,_021,_TAYLORVILLE 8,_00TL08,204,489,9,0,0,0,205,467,10,7,4
0,_023,_ANDERSON,_001001,48,222,1,1,0,0,55,205,2,3,0
0,_023,_AUBURN,_002001,25,127,2,0,0,0,27,122,1,1,0
0,_023,_CASEY 1,_003001,112,509,9,1,0,0,120,490,7,6,2
0,_023,_CASEY 2,_003002,70,285,7,1,0,0,80,276,3,4,2
0,_023,_CASEY 3,_003003,65,260,5,3,0,0,70,252,4,2,3
0,_023,_CASEY 4,_003004,91,413,6,1,0,0,91,408,4,7,2
0,_023,_DARWIN,_004001,51,148,0,0,0,0,53,137,0,0,2
0,_023,_DOLSON,_005001,51,191,1,1,2,0,53,184,3,3,3
0,_023,_DOUGLAS,_006001,29,82,1,0,1,0,35,71,0,1,2
0,_023,_JOHNSON,_007001,33,154,1,0,0,0,40,145,0,2,1
0,_023,_MARSHALL 1,_008001,157,333,4,0,0,0,151,324,5,9,4
0,_023,_MARSHALL 2,_008002,233,519,5,1,4,2,237,495,5,9,6
0,_023,_MARSHALL 3,_008003,133,251,4,1,0,0,128,238,2,6,7
0,_023,_MARSHALL 4,_008004,210,436,11,5,0,1,220,411,7,9,1
0,_023,_MARTINSVILLE 1,_009001,85,369,5,5,0,0,103,341,4,5,5
0,_023,_MARTINSVILLE 2,_009002,50,243,3,2,0,1,62,230,3,2,1
0,_023,_MELROSE,_010001,32,169,5,1,0,0,36,161,2,6,1
0,_023,_ORANGE,_011001,15,136,2,0,0,0,16,126,3,4,0
0,_023,_PARKER,_012001,14,105,1,0,0,0,13,105,0,0,1
0,_023,_WABASH 1,_013001,82,244,1,0,1,0,84,234,3,3,0
0,_023,_WABASH 2,_013002,267,572,9,1,0,1,257,551,7,12,6
0,_023,_WESTFIELD,_014001,75,259,8,2,1,0,91,235,1,8,2
0,_023,_YORK,_015001,65,199,4,1,0,0,60,198,2,5,1
0,_025,_BIBLE GROVE,_00BBG1,39,138,5,0,0,0,49,119,2,3,0
0,_025,_BLAIR,_00BLA1,45,323,1,0,1,0,51,303,1,1,1
0,_025,_CLAY CITY I,_00CLA1,105,470,8,2,0,1,126,424,5,4,2
0,_025,_HOOSIER,_00HOS1,29,170,4,0,0,0,34,158,0,0,1
0,_025,_HARTER I,_00HRT1,75,390,6,2,1,0,87,371,2,3,2
0,_025,_HARTER III,_00HRT3,161,433,6,3,2,0,172,404,3,10,2
0,_025,_HARTER IV,_00HRT4,66,286,7,3,0,1,75,270,3,8,5
0,_025,_HARTER V,_00HRT5,125,551,10,2,2,0,135,529,6,8,5
0,_025,_HARTER VI,_00HRT6,73,360,5,0,0,0,79,346,0,6,1
0,_025,_HARTER VII,_00HRT7,67,302,8,2,0,0,77,276,2,7,2
0,_025,_LARKINSBURG I,_00LKB1,30,233,2,4,0,0,39,219,0,3,1
0,_025,_LOUISVILLE I,_00LOU1,49,339,7,1,4,0,54,324,3,4,2
0,_025,_LOUISVILLE II,_00LOU2,68,374,4,0,0,0,79,352,1,2,3
0,_025,_OSKALOOSA,_00OSK1,26,181,0,2,0,0,34,159,1,2,3
0,_025,_PIXLEY I,_00PLX1,53,266,5,2,0,0,66,238,4,1,2
0,_025,_SONGER,_00SON1,31,176,1,0,0,1,30,170,0,2,0
0,_025,_STANFORD,_00STA1,51,344,5,0,0,0,68,315,3,5,1
0,_025,_XENIA,_00XEN1,36,293,4,3,0,1,40,277,1,9,5
0,_027,_ST ROSE 1,_001001,90,519,1,2,0,0,133,459,2,7,1
0,_027,_ST ROSE 2,_001002,20,185,3,0,0,0,34,167,0,5,0
0,_027,_WHEATFIELD,_002001,43,226,4,1,0,1,68,195,1,3,3
0,_027,_IRISHTOWN 1,_003001,81,248,3,2,2,0,109,218,4,4,1
0,_027,_IRISHTOWN 2,_003002,39,166,6,0,0,0,57,151,2,1,0
0,_027,_EAST FORK,_004001,50,177,0,1,0,1,60,160,2,2,0
0,_027,_SUGAR CREEK 1,_005001,171,621,7,4,0,0,208,575,5,6,2
0,_027,_SUGAR CREEK 2,_005002,244,643,15,5,0,0,258,620,3,12,9
0,_027,_SUGAR CREEK 3,_005003,153,436,6,1,1,0,167,412,3,9,1
0,_027,_SUGAR CREEK 4,_005004,201,475,9,3,1,0,209,465,5,7,3
0,_027,_SUGAR CREEK 5,_005005,131,561,12,1,0,1,170,524,0,8,1
0,_027,_BREESE 1,_006001,157,439,10,2,1,0,184,406,3,8,2
0,_027,_BREESE 2,_006002,129,468,12,1,1,1,172,420,6,8,1
0,_027,_BREESE 3,_006003,271,757,19,5,0,0,322,700,4,17,2
0,_027,_BREESE 4,_006004,207,598,16,5,0,0,255,535,7,16,6
0,_027,_WADE 1,_007001,61,303,6,1,0,0,83,278,1,3,3
0,_027,_WADE 2,_007002,113,395,2,2,0,0,150,343,1,7,1
0,_027,_CARLYLE 1,_008001,158,404,4,4,1,0,185,370,4,4,2
0,_027,_CARLYLE 2,_008002,169,395,8,6,2,0,192,371,5,5,2
0,_027,_CARLYLE 3,_008003,133,284,6,1,2,0,154,259,3,8,4
0,_027,_CARLYLE 4,_008004,115,268,8,0,1,0,134,236,1,16,1
0,_027,_CLEMENT,_009001,64,224,2,1,0,0,78,201,1,4,4
0,_027,_MERIDIAN,_010001,46,265,2,2,0,0,61,240,1,6,3
0,_027,_LOOKINGGLASS 1,_011001,228,499,16,3,0,1,221,489,4,17,9
0,_027,_LOOKINGGLASS 2,_011002,92,192,9,3,2,2,96,178,10,10,5
0,_027,_LOOKINGGLASS 3,_011003,23,163,1,2,1,0,41,142,3,1,3
0,_027,_LOOKINGGLASS 4,_011004,160,583,11,1,1,1,174,559,2,13,3
0,_027,_LOOKINGGLASS 5,_011005,77,361,3,0,0,0,88,333,4,6,1
0,_027,_LOOKINGGLASS 6,_011006,237,572,18,2,0,2,258,537,3,21,4
0,_027,_GERMANTOWN 1,_012001,159,617,7,3,1,0,183,576,5,6,5
0,_027,_GERMANTOWN 2,_012002,80,370,3,2,0,0,112,320,3,8,3
0,_027,_SANTA FE,_013001,122,604,9,3,0,2,155,543,6,5,1
0,_027,_LAKE 1,_014001,78,306,3,2,1,1,98,282,0,5,3
0,_027,_LAKE 2,_014002,15,79,1,1,0,0,23,75,0,0,0
0,_027,_BROOKSIDE 1,_015001,61,211,2,1,0,0,76,194,0,1,1
0,_027,_BROOKSIDE 2,_015002,38,132,1,0,0,0,50,115,2,5,1
0,_027,_BROOKSIDE 3,_015003,77,142,3,2,1,0,92,122,1,3,7
0,_027,_BROOKSIDE 4,_015004,88,223,3,0,1,0,89,216,2,5,3
0,_027,_BROOKSIDE 5,_015005,112,193,7,2,3,2,130,176,5,7,5
0,_029,_ASHMORE 1,_00AS01,146,561,1,6,0,1,177,513,9,6,5
0,_029,_CHARLESTON 1,_00CH01,288,167,8,2,4,1,276,160,9,8,10
0,_029,_CHARLESTON 2,_00CH02,346,325,12,3,3,2,332,316,8,14,10
0,_029,_CHARLESTON 3,_00CH03,272,293,9,4,0,1,262,276,9,12,10
0,_029,_CHARLESTON 4,_00CH04,203,251,8,2,0,1,202,235,3,4,12
0,_029,_CHARLESTON 5,_00CH05,187,292,9,6,1,2,190,290,2,8,3
0,_029,_CHARLESTON 6,_00CH06,177,276,6,2,1,4,192,230,15,13,12
0,_029,_CHARLESTON 8,_00CH08,269,433,10,6,1,1,263,429,0,11,10
0,_029,_CHARLESTON 10,_00CH10,261,217,10,1,3,3,251,228,4,7,5
0,_029,_CHARLESTON 11,_00CH11,250,310,9,3,1,1,232,328,6,3,6
0,_029,_CHARLESTON 12,_00CH12,245,321,10,6,1,1,261,288,5,7,10
0,_029,_CHARLESTON 13,_00CH13,267,412,7,7,3,0,249,426,6,8,2
0,_029,_CHARLESTON 14,_00CH14,100,47,1,1,0,0,93,41,7,4,3
0,_029,_CHARLESTON 15,_00CH15,177,92,4,8,1,0,158,96,14,6,7
0,_029,_CHARLESTON 16,_00CH16,247,62,4,2,0,1,220,62,9,5,9
0,_029,_CHARLESTON 17,_00CH17,210,22,8,5,2,0,181,27,10,11,6
0,_029,_CHARLESTON 18,_00CH18,373,322,9,3,3,1,354,334,3,10,5
0,_029,_CHARLESTON 19,_00CH19,231,439,5,3,0,1,221,440,6,8,5
0,_029,_EAST OAKLAND 1,_00EO01,167,541,11,7,1,0,182,501,8,8,10
0,_029,_HUMBOLDT 1,_00HB01,145,372,6,0,0,0,154,340,10,5,7
0,_029,_HUTTON 1,_00HT01,142,369,3,3,1,0,141,359,1,2,5
0,_029,_LAFAYETTE 1,_00LY01,187,465,12,3,0,0,190,453,5,9,5
0,_029,_LAFAYETTE 2,_00LY02,205,628,9,4,1,0,200,625,6,6,4
0,_029,_LAFAYETTE 3,_00LY03,139,278,4,1,0,0,147,248,5,8,3
0,_029,_LAFAYETTE 4,_00LY04,236,446,6,1,2,0,224,447,10,4,4
0,_029,_MORGAN 1,_00MG01,42,142,0,0,0,0,46,127,0,0,2
0,_029,_MATTOON 3,_00MT03,180,288,7,2,0,1,183,269,1,10,5
0,_029,_MATTOON 4,_00MT04,159,294,6,4,0,0,167,272,5,5,3
0,_029,_MATTOON 5,_00MT05,122,255,0,1,0,0,131,239,6,0,1
0,_029,_MATTOON 6,_00MT06,189,295,11,1,1,2,192,273,5,16,8
0,_029,_MATTOON 8,_00MT08,161,331,6,3,3,0,181,306,3,8,2
0,_029,_MATTOON 10,_00MT10,184,347,11,1,0,2,185,342,5,10,1
0,_029,_MATTOON 12,_00MT12,147,272,11,2,0,0,149,268,3,5,4
0,_029,_MATTOON 13,_00MT13,176,352,12,1,1,1,182,333,4,12,5
0,_029,_MATTOON 16,_00MT16,172,369,5,2,1,1,181,348,5,7,4
0,_029,_MATTOON 17,_00MT17,119,344,7,3,0,0,136,308,9,4,3
0,_029,_MATTOON 18,_00MT18,98,220,7,1,0,1,103,205,3,5,4
0,_029,_MATTOON 19,_00MT19,146,336,8,2,0,0,154,305,9,6,7
0,_029,_MATTOON 21,_00MT21,155,344,6,4,0,0,152,335,7,10,4
0,_029,_MATTOON 22,_00MT22,145,419,13,2,0,0,158,395,8,8,1
0,_029,_NORTH OKAW 1,_00NO01,81,339,1,4,0,0,90,319,3,3,3
0,_029,_PARADISE 1,_00PD01,141,427,4,2,0,0,178,372,8,6,4
0,_029,_PLEASANT GROVE 1,_00PG01,147,589,7,7,0,0,178,549,5,5,10
0,_029,_SEVEN HICKORY 1,_00SH01,33,133,3,1,0,0,40,122,6,1,0
0,_031,_Wd 01 Pct 01,_001001,667,78,6,8,1,6,618,77,36,10,18
0,_031,_Wd 01 Pct 02,_001002,540,53,5,7,0,6,514,53,25,6,12
0,_031,_Wd 01 Pct 03,_001003,766,69,9,3,1,0,704,96,22,12,9
0,_031,_Wd 01 Pct 04,_001004,733,95,8,3,1,2,673,107,21,13,14
0,_031,_Wd 01 Pct 05,_001005,696,72,9,3,0,2,628,110,13,10,11
0,_031,_Wd 01 Pct 06,_001006,559,95,3,6,1,2,512,98,24,7,17
0,_031,_Wd 01 Pct 07,_001007,438,49,7,2,0,2,403,51,29,8,5
0,_031,_Wd 01 Pct 08,_001008,594,71,6,2,0,1,519,77,41,6,12
0,_031,_Wd 01 Pct 09,_001009,442,67,6,5,0,1,427,51,16,2,11
0,_031,_Wd 01 Pct 10,_001010,802,102,17,4,1,0,735,143,12,13,11
0,_031,_Wd 01 Pct 11,_001011,758,69,10,7,0,0,690,99,23,8,12
0,_031,_Wd 01 Pct 12,_001012,731,137,9,5,0,3,693,127,24,16,22
0,_031,_Wd 01 Pct 13,_001013,317,30,8,5,0,3,297,38,8,7,7
0,_031,_Wd 01 Pct 14,_001014,651,70,5,2,0,1,602,87,23,7,4
0,_031,_Wd 01 Pct 15,_001015,539,91,10,4,0,4,502,94,22,11,15
0,_031,_Wd 01 Pct 16,_001016,682,81,8,5,1,5,666,72,20,8,9
0,_031,_Wd 01 Pct 17,_001017,559,62,4,4,1,3,512,48,40,6,12
0,_031,_Wd 01 Pct 18,_001018,640,48,4,4,1,5,592,46,27,8,20
0,_031,_Wd 01 Pct 19,_001019,744,61,10,11,0,2,706,62,27,11,16
0,_031,_Wd 01 Pct 20,_001020,499,36,2,3,0,3,459,39,32,4,9
0,_031,_Wd 01 Pct 21,_001021,970,88,14,10,1,3,901,136,13,12,20
0,_031,_Wd 01 Pct 22,_001022,430,46,4,8,0,3,406,55,13,4,10
0,_031,_Wd 01 Pct 23,_001023,817,65,4,14,3,6,776,71,29,12,22
0,_031,_Wd 01 Pct 24,_001024,575,56,5,7,2,9,544,49,35,6,15
0,_031,_Wd 01 Pct 25,_001025,621,60,9,5,2,0,574,73,29,7,11
0,_031,_Wd 01 Pct 26,_001026,419,56,4,2,1,0,386,41,31,9,11
0,_031,_Wd 01 Pct 27,_001027,692,94,10,4,0,2,638,99,17,24,14
0,_031,_Wd 01 Pct 28,_001028,208,40,2,2,2,0,186,35,27,1,2
0,_031,_Wd 01 Pct 29,_001029,832,84,13,3,0,6,783,104,20,18,11
0,_031,_Wd 01 Pct 30,_001030,700,85,6,9,1,3,660,66,41,5,17
0,_031,_Wd 01 Pct 31,_001031,574,85,4,1,2,4,534,67,36,6,13
0,_031,_Wd 01 Pct 32,_001032,578,100,12,2,2,0,533,111,21,15,8
0,_031,_Wd 01 Pct 33,_001033,693,121,7,2,0,5,643,132,23,7,17
0,_031,_Wd 01 Pct 34,_001034,521,34,7,2,1,2,493,46,11,4,6
0,_031,_Wd 01 Pct 35,_001035,768,113,17,4,0,0,710,126,24,17,15
0,_031,_Wd 01 Pct 36,_001036,716,93,13,7,0,1,659,134,13,10,14
0,_031,_Wd 01 Pct 37,_001037,633,111,8,6,0,1,597,120,16,6,14
0,_031,_Wd 01 Pct 38,_001038,635,59,10,2,1,1,577,73,18,10,19
0,_031,_Wd 01 Pct 39,_001039,531,75,9,1,0,1,500,79,15,6,8
0,_031,_Wd 01 Pct 40,_001040,563,113,9,3,1,1,518,90,53,11,9
0,_031,_Wd 01 Pct 41,_001041,378,25,5,1,1,2,349,27,12,9,7
0,_031,_Wd 01 Pct 42,_001042,194,24,4,1,0,1,183,26,7,2,6
0,_031,_Wd 01 Pct 43,_001043,404,51,5,2,0,0,375,44,18,8,12
0,_031,_Wd 01 Pct 44,_001044,588,48,15,4,0,0,548,57,16,14,13
0,_031,_Wd 02 Pct 01,_002001,730,87,11,5,1,0,667,100,20,20,16
0,_031,_Wd 02 Pct 02,_002002,386,118,5,1,0,2,378,113,9,4,2
0,_031,_Wd 02 Pct 03,_002003,743,81,10,5,0,3,688,112,11,15,15
0,_031,_Wd 02 Pct 04,_002004,660,72,6,3,1,4,624,79,14,10,15
0,_031,_Wd 02 Pct 05,_002005,774,90,13,4,1,3,710,109,15,12,19
0,_031,_Wd 02 Pct 06,_002006,665,102,9,5,0,0,622,107,19,12,14
0,_031,_Wd 02 Pct 07,_002007,606,72,8,9,0,0,547,96,15,15,12
0,_031,_Wd 02 Pct 08,_002008,814,97,17,4,3,2,761,124,19,12,16
0,_031,_Wd 02 Pct 09,_002009,559,148,16,1,0,0,481,204,23,11,4
0,_031,_Wd 02 Pct 10,_002010,369,163,5,2,0,1,357,159,9,4,3
0,_031,_Wd 02 Pct 11,_002011,556,163,7,3,1,1,504,199,13,5,4
0,_031,_Wd 02 Pct 12,_002012,541,71,6,3,2,1,484,87,41,7,2
0,_031,_Wd 02 Pct 13,_002013,469,116,8,2,0,0,452,131,0,6,6
0,_031,_Wd 02 Pct 14,_002014,635,103,8,4,0,1,603,92,20,13,14
0,_031,_Wd 02 Pct 15,_002015,620,69,9,0,0,3,569,80,25,9,11
0,_031,_Wd 02 Pct 16,_002016,620,75,6,2,0,1,562,98,21,7,11
0,_031,_Wd 02 Pct 17,_002017,690,115,6,4,1,2,646,117,20,12,12
0,_031,_Wd 02 Pct 18,_002018,516,136,8,3,1,0,476,154,16,12,1
0,_031,_Wd 02 Pct 19,_002019,364,124,1,1,0,0,344,127,6,6,0
0,_031,_Wd 02 Pct 20,_002020,775,170,17,3,1,0,696,230,10,14,11
0,_031,_Wd 02 Pct 21,_002021,684,70,9,2,2,2,643,86,17,9,12
0,_031,_Wd 02 Pct 22,_002022,639,131,15,3,0,0,577,173,22,5,2
0,_031,_Wd 02 Pct 23,_002023,367,97,4,0,1,0,342,117,13,1,0
0,_031,_Wd 02 Pct 24,_002024,575,99,11,2,0,0,526,136,15,7,2
0,_031,_Wd 02 Pct 25,_002025,726,88,15,4,0,1,672,125,11,14,13
0,_031,_Wd 02 Pct 26,_002026,536,121,10,1,0,1,470,140,40,5,2
0,_031,_Wd 02 Pct 27,_002027,443,193,10,2,0,1,398,213,11,10,7
0,_031,_Wd 02 Pct 28,_002028,666,149,20,2,0,0,600,194,10,11,4
0,_031,_Wd 02 Pct 29,_002029,629,171,13,1,0,1,590,187,12,6,7
0,_031,_Wd 02 Pct 30,_002030,463,132,9,3,0,1,418,169,12,6,3
0,_031,_Wd 02 Pct 31,_002031,644,156,9,3,0,0,593,187,14,13,5
0,_031,_Wd 02 Pct 32,_002032,464,140,10,4,2,0,417,181,7,3,6
0,_031,_Wd 02 Pct 33,_002033,765,225,12,4,0,1,709,262,21,11,4
0,_031,_Wd 02 Pct 34,_002034,391,124,6,1,0,0,371,138,7,5,5
0,_031,_Wd 02 Pct 35,_002035,767,197,13,5,1,1,684,251,20,10,8
0,_031,_Wd 02 Pct 36,_002036,629,186,9,1,1,0,574,221,15,5,4
0,_031,_Wd 02 Pct 37,_002037,482,123,5,2,0,0,451,120,17,12,4
0,_031,_Wd 02 Pct 38,_002038,495,158,8,0,1,0,435,192,12,5,4
0,_031,_Wd 02 Pct 39,_002039,331,161,5,4,0,0,286,173,22,10,2
0,_031,_Wd 02 Pct 40,_002040,802,211,15,1,1,0,707,268,25,9,9
0,_031,_Wd 02 Pct 41,_002041,648,204,16,4,2,0,579,249,19,16,9
0,_031,_Wd 02 Pct 42,_002042,624,171,12,6,0,0,570,196,17,9,8
0,_031,_Wd 02 Pct 43,_002043,731,238,17,1,1,1,657,289,17,18,5
0,_031,_Wd 02 Pct 44,_002044,324,90,8,1,0,0,296,116,7,3,2
0,_031,_Wd 02 Pct 45,_002045,678,156,11,5,0,3,605,183,36,12,7
0,_031,_Wd 02 Pct 46,_002046,329,79,10,1,0,0,278,108,12,9,0
0,_031,_Wd 03 Pct 01,_003001,793,29,0,2,0,0,595,10,198,2,5
0,_031,_Wd 03 Pct 02,_003002,627,17,2,0,0,0,526,9,101,3,3
0,_031,_Wd 03 Pct 03,_003003,477,85,1,0,1,2,405,50,82,1,5
0,_031,_Wd 03 Pct 04,_003004,641,15,1,4,2,1,515,8,129,4,6
0,_031,_Wd 03 Pct 05,_003005,324,28,2,7,0,3,264,12,71,4,5
0,_031,_Wd 03 Pct 06,_003006,793,146,11,5,0,0,720,173,32,12,11
0,_031,_Wd 03 Pct 07,_003007,373,19,0,1,1,0,278,6,92,0,1
0,_031,_Wd 03 Pct 08,_003008,468,20,3,2,4,0,344,11,128,4,3
0,_031,_Wd 03 Pct 09,_003009,639,22,7,3,0,0,510,9,146,5,8
0,_031,_Wd 03 Pct 10,_003010,298,14,0,1,0,2,233,8,66,4,3
0,_031,_Wd 03 Pct 11,_003011,622,25,2,1,1,2,501,11,134,3,4
0,_031,_Wd 03 Pct 12,_003012,554,21,4,5,0,1,441,8,122,1,8
0,_031,_Wd 03 Pct 13,_003013,676,98,4,2,1,0,640,97,32,12,4
0,_031,_Wd 03 Pct 14,_003014,669,88,8,2,0,4,605,82,54,9,11
0,_031,_Wd 03 Pct 15,_003015,547,22,0,2,2,1,453,6,109,6,5
0,_031,_Wd 03 Pct 16,_003016,456,18,2,1,2,0,366,12,101,4,3
0,_031,_Wd 03 Pct 17,_003017,877,74,3,4,1,2,776,68,96,9,6
0,_031,_Wd 03 Pct 18,_003018,816,55,3,7,1,5,646,26,175,9,13
0,_031,_Wd 03 Pct 19,_003019,668,144,15,2,0,1,611,180,24,7,5
0,_031,_Wd 03 Pct 20,_003020,619,22,2,4,2,3,493,12,130,1,7
0,_031,_Wd 03 Pct 21,_003021,611,110,8,1,0,0,542,135,46,7,1
0,_031,_Wd 03 Pct 22,_003022,794,149,10,2,1,1,737,156,32,16,10
0,_031,_Wd 03 Pct 23,_003023,493,38,3,3,1,1,392,21,117,0,3
0,_031,_Wd 03 Pct 24,_003024,494,21,1,3,0,2,393,13,103,3,3
0,_031,_Wd 03 Pct 25,_003025,994,210,9,6,1,0,923,245,34,8,8
0,_031,_Wd 03 Pct 26,_003026,648,111,7,3,0,1,599,117,39,9,7
