IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_OR_20161108_GEN_PRE_DEM_CLINTON,USA_OR_20161108_GEN_PRE_REP_TRUMP,USA_OR_20161108_GEN_PRE_LIB_JOHNSON,USA_OR_20161108_GEN_PRE_GRE_STEIN,USA_OR_20161108_GEN_PRE_OTH_WRITEIN,USA_OR_20161108_GEN_USS_DEM_WYDEN,USA_OR_20161108_GEN_USS_REP_CALLAHAN,USA_OR_20161108_GEN_USS_LIB_LINDSAY,USA_OR_20161108_GEN_USS_GRE_NAVICKAS,USA_OR_20161108_GEN_USS_WOR_LEWALLEN,USA_OR_20161108_GEN_USS_IND_REYNOLDS,USA_OR_20161108_GEN_USS_OTH_WRITEIN,USA_OR_20161108_GEN_GOV_DEM_BROWN,USA_OR_20161108_GEN_GOV_REP_PIERCE,USA_OR_20161108_GEN_GOV_LIB_FOSTER,USA_OR_20161108_GEN_GOV_CON_AUER,USA_OR_20161108_GEN_GOV_IND_THOMASON,USA_OR_20161108_GEN_GOV_OTH_WRITEIN,USA_OR_20161108_GEN_ATG_DEM_ROSENBLUM,USA_OR_20161108_GEN_ATG_REP_CROWE,USA_OR_20161108_GEN_ATG_LIB_HEDBOR,USA_OR_20161108_GEN_ATG_OTH_WRITEIN,USA_OR_20161108_GEN_SOS_DEM_AVAKIAN,USA_OR_20161108_GEN_SOS_REP_RECHARDSON,USA_OR_20161108_GEN_SOS_LIB_DURBIN,USA_OR_20161108_GEN_SOS_GRE_ZUNDEL,USA_OR_20161108_GEN_SOS_CON_MARSH,USA_OR_20161108_GEN_SOS_IND_WELLS,USA_OR_20161108_GEN_SOS_OTH_WRITEIN,USA_OR_20161108_GEN_TRE_DEM_READ,USA_OR_20161108_GEN_TRE_REP_GUDMAN,USA_OR_20161108_GEN_TRE_PRO_HENRY,USA_OR_20161108_GEN_TRE_IND_TELFER,USA_OR_20161108_GEN_TRE_OTH_WRITEIN
0,_Deschutes,_Deschutes 07,_07,1054,350,78,58,60,1076,299,22,55,45,32,1,988,450,41,8,30,2,993,394,36,2,784,517,40,47,7,48,1,551,296,84,505,1
0,_Deschutes,_Deschutes 08,_08,140,111,13,2,3,147,110,2,1,2,6,0,107,145,5,0,6,0,101,126,9,0,80,148,7,1,0,12,0,63,112,4,68,0
0,_Deschutes,_Deschutes 09,_09,740,575,98,47,65,869,407,31,47,60,61,7,766,563,53,22,52,3,771,547,59,2,637,612,47,38,14,67,1,481,451,84,373,1
0,_Deschutes,_Deschutes 10,_10,218,568,29,12,21,321,439,13,14,22,20,2,241,535,22,13,13,0,241,516,25,1,188,546,18,11,7,31,1,147,438,26,183,0
0,_Deschutes,_Deschutes 11,_11,534,348,60,20,39,574,328,12,23,22,25,2,493,425,22,8,25,2,499,403,21,1,411,450,29,10,5,39,1,326,334,31,242,1
0,_Deschutes,_Deschutes 12,_12,760,1226,105,35,65,1105,929,23,27,28,47,0,771,1246,54,19,54,4,769,1151,66,1,583,1321,32,38,18,81,0,395,888,66,701,0
0,_Deschutes,_Deschutes 13,_13,398,515,54,18,24,513,398,15,19,15,38,0,397,546,28,3,16,1,408,500,29,0,329,561,19,22,5,27,1,234,405,27,285,1
0,_Deschutes,_Deschutes 14,_14,566,886,67,25,42,726,717,13,31,16,42,0,561,908,27,19,31,1,559,841,40,1,429,934,27,38,11,57,0,322,706,62,385,0
0,_Deschutes,_Deschutes 15,_15,474,523,53,11,27,563,456,6,10,13,25,0,449,599,13,4,13,1,459,543,20,2,355,632,22,17,2,15,0,317,467,27,226,0
0,_Deschutes,_Deschutes 16,_16,546,526,39,12,45,658,467,16,5,4,15,1,508,628,15,0,6,2,519,562,16,1,379,679,12,13,7,23,0,362,477,13,261,1
0,_Deschutes,_Deschutes 17,_17,1083,1834,213,83,134,1638,1288,60,67,115,140,0,1235,1748,107,43,142,7,1267,1648,138,7,953,1811,102,61,46,174,6,776,1418,145,763,5
0,_Deschutes,_Deschutes 18,_18,679,1725,116,42,72,1045,1354,27,32,47,81,1,708,1711,55,37,65,5,746,1617,52,4,580,1725,45,29,29,88,3,506,1328,58,573,2
0,_Deschutes,_Deschutes 19,_19,265,589,53,22,39,443,438,10,7,18,34,0,264,616,23,19,31,0,318,536,33,2,233,602,24,15,10,38,3,172,452,28,250,4
0,_Deschutes,_Deschutes 20,_20,1561,1631,237,63,141,1873,1322,48,55,80,141,4,1548,1750,80,25,107,4,1542,1621,105,4,1204,1818,76,61,24,147,2,969,1360,121,872,0
0,_Deschutes,_Deschutes 21,_21,395,737,58,22,34,561,588,11,20,16,36,0,382,779,23,4,30,3,396,713,36,2,286,787,20,28,5,47,1,225,547,28,370,1
0,_Deschutes,_Deschutes 22,_22,153,116,5,0,9,174,95,3,3,1,6,0,123,153,3,0,4,0,137,126,6,0,101,163,7,0,0,5,0,93,115,4,63,0
0,_Deschutes,_Deschutes 23,_23,200,503,42,12,25,354,349,8,7,19,27,3,261,440,15,12,35,2,263,421,23,2,203,456,23,5,13,41,1,170,392,26,139,1
0,_Deschutes,_Deschutes 24,_24,169,485,22,15,21,306,344,4,6,17,19,0,223,432,14,13,19,0,223,423,14,0,179,434,11,12,9,30,0,159,386,27,97,0
0,_Deschutes,_Deschutes 25,_25,1250,1186,178,64,118,1425,918,40,68,95,116,3,1249,1205,87,27,81,2,1228,1149,101,5,991,1275,69,68,26,121,1,819,994,136,569,6
0,_Deschutes,_Deschutes 26,_26,874,888,135,44,61,1055,730,24,33,42,65,0,877,920,59,21,43,3,869,874,59,0,711,955,54,38,11,75,3,548,748,67,475,1
0,_Deschutes,_Deschutes 27,_27,1296,367,101,49,55,1313,309,26,62,57,44,3,1259,437,59,5,37,3,1210,401,56,1,1018,494,54,63,4,62,5,749,328,87,525,2
0,_Deschutes,_Deschutes 28,_28,1121,2100,211,61,135,1614,1617,40,52,99,141,5,1188,2045,81,73,121,3,1245,1938,131,9,943,2118,98,41,43,155,5,826,1690,110,736,5
0,_Deschutes,_Deschutes 29,_29,821,1803,165,45,97,1234,1382,22,36,76,112,4,889,1740,77,36,109,10,951,1635,86,6,683,1811,80,29,31,130,3,591,1417,77,649,1
0,_Deschutes,_Deschutes 30,_30,580,614,77,44,57,686,542,21,31,30,30,1,617,649,29,17,28,2,603,614,34,3,465,685,33,24,18,50,3,400,531,48,296,1
0,_Deschutes,_Deschutes 31,_31,967,1644,94,18,85,1310,1387,18,19,31,46,5,887,1831,25,21,38,1,977,1629,43,6,701,1898,23,20,16,75,0,607,1349,55,682,1
0,_Deschutes,_Deschutes 32,_32,1408,827,133,116,100,1604,574,36,110,95,104,3,1469,812,89,20,99,2,1449,767,99,4,1174,878,80,85,24,119,2,853,634,176,691,2
0,_Deschutes,_Deschutes 33,_33,1140,1202,143,36,78,1415,960,24,31,46,69,3,1143,1278,55,13,43,4,1146,1165,53,3,888,1353,44,40,10,99,4,682,908,59,767,3
0,_Deschutes,_Deschutes 34,_34,1155,1151,148,63,104,1431,857,41,62,79,84,0,1200,1129,72,45,80,4,1182,1063,85,2,920,1220,67,48,33,118,4,730,963,95,606,1
0,_Deschutes,_Deschutes 35,_35,1454,895,115,28,57,1574,832,22,24,27,49,0,1232,1212,44,8,20,4,1301,1018,58,0,966,1299,44,26,5,69,2,781,791,32,789,1
0,_Deschutes,_Deschutes 36,_36,1009,1803,156,57,117,1427,1375,35,43,73,117,3,1034,1859,66,35,83,2,1092,1714,96,5,813,1925,60,27,25,124,1,720,1420,72,728,2
0,_Deschutes,_Deschutes 37,_37,421,472,52,20,29,491,411,12,18,14,25,1,403,525,17,9,15,1,420,486,18,1,338,525,19,24,10,33,1,266,398,36,238,1
0,_Deschutes,_Deschutes 38,_38,865,1086,115,40,54,1085,847,36,30,46,75,4,888,1069,64,17,61,5,899,996,89,0,717,1099,64,44,23,95,1,617,905,65,427,1
0,_Deschutes,_Deschutes 39,_39,828,1773,126,52,60,1294,1251,37,34,57,111,1,959,1593,68,50,97,7,979,1556,77,5,730,1665,73,40,29,127,3,663,1396,82,495,3
0,_Deschutes,_Deschutes 40,_40,253,616,26,13,27,414,420,7,13,27,34,2,287,563,22,9,40,0,293,542,28,1,217,582,19,11,12,45,0,205,465,26,174,0
0,_Deschutes,_Deschutes 41,_41,818,1179,102,25,59,1100,897,26,34,38,68,0,823,1213,57,22,43,2,826,1119,59,1,661,1255,40,32,18,72,0,489,863,56,638,0
0,_Deschutes,_Deschutes 42,_42,1034,1498,148,67,90,1403,1097,29,57,72,105,3,1080,1446,100,42,87,2,1119,1356,84,2,851,1491,71,56,34,137,2,659,1183,121,654,2
0,_Deschutes,_Deschutes 43,_43,612,811,80,15,50,824,645,6,6,21,38,3,576,905,25,6,23,2,567,824,19,3,469,925,16,13,7,45,4,338,655,24,460,2
0,_Deschutes,_Deschutes 44,_44,1097,1151,170,72,104,1317,946,43,44,80,80,1,1120,1228,63,19,67,4,1100,1121,89,4,865,1284,65,54,11,99,4,658,927,98,691,2
0,_Deschutes,_Deschutes 45,_45,669,687,83,23,48,787,588,13,26,17,47,3,665,752,25,10,29,5,647,703,39,2,503,805,32,20,9,51,2,434,586,38,357,3
0,_Deschutes,_Deschutes 46,_46,829,687,94,44,71,977,548,18,28,48,65,2,851,726,44,14,41,2,856,670,44,6,678,771,41,34,9,66,3,528,584,64,418,1
0,_Deschutes,_Deschutes 47,_47,1340,821,138,24,80,1463,796,18,19,25,56,0,1122,1152,43,4,36,1,1214,955,46,2,882,1239,35,18,9,68,0,689,778,33,760,0
0,_Deschutes,_Deschutes 48,_48,325,920,59,17,45,558,677,11,15,27,49,0,340,902,27,17,39,1,382,815,48,1,278,899,21,13,20,57,1,233,697,42,297,1
0,_Deschutes,_Deschutes 49,_49,377,285,19,9,23,414,248,2,10,8,17,0,332,334,16,7,8,0,353,305,13,1,277,344,18,11,2,25,0,194,223,17,238,0
0,_Deschutes,_Deschutes 50,_50,273,750,60,10,22,466,548,13,14,26,36,0,327,701,21,12,35,1,353,649,40,0,257,718,20,13,13,47,0,242,578,39,193,0
0,_Douglas,_Unincorp Reedsport,_01,239,552,31,17,20,335,428,15,19,28,30,2,278,509,25,17,29,1,292,468,31,0,238,479,49,17,11,34,0,254,439,33,74,0
0,_Douglas,_Roseburg City W1,_02,77,230,8,4,6,117,170,1,4,7,16,0,89,205,6,9,7,0,92,187,8,0,65,212,7,2,5,12,0,75,170,10,35,0
0,_Douglas,_Reedsport City,_03,713,1121,97,38,45,893,863,22,36,70,81,1,761,1060,49,44,66,2,805,965,66,3,650,1065,51,35,33,81,1,674,937,86,171,1
0,_Douglas,_North County,_04,891,2364,157,88,96,1237,1980,40,61,71,146,2,992,2289,101,70,107,2,1004,2210,115,4,839,2256,81,61,61,141,0,825,2101,145,288,2
0,_Douglas,_East County,_05,921,2365,162,68,104,1279,1934,52,57,100,124,8,1034,2272,84,77,104,7,1084,2130,118,9,852,2233,88,81,35,155,5,883,2039,152,297,4
0,_Douglas,_Uninc N Roseburg,_06,937,2331,163,73,74,1372,1837,43,38,79,135,3,1043,2204,84,84,95,5,1089,2079,108,5,850,2262,89,57,50,110,6,890,2052,124,260,6
0,_Douglas,_Roseburg City W2,_07,856,1430,141,41,81,1076,1227,28,23,60,86,1,895,1449,48,41,61,3,898,1350,64,3,700,1517,61,31,17,72,4,729,1343,71,191,5
0,_Douglas,_Roseburg Unincorp,_08,756,2143,146,54,78,1162,1654,49,34,97,110,0,869,1980,59,86,83,7,980,1843,76,4,709,2005,67,55,42,117,1,781,1805,88,241,2
0,_Douglas,_Roseburg City W3,_09,861,1305,141,62,81,1075,1093,35,50,61,96,4,946,1304,51,52,68,3,950,1254,66,1,741,1344,60,39,36,107,2,781,1245,82,157,5
0,_Douglas,_Elkton City,_10,41,42,9,1,0,59,32,0,2,0,2,0,47,43,2,1,1,0,46,33,3,0,37,41,2,4,0,3,0,39,35,6,6,0
0,_Douglas,_Drain City,_11,98,319,8,10,7,127,270,4,8,9,15,0,118,296,5,8,8,0,124,278,4,0,96,296,4,8,7,11,0,100,273,13,25,0
0,_Douglas,_NW of Roseburg,_12,885,2383,104,38,101,1169,2083,25,38,61,94,2,891,2459,43,44,52,0,899,2281,89,1,744,2479,43,31,28,75,1,760,2242,75,215,1
0,_Douglas,_County West,_13,645,1886,110,36,58,877,1637,19,17,47,76,5,682,1863,42,53,59,5,694,1748,45,8,568,1885,39,18,23,70,4,600,1687,52,193,5
0,_Douglas,_Yoncalla City,_14,94,290,25,7,14,148,224,6,3,12,21,0,120,255,16,3,26,2,127,246,22,0,92,257,16,10,6,28,0,98,241,18,38,0
0,_Douglas,_Oakland City,_15,136,274,20,9,15,191,213,3,6,16,11,1,153,260,10,8,10,1,154,252,12,0,119,268,8,10,10,15,0,127,239,23,30,0
0,_Douglas,_County SW,_16,477,1548,98,45,63,724,1234,29,42,54,85,3,541,1447,67,60,72,6,614,1321,79,4,465,1411,53,44,34,106,5,492,1287,88,192,3
0,_Douglas,_Sutherlin City,_17,1023,2592,194,77,119,1487,2019,51,61,116,165,3,1207,2412,88,94,120,1,1254,2272,120,3,939,2440,103,66,64,172,2,989,2242,151,324,2
0,_Douglas,_Roseburg City W1,_18,609,1074,93,46,59,805,819,26,32,60,88,0,686,1015,43,36,60,1,697,941,58,1,519,1062,53,25,21,73,0,540,913,80,169,1
0,_Douglas,_Near Myrtle Creek,_19,782,2315,157,63,81,1182,1791,43,45,103,151,5,903,2102,90,140,106,3,985,1994,102,4,764,2152,88,48,55,111,3,777,1957,129,264,5
0,_Douglas,_SE of Roseburg,_20,526,1786,126,19,61,867,1386,23,24,66,94,0,627,1647,53,83,61,3,708,1527,71,3,514,1678,58,29,37,92,0,547,1506,92,186,1
0,_Douglas,_County South,_21,367,1399,46,44,38,567,1105,15,34,53,73,3,444,1258,32,59,50,5,486,1193,58,3,364,1260,36,33,35,74,3,383,1162,64,147,2
0,_Douglas,_Roseburg City W4,_22,952,1388,151,79,88,1196,1074,57,55,97,107,3,1090,1252,101,62,91,1,1075,1188,107,3,859,1311,101,65,39,88,0,880,1173,115,225,4
0,_Douglas,_Winston City,_23,249,706,66,17,21,397,546,19,10,33,46,0,294,670,25,29,40,1,312,644,37,0,230,688,27,7,25,48,0,248,621,37,96,0
0,_Douglas,_Winston City,_24,309,789,48,27,28,442,605,15,10,44,61,1,386,694,23,35,38,2,395,667,31,2,314,726,31,13,23,38,1,313,661,44,94,1
0,_Douglas,_Canyonville City,_25,171,469,25,6,16,256,357,10,6,19,21,0,203,405,17,25,23,4,202,409,15,1,156,425,25,9,15,22,0,171,398,8,62,1
0,_Douglas,_Myrtle Creek,_26,332,986,52,33,37,552,695,17,24,45,67,0,404,861,32,56,51,1,443,802,58,0,324,899,36,21,32,52,0,352,796,66,110,0
0,_Douglas,_Glendale City,_27,58,208,14,11,6,90,153,7,9,13,22,0,82,173,10,11,19,0,84,177,9,0,63,182,5,3,11,17,0,56,169,17,35,1
0,_Douglas,_Riddle City,_28,91,287,21,8,12,150,205,6,6,14,19,0,93,263,14,18,20,0,122,240,10,0,84,255,16,4,15,17,0,96,224,21,37,0
0,_Gilliam,_Arlington,_01,86,275,24,5,14,167,197,8,4,9,15,0,104,270,16,7,7,0,113,248,13,0,84,272,10,4,7,13,0,81,243,10,43,0
0,_Gilliam,_East Condon,_06,61,178,16,0,2,137,113,3,1,1,6,0,60,194,3,1,4,0,76,147,11,0,50,190,3,2,3,2,0,61,143,13,21,0
0,_Gilliam,_West Condon,_07,92,218,39,2,7,203,132,6,1,2,14,0,113,230,6,5,7,0,129,182,14,2,72,238,5,5,5,20,1,92,186,5,50,1
0,_Grant,_John Day,_03,513,2082,128,30,89,1079,1483,27,26,61,100,2,636,1998,43,50,74,1,688,1835,70,7,502,1968,32,33,52,98,1,518,1757,64,281,5
0,_Grant,_Union,_04,107,544,36,9,19,260,380,8,3,19,29,0,134,517,16,10,19,2,154,480,14,1,105,495,10,16,16,24,0,109,452,17,77,1
0,_Grant,_North Fork,_08,51,188,19,1,9,101,134,4,2,6,15,0,45,194,8,10,8,0,61,174,14,1,43,184,2,3,15,10,0,45,168,7,32,0
0,_Grant,_South Fork,_16,34,186,15,3,7,90,132,2,4,3,8,0,37,186,2,12,6,0,42,169,9,0,32,181,2,3,8,12,0,33,149,10,31,1
0,_Grant,_Long Creek,_17,34,210,11,5,10,101,148,2,1,7,2,0,52,198,4,6,3,0,55,184,6,0,38,199,3,2,4,8,0,37,184,6,24,0
0,_Harney,_Burns,_21,296,877,97,26,36,612,562,16,16,43,62,0,380,810,41,30,48,1,400,757,55,3,287,809,48,18,33,62,0,315,718,54,144,0
0,_Harney,_Hines,_25,174,546,57,5,36,371,367,14,2,19,34,0,234,500,20,13,35,4,237,494,22,0,174,527,23,7,16,32,0,191,469,16,85,0
0,_Harney,_Rural Harney,_26,213,1489,68,11,43,557,1141,12,3,23,59,1,272,1460,17,23,52,4,303,1351,45,5,206,1456,23,5,26,59,1,247,1296,41,147,1
0,_Hood River,_Precinct 01,_01,939,280,65,39,38,926,244,12,49,51,53,1,914,325,33,9,41,2,888,321,42,1,769,374,43,36,11,50,2,725,332,88,103,1
0,_Hood River,_Precinct 02,_02,1107,400,66,45,45,1140,313,16,41,38,67,0,1085,447,29,6,31,1,1047,403,42,3,869,526,36,43,5,42,0,865,402,77,135,0
0,_Hood River,_Precinct 03,_03,515,126,35,17,19,505,108,8,23,24,25,0,502,150,16,3,17,1,494,136,19,0,434,166,21,23,3,22,0,407,151,42,51,0
0,_Hood River,_Precinct 04,_04,969,395,69,44,38,1003,354,18,26,46,44,0,925,489,31,6,35,1,900,443,42,0,729,554,27,34,8,53,0,730,444,83,119,0
0,_Hood River,_Precinct 05,_05,419,339,35,22,25,467,286,6,14,21,35,1,434,367,11,6,15,2,419,352,16,1,358,385,10,15,9,24,2,363,322,27,76,2
0,_Hood River,_Precinct 06,_06,478,246,44,22,24,540,204,8,22,14,23,0,482,284,16,3,17,1,465,246,29,0,366,320,26,23,3,26,1,368,254,42,72,0
0,_Hood River,_Precinct 07,_07,322,193,21,18,12,358,141,8,13,18,23,1,325,208,13,4,13,1,318,186,14,0,258,215,16,13,4,29,0,256,196,32,49,0
0,_Hood River,_Precinct 08,_08,264,165,28,8,23,296,134,8,9,19,19,0,265,203,9,2,8,0,262,183,7,0,199,221,9,8,1,19,0,214,186,19,38,1
0,_Hood River,_Precinct 09,_09,79,76,12,4,6,81,63,3,5,11,6,0,70,84,6,0,7,0,80,72,11,1,56,87,4,10,0,7,0,53,80,15,12,0
0,_Hood River,_Precinct 10,_10,343,239,29,11,18,384,193,6,17,20,24,0,345,255,11,10,15,0,340,244,15,0,282,276,12,13,4,22,0,272,242,24,56,0
0,_Hood River,_Precinct 11,_11,428,308,38,24,26,491,245,5,25,20,26,0,397,353,14,8,34,0,427,313,21,0,349,355,18,22,5,33,0,338,311,47,68,0
0,_Hood River,_Precinct 12,_12,229,243,41,17,22,299,172,12,17,21,23,1,271,227,15,5,24,2,263,211,42,0,205,243,26,10,10,31,0,220,209,36,51,1
0,_Hood River,_Precinct 13,_13,418,262,28,29,21,477,189,9,12,19,28,2,426,280,13,2,17,0,417,239,27,0,343,293,22,18,11,17,0,341,260,37,51,0
0,_Hood River,_Mount Hood National Forest,_9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Jackson,_002,_002,2627,324,70,158,81,2504,281,18,206,106,47,1,2633,396,49,14,45,3,2568,383,45,0,2313,493,43,114,9,43,2,2199,402,178,166,1
0,_Jackson,_004,_004,2698,364,85,184,119,2575,310,28,270,114,58,3,2772,415,67,10,49,5,2662,415,62,3,2341,578,60,142,10,79,4,2194,452,263,219,5
0,_Jackson,_007,_007,2273,313,71,180,94,2119,250,29,263,110,51,1,2292,331,84,10,64,5,2269,329,73,4,2019,406,69,155,10,57,5,1835,350,269,192,2
0,_Jackson,_010,_010,257,48,20,16,14,174,43,10,30,24,23,1,227,38,22,0,15,2,217,43,17,2,191,44,13,20,1,16,2,172,48,27,31,2
0,_Jackson,_013,_013,2470,481,85,189,129,2386,403,22,249,127,77,2,2490,554,82,20,72,9,2435,553,70,4,2120,657,60,182,11,100,6,2006,558,257,222,7
0,_Jackson,_018,_018,1731,747,111,166,89,1753,601,33,217,114,63,2,1777,802,71,16,83,7,1761,781,97,4,1502,896,64,142,12,72,3,1382,768,236,218,5
0,_Jackson,_021,_021,107,59,8,16,5,111,47,4,15,6,6,0,112,58,8,4,3,2,112,63,7,0,99,69,4,4,2,4,0,84,59,14,18,0
0,_Jackson,_022,_022,142,432,30,13,11,223,332,8,12,19,20,0,161,398,15,19,19,1,167,394,18,1,112,428,15,11,11,24,0,114,397,16,62,1
0,_Jackson,_023,_023,143,322,15,17,6,232,234,3,12,7,10,1,175,284,13,7,16,1,175,282,12,1,137,303,8,10,4,17,1,141,273,17,45,2
0,_Jackson,_024,_024,430,1352,48,37,51,664,1044,19,58,30,69,2,485,1244,50,42,60,1,493,1251,55,4,379,1294,44,44,20,62,3,371,1165,84,190,3
0,_Jackson,_026,_026,419,1040,58,22,36,603,794,21,31,27,51,4,469,931,35,30,52,1,481,936,46,1,365,985,37,30,15,50,3,373,921,46,116,2
0,_Jackson,_027,_027,476,1687,109,40,73,815,1253,31,34,57,89,4,590,1475,68,59,75,6,604,1484,67,4,396,1607,58,32,31,89,4,429,1467,77,190,4
0,_Jackson,_029,_029,522,1300,59,20,69,762,1053,17,16,35,69,0,560,1283,23,22,45,2,571,1238,47,1,422,1354,31,25,16,65,0,432,1238,44,145,0
0,_Jackson,_030,_030,51,121,3,4,3,76,90,3,5,3,3,0,60,109,4,7,0,0,62,105,5,0,51,109,5,3,3,5,0,51,106,5,11,0
0,_Jackson,_031,_031,217,706,29,14,15,357,521,9,13,16,30,1,252,641,17,14,21,0,253,623,29,0,181,659,19,17,8,36,1,191,606,30,78,0
0,_Jackson,_034,_034,325,1122,48,30,31,526,889,12,20,26,45,1,333,1100,30,25,32,0,354,1045,36,0,256,1141,22,25,12,40,0,258,1022,37,124,1
0,_Jackson,_035,_035,11,28,1,0,1,17,14,2,2,0,3,0,13,21,1,2,1,0,12,21,4,0,12,21,1,1,3,1,0,11,24,2,1,0
0,_Jackson,_036,_036,792,1589,147,53,75,1138,1105,41,46,90,109,5,908,1414,76,45,89,2,922,1388,97,4,676,1520,78,41,41,99,3,685,1355,113,257,1
0,_Jackson,_038,_038,274,614,52,13,34,416,492,13,6,13,28,1,300,605,25,14,23,1,273,612,28,5,200,667,32,16,5,24,2,227,582,25,80,4
0,_Jackson,_040,_040,1071,1786,147,68,138,1369,1516,21,52,71,113,3,1133,1807,69,43,73,3,1114,1786,77,2,829,1995,56,54,28,96,3,861,1759,100,255,3
0,_Jackson,_042,_042,1002,1488,147,49,102,1293,1254,30,40,59,60,0,1044,1549,49,36,52,1,1051,1492,49,2,742,1754,53,36,12,71,0,831,1525,83,167,1
0,_Jackson,_044,_044,1180,1591,167,77,124,1493,1246,32,76,74,120,2,1291,1554,63,37,88,3,1281,1502,73,5,966,1712,66,63,29,106,5,976,1494,134,261,5
0,_Jackson,_046,_046,1024,1570,116,39,108,1237,1418,22,26,31,53,3,954,1748,49,17,28,3,931,1650,52,2,727,1875,34,30,8,60,1,752,1663,50,179,1
0,_Jackson,_047,_047,730,1037,75,23,89,931,870,11,22,27,48,1,698,1128,43,4,33,3,710,1087,21,3,532,1229,30,27,3,48,3,567,1077,55,113,3
0,_Jackson,_048,_048,1492,1272,117,80,119,1703,1056,25,84,68,71,1,1516,1330,55,28,63,6,1449,1329,65,2,1162,1555,58,69,11,81,0,1153,1297,136,226,0
0,_Jackson,_050,_050,1066,1192,87,45,68,1234,998,28,49,54,53,2,1073,1215,46,19,44,7,1034,1183,59,5,831,1366,48,42,13,48,4,847,1192,67,181,6
0,_Jackson,_052,_052,436,307,24,7,19,462,300,2,5,1,14,0,412,353,5,2,8,1,388,363,4,0,290,448,5,4,1,19,0,322,384,4,36,0
0,_Jackson,_054,_054,1240,1875,174,72,157,1561,1532,43,72,104,117,1,1310,1846,103,50,106,5,1323,1821,98,6,997,2034,75,67,34,114,4,1016,1777,149,294,5
0,_Jackson,_056,_056,1011,1412,140,89,114,1323,1040,37,92,86,99,3,1152,1293,85,46,87,6,1148,1283,94,4,885,1419,83,76,27,111,2,861,1243,153,279,3
0,_Jackson,_058,_058,1091,1050,164,121,121,1339,725,53,94,116,120,3,1237,934,96,40,125,4,1237,953,114,7,982,1049,94,80,37,114,8,949,911,176,276,6
0,_Jackson,_060,_060,1146,1530,154,89,104,1443,1133,43,84,95,114,4,1264,1376,105,47,107,7,1274,1367,105,7,977,1502,118,68,39,128,4,962,1342,163,269,6
0,_Jackson,_062,_062,822,1226,112,40,79,1097,861,36,37,73,92,2,887,1097,74,39,86,3,887,1118,82,3,686,1240,80,25,24,96,0,695,1072,105,212,1
0,_Jackson,_064,_064,734,1127,120,67,61,988,870,26,42,61,66,3,822,1053,59,36,73,2,802,1069,76,7,578,1203,56,44,25,86,1,627,1056,97,171,2
0,_Jackson,_070,_070,526,946,65,32,64,705,749,20,40,35,48,4,581,911,33,21,39,3,547,919,47,6,416,1004,29,33,16,60,3,415,876,72,145,4
0,_Jackson,_073,_073,483,859,37,22,37,615,699,7,32,20,35,1,494,839,25,23,23,0,488,824,20,0,392,902,23,23,12,33,0,368,818,53,93,2
0,_Jackson,_074,_074,422,716,41,26,69,528,666,10,19,18,24,0,407,798,17,12,22,0,408,759,23,0,312,858,18,11,5,29,0,321,733,34,101,2
0,_Jackson,_075,_075,993,934,70,35,66,1115,797,21,34,35,50,1,984,985,35,11,40,2,925,948,45,2,771,1084,44,28,12,49,2,743,943,71,151,2
0,_Jackson,_077,_077,924,1255,87,68,82,1075,1022,34,93,68,77,0,968,1239,57,23,69,1,968,1208,68,1,791,1319,42,77,21,61,1,753,1168,134,186,0
0,_Jackson,_080,_080,646,346,33,52,41,700,249,9,71,39,18,1,681,356,29,7,22,2,662,329,36,0,578,377,23,44,7,29,0,524,328,83,88,2
0,_Jackson,_082,_082,2007,865,123,147,121,2058,661,38,184,140,89,5,2044,894,92,26,95,5,2013,870,92,7,1696,1009,87,141,19,95,3,1621,857,230,281,5
0,_Jackson,_084,_084,1150,1024,86,71,79,1301,807,18,80,84,76,4,1213,981,56,20,80,5,1222,992,56,6,971,1116,54,66,17,84,1,946,971,136,212,2
0,_Jackson,_087,_087,1187,1336,113,65,81,1412,1027,36,68,82,80,2,1216,1291,67,37,76,4,1249,1239,71,1,990,1415,68,64,18,91,3,961,1225,141,239,3
0,_Jackson,_090,_090,611,1462,121,50,62,955,1084,19,30,59,94,2,699,1365,47,53,66,1,719,1318,59,3,509,1512,46,36,15,77,1,537,1283,72,204,1
0,_Jackson,_092,_092,853,1719,136,36,102,1219,1394,19,23,67,63,4,876,1746,47,32,59,5,868,1674,60,7,600,1989,45,25,18,65,2,683,1656,77,213,6
0,_Jackson,_094,_094,630,1384,113,50,84,930,1012,27,44,79,89,4,726,1236,72,41,78,4,753,1225,73,4,506,1419,55,35,19,92,4,524,1228,100,194,3
0,_Jackson,_096,_096,307,903,48,23,34,483,710,10,21,23,38,2,341,882,20,15,21,1,334,849,20,3,239,942,24,8,10,30,2,269,827,30,79,2
0,_Jackson,_099,_099,649,1863,115,36,79,1052,1408,22,51,61,74,5,720,1791,50,45,67,5,734,1717,75,6,531,1914,48,35,29,76,5,554,1705,91,200,6
0,_Jackson,_102,_102,610,1362,94,41,56,875,1049,39,29,38,74,1,681,1269,63,20,63,1,653,1264,72,1,527,1383,53,36,13,66,0,526,1200,73,207,2
