IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_IA_20080103_PRI_PRE_REP_GIULIANI,USA_IA_20080103_PRI_PRE_REP_HUCKABEE,USA_IA_20080103_PRI_PRE_REP_MCCAIN,USA_IA_20080103_PRI_PRE_REP_PAUL,USA_IA_20080103_PRI_PRE_REP_ROMNEY,USA_IA_20080103_PRI_PRE_REP_THOMPSON,USA_IA_20080103_PRI_PRE_REP_OTHERS
0,Dallas,West Des Moines 1,WD1,10,47,17,12,78,18,0
0,Dallas,West Des Moines 2,WD2,21,99,47,34,109,37,3
0,Dallas,West Des Moines 3 Boone,BN,6,79,39,9,85,50,1
0,Davis,Bloomfield 1,BF1,2,16,2,11,5,0,0
0,Davis,Bloomfield 2,BF2,0,23,4,8,1,3,0
0,Davis,Bloomfield 3,BF3,0,7,1,3,0,2,1
0,Davis,Central,CN,1,30,4,3,2,8,0
0,Davis,North East,NE,0,34,1,4,2,4,0
0,Davis,North West,NW,2,16,3,10,1,2,0
0,Davis,South East,SE,0,14,1,13,0,7,0
0,Davis,South West,SW,0,9,0,2,2,0,0
0,Decatur,Bloomington Fayette Lamoni I,BL,1,9,11,6,30,2,0
0,Decatur,Burrell New Buda Davis City,BU,1,8,2,5,7,5,0
0,Decatur,Center Eden,CE,0,14,3,7,4,4,0
0,Decatur,Decatur Decatur City,DE,0,8,1,4,2,2,0
0,Decatur,Franklin Weldon,FR,0,1,0,2,8,3,0
0,Decatur,Garden Grove Garden Grove Leroy,GG,0,9,0,1,4,4,0
0,Decatur,Grand River Richland Grand River,GR,0,7,0,0,2,0,0
0,Decatur,Hamilton Morgan Pleasanton,HA,0,6,1,4,1,0,0
0,Decatur,High Point Woodland,HP,0,6,0,2,2,0,0
0,Decatur,Lamoni II,LA2,2,12,10,3,35,1,1
0,Decatur,Lamoni III,LA3,0,2,3,1,10,1,0
0,Decatur,Leon,LE,1,24,2,9,18,4,1
0,Decatur,Long Creek Van Wert,LC,0,10,0,0,0,0,0
0,Delaware,Adams,AD,0,5,2,3,12,2,0
0,Delaware,Bremen North,BMN,0,5,3,5,5,2,0
0,Delaware,Colony,CL,0,4,2,2,7,1,0
0,Delaware,Delaware South,DWS,0,6,6,2,26,6,0
0,Delaware,Delhi Twp,DH,1,7,0,6,8,2,0
0,Delaware,Honey Creek,HC,0,19,6,5,10,3,0
0,Delaware,Manchester Pct 1,MC1,0,9,7,0,14,7,0
0,Delaware,Manchester Pct 2,MC2,3,18,6,6,29,5,0
0,Delaware,Manchester Pct 3,MC3,3,22,9,6,30,12,0
0,Delaware,Milo,ML,2,20,5,4,23,7,1
0,Delaware,North Fork,NF,0,2,1,1,11,0,0
0,Delaware,Oneida,OD,0,5,3,5,16,3,0
0,Delaware,Richland,RL,2,7,7,5,13,7,0
0,Delaware,South Fork,SF,0,11,3,0,12,4,0
0,Des Moines,Benton / Huron / Jackson Twps,HJ,0,24,2,1,7,6,0
0,Des Moines,Concordia / Union Twps,UC,1,20,7,3,12,3,3
0,Des Moines,Danville Town / Danville Twp,DM,2,44,7,12,15,11,1
0,Des Moines,Flint River Twp / Middletown,FM,0,48,16,15,18,24,1
0,Des Moines,Mediapolis Town / Franklin & Yellow Spring Twps,MY,4,29,7,3,15,26,1
0,Des Moines,Pleasant Grove / Washington Twps,PW,2,14,5,11,9,7,0
0,Des Moines,Precinct  02,2,2,25,13,5,14,15,0
0,Des Moines,Precinct  03,3,0,13,2,4,8,10,2
0,Des Moines,Precinct  04,4,0,5,2,5,3,0,0
0,Des Moines,Precinct  05,5,0,8,6,2,11,6,3
0,Des Moines,Precinct  06,6,2,27,9,5,33,8,1
0,Des Moines,Precinct  07,7,0,21,5,2,16,3,1
0,Des Moines,Precinct  08,8,0,22,3,10,7,9,0
0,Des Moines,Precinct  09,9,3,38,14,3,36,9,0
0,Des Moines,Precinct  10,10,2,6,2,0,11,1,0
0,Des Moines,Precinct  11,11,0,5,2,2,5,0,0
0,Des Moines,Precinct  12,12,4,31,8,6,48,7,0
0,Des Moines,Precinct 01 / Tama Twp,1T,1,38,7,9,20,21,1
0,Des Moines,West Burlington Town,WB,2,13,1,5,16,6,0
0,Dickinson,Center Grove Township No. 1,CG 1,5,12,30,9,28,12,0
0,Dickinson,Center Grove Township No. 2,CG 2,4,22,19,3,23,8,0
0,Dickinson,Lakeville-Excelsior  Twp,LKV-EXC,5,22,16,11,20,6,0
0,Dickinson,Lloyd Township,LLOYD,1,2,1,0,1,3,0
0,Dickinson,Milford-Okoboji-Westport Township,MI-OK-W,7,33,34,12,22,22,0
0,Dickinson,Richland/Superior-Spirit Lake EastTownship,R-S-SLE,3,5,5,2,3,1,0
0,Dickinson,Silver Lake Township,SIL LAK,0,5,2,3,4,1,0
0,Dickinson,Spirit Lake North,SL N,1,18,8,3,17,4,0
0,Dickinson,Spirit Lake South,SL S,4,40,28,7,19,5,0
0,Dickinson,Spirit Lake West-Diamond LakeTownship,SLW-DL,2,12,23,7,17,8,1
0,Dubuque,Precinct 01,1,2,8,20,4,59,9,3
0,Dubuque,Precinct 02,2,5,17,29,10,58,11,1
0,Dubuque,Precinct 03,3,3,23,9,8,35,6,0
0,Dubuque,Precinct 04,4,4,19,17,8,18,2,1
0,Dubuque,Precinct 05,5,1,16,27,22,52,2,0
0,Dubuque,Precinct 06,6,1,4,26,10,30,4,0
0,Dubuque,Precinct 07,7,1,4,19,3,40,7,2
0,Dubuque,Precinct 08,8,0,14,14,8,25,5,1
0,Dubuque,Precinct 09,9,2,13,11,2,47,12,0
0,Dubuque,Precinct 10,10,3,11,21,8,10,2,2
0,Dubuque,Precinct 11,11,3,5,15,5,11,4,0
0,Dubuque,Precinct 12,12,1,19,11,7,31,11,2
0,Dubuque,Precinct 13,13,3,6,6,6,14,2,0
0,Dubuque,Precinct 14,14,2,5,2,8,8,7,0
0,Dubuque,Precinct 15,15,4,7,0,2,12,2,0
0,Dubuque,Precinct 16,16,2,5,2,2,14,2,0
0,Dubuque,Precinct 17,17,0,1,4,4,4,0,0
0,Dubuque,Precinct 18,18,0,10,5,10,17,2,1
0,Dubuque,Precinct 19,19,0,7,7,5,14,5,0
0,Dubuque,Precinct 20,20,6,8,14,13,26,9,2
0,Dubuque,Precinct 21,21,2,11,21,18,58,5,0
0,Dubuque,Precinct 31,31,6,17,24,8,54,1,1
0,Dubuque,Precinct 32,32,0,4,2,6,16,8,0
0,Dubuque,Precinct 33,33,5,11,12,11,41,2,0
0,Dubuque,Precinct 34,34,0,3,3,4,18,10,0
0,Dubuque,Precinct 35,35,0,6,7,6,7,1,1
0,Dubuque,Precinct 36,36,6,9,21,13,49,7,0
0,Dubuque,Precinct 37,37,3,7,8,3,20,3,0
0,Dubuque,Precinct 38,38,0,12,6,7,11,20,0
0,Dubuque,Precinct 39,39,1,5,18,11,16,2,0
0,Dubuque,Precinct 40,40,0,14,6,4,8,2,0
0,Dubuque,Precinct 41,41,2,4,3,11,33,12,2
0,Dubuque,Precinct 42,42,1,1,3,2,1,0,0
0,Dubuque,Precinct 43,43,0,4,12,7,5,3,0
0,Dubuque,Precinct 44,44,0,1,0,2,0,1,0
0,Dubuque,Precinct 45,45,1,21,7,9,37,7,3
0,Dubuque,Precinct 46,46,1,7,15,12,31,9,0
0,Dubuque,Precinct 47,47,0,5,1,8,18,6,0
0,Dubuque,Precinct 48,48,3,11,18,5,45,12,2
0,Emmet,AG-IL-ARMSTRONG,1,0,19,7,1,13,8,2
0,Emmet,CN-SL-GRUVER,2,0,4,0,0,0,2,0
0,Emmet,DM-JC-RINGSTED,3,0,11,1,0,4,4,0
0,Emmet,EL-LN-DOLLIVER,4,0,4,0,1,0,4,0
0,Emmet,EM-ES,5,1,4,6,3,10,4,2
0,Emmet,EVILLE-WARD 1,6,1,7,2,3,5,5,0
0,Emmet,EVILLE-WARD 2,7,0,5,4,1,6,5,1
0,Emmet,EVILLE-WARD 3,8,0,5,3,4,5,4,0
0,Emmet,EVILLE-WARD 4,9,1,10,4,0,11,5,0
0,Emmet,EVILLE-WARD 5,10,1,3,4,5,2,6,0
0,Emmet,HL-TM-WALLINGFORD,11,0,4,3,4,2,7,0
0,Fayette,Auburn Twp,AU,0,1,1,4,1,1,0
0,Fayette,Banks-Fremont Twp.,BF,0,10,0,0,10,3,1
0,Fayette,Bethel-Windsor Twp.,BW,0,6,2,8,7,7,0
0,Fayette,Center Twp,CE,0,8,0,0,2,3,1
0,Fayette,Clermont Twp,CL,0,17,8,4,11,6,0
0,Fayette,Dover Twp,DV,0,12,2,1,6,2,0
0,Fayette,Eden Twp,ED,0,0,3,3,2,6,0
0,Fayette,Fairbank Inc,FB,0,0,0,0,0,0,0
0,Fayette,Fairfield-Putnam Twp.,FP,0,18,8,6,11,14,2
0,Fayette,Harlan Twp,HL,0,4,1,0,11,3,0
0,Fayette,Illyria Twp,IL,1,5,0,5,0,4,0
0,Fayette,Jefferson Twp,JF,3,4,1,2,4,3,0
0,Fayette,Oelwein Ward 1,OE1,0,20,7,0,17,2,0
0,Fayette,Oelwein Ward 2,OE2,1,7,3,3,2,4,0
0,Fayette,Oelwein Ward 3,OE3,0,13,4,3,2,2,0
0,Fayette,Oelwein Ward 4,OE4,5,13,15,6,13,3,1
0,Fayette,Oran Twp,OR,0,3,1,4,5,1,0
0,Fayette,Pleasant Valley Twp,PL,0,17,9,4,6,2,0
0,Fayette,Scott Twp,SC,1,13,0,0,5,5,0
0,Fayette,Smithfield Twp,SF,0,3,0,0,2,6,1
0,Fayette,Union Twp,UN,1,3,2,3,7,6,0
0,Fayette,West Union Ward 1,WE1,0,13,9,3,19,4,0
0,Fayette,West Union Ward 2,WE2,0,4,1,1,4,3,0
0,Fayette,West Union Ward 3,WE3,2,7,2,0,4,1,0
0,Fayette,Westfield Twp,WF,0,10,9,3,8,4,1
0,Floyd,Charles City 1 (Library),CC1,1,18,4,7,10,9,0
0,Floyd,Charles City 2 (Messiah),CC2,6,19,5,2,10,6,0
0,Floyd,Charles City 3 (N Cedar Terrace),CC3,5,10,3,7,9,7,0
0,Floyd,Charles City 4 (Courthouse),CC4,4,21,14,5,19,5,0
0,Floyd,Floyd-Cedar-Niles,FlCeNi,0,34,10,4,16,7,0
0,Floyd,Rock Grove-Rudd,RGRu,1,21,3,5,9,5,0
0,Floyd,Rockford-Ulster,RfUl,3,10,7,1,2,11,0
0,Floyd,Scott-Union-Pleasant Grove,ScUnPG,2,13,2,3,3,8,0
0,Floyd,St Charles-Riverton,SCRv,7,23,15,1,19,12,0
0,Franklin,Dows,DW,0,0,0,0,0,0,0
0,Franklin,Geneva/Reeve,GNRV,0,7,0,6,0,4,0
0,Franklin,Grant/Lee/Osceola,GRLEOC,4,27,7,4,6,9,0
0,Franklin,Hamilton,HL,0,2,0,5,7,11,0
0,Franklin,Hampton 1,HP1,0,2,2,5,3,2,0
0,Franklin,Hampton 2,HP2,3,13,5,9,10,6,0
0,Franklin,Hampton 3,HP3,1,14,5,8,15,7,0
0,Franklin,Hampton 4,HP4,0,15,6,2,3,3,0
0,Franklin,Ingham,IG,0,2,2,14,3,2,0
0,Franklin,Mott,MO,2,23,8,5,12,7,0
0,Franklin,North Richland/Ross/West Fork,NRRSWF,0,16,10,6,18,7,1
0,Franklin,Oakland/Morgan,OKMG,3,15,0,3,6,9,0
0,Franklin,South Richland/Marion,SRMA,2,17,4,4,14,8,0
0,Franklin,Wisner/Scott,WRSC,2,7,5,4,14,3,0
0,Fremont,Benton Washington Pct,BNWS,0,4,2,1,5,4,1
0,Fremont,Farragut Pct,FG,2,13,6,5,15,3,0
0,Fremont,Green Riverside Scott Pct,GNRSSC,0,16,10,9,12,8,0
0,Fremont,Hamburg Ward 1,HB1,1,5,0,1,1,0,0
0,Fremont,Hamburg Ward 2,HB2,1,0,0,2,0,3,0
0,Fremont,Hamburg Ward 3,HB3,0,0,0,3,0,0,0
0,Fremont,Riverton Pct,RT,1,3,1,2,7,2,1
0,Fremont,Sidney Pct,SN,0,14,7,1,13,6,0
0,Greene,Central Precinct,CENTRAL,0,25,10,18,12,14,1
0,Greene,East Precinct,EAST,0,20,6,8,15,11,0
0,Greene,Jefferson 1,J1,0,20,12,10,11,2,0
0,Greene,Jefferson 2,J2,2,12,5,20,9,2,0
0,Greene,Jefferson 3,J3,4,36,16,10,30,11,0
0,Greene,North Precinct,NORTH,3,22,6,5,16,15,0
0,Greene,West Precinct,WEST,1,15,4,3,10,5,3
0,Grundy,P1 Conrad/Beaman,P1,2,75,12,7,11,7,0
0,Grundy,P2 Palermo/Washington,P2,1,18,4,6,12,7,0
0,Grundy,P3 Wellsburg,P3,0,37,6,21,8,11,0
0,Grundy,P4 Holland,P4,0,36,2,5,5,11,1
0,Grundy,P5 Dike,P5,3,76,12,26,16,24,0
0,Grundy,P6 Reinbeck,P6,8,60,10,6,23,25,0
0,Grundy,P7 Grundy Center,P7,3,54,8,13,38,13,1
0,Guthrie,Baker & Valley,Gold 4,3,25,9,14,24,15,0
0,Guthrie,Bear Grove; Seely & Union,White 8,0,4,3,6,6,8,1
0,Guthrie,Beaver; Penn & Stuart,Purple 6,1,41,5,14,16,11,0
0,Guthrie,Cass & Jackson,Blue 2,4,39,19,13,30,47,0
0,Guthrie,Dodge & Richland,Green 5,5,13,4,2,11,7,2
0,Guthrie,Grant & Thompson,Black 1,2,8,1,4,7,10,0
0,Guthrie,Highland & Orange,Red 7,0,11,8,11,1,10,0
0,Guthrie,Victory,Brown 3,3,37,3,14,26,23,0
0,Hamilton,Blairsburg,BL,4,16,2,0,4,2,0
0,Hamilton,Cass Freedom Fremont,CA,1,23,8,1,8,11,0
0,Hamilton,Clear Lake Hamilton,CL,2,18,17,5,6,13,2
0,Hamilton,Ellsworth Scott,EL,0,44,3,10,16,15,0
0,Hamilton,Independence,IN,0,9,3,2,1,7,0
0,Hamilton,Liberty Rose Grove,LB,9,9,1,0,3,4,0
0,Hamilton,Lincoln,LC,0,18,3,1,2,24,2
0,Hamilton,Lyon,LY,1,31,9,5,20,4,0
0,Hamilton,Marion Webster,MN,2,33,2,3,7,5,0
0,Hamilton,Webster City 1,WC1,3,41,14,14,36,23,3
0,Hamilton,Webster City 2,WC2,0,37,21,12,34,31,1
0,Hamilton,Webster City 3,WC3,0,15,11,9,10,16,0
0,Hamilton,Williams,WM,3,12,4,4,8,4,0
0,Hancock,Amsterdam Twin Lakes,9,1,33,2,5,3,7,0
0,Hancock,Avery; Goodell,10,1,1,1,1,1,5,0
0,Hancock,Bingham; Woden,3,0,6,1,0,2,0,0
0,Hancock,Boone Magor Corwith,8,4,16,6,5,4,7,0
0,Hancock,Britt; Erin; Orthel,4,3,78,19,12,13,22,2
0,Hancock,Concord Garner,6,1,64,17,10,32,17,2
0,Hancock,Crystal Township; Crystal Lake,2,0,2,3,0,1,1,0
0,Hancock,Ell Liberty; Klemme,7,0,20,2,7,3,14,0
0,Hancock,Garfield,5,0,8,0,2,0,0,0
0,Hancock,Madison Ellington (F.C.),1,1,29,5,8,9,2,0
0,Hardin,Alden/Buckeye Pct,AL,0,33,3,1,7,7,0
0,Hardin,Clay/Eldora/Pleasant/Providence/Union Pct,CL,5,109,17,9,13,22,0
0,Hardin,Concord/Sherman/Grant/Tipton Pct,CC,0,82,14,7,9,36,2
0,Hardin,Eldora City Pct,EL,4,57,16,6,35,6,0
0,Hardin,Etna Pct,ET,1,21,15,6,2,25,0
0,Hardin,Hardin/Ellis/Jackson Pct,HA,0,37,9,2,16,17,0
0,Hardin,Iowa Falls 1 Pct,IF1,0,26,11,3,10,8,0
0,Hardin,Iowa Falls 2 Pct,IF2,4,59,25,12,28,9,0
0,Harrison,Calhoun Jefferson Lagrange,JF,0,0,0,0,0,0,0
0,Harrison,Cass Union Washington Persia,WS,0,10,5,7,15,6,1
0,Harrison,Clay Taylor Cincinnati Modale,TA,1,4,0,0,11,1,0
0,Harrison,Douglas Lincoln Boyer,BO,0,5,5,1,14,2,0
0,Harrison,Harrison Dunlap,HS,1,11,4,6,9,5,0
0,Harrison,Jackson Allen Pisgah,JA,1,14,2,0,5,6,0
0,Harrison,Little Sioux,LS,0,6,1,1,1,0,0
0,Harrison,Logan City,LO,3,29,11,17,32,8,0
0,Harrison,Magnolia,MA,3,18,0,0,12,0,0
0,Harrison,Missouri Valley City,MV,4,21,3,14,27,15,1
0,Harrison,Morgan Raglan Mondamin,MR,1,9,0,3,20,2,0
0,Harrison,St John Twp,SJ,0,16,6,8,14,8,0
0,Harrison,Woodbine City,WB,0,24,7,8,23,3,0
0,Henry,Central Precinct,C,5,59,10,22,22,8,0
0,Henry,Mt Pleasant I,MP1,4,29,14,7,12,4,0
0,Henry,Mt Pleasant II,MP2,4,29,11,8,14,6,2
0,Henry,Mt Pleasant III,MP3,1,27,10,18,15,7,1
0,Henry,Mt Pleasant Pct IV,MP4,4,31,14,9,26,5,0
0,Henry,Northeast Precinct,NE,2,37,7,5,12,4,0
0,Henry,Northwest Precinct,NW,0,70,3,11,11,11,1
0,Henry,Southeast Precinct,SE,3,78,5,7,30,15,0
0,Henry,Southwest Precinct,SW,1,14,3,3,10,6,0
0,Howard,Afton Howard Paris II,AF,0,2,2,11,17,9,2
0,Howard,Albion Forest City,AL,0,9,6,2,9,6,0
0,Howard,Chester Oak Dale,CH,0,6,0,1,4,6,1
0,Howard,Cresco 1A,CR1A,0,0,3,0,2,0,0
0,Howard,Cresco 2,CR2,1,18,13,3,9,3,0
0,Howard,Cresco 3,CR3,0,9,7,0,8,1,0
0,Howard,Jamestown Saratoga Howard Ctr,JT,0,3,2,4,5,24,0
0,Howard,New Oregon Paris I,NO,0,3,2,0,0,0,1
0,Howard,Riceville,RC,0,4,1,1,2,1,0
0,Howard,Vernon Springs Cresco 1B,CR1B,0,10,7,7,3,7,0
0,Humboldt,Avery Weaver Pct,AW,0,3,2,2,1,2,0
0,Humboldt,Corinth Rutland Sw Beaver,CR,1,19,5,3,12,4,0
0,Humboldt,Dakota City Pct,DC,0,19,1,1,2,1,0
0,Humboldt,Delana Wacousta No Avery,DW,1,12,5,1,3,10,0
0,Humboldt,Grove Lake Norway Ne Beaver,GL,0,29,1,1,15,4,0
0,Humboldt,Humboldt Pct 1,HU1,1,36,5,4,25,4,0
0,Humboldt,Humboldt Pct 2,HU2,0,18,6,3,14,9,1
0,Humboldt,Humboldt Pct 3,HU3,0,13,4,3,13,4,0
0,Humboldt,Humboldt Pct 4,HU4,1,14,12,5,5,3,0
0,Humboldt,Humboldt Pct 5,HU5,0,1,2,0,1,2,0
0,Humboldt,Vernon Humboldt Pct,VH,0,11,2,2,8,11,0
0,Ida,Blaine Hayes S1/2 Silver Creek,BL,1,8,4,2,9,7,0
0,Ida,Galva N1/2 Silver Creek,GV,1,3,4,0,15,6,0
0,Ida,Griggs Douglas,GG,2,22,12,10,30,20,0
0,Ida,Ida Grove 1,IG1,0,8,2,1,12,3,0
0,Ida,Ida Grove 2,IG2,0,7,8,1,6,5,0
0,Ida,Ida Grove 3 Corwin,IG3,1,13,4,0,7,1,0
0,Ida,Maple Garfield Grant Battle Logan,MP,0,25,9,6,9,19,0
0,Iowa,Dayton English 1,DA,0,22,2,2,10,5,0
0,Iowa,English 2,EN,4,32,3,11,19,11,0
0,Iowa,Fillmore Greene,FM,0,0,0,0,0,0,0
0,Iowa,Hartford 1 Sumner,HS,6,14,2,4,24,6,0
0,Iowa,Hartford 2 Lincoln,HL,0,0,0,0,0,0,0
0,Iowa,Hilton Iowa,HT,5,26,6,10,13,10,0
0,Iowa,Honey Creek Marengo Washington,HC,0,16,1,7,6,4,3
0,Iowa,Lenox,LX,5,8,12,7,29,19,0
0,Iowa,Marengo City,MR,1,16,4,13,10,12,1
0,Iowa,Pilot Troy York,PI,2,21,3,5,13,22,1
0,Iowa,Williamsburg City,WM,10,44,3,12,26,17,0
0,Jackson,Pct 01,1,3,11,17,6,34,9,0
0,Jackson,Pct 02,2,1,6,3,3,25,2,0
0,Jackson,Pct 03,3,0,0,3,8,8,0,0
0,Jackson,Pct 04,4,0,1,6,6,15,2,0
0,Jackson,Pct 05,5,2,2,1,17,6,1,2
0,Jackson,Pct 06,6,1,10,3,9,14,8,0
0,Jackson,Pct 07,7,4,20,5,7,20,4,0
0,Jackson,Pct 08,8,0,6,2,13,7,1,0
0,Jackson,Pct 09,9,0,3,2,3,24,1,2
0,Jackson,Pct 10,10,2,3,2,2,6,4,0
0,Jackson,Pct 11,11,0,5,1,2,4,0,0
0,Jackson,Pct 12,12,0,11,0,6,6,3,0
0,Jackson,Pct 13,13,1,3,1,1,3,1,0
0,Jackson,Pct 14,14,1,6,2,1,4,1,2
0,Jackson,Pct 15,15,1,7,1,1,14,0,0
0,Jackson,Pct 16,16,1,35,8,8,20,3,0
0,Jasper,Buena Vista Elk Creek  Be,BE,0,31,5,4,7,17,1
0,Jasper,Clearcreek Poweshiek  Cp,CP,0,45,15,4,9,15,0
0,Jasper,Colfax 1,CF1,1,6,4,5,4,7,0
0,Jasper,Colfax 2,CF2,2,14,1,0,1,4,0
0,Jasper,Colfax 3,CF3,1,8,2,2,5,1,0
0,Jasper,Des Moines  Dm,DM,2,47,7,12,17,17,0
0,Jasper,Fairview Fv,FV,3,39,7,6,22,9,0
0,Jasper,Hickory Grove Hr,HR,1,50,9,14,14,21,0
0,Jasper,Independence Malaka  Im,IM,1,23,6,1,30,31,0
0,Jasper,Lynn Grove Richland  Lr,LR,0,25,4,2,15,5,0
0,Jasper,Mound Prairie Washington  Mw,MW,3,29,8,0,8,11,0
0,Jasper,Newton 1-1,NT11,0,19,7,2,15,3,0
0,Jasper,Newton 1-2,NT12,0,28,0,7,7,10,0
0,Jasper,Newton 2-1,NT21,3,31,9,5,17,9,0
0,Jasper,Newton 2-2,NT22,1,31,7,4,6,10,0
0,Jasper,Newton 3-1,NT31,0,29,5,3,21,2,0
0,Jasper,Newton 3-2,NT32,0,153,25,9,13,34,1
0,Jasper,Newton 4-1,NT41,2,65,21,10,54,13,3
0,Jasper,Newton 4-2,NT42,0,26,5,5,16,1,0
0,Jasper,Newton Sherman  Ns,NS,2,41,11,11,26,11,1
0,Jasper,Palo Alto  Pa,PA,5,62,4,7,12,11,1
0,Jefferson,Blackhawk Polk,BH,1,30,7,12,15,12,0
0,Jefferson,Buchanan,BU,3,12,0,10,7,3,0
0,Jefferson,Center Cedar,CT,5,26,7,47,16,14,2
0,Jefferson,Des Moines Liberty,DM,0,21,1,5,10,3,0
0,Jefferson,Fairfield 1,FF1,5,27,16,55,22,10,0
0,Jefferson,Fairfield 2,FF2,2,6,0,59,6,2,0
0,Jefferson,Fairfield 3,FF3,3,21,0,33,6,0,0
0,Jefferson,Fairfield 4,FF4,3,17,1,38,13,9,1
0,Jefferson,Fairfield 5,FF5,2,37,3,27,25,4,0
0,Jefferson,Lockridge Round Prairie,LR,0,23,0,4,5,5,1
0,Jefferson,Locust Grove,LG,0,21,0,0,2,4,0
0,Jefferson,Walnut Penn,WL,1,22,3,8,5,12,0
0,Johnson,Big Grove,BG,4,19,19,1,14,20,0
0,Johnson,Cedar,CE,0,4,1,7,13,3,0
0,Johnson,Clear Creek,CC,3,0,3,1,1,2,0
0,Johnson,Coralville 01,CV.01,3,10,7,12,13,1,0
0,Johnson,Coralville 02,CV.02,6,61,22,20,27,7,2
0,Johnson,Coralville 03,CV.03,0,4,1,3,9,5,0
0,Johnson,Coralville 04,CV.04,2,18,3,16,23,9,0
0,Johnson,Coralville 05,CV.05,6,22,14,7,58,4,0
0,Johnson,Coralville 06,CV.06,15,67,54,19,92,13,2
0,Johnson,Fremont,FR,0,7,4,1,13,19,0
0,Johnson,Graham,GR,0,0,6,1,4,3,0
0,Johnson,Hardin,HD,0,2,1,5,9,1,1
0,Johnson,Iowa City 01,IC.01,2,15,11,26,18,6,0
0,Johnson,Iowa City 02,IC.02,11,16,15,14,42,6,0
0,Johnson,Iowa City 03,IC.03,5,9,3,6,3,0,0
0,Johnson,Iowa City 04,IC.04,4,5,21,21,34,3,1
0,Johnson,Iowa City 05,IC.05,8,4,4,4,2,0,0
0,Johnson,Iowa City 06,IC.06,2,19,14,7,27,9,0
0,Johnson,Iowa City 07,IC.07,8,12,18,3,14,0,0
0,Johnson,Iowa City 08,IC.08,5,27,18,20,59,13,1
0,Johnson,Iowa City 09,IC.09,5,20,9,10,27,8,0
0,Johnson,Iowa City 10,IC.10,2,3,6,18,2,4,0
0,Johnson,Iowa City 11,IC.11,2,0,6,5,4,0,0
0,Johnson,Iowa City 12,IC.12,10,24,7,10,35,7,0
0,Johnson,Iowa City 13,IC.13,3,8,1,4,6,6,0
0,Johnson,Iowa City 14,IC.14,3,16,13,15,28,1,0
0,Johnson,Iowa City 15,IC.15,0,16,2,16,8,2,1
0,Johnson,Iowa City 16,IC.16,13,23,28,14,59,10,1
0,Johnson,Iowa City 17,IC.17,4,7,18,21,35,9,0
0,Johnson,Iowa City 18,IC.18,10,6,11,19,15,5,0
0,Johnson,Iowa City 19,IC.19,3,4,3,14,5,1,0
0,Johnson,Iowa City 20,IC.20,13,3,3,11,8,1,0
0,Johnson,Iowa City 21,IC.21,6,8,8,20,6,2,1
0,Johnson,Iowa City 22,IC.22,11,14,8,8,26,4,0
0,Johnson,Iowa City 23,IC.23,10,15,20,19,25,4,0
0,Johnson,Iowa City 24,IC.24,2,14,19,23,22,6,0
0,Johnson,Iowa City 25,IC.25,6,25,22,11,52,6,0
0,Johnson,Jefferson East,JE,5,16,13,12,44,16,5
0,Johnson,Jefferson West,JW,2,11,11,6,25,4,4
0,Johnson,Liberty,LB,0,4,8,8,7,1,1
0,Johnson,Lincoln,LN,0,0,0,1,0,2,0
0,Johnson,Madison,MD,6,8,6,3,9,1,0
0,Johnson,Monroe,MN,0,12,2,4,13,4,0
0,Johnson,Newport,NP,3,25,25,16,36,10,0
0,Johnson,North Liberty 01,NL.01,10,66,24,27,75,28,2
0,Johnson,North Liberty 02,NL.02,14,55,26,22,52,15,1
0,Johnson,Oxford,OX,2,10,1,18,8,2,0
0,Johnson,Penn,PN,16,23,27,12,41,25,0
0,Johnson,Pleasant Valley,PV,0,3,0,1,2,4,0
0,Johnson,Scott,SC,1,9,5,2,19,3,0
0,Johnson,Sharon,SN,0,27,6,1,21,6,0
0,Johnson,Solon,SO,3,19,3,9,9,10,0
0,Johnson,Tiffin,TF,5,14,11,4,11,5,0
0,Johnson,Union,UN,4,11,2,7,11,2,0
0,Johnson,University Heights,UH,10,8,15,4,7,1,0
0,Johnson,Washington,WS,1,27,0,14,9,11,0
0,Johnson,West Lucas,WL,3,8,3,3,11,3,0
0,Jones,Anamosa 1 Cass,AN1,6,19,8,0,23,9,0
0,Jones,Anamosa 2 Fairview Jackson,AN2,5,33,11,22,47,11,1
0,Jones,Anamosa 3,AN3,0,8,3,3,7,5,0
0,Jones,Anamosa 4 Rural,AN4,0,16,10,5,11,2,0
0,Jones,Castle Grove Lovell,CGLV,1,13,6,3,38,11,0
0,Jones,Center Junction Madison,CJMD,0,7,1,5,14,2,0
0,Jones,Greenfield,GF,0,13,2,1,12,5,0
0,Jones,Monticello 1,MN1,1,3,1,2,14,6,0
0,Jones,Monticello 2,MN2,0,4,2,3,8,5,0
0,Jones,Monticello 3,MN3,1,3,4,0,0,3,1
0,Jones,Monticello 4,MN4,2,10,3,2,13,2,0
0,Jones,Onslow Clay,ONCL,0,3,1,6,11,2,0
0,Jones,Oxford,OX,0,1,4,4,7,5,0
0,Jones,Richland Washington,RLWS,0,4,7,0,8,7,0
0,Jones,Rome Hale,ROHA,2,14,4,8,11,7,0
0,Jones,Wayne Scotch Grove,WASG,0,15,2,0,20,9,0
