IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_KY_20201103_GEN_PRE_REP_TRUMP,USA_KY_20201103_GEN_PRE_DEM_BIDEN,USA_KY_20201103_GEN_PRE_LIB_JORGENSEN,USA_KY_20201103_GEN_PRE_IND_WEST,USA_KY_20201103_GEN_PRE_IND_PIERCE,USA_KY_20201103_GEN_USS_REP_MCCONNELL,USA_KY_20201103_GEN_USS_DEM_MCGRATH,USA_KY_20201103_GEN_USS_LIB_BARRON
0,_111,_PRECINCT 106 34 DISTRICT,_00G106,85,481,5,0,0,90,473,11
0,_111,_PRECINCT 106 35 DISTRICT,_00H106,134,496,12,0,0,124,502,20
0,_111,_PRECINCT 106 36 DISTRICT,_00V106,307,413,14,4,1,280,425,36
0,_111,_PRECINCT 106 43 DISTRICT,_00N106,11,703,1,5,1,8,703,10
0,_111,_PRECINCT 107 28 DISTRICT,_00A107,283,317,11,4,1,247,337,32
0,_111,_PRECINCT 107 34 DISTRICT,_00G107,93,508,5,4,1,104,502,12
0,_111,_PRECINCT 107 36 DISTRICT,_00V107,540,259,5,0,0,538,257,11
0,_111,_PRECINCT 107 37 DISTRICT,_00I107,218,429,8,5,2,192,451,23
0,_111,_PRECINCT 107 38 DISTRICT,_00J107,152,342,5,6,1,131,349,25
0,_111,_PRECINCT 107 42 DISTRICT,_00M107,7,244,1,3,0,5,246,4
0,_111,_PRECINCT 107 43 DISTRICT,_00N107,17,724,5,7,1,10,728,11
0,_111,_PRECINCT 107 44 DISTRICT,_00O107,179,1055,6,7,3,171,1054,23
0,_111,_PRECINCT 107 46 DISTRICT,_00Q107,384,641,13,4,2,354,657,30
0,_111,_PRECINCT 108 28 DISTRICT,_00A108,508,437,7,5,2,458,452,40
0,_111,_PRECINCT 108 30 DISTRICT,_00C108,125,698,9,5,2,109,706,21
0,_111,_PRECINCT 108 31 DISTRICT,_00D108,328,496,14,2,1,329,490,22
0,_111,_PRECINCT 108 34 DISTRICT,_00G108,76,365,4,1,0,83,362,4
0,_111,_PRECINCT 108 36 DISTRICT,_00V108,1213,628,21,4,2,1215,625,40
0,_111,_PRECINCT 108 38 DISTRICT,_00J108,321,499,14,6,4,289,522,36
0,_111,_PRECINCT 108 41 DISTRICT,_00L108,23,313,3,4,0,24,308,9
0,_111,_PRECINCT 108 43 DISTRICT,_00N108,22,761,3,7,1,26,760,7
0,_111,_PRECINCT 109 30 DISTRICT,_00C109,46,243,1,4,0,43,240,10
0,_111,_PRECINCT 109 31 DISTRICT,_00D109,103,250,4,2,0,99,252,7
0,_111,_PRECINCT 109 34 DISTRICT,_00G109,140,729,9,4,0,152,721,9
0,_111,_PRECINCT 109 35 DISTRICT,_00H109,121,273,11,1,0,116,281,8
0,_111,_PRECINCT 109 36 DISTRICT,_00V109,133,62,2,0,0,135,61,2
0,_111,_PRECINCT 109 37 DISTRICT,_00I109,117,253,10,6,2,106,269,14
0,_111,_PRECINCT 109 43 DISTRICT,_00N109,21,492,2,3,3,18,496,8
0,_111,_PRECINCT 109 44 DISTRICT,_00O109,223,664,7,4,2,187,680,32
0,_111,_PRECINCT 109 46 DISTRICT,_00Q109,579,575,7,1,4,543,575,49
0,_111,_PRECINCT 110 30 DISTRICT,_00C110,8,468,3,3,2,9,471,9
0,_111,_PRECINCT 110 31 DISTRICT,_00D110,200,446,8,4,1,189,452,20
0,_111,_PRECINCT 110 35 DISTRICT,_00H110,192,501,19,3,3,201,500,16
0,_111,_PRECINCT 110 36 DISTRICT,_00V110,856,572,15,2,3,892,544,20
0,_111,_PRECINCT 110 37 DISTRICT,_00I110,59,117,6,2,3,56,124,9
0,_111,_PRECINCT 110 40 DISTRICT,_00K110,83,295,3,4,0,66,300,20
0,_111,_PRECINCT 110 41 DISTRICT,_00L110,28,66,0,0,0,27,64,2
0,_111,_PRECINCT 110 42 DISTRICT,_00M110,19,552,3,11,0,8,558,17
0,_111,_PRECINCT 110 43 DISTRICT,_00N110,13,447,0,1,1,9,450,5
0,_111,_PRECINCT 111 28 DISTRICT,_00A111,407,386,13,1,0,356,413,37
0,_111,_PRECINCT 111 30 DISTRICT,_00C111,47,817,9,5,2,36,826,18
0,_111,_PRECINCT 111 34 DISTRICT,_00G111,107,583,9,2,3,118,577,13
0,_111,_PRECINCT 111 35 DISTRICT,_00H111,163,298,16,1,1,164,300,18
0,_111,_PRECINCT 111 36 DISTRICT,_00V111,566,418,14,3,1,561,418,24
0,_111,_PRECINCT 111 37 DISTRICT,_00I111,313,610,18,7,3,306,617,30
0,_111,_PRECINCT 111 38 DISTRICT,_00J111,196,361,6,5,1,172,381,18
0,_111,_PRECINCT 111 40 DISTRICT,_00K111,67,187,4,5,1,55,203,5
0,_111,_PRECINCT 111 41 DISTRICT,_00L111,22,322,3,1,0,23,317,11
0,_111,_PRECINCT 111 43 DISTRICT,_00N111,4,314,3,4,0,4,317,2
0,_111,_PRECINCT 111 44 DISTRICT,_00O111,199,492,11,3,2,181,503,22
0,_111,_PRECINCT 112 34 DISTRICT,_00G112,195,983,10,9,2,189,988,21
0,_111,_PRECINCT 112 35 DISTRICT,_00H112,271,428,12,1,1,272,424,19
0,_111,_PRECINCT 112 36 DISTRICT,_00V112,15,13,0,1,0,17,13,0
0,_111,_PRECINCT 112 37 DISTRICT,_00I112,316,456,12,3,2,286,469,31
0,_111,_PRECINCT 112 40 DISTRICT,_00K112,82,309,7,2,0,67,325,12
0,_111,_PRECINCT 112 41 DISTRICT,_00L112,25,362,1,3,0,20,366,7
0,_111,_PRECINCT 112 43 DISTRICT,_00N112,9,357,0,5,1,5,362,3
0,_111,_PRECINCT 112 44 DISTRICT,_00O112,298,298,5,1,1,249,319,33
0,_111,_PRECINCT 112 46 DISTRICT,_00Q112,485,360,10,0,0,446,371,36
0,_111,_PRECINCT 113 28 DISTRICT,_00A113,446,387,5,6,1,405,410,33
0,_111,_PRECINCT 113 30 DISTRICT,_00C113,108,216,5,1,0,95,221,14
0,_111,_PRECINCT 113 31 DISTRICT,_00D113,128,385,7,6,0,117,389,20
0,_111,_PRECINCT 113 35 DISTRICT,_00H113,150,243,9,0,0,166,228,9
0,_111,_PRECINCT 113 36 DISTRICT,_00V113,1391,1134,30,6,5,1412,1112,54
0,_111,_PRECINCT 113 38 DISTRICT,_00J113,366,477,10,6,2,344,498,26
0,_111,_PRECINCT 113 40 DISTRICT,_00K113,55,164,6,3,0,48,168,7
0,_111,_PRECINCT 113 41 DISTRICT,_00L113,58,710,10,8,1,67,704,18
0,_111,_PRECINCT 113 43 DISTRICT,_00N113,9,290,4,3,1,6,294,9
0,_111,_PRECINCT 113 44 DISTRICT,_00O113,181,397,9,3,0,156,411,21
0,_111,_PRECINCT 113 46 DISTRICT,_00Q113,265,149,6,0,0,248,157,12
0,_111,_PRECINCT 114 28 DISTRICT,_00A114,363,316,11,3,2,341,327,31
0,_111,_PRECINCT 114 31 DISTRICT,_00D114,355,425,10,2,0,344,428,24
0,_111,_PRECINCT 114 35 DISTRICT,_00H114,4,8,0,0,0,4,8,0
0,_111,_PRECINCT 114 36 DISTRICT,_00V114,685,379,4,3,0,718,346,13
0,_111,_PRECINCT 114 38 DISTRICT,_00J114,395,564,12,3,1,366,584,26
0,_111,_PRECINCT 114 40 DISTRICT,_00K114,126,463,17,8,2,111,475,33
0,_111,_PRECINCT 114 44 DISTRICT,_00O114,352,336,3,0,1,325,346,19
0,_111,_PRECINCT 114 46 DISTRICT,_00Q114,522,397,16,1,0,482,415,38
0,_111,_PRECINCT 115 28 DISTRICT,_00A115,449,315,5,0,0,393,341,37
0,_111,_PRECINCT 115 30 DISTRICT,_00C115,256,723,12,1,4,235,739,26
0,_111,_PRECINCT 115 31 DISTRICT,_00D115,376,651,16,2,2,363,653,36
0,_111,_PRECINCT 115 35 DISTRICT,_00H115,151,248,8,2,0,138,259,13
0,_111,_PRECINCT 115 36 DISTRICT,_00V115,423,395,19,4,7,383,424,45
0,_111,_PRECINCT 115 37 DISTRICT,_00I115,119,404,4,4,2,111,411,12
0,_111,_PRECINCT 115 41 DISTRICT,_00L115,14,78,5,1,0,14,84,1
0,_111,_PRECINCT 115 43 DISTRICT,_00N115,182,266,5,3,3,156,282,21
0,_111,_PRECINCT 115 44 DISTRICT,_00O115,462,422,7,3,3,424,446,29
0,_111,_PRECINCT 115 46 DISTRICT,_00Q115,451,453,18,4,2,413,483,35
0,_111,_PRECINCT 116 31 DISTRICT,_00D116,555,614,21,3,1,516,642,44
0,_111,_PRECINCT 116 34 DISTRICT,_00G116,158,730,8,3,0,177,718,12
0,_111,_PRECINCT 116 35 DISTRICT,_00H116,245,404,11,3,0,245,399,17
0,_111,_PRECINCT 116 36 DISTRICT,_00V116,576,421,17,0,2,558,431,28
0,_111,_PRECINCT 116 40 DISTRICT,_00K116,30,46,0,0,0,20,49,9
0,_111,_PRECINCT 116 46 DISTRICT,_00Q116,444,414,10,2,2,381,454,32
0,_111,_PRECINCT 116 48 DISTRICT,_00S116,444,401,13,8,2,485,372,17
0,_111,_PRECINCT 117 31 DISTRICT,_00D117,330,450,9,1,0,325,446,22
0,_111,_PRECINCT 117 34 DISTRICT,_00G117,209,909,13,5,1,229,898,15
0,_111,_PRECINCT 117 35 DISTRICT,_00H117,461,560,8,8,0,477,539,19
0,_111,_PRECINCT 117 36 DISTRICT,_00V117,378,442,12,2,3,378,439,28
0,_111,_PRECINCT 117 38 DISTRICT,_00J117,213,225,2,3,0,201,236,10
0,_111,_PRECINCT 117 40 DISTRICT,_00K117,174,399,6,3,0,157,406,15
0,_111,_PRECINCT 117 41 DISTRICT,_00L117,195,563,17,4,1,197,554,30
0,_111,_PRECINCT 117 43 DISTRICT,_00N117,127,453,7,5,0,107,465,18
0,_111,_PRECINCT 117 44 DISTRICT,_00O117,87,633,6,4,0,74,645,8
0,_111,_PRECINCT 117 46 DISTRICT,_00Q117,469,345,12,6,2,443,355,32
0,_111,_PRECINCT 118 28 DISTRICT,_00A118,247,169,5,3,0,202,196,29
0,_111,_PRECINCT 118 35 DISTRICT,_00H118,264,427,9,4,1,252,431,23
0,_111,_PRECINCT 118 36 DISTRICT,_00V118,407,449,18,0,3,386,459,34
0,_111,_PRECINCT 118 40 DISTRICT,_00K118,43,406,2,7,2,37,410,14
0,_111,_PRECINCT 118 41 DISTRICT,_00L118,358,766,12,1,4,386,738,25
0,_111,_PRECINCT 118 48 DISTRICT,_00S118,393,577,15,0,1,392,578,17
0,_111,_PRECINCT 119 28 DISTRICT,_00A119,377,296,10,2,3,333,305,48
0,_111,_PRECINCT 119 34 DISTRICT,_00G119,136,386,5,2,0,153,380,1
0,_111,_PRECINCT 119 36 DISTRICT,_00V119,846,800,13,4,4,826,804,36
0,_111,_PRECINCT 119 38 DISTRICT,_00J119,284,293,5,2,0,272,301,14
0,_111,_PRECINCT 119 40 DISTRICT,_00K119,239,332,4,8,2,227,344,17
0,_111,_PRECINCT 119 41 DISTRICT,_00L119,185,605,21,4,2,179,624,20
0,_111,_PRECINCT 119 44 DISTRICT,_00O119,107,647,4,5,1,97,650,15
0,_111,_PRECINCT 119 46 DISTRICT,_00Q119,574,461,10,5,3,528,479,45
0,_111,_PRECINCT 119 48 DISTRICT,_00S119,384,675,14,1,4,403,670,16
0,_111,_PRECINCT 120 31 DISTRICT,_00D120,400,702,19,5,2,364,721,40
0,_111,_PRECINCT 120 34 DISTRICT,_00G120,128,462,7,1,1,139,452,8
0,_111,_PRECINCT 120 35 DISTRICT,_00H120,417,571,10,8,3,384,601,30
0,_111,_PRECINCT 120 36 DISTRICT,_00V120,671,722,18,10,1,662,723,38
0,_111,_PRECINCT 120 37 DISTRICT,_00I120,158,185,5,0,0,143,189,11
0,_111,_PRECINCT 120 38 DISTRICT,_00J120,346,358,11,1,3,323,366,24
0,_111,_PRECINCT 121 28 DISTRICT,_00A121,432,359,8,2,3,368,392,44
0,_111,_PRECINCT 121 31 DISTRICT,_00D121,325,342,16,4,5,314,355,19
0,_111,_PRECINCT 121 34 DISTRICT,_00G121,198,422,4,3,0,211,408,5
0,_111,_PRECINCT 121 35 DISTRICT,_00H121,142,231,6,2,2,125,253,12
0,_111,_PRECINCT 121 36 DISTRICT,_00V121,530,506,9,2,4,537,493,25
0,_111,_PRECINCT 121 42 DISTRICT,_00M121,82,521,10,1,3,78,523,16
0,_111,_PRECINCT 121 44 DISTRICT,_00O121,136,521,6,1,2,127,521,18
0,_111,_PRECINCT 122 30 DISTRICT,_00C122,180,442,9,1,2,166,447,25
0,_111,_PRECINCT 122 31 DISTRICT,_00D122,370,403,24,4,2,363,408,32
0,_111,_PRECINCT 122 34 DISTRICT,_00G122,102,372,4,2,0,110,366,6
0,_111,_PRECINCT 122 36 DISTRICT,_00V122,0,0,0,0,0,0,0,0
0,_111,_PRECINCT 122 37 DISTRICT,_00I122,207,134,2,1,0,180,153,10
0,_111,_PRECINCT 122 38 DISTRICT,_00J122,294,318,3,1,1,258,327,32
0,_111,_PRECINCT 122 40 DISTRICT,_00K122,108,625,2,6,1,102,615,22
0,_111,_PRECINCT 122 46 DISTRICT,_00Q122,107,511,3,6,1,94,517,13
0,_111,_PRECINCT 123 28 DISTRICT,_00A123,424,467,14,5,1,389,496,30
0,_111,_PRECINCT 123 30 DISTRICT,_00C123,141,269,11,6,0,128,286,14
0,_111,_PRECINCT 123 34 DISTRICT,_00G123,65,193,3,2,0,69,188,4
0,_111,_PRECINCT 123 35 DISTRICT,_00H123,132,124,6,0,0,118,132,14
0,_111,_PRECINCT 123 36 DISTRICT,_00V123,2,0,0,0,0,2,0,0
0,_111,_PRECINCT 123 37 DISTRICT,_00I123,498,492,12,4,1,468,516,25
0,_111,_PRECINCT 123 38 DISTRICT,_00J123,195,200,14,1,0,179,213,18
0,_111,_PRECINCT 123 40 DISTRICT,_00K123,113,737,4,4,2,101,742,18
0,_111,_PRECINCT 123 42 DISTRICT,_00M123,148,805,11,8,3,141,821,24
0,_111,_PRECINCT 123 44 DISTRICT,_00O123,138,304,4,1,0,118,310,19
0,_111,_PRECINCT 123 46 DISTRICT,_00Q123,67,764,4,6,4,51,781,18
0,_111,_PRECINCT 124 28 DISTRICT,_00A124,492,338,7,0,0,454,360,21
0,_111,_PRECINCT 124 29 DISTRICT,_00B124,416,375,10,4,1,390,390,22
0,_111,_PRECINCT 124 30 DISTRICT,_00C124,358,572,12,4,3,329,596,33
0,_111,_PRECINCT 124 34 DISTRICT,_00G124,335,666,11,1,2,342,652,23
0,_111,_PRECINCT 124 35 DISTRICT,_00H124,37,154,4,2,0,30,160,8
0,_111,_PRECINCT 124 36 DISTRICT,_00V124,320,397,11,2,1,305,406,20
0,_111,_PRECINCT 124 37 DISTRICT,_00I124,238,228,3,3,0,222,237,12
0,_111,_PRECINCT 124 42 DISTRICT,_00M124,90,651,8,1,0,82,652,18
0,_111,_PRECINCT 124 43 DISTRICT,_00N124,3,5,0,0,0,2,6,0
0,_111,_PRECINCT 124 44 DISTRICT,_00O124,209,290,5,3,1,189,302,19
0,_111,_PRECINCT 124 46 DISTRICT,_00Q124,147,449,7,3,2,136,456,15
0,_111,_PRECINCT 125 28 DISTRICT,_00A125,530,322,5,4,0,507,334,21
0,_111,_PRECINCT 125 30 DISTRICT,_00C125,109,463,6,4,0,113,453,18
0,_111,_PRECINCT 125 35 DISTRICT,_00H125,187,154,6,0,2,165,169,17
0,_111,_PRECINCT 125 36 DISTRICT,_00V125,406,333,5,4,1,418,319,19
0,_111,_PRECINCT 125 37 DISTRICT,_00I125,145,199,7,2,0,132,206,15
0,_111,_PRECINCT 125 40 DISTRICT,_00K125,55,132,1,0,2,40,140,10
0,_111,_PRECINCT 125 43 DISTRICT,_00N125,308,469,6,2,1,354,423,16
0,_111,_PRECINCT 125 46 DISTRICT,_00Q125,699,705,25,10,3,654,730,57
0,_111,_PRECINCT 125 48 DISTRICT,_00S125,596,743,13,3,1,618,720,20
0,_111,_PRECINCT 126 28 DISTRICT,_00A126,488,339,4,3,3,455,370,16
0,_111,_PRECINCT 126 30 DISTRICT,_00C126,120,530,10,1,1,101,536,24
0,_111,_PRECINCT 126 31 DISTRICT,_00D126,516,657,24,8,5,488,691,37
0,_111,_PRECINCT 126 34 DISTRICT,_00G126,195,392,5,0,2,192,393,8
0,_111,_PRECINCT 126 35 DISTRICT,_00H126,202,212,9,2,0,175,229,19
0,_111,_PRECINCT 126 36 DISTRICT,_00V126,726,608,21,5,1,710,612,47
0,_111,_PRECINCT 126 37 DISTRICT,_00I126,482,204,14,4,0,445,226,36
0,_111,_PRECINCT 126 40 DISTRICT,_00K126,86,224,4,0,0,68,231,15
0,_111,_PRECINCT 126 43 DISTRICT,_00N126,343,257,6,2,4,384,227,6
0,_111,_PRECINCT 126 44 DISTRICT,_00O126,223,391,7,2,0,201,406,15
0,_111,_PRECINCT 126 46 DISTRICT,_00Q126,290,160,9,1,1,254,179,29
0,_111,_PRECINCT 126 48 DISTRICT,_00S126,460,470,10,2,1,481,448,14
0,_111,_PRECINCT 127 28 DISTRICT,_00A127,319,330,11,3,1,293,343,31
0,_111,_PRECINCT 127 35 DISTRICT,_00H127,88,205,3,3,0,73,212,10
0,_111,_PRECINCT 127 36 DISTRICT,_00V127,704,736,20,7,1,693,734,42
0,_111,_PRECINCT 127 40 DISTRICT,_00K127,349,449,10,0,2,317,462,31
0,_111,_PRECINCT 127 43 DISTRICT,_00N127,17,53,1,1,0,17,55,1
0,_111,_PRECINCT 127 44 DISTRICT,_00O127,277,437,5,6,2,246,456,24
0,_111,_PRECINCT 127 46 DISTRICT,_00Q127,163,249,3,0,0,145,252,17
0,_111,_PRECINCT 128 28 DISTRICT,_00A128,407,294,8,5,1,364,316,32
0,_111,_PRECINCT 128 30 DISTRICT,_00C128,72,112,4,0,0,70,112,6
0,_111,_PRECINCT 128 36 DISTRICT,_00V128,578,516,18,2,0,571,506,39
0,_111,_PRECINCT 128 40 DISTRICT,_00K128,293,235,9,4,2,255,258,31
0,_111,_PRECINCT 128 43 DISTRICT,_00N128,55,209,1,5,1,51,213,9
0,_111,_PRECINCT 128 44 DISTRICT,_00O128,422,461,3,6,4,379,474,36
0,_111,_PRECINCT 128 48 DISTRICT,_00S128,314,384,6,3,0,324,378,10
0,_111,_PRECINCT 129 28 DISTRICT,_00A129,632,320,9,4,4,554,367,45
0,_111,_PRECINCT 129 30 DISTRICT,_00C129,269,685,12,3,0,254,682,35
0,_111,_PRECINCT 129 31 DISTRICT,_00D129,169,257,5,2,2,173,255,7
0,_111,_PRECINCT 129 34 DISTRICT,_00G129,66,119,2,0,0,65,115,7
0,_111,_PRECINCT 129 36 DISTRICT,_00V129,1047,638,14,4,3,1086,601,22
0,_111,_PRECINCT 129 40 DISTRICT,_00K129,124,434,12,4,0,104,458,16
0,_111,_PRECINCT 129 42 DISTRICT,_00M129,12,266,1,4,0,8,271,3
0,_111,_PRECINCT 129 44 DISTRICT,_00O129,510,532,10,4,6,478,550,33
0,_111,_PRECINCT 129 48 DISTRICT,_00S129,378,469,8,3,2,371,469,19
0,_111,_PRECINCT 130 28 DISTRICT,_00A130,338,99,5,2,2,299,119,34
0,_111,_PRECINCT 130 30 DISTRICT,_00C130,19,45,0,0,0,18,45,1
0,_111,_PRECINCT 130 31 DISTRICT,_00D130,280,464,15,5,1,271,474,30
0,_111,_PRECINCT 130 35 DISTRICT,_00H130,0,0,0,0,0,0,0,0
0,_111,_PRECINCT 130 36 DISTRICT,_00V130,193,124,3,2,1,200,116,7
0,_111,_PRECINCT 130 37 DISTRICT,_00I130,244,143,4,1,0,217,149,24
0,_111,_PRECINCT 130 38 DISTRICT,_00J130,72,127,3,1,1,62,129,11
0,_111,_PRECINCT 130 40 DISTRICT,_00K130,67,405,2,0,1,62,407,6
0,_111,_PRECINCT 130 42 DISTRICT,_00M130,40,258,1,3,2,32,266,7
0,_111,_PRECINCT 130 43 DISTRICT,_00N130,266,600,12,2,2,273,594,19
0,_111,_PRECINCT 130 44 DISTRICT,_00O130,330,363,9,1,1,300,373,27
0,_111,_PRECINCT 130 48 DISTRICT,_00S130,403,403,5,4,0,414,392,9
0,_111,_PRECINCT 131 28 DISTRICT,_00A131,440,385,5,5,0,403,406,22
0,_111,_PRECINCT 131 30 DISTRICT,_00C131,134,247,4,2,2,127,254,8
0,_111,_PRECINCT 131 31 DISTRICT,_00D131,153,295,11,2,2,155,295,16
0,_111,_PRECINCT 131 35 DISTRICT,_00H131,78,321,4,2,1,65,327,10
0,_111,_PRECINCT 131 36 DISTRICT,_00V131,626,499,16,1,2,595,517,36
0,_111,_PRECINCT 131 40 DISTRICT,_00K131,133,375,6,3,1,119,380,17
0,_111,_PRECINCT 131 42 DISTRICT,_00M131,52,326,5,3,0,46,332,10
0,_111,_PRECINCT 131 43 DISTRICT,_00N131,394,412,8,6,1,450,368,10
0,_111,_PRECINCT 131 44 DISTRICT,_00O131,262,286,11,2,1,220,319,24
0,_111,_PRECINCT 131 46 DISTRICT,_00Q131,229,192,5,1,1,223,193,12
0,_111,_PRECINCT 131 48 DISTRICT,_00S131,265,556,13,7,2,255,563,27
0,_111,_PRECINCT 132 29 DISTRICT,_00B132,582,410,14,3,1,565,422,27
0,_111,_PRECINCT 132 31 DISTRICT,_00D132,469,832,23,4,3,461,833,36
0,_111,_PRECINCT 132 35 DISTRICT,_00H132,32,205,2,0,0,30,209,2
0,_111,_PRECINCT 132 36 DISTRICT,_00V132,383,250,6,1,0,384,246,13
0,_111,_PRECINCT 132 40 DISTRICT,_00K132,129,136,1,1,0,120,140,12
0,_111,_PRECINCT 132 46 DISTRICT,_00Q132,255,271,3,2,3,228,289,18
0,_111,_PRECINCT 132 48 DISTRICT,_00S132,380,798,20,3,1,388,783,30
0,_111,_PRECINCT 133 29 DISTRICT,_00B133,602,433,7,4,6,585,454,18
0,_111,_PRECINCT 133 30 DISTRICT,_00C133,310,650,13,5,3,295,662,23
0,_111,_PRECINCT 133 35 DISTRICT,_00H133,18,78,2,0,0,14,77,5
0,_111,_PRECINCT 133 37 DISTRICT,_00I133,824,324,14,2,0,725,376,61
0,_111,_PRECINCT 133 40 DISTRICT,_00K133,135,411,9,3,2,123,423,20
0,_111,_PRECINCT 133 42 DISTRICT,_00M133,16,685,1,3,1,13,686,8
0,_111,_PRECINCT 133 44 DISTRICT,_00O133,525,405,15,1,2,475,432,41
0,_111,_PRECINCT 134 28 DISTRICT,_00A134,344,182,4,4,3,312,204,25
0,_111,_PRECINCT 134 29 DISTRICT,_00B134,944,880,27,5,9,892,908,67
0,_111,_PRECINCT 134 30 DISTRICT,_00C134,256,386,8,2,1,209,415,31
0,_111,_PRECINCT 134 40 DISTRICT,_00K134,143,319,6,2,1,139,322,13
0,_111,_PRECINCT 134 41 DISTRICT,_00L134,232,390,20,1,1,236,393,15
0,_111,_PRECINCT 134 43 DISTRICT,_00N134,164,719,14,10,3,173,724,18
0,_111,_PRECINCT 134 44 DISTRICT,_00O134,676,402,13,6,7,600,454,50
0,_111,_PRECINCT 134 46 DISTRICT,_00Q134,146,407,5,2,0,136,412,14
0,_111,_PRECINCT 135 28 DISTRICT,_00A135,348,296,8,6,2,312,315,34
0,_111,_PRECINCT 135 30 DISTRICT,_00C135,258,454,6,3,2,259,449,17
0,_111,_PRECINCT 135 31 DISTRICT,_00D135,230,401,4,2,2,215,409,17
0,_111,_PRECINCT 135 37 DISTRICT,_00I135,253,125,6,1,2,231,136,22
0,_111,_PRECINCT 135 38 DISTRICT,_00J135,435,366,11,6,1,407,382,31
0,_111,_PRECINCT 135 40 DISTRICT,_00K135,3,21,0,0,0,5,20,0
0,_111,_PRECINCT 135 41 DISTRICT,_00L135,207,365,2,0,1,212,357,12
0,_111,_PRECINCT 135 43 DISTRICT,_00N135,42,159,4,0,0,34,164,9
0,_111,_PRECINCT 135 44 DISTRICT,_00O135,353,292,6,2,1,307,324,23
0,_111,_PRECINCT 135 48 DISTRICT,_00S135,294,597,10,6,2,283,601,29
0,_111,_PRECINCT 136 28 DISTRICT,_00A136,222,195,10,4,2,181,223,28
0,_111,_PRECINCT 136 30 DISTRICT,_00C136,150,285,6,6,2,147,288,15
0,_111,_PRECINCT 136 31 DISTRICT,_00D136,504,663,7,1,4,493,675,21
0,_111,_PRECINCT 136 40 DISTRICT,_00K136,37,80,0,1,0,27,83,8
0,_111,_PRECINCT 136 41 DISTRICT,_00L136,225,575,15,6,0,236,580,11
0,_111,_PRECINCT 136 43 DISTRICT,_00N136,35,264,1,2,0,36,255,10
0,_111,_PRECINCT 136 44 DISTRICT,_00O136,293,269,7,3,1,268,279,24
0,_111,_PRECINCT 136 46 DISTRICT,_00Q136,102,144,4,0,1,92,149,11
0,_111,_PRECINCT 137 30 DISTRICT,_00C137,226,434,11,4,1,213,436,27
0,_111,_PRECINCT 137 31 DISTRICT,_00D137,358,342,11,4,1,344,355,21
0,_111,_PRECINCT 137 38 DISTRICT,_00J137,386,266,6,3,1,353,286,24
0,_111,_PRECINCT 137 40 DISTRICT,_00K137,15,253,0,1,0,14,248,5
0,_111,_PRECINCT 137 42 DISTRICT,_00M137,131,360,6,4,0,140,359,8
0,_111,_PRECINCT 137 43 DISTRICT,_00N137,5,134,0,0,0,4,133,1
0,_111,_PRECINCT 137 44 DISTRICT,_00O137,541,546,8,1,2,524,547,26
0,_111,_PRECINCT 137 46 DISTRICT,_00Q137,292,442,14,5,1,267,454,36
0,_111,_PRECINCT 138 30 DISTRICT,_00C138,147,300,8,1,2,148,294,16
0,_111,_PRECINCT 138 31 DISTRICT,_00D138,535,813,16,3,8,522,815,43
0,_111,_PRECINCT 138 35 DISTRICT,_00H138,398,658,16,6,0,358,680,39
0,_111,_PRECINCT 138 37 DISTRICT,_00I138,0,0,0,0,0,0,0,0
0,_111,_PRECINCT 138 38 DISTRICT,_00J138,137,97,4,1,0,122,106,9
0,_111,_PRECINCT 138 40 DISTRICT,_00K138,65,69,3,2,0,59,75,5
0,_111,_PRECINCT 138 41 DISTRICT,_00L138,163,303,9,1,0,184,289,8
0,_111,_PRECINCT 138 42 DISTRICT,_00M138,176,799,4,4,2,179,792,12
0,_111,_PRECINCT 138 43 DISTRICT,_00N138,4,47,0,0,0,1,48,1
0,_111,_PRECINCT 138 44 DISTRICT,_00O138,157,142,5,2,0,136,148,21
0,_111,_PRECINCT 138 46 DISTRICT,_00Q138,156,339,14,6,1,141,348,29
0,_111,_PRECINCT 139 28 DISTRICT,_00A139,275,211,13,3,2,234,237,33
0,_111,_PRECINCT 139 30 DISTRICT,_00C139,20,12,2,0,0,19,14,1
0,_111,_PRECINCT 139 31 DISTRICT,_00D139,470,639,15,3,1,463,632,35
0,_111,_PRECINCT 139 32 DISTRICT,_00E139,171,472,14,2,2,170,472,15
0,_111,_PRECINCT 139 40 DISTRICT,_00K139,0,0,0,0,0,0,0,0
0,_111,_PRECINCT 139 41 DISTRICT,_00L139,459,692,13,3,3,489,675,12
0,_111,_PRECINCT 139 42 DISTRICT,_00M139,162,688,15,2,1,149,696,22
0,_111,_PRECINCT 139 43 DISTRICT,_00N139,2,74,1,1,0,1,78,0
0,_111,_PRECINCT 139 44 DISTRICT,_00O139,31,23,4,1,0,32,22,5
0,_111,_PRECINCT 139 46 DISTRICT,_00Q139,207,150,6,3,1,190,164,18
0,_111,_PRECINCT 139 48 DISTRICT,_00S139,447,750,16,5,4,422,770,30
0,_111,_PRECINCT 140 28 DISTRICT,_00A140,582,454,10,4,2,515,498,39
0,_111,_PRECINCT 140 31 DISTRICT,_00D140,460,541,8,2,0,439,529,44
0,_111,_PRECINCT 140 34 DISTRICT,_00G140,94,485,9,7,1,106,481,11
0,_111,_PRECINCT 140 37 DISTRICT,_00I140,26,57,2,1,0,29,51,6
