IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_MI_20201103_GEN_PRE_DEM_BIDEN,USA_MI_20201103_GEN_PRE_REP_TRUMP,USA_MI_20201103_GEN_PRE_LIB_JORGENSEN,USA_MI_20201103_GEN_PRE_TAX_BLANKENSHIP,USA_MI_20201103_GEN_PRE_GRE_HAWKINS,USA_MI_20201103_GEN_PRE_NAT_FUENTE,USA_MI_20201103_GEN_USS_DEM_PETERS,USA_MI_20201103_GEN_USS_REP_JAMES,USA_MI_20201103_GEN_USS_TAX_WILLIS,USA_MI_20201103_GEN_USS_GRE_SQUIER,USA_MI_20201103_GEN_USS_NAT_DERN
0,_Attica Township,"_Attica Township, Precinct 1",_Attica Twp 1,363,1006,16,1,2,0,374,959,16,9,5
0,_Attica Township,"_Attica Township, Precinct 2",_Attica Twp 2,415,1108,14,2,5,0,443,1066,14,4,2
0,_Au Gres City,"_Au Gres City, Precinct 1",_Au Gres 1,176,342,4,3,1,0,192,322,3,2,1
0,_Au Gres Township,"_Au Gres Township, Precinct 1",_Au Gres Twp 1,167,442,10,0,3,0,200,394,10,2,3
0,_Au Sable Township,"_Au Sable Township, Precinct 1",_Au Sable Twp 1,433,745,13,2,5,0,451,718,8,5,2
0,_Au Sable Township,"_Au Sable Township, Precinct 1",_Au Sable Twp 1,51,106,1,0,1,0,59,95,2,2,1
0,_Au Train Township,"_Au Train Township, Precinct 1",_Au Train Twp 1,264,472,7,2,0,0,260,479,3,1,0
0,_Auburn City,"_Auburn City, Precinct 1",_Auburn 1,491,693,20,2,6,1,485,689,12,8,2
0,_Auburn Hills City,"_Auburn Hills City, Precinct 1",_Auburn Hills 1,415,395,15,0,4,0,404,398,8,10,2
0,_Auburn Hills City,"_Auburn Hills City, Precinct 2",_Auburn Hills 2,767,320,12,1,2,1,754,317,12,9,4
0,_Auburn Hills City,"_Auburn Hills City, Precinct 3",_Auburn Hills 3,815,607,20,1,6,0,792,605,19,14,4
0,_Auburn Hills City,"_Auburn Hills City, Precinct 4",_Auburn Hills 4,728,531,19,1,3,2,694,551,10,12,3
0,_Auburn Hills City,"_Auburn Hills City, Precinct 5",_Auburn Hills 5,592,495,17,0,1,0,597,488,8,6,2
0,_Auburn Hills City,"_Auburn Hills City, Precinct 6",_Auburn Hills 6,971,836,28,3,1,1,927,884,9,10,2
0,_Auburn Hills City,"_Auburn Hills City, Precinct 7",_Auburn Hills 7,960,412,12,4,8,1,944,403,18,17,1
0,_Auburn Hills City,"_Auburn Hills City, Precinct 8",_Auburn Hills 8,755,427,20,2,3,1,745,423,13,11,1
0,_Auburn Hills City,"_Auburn Hills City, Precinct 9",_Auburn Hills 9,586,364,12,1,4,0,568,380,3,9,0
0,_Augusta Township,"_Augusta Township, Precinct 1",_Augusta Twp 1,817,805,15,1,3,0,795,797,13,10,6
0,_Augusta Township,"_Augusta Township, Precinct 2",_Augusta Twp 2,588,564,13,2,5,0,578,549,16,12,5
0,_Augusta Township,"_Augusta Township, Precinct 3",_Augusta Twp 3,674,929,14,2,1,0,676,876,29,11,1
0,_Aurelius Township,"_Aurelius Township, Precinct 1",_Aurelius Twp 1,709,893,25,3,4,1,697,914,11,3,4
0,_Aurelius Township,"_Aurelius Township, Precinct 2",_Aurelius Twp 2,483,680,19,6,0,1,492,653,14,12,2
0,_Austin Township,"_Austin Township, Precinct 1",_Austin Twp 1,243,593,9,0,1,1,222,601,9,2,2
0,_Austin Township,"_Austin Township, Precinct 1",_Austin Twp 1,115,241,0,0,1,0,129,219,1,4,0
0,_Avery Township,"_Avery Township, Precinct 1",_Avery Twp 1,84,301,2,3,1,0,83,300,0,1,1
0,_Backus Township,"_Backus Township, Precinct 1",_Backus Twp 1,56,149,0,1,0,0,59,146,0,0,1
0,_Bad Axe City,"_Bad Axe City, Precinct 1",_Bad Axe 1,549,866,11,2,5,1,561,826,16,8,4
0,_Bagley Township,"_Bagley Township, Precinct 1",_Bagley Twp 1,521,1112,19,3,1,1,491,1135,14,6,5
0,_Bagley Township,"_Bagley Township, Precinct 2",_Bagley Twp 2,546,1070,16,3,5,0,557,1048,5,13,5
0,_Bainbridge Township,"_Bainbridge Township, Precinct 1",_Bainbridge Twp 1,413,1191,18,1,4,0,387,1194,17,11,3
0,_Baldwin Township,"_Baldwin Township, Precinct 1",_Baldwin Twp 1,110,342,4,0,3,0,130,317,1,5,1
0,_Baldwin Township,"_Baldwin Township, Precinct 1",_Baldwin Twp 1,380,660,12,0,1,2,407,610,3,10,2
0,_Baltimore Township,"_Baltimore Township, Precinct 1",_Baltimore Twp 1,283,787,15,1,2,2,279,766,19,3,8
0,_Bangor City,"_Bangor City, Precinct 1",_Bangor 1,355,350,14,2,4,0,335,344,16,13,8
0,_Bangor Township,"_Bangor Township, Precinct 1",_Bangor Twp 1,478,652,15,2,0,1,467,645,6,4,2
0,_Bangor Township,"_Bangor Township, Precinct 1",_Bangor Twp 1,256,576,6,0,2,0,252,556,16,7,1
0,_Bangor Township,"_Bangor Township, Precinct 2",_Bangor Twp 2,573,842,15,3,1,0,604,796,14,6,1
0,_Bangor Township,"_Bangor Township, Precinct 3",_Bangor Twp 3,620,814,10,4,0,0,633,786,6,6,0
0,_Bangor Township,"_Bangor Township, Precinct 4",_Bangor Twp 4,573,637,8,3,4,2,599,601,5,6,2
0,_Bangor Township,"_Bangor Township, Precinct 5",_Bangor Twp 5,863,1053,10,5,6,0,860,1002,22,18,4
0,_Bangor Township,"_Bangor Township, Precinct 6",_Bangor Twp 6,707,778,18,2,2,0,708,763,9,9,5
0,_Banks Township,"_Banks Township, Precinct 1",_Banks Twp 1,349,756,11,1,2,1,341,765,3,5,2
0,_Baraga Township,"_Baraga Township, Precinct 1",_Baraga Twp 1,306,370,6,0,3,0,318,347,8,5,2
0,_Baraga Township,"_Baraga Township, Precinct 2",_Baraga Twp 2,78,173,1,0,0,0,78,174,2,0,0
0,_Baraga Township,"_Baraga Township, Precinct 3",_Baraga Twp 3,61,123,2,0,0,0,70,115,1,2,1
0,_Baraga Township,"_Baraga Township, Precinct 4",_Baraga Twp 4,94,180,1,2,1,0,101,167,2,2,1
0,_Bark River Township,"_Bark River Township, Precinct 1",_Bark River Twp 1,215,739,13,1,2,2,234,716,5,5,0
0,_Baroda Township,"_Baroda Township, Precinct 1",_Baroda Twp 1,502,1100,32,8,3,1,461,1123,18,13,6
0,_Barry Township,"_Barry Township, Precinct 1",_Barry Twp 1,700,1202,26,4,12,0,649,1231,17,21,6
0,_Barton Township,"_Barton Township, Precinct 1",_Barton Twp 1,100,327,7,1,0,0,105,315,7,2,0
0,_Batavia Township,"_Batavia Township, Precinct 1",_Batavia Twp 1,187,494,4,3,0,0,183,478,13,4,2
0,_Bates Township,"_Bates Township, Precinct 1",_Bates Twp 1,198,444,4,0,0,0,211,422,5,3,1
0,_Bath Township,"_Bath Township, Precinct 1",_Bath Twp 1,543,603,12,0,3,2,530,584,19,9,3
0,_Bath Township,"_Bath Township, Precinct 2",_Bath Twp 2,931,576,19,4,4,2,925,568,9,16,9
0,_Bath Township,"_Bath Township, Precinct 3",_Bath Twp 3,559,558,14,1,3,0,551,546,10,7,1
0,_Bath Township,"_Bath Township, Precinct 4",_Bath Twp 4,1307,774,26,0,4,1,1223,839,10,16,5
0,_Bath Township,"_Bath Township, Precinct 5",_Bath Twp 5,744,349,18,1,3,0,730,367,7,7,1
0,_Battle Creek City,"_Battle Creek City, Ward 1, Precinct 10",_Battle Creek 1-10,803,627,17,4,6,0,782,602,31,16,8
0,_Battle Creek City,"_Battle Creek City, Ward 1, Precinct 22",_Battle Creek 1-22,383,454,13,2,2,0,371,451,15,5,1
0,_Battle Creek City,"_Battle Creek City, Ward 1, Precinct 23",_Battle Creek 1-23,484,573,16,1,1,2,481,550,23,8,4
0,_Battle Creek City,"_Battle Creek City, Ward 1, Precinct 4",_Battle Creek 1-4,388,374,13,3,1,0,381,373,10,8,2
0,_Battle Creek City,"_Battle Creek City, Ward 2, Precinct 12",_Battle Creek 2-12,616,124,6,1,0,0,599,121,10,6,5
0,_Battle Creek City,"_Battle Creek City, Ward 2, Precinct 18",_Battle Creek 2-18,518,228,9,3,0,2,498,217,19,11,3
0,_Battle Creek City,"_Battle Creek City, Ward 2, Precinct 21",_Battle Creek 2-21,854,232,11,1,1,1,808,235,20,13,7
0,_Battle Creek City,"_Battle Creek City, Ward 2, Precinct 7",_Battle Creek 2-7,372,190,5,1,1,1,355,177,17,4,4
0,_Battle Creek City,"_Battle Creek City, Ward 3, Precinct 1",_Battle Creek 3-1,405,306,17,2,2,0,402,284,19,8,6
0,_Battle Creek City,"_Battle Creek City, Ward 3, Precinct 15",_Battle Creek 3-15,906,529,18,3,5,4,863,559,10,15,2
0,_Battle Creek City,"_Battle Creek City, Ward 3, Precinct 17",_Battle Creek 3-17,711,507,17,1,5,2,683,504,24,16,3
0,_Battle Creek City,"_Battle Creek City, Ward 3, Precinct 19",_Battle Creek 3-19,324,222,10,3,4,1,314,216,9,13,3
0,_Battle Creek City,"_Battle Creek City, Ward 4, Precinct 13",_Battle Creek 4-13,463,344,14,3,5,0,454,322,20,16,4
0,_Battle Creek City,"_Battle Creek City, Ward 4, Precinct 2",_Battle Creek 4-2,441,474,22,0,2,0,428,472,15,11,2
0,_Battle Creek City,"_Battle Creek City, Ward 4, Precinct 6",_Battle Creek 4-6,671,664,17,0,3,0,639,681,7,12,2
0,_Battle Creek City,"_Battle Creek City, Ward 4, Precinct 8",_Battle Creek 4-8,720,813,17,3,2,1,672,853,14,8,0
0,_Battle Creek City,"_Battle Creek City, Ward 4, Precinct 9",_Battle Creek 4-9,529,528,11,2,3,0,510,517,12,11,1
0,_Battle Creek City,"_Battle Creek City, Ward 5, Precinct 11",_Battle Creek 5-11,831,680,25,7,8,0,803,694,23,20,5
0,_Battle Creek City,"_Battle Creek City, Ward 5, Precinct 20",_Battle Creek 5-20,588,779,15,1,6,0,552,809,4,7,2
0,_Battle Creek City,"_Battle Creek City, Ward 5, Precinct 3",_Battle Creek 5-3,553,725,7,0,0,1,519,748,6,3,1
0,_Battle Creek City,"_Battle Creek City, Ward 5, Precinct 5",_Battle Creek 5-5,670,719,16,1,0,1,629,752,5,7,4
0,_Bay City,"_Bay City, Ward 1, Precinct 1",_Bay City 1-1,983,757,24,1,13,0,981,736,17,17,4
0,_Bay City,"_Bay City, Ward 2, Precinct 1",_Bay City 2-1,1117,698,15,2,4,2,1085,713,16,13,3
0,_Bay City,"_Bay City, Ward 3, Precinct 1",_Bay City 3-1,882,613,25,2,9,1,884,577,23,19,8
0,_Bay City,"_Bay City, Ward 4, Precinct 1",_Bay City 4-1,942,752,29,3,4,5,977,695,22,20,6
0,_Bay City,"_Bay City, Ward 5, Precinct 1",_Bay City 5-1,1114,970,31,2,5,3,1155,916,17,15,7
0,_Bay City,"_Bay City, Ward 6, Precinct 1",_Bay City 6-1,847,783,22,5,5,2,854,740,27,18,7
0,_Bay City,"_Bay City, Ward 7, Precinct 1",_Bay City 7-1,946,863,23,4,11,0,971,815,26,18,5
0,_Bay City,"_Bay City, Ward 8, Precinct 1",_Bay City 8-1,893,847,36,2,10,0,920,782,28,21,6
0,_Bay City,"_Bay City, Ward 9, Precinct 1",_Bay City 9-1,900,905,21,2,2,1,935,844,22,13,5
0,_Bay De Noc Township,"_Bay De Noc Township, Precinct 1",_Bay De Noc Twp 1,79,169,1,0,0,0,91,156,0,1,0
0,_Bay Mills Township,"_Bay Mills Township, Precinct 1",_Bay Mills Twp 1,547,330,8,1,4,0,537,324,5,15,2
0,_Bay Township,"_Bay Township, Precinct 1",_Bay Twp 1,358,477,3,1,2,0,332,494,1,4,1
0,_Bear Creek Township,"_Bear Creek Township, Precinct 1",_Bear Creek Twp 1,966,1018,23,2,2,1,918,1052,7,16,5
0,_Bear Creek Township,"_Bear Creek Township, Precinct 2",_Bear Creek Twp 2,868,1297,40,7,6,1,862,1307,17,16,6
0,_Bear Lake Township,"_Bear Lake Township, Precinct 1",_Bear Lake Twp 1,179,322,5,1,0,1,178,321,2,1,1
0,_Bear Lake Township,"_Bear Lake Township, Precinct 1",_Bear Lake Twp 1,325,740,15,1,2,0,335,729,8,7,4
0,_Bearinger Township,"_Bearinger Township, Precinct 1",_Bearinger Twp 1,93,209,0,1,0,0,100,203,0,0,1
0,_Beaugrand Township,"_Beaugrand Township, Precinct 1",_Beaugrand Twp 1,231,474,8,0,0,0,243,457,7,1,2
0,_Beaver Creek Township,"_Beaver Creek Township, Precinct 1",_Beaver Creek Twp 1,324,709,7,1,3,1,314,710,5,7,3
0,_Beaver Township,"_Beaver Township, Precinct 1",_Beaver Twp 1,550,1179,19,3,3,1,612,1098,17,5,3
0,_Beaver Township,"_Beaver Township, Precinct 1",_Beaver Twp 1,64,179,1,0,2,0,67,167,8,2,0
0,_Beaverton City,"_Beaverton City, Precinct 1",_Beaverton 1,194,305,14,0,2,0,195,293,6,3,3
0,_Beaverton Township,"_Beaverton Township, Precinct 1",_Beaverton Twp 1,230,721,13,0,1,0,260,663,6,3,1
0,_Bedford Township,"_Bedford Township, Precinct 1",_Bedford Twp 1,263,531,9,2,2,0,254,501,5,8,2
0,_Bedford Township,"_Bedford Township, Precinct 1",_Bedford Twp 1,492,965,19,4,2,0,483,958,13,10,4
0,_Bedford Township,"_Bedford Township, Precinct 10",_Bedford Twp 10,320,637,11,3,1,0,304,633,15,5,0
0,_Bedford Township,"_Bedford Township, Precinct 11",_Bedford Twp 11,575,1120,16,0,4,0,545,1077,12,7,3
0,_Bedford Township,"_Bedford Township, Precinct 12",_Bedford Twp 12,514,662,15,2,2,0,485,667,8,9,0
0,_Bedford Township,"_Bedford Township, Precinct 13",_Bedford Twp 13,521,870,17,2,0,0,495,844,11,9,3
0,_Bedford Township,"_Bedford Township, Precinct 14",_Bedford Twp 14,534,639,8,3,4,0,512,600,13,8,7
0,_Bedford Township,"_Bedford Township, Precinct 2",_Bedford Twp 2,668,990,26,4,5,2,661,971,25,8,12
0,_Bedford Township,"_Bedford Township, Precinct 2",_Bedford Twp 2,539,846,32,1,3,0,522,844,7,7,4
0,_Bedford Township,"_Bedford Township, Precinct 3",_Bedford Twp 3,468,798,22,2,2,4,433,789,17,13,4
0,_Bedford Township,"_Bedford Township, Precinct 3",_Bedford Twp 3,882,886,18,2,7,0,858,878,28,14,5
0,_Bedford Township,"_Bedford Township, Precinct 4",_Bedford Twp 4,680,988,16,2,3,0,678,941,12,9,3
0,_Bedford Township,"_Bedford Township, Precinct 5",_Bedford Twp 5,589,842,13,1,5,1,548,832,14,11,6
0,_Bedford Township,"_Bedford Township, Precinct 6",_Bedford Twp 6,737,1105,15,1,3,1,694,1098,8,9,5
0,_Bedford Township,"_Bedford Township, Precinct 7",_Bedford Twp 7,595,829,14,1,0,0,561,811,11,7,3
0,_Bedford Township,"_Bedford Township, Precinct 8",_Bedford Twp 8,647,847,19,1,2,0,606,849,12,9,2
0,_Bedford Township,"_Bedford Township, Precinct 9",_Bedford Twp 9,375,581,17,2,1,0,342,605,4,3,3
0,_Belding City,"_Belding City, Precinct 1",_Belding 1,370,618,23,3,0,0,370,590,22,8,2
0,_Belding City,"_Belding City, Precinct 2",_Belding 2,375,514,15,0,1,2,367,497,16,10,3
0,_Belding City,"_Belding City, Precinct 3",_Belding 3,286,393,9,2,4,0,285,371,19,5,4
0,_Belknap Township,"_Belknap Township, Precinct 1",_Belknap Twp 1,109,282,1,1,1,2,122,270,1,1,2
0,_Belleville City,"_Belleville City, Precinct 1",_Belleville 1,638,482,13,1,2,1,620,479,8,7,3
0,_Belleville City,"_Belleville City, Precinct 2",_Belleville 2,686,413,7,2,6,0,657,402,20,11,5
0,_Bellevue Township,"_Bellevue Township, Precinct 1",_Bellevue Twp 1,446,1291,21,2,1,0,460,1237,21,9,3
0,_Belvidere Township,"_Belvidere Township, Precinct 1",_Belvidere Twp 1,368,826,19,3,4,0,366,792,25,8,6
0,_Bengal Township,"_Bengal Township, Precinct 1",_Bengal Twp 1,241,476,6,3,1,0,224,477,6,2,3
0,_Bennington Township,"_Bennington Township, Precinct 1",_Bennington Twp 1,672,1330,26,4,5,0,728,1260,20,8,3
0,_Benona Township,"_Benona Township, Precinct 1",_Benona Twp 1,417,628,9,0,1,1,388,646,6,6,4
0,_Bentley Township,"_Bentley Township, Precinct 1",_Bentley Twp 1,160,315,7,0,0,0,201,271,2,1,1
0,_Benton Harbor City,"_Benton Harbor City, Ward 1, Precinct 1",_Benton Harbor 1-1,886,43,5,1,2,2,860,49,15,5,3
0,_Benton Harbor City,"_Benton Harbor City, Ward 2, Precinct 1",_Benton Harbor 2-1,562,34,1,1,0,1,533,36,10,6,1
0,_Benton Harbor City,"_Benton Harbor City, Ward 3, Precinct 1",_Benton Harbor 3-1,925,36,3,2,2,2,886,40,18,7,5
0,_Benton Harbor City,"_Benton Harbor City, Ward 4, Precinct 1",_Benton Harbor 4-1,821,56,4,0,0,1,765,68,18,9,5
0,_Benton Township,"_Benton Township, Precinct 1",_Benton Twp 1,804,586,17,2,4,1,763,592,18,15,4
0,_Benton Township,"_Benton Township, Precinct 1",_Benton Twp 1,731,1326,28,1,2,3,718,1317,10,10,5
0,_Benton Township,"_Benton Township, Precinct 1",_Benton Twp 1,645,1113,30,1,4,0,680,1051,19,8,4
0,_Benton Township,"_Benton Township, Precinct 2",_Benton Twp 2,566,185,6,0,0,2,539,179,14,4,3
0,_Benton Township,"_Benton Township, Precinct 3",_Benton Twp 3,482,260,13,0,1,0,466,269,2,7,0
0,_Benton Township,"_Benton Township, Precinct 4",_Benton Twp 4,580,385,11,3,2,0,553,403,3,6,2
0,_Benton Township,"_Benton Township, Precinct 5",_Benton Twp 5,731,420,11,1,2,1,697,417,15,11,5
0,_Benton Township,"_Benton Township, Precinct 6",_Benton Twp 6,972,146,6,2,3,6,937,163,10,2,6
0,_Benzonia Township,"_Benzonia Township, Precinct 1",_Benzonia Twp 1,934,952,14,2,1,1,910,965,10,5,2
0,_Bergland Township,"_Bergland Township, Precinct 1",_Bergland Twp 1,109,212,3,2,0,0,114,203,0,1,0
0,_Berkley City,"_Berkley City, Precinct 1",_Berkley 1,1078,569,17,2,4,0,1020,613,14,6,7
0,_Berkley City,"_Berkley City, Precinct 2",_Berkley 2,1027,499,21,1,6,2,990,547,6,10,0
0,_Berkley City,"_Berkley City, Precinct 3",_Berkley 3,1007,486,18,1,10,0,971,515,5,10,3
0,_Berkley City,"_Berkley City, Precinct 4",_Berkley 4,1097,512,17,2,2,0,1052,537,8,12,2
0,_Berkley City,"_Berkley City, Precinct 5",_Berkley 5,936,421,17,2,2,0,889,462,7,5,1
0,_Berkley City,"_Berkley City, Precinct 6",_Berkley 6,982,501,17,0,7,0,950,521,11,11,1
0,_Berkley City,"_Berkley City, Precinct 7",_Berkley 7,1014,476,18,0,7,2,962,529,8,7,1
0,_Berlin Township,"_Berlin Township, Precinct 1",_Berlin Twp 1,427,832,20,0,3,2,425,822,11,12,3
0,_Berlin Township,"_Berlin Township, Precinct 1",_Berlin Twp 1,510,934,24,2,1,1,497,907,24,8,8
0,_Berlin Township,"_Berlin Township, Precinct 1",_Berlin Twp 1,437,1523,21,2,6,0,460,1478,12,9,4
0,_Berlin Township,"_Berlin Township, Precinct 2",_Berlin Twp 2,605,1186,18,3,5,1,638,1125,20,6,5
0,_Berlin Township,"_Berlin Township, Precinct 3",_Berlin Twp 3,306,659,13,1,0,1,318,620,9,6,3
0,_Berlin Township,"_Berlin Township, Precinct 4",_Berlin Twp 4,485,972,27,2,4,1,501,946,16,5,3
0,_Berrien Township,"_Berrien Township, Precinct 1",_Berrien Twp 1,585,878,29,7,5,1,536,926,15,9,3
0,_Berrien Township,"_Berrien Township, Precinct 2",_Berrien Twp 2,375,775,19,3,2,1,337,797,4,10,2
0,_Bertrand Township,"_Bertrand Township, Precinct 1",_Bertrand Twp 1,584,1081,18,4,2,1,517,1116,9,8,9
0,_Bessemer City,"_Bessemer City, Precinct 1",_Bessemer 1,479,507,13,0,2,0,477,487,5,5,1
0,_Bessemer Township,"_Bessemer Township, Precinct 1",_Bessemer Twp 1,250,412,10,0,0,0,249,405,4,5,1
0,_Bethany Township,"_Bethany Township, Precinct 1",_Bethany Twp 1,202,567,7,1,0,0,217,541,4,7,0
0,_Bethel Township,"_Bethel Township, Precinct 1",_Bethel Twp 1,143,448,3,1,2,0,144,433,6,6,3
0,_Big Creek Township,"_Big Creek Township, Precinct 1",_Big Creek Twp 1,209,500,5,3,0,0,204,494,9,2,2
0,_Big Creek Township,"_Big Creek Township, Precinct 2",_Big Creek Twp 2,220,667,9,0,4,1,233,644,4,8,0
0,_Big Prairie Township,"_Big Prairie Township, Precinct 1",_Big Prairie Twp 1,356,825,18,1,8,0,373,795,15,7,8
0,_Big Rapids City,"_Big Rapids City, Precinct 1",_Big Rapids 1,395,384,20,2,7,0,382,393,6,13,2
0,_Big Rapids City,"_Big Rapids City, Precinct 2",_Big Rapids 2,682,457,27,0,5,0,649,482,11,14,3
0,_Big Rapids City,"_Big Rapids City, Precinct 3",_Big Rapids 3,350,444,29,2,2,2,349,446,11,9,2
0,_Big Rapids Township,"_Big Rapids Township, Precinct 1",_Big Rapids Twp 1,871,1222,41,2,5,0,817,1273,11,17,2
0,_Billings Township,"_Billings Township, Precinct 1",_Billings Twp 1,506,939,7,2,3,0,550,861,17,7,5
0,_Bingham Township,"_Bingham Township, Precinct 1",_Bingham Twp 1,673,1043,37,5,1,3,680,1052,16,3,0
0,_Bingham Township,"_Bingham Township, Precinct 1",_Bingham Twp 1,298,670,10,1,1,0,325,618,7,9,2
0,_Bingham Township,"_Bingham Township, Precinct 1",_Bingham Twp 1,914,1037,18,1,0,1,853,1086,9,7,1
0,_Birch Run Township,"_Birch Run Township, Precinct 1",_Birch Run Twp 1,537,942,17,3,2,1,583,875,15,7,5
0,_Birch Run Township,"_Birch Run Township, Precinct 2",_Birch Run Twp 2,359,461,5,1,6,0,385,416,6,3,2
0,_Birch Run Township,"_Birch Run Township, Precinct 3",_Birch Run Twp 3,347,918,24,1,3,0,356,904,13,5,1
0,_Birmingham City,"_Birmingham City, Precinct 1",_Birmingham 1,885,754,11,1,3,1,787,859,2,6,0
0,_Birmingham City,"_Birmingham City, Precinct 2",_Birmingham 2,983,680,12,1,1,1,878,791,4,3,0
0,_Birmingham City,"_Birmingham City, Precinct 3",_Birmingham 3,921,524,13,1,1,0,856,584,10,6,1
0,_Birmingham City,"_Birmingham City, Precinct 4",_Birmingham 4,945,812,12,1,1,0,818,954,0,5,0
0,_Birmingham City,"_Birmingham City, Precinct 5",_Birmingham 5,1027,678,15,0,4,0,917,796,3,3,1
0,_Birmingham City,"_Birmingham City, Precinct 6",_Birmingham 6,1139,714,16,1,1,0,1029,830,3,7,0
0,_Birmingham City,"_Birmingham City, Precinct 7",_Birmingham 7,1180,693,15,2,4,0,1081,793,5,9,3
0,_Birmingham City,"_Birmingham City, Precinct 8",_Birmingham 8,920,652,8,1,3,1,858,702,5,11,2
0,_Birmingham City,"_Birmingham City, Precinct 9",_Birmingham 9,748,513,12,0,1,1,692,567,1,3,1
0,_Bismarck Township,"_Bismarck Township, Precinct 1",_Bismarck Twp 1,86,173,2,1,0,0,90,174,2,0,0
0,_Blackman Township,"_Blackman Township, Precinct 1",_Blackman Twp 1,601,686,13,0,5,1,616,613,29,19,6
0,_Blackman Township,"_Blackman Township, Precinct 2",_Blackman Twp 2,906,1278,47,0,2,1,911,1208,43,12,4
0,_Blackman Township,"_Blackman Township, Precinct 3",_Blackman Twp 3,869,1190,28,2,3,0,865,1164,34,9,4
0,_Blackman Township,"_Blackman Township, Precinct 4",_Blackman Twp 4,849,863,24,2,11,2,858,804,35,19,5
0,_Blackman Township,"_Blackman Township, Precinct 5",_Blackman Twp 5,641,777,17,5,3,0,655,705,37,17,5
0,_Blaine Township,"_Blaine Township, Precinct 1",_Blaine Twp 1,197,201,4,0,0,1,201,200,0,1,1
0,_Blair Township,"_Blair Township, Precinct 1",_Blair Twp 1,324,563,19,2,6,0,331,551,10,13,3
0,_Blair Township,"_Blair Township, Precinct 2",_Blair Twp 2,594,1050,25,0,5,1,557,1071,10,14,5
0,_Blair Township,"_Blair Township, Precinct 3",_Blair Twp 3,462,582,12,2,2,1,429,600,12,8,5
0,_Blair Township,"_Blair Township, Precinct 4",_Blair Twp 4,368,625,16,1,2,1,361,628,7,11,2
0,_Blendon Township,"_Blendon Township, Precinct 1",_Blendon Twp 1,175,885,14,4,0,0,163,908,4,1,0
0,_Blendon Township,"_Blendon Township, Precinct 2",_Blendon Twp 2,241,1168,16,0,2,2,225,1184,4,9,1
0,_Blendon Township,"_Blendon Township, Precinct 3",_Blendon Twp 3,407,1681,26,4,5,2,352,1749,7,6,2
0,_Bliss Township,"_Bliss Township, Precinct 1",_Bliss Twp 1,167,230,6,0,4,0,166,228,2,6,1
0,_Blissfield Township,"_Blissfield Township, Precinct 1",_Blissfield Twp 1,97,298,6,2,0,0,83,308,2,4,1
0,_Blissfield Township,"_Blissfield Township, Precinct 2",_Blissfield Twp 2,745,1137,25,5,2,0,669,1141,32,14,0
0,_Bloomer Township,"_Bloomer Township, Precinct 1",_Bloomer Twp 1,145,486,8,0,1,1,144,473,6,9,0
0,_Bloomfield Hills City,"_Bloomfield Hills City, Precinct 1",_Bloomfield Hills 1,850,871,19,1,4,0,797,920,8,8,2
0,_Bloomfield Hills City,"_Bloomfield Hills City, Precinct 2",_Bloomfield Hills 2,711,657,10,1,1,1,635,737,0,4,0
0,_Bloomfield Township,"_Bloomfield Township, Precinct 1",_Bloomfield Twp 1,36,186,2,0,0,0,53,164,2,1,0
0,_Bloomfield Township,"_Bloomfield Township, Precinct 1",_Bloomfield Twp 1,92,251,3,0,1,0,100,241,0,1,2
0,_Bloomfield Township,"_Bloomfield Township, Precinct 1",_Bloomfield Twp 1,685,617,6,0,2,1,654,628,4,10,1
0,_Bloomfield Township,"_Bloomfield Township, Precinct 10",_Bloomfield Twp 10,819,676,12,1,0,0,727,773,3,8,1
0,_Bloomfield Township,"_Bloomfield Township, Precinct 11",_Bloomfield Twp 11,670,491,7,1,2,0,644,512,4,6,0
0,_Bloomfield Township,"_Bloomfield Township, Precinct 12",_Bloomfield Twp 12,960,704,5,2,1,0,900,766,5,4,0
0,_Bloomfield Township,"_Bloomfield Township, Precinct 13",_Bloomfield Twp 13,917,564,17,1,4,1,889,601,4,4,2
0,_Bloomfield Township,"_Bloomfield Township, Precinct 14",_Bloomfield Twp 14,917,500,6,4,1,0,852,557,2,4,0
0,_Bloomfield Township,"_Bloomfield Township, Precinct 15",_Bloomfield Twp 15,1126,1004,9,3,1,0,1073,1063,3,6,1
0,_Bloomfield Township,"_Bloomfield Township, Precinct 16",_Bloomfield Twp 16,1196,1381,31,0,3,0,1004,1601,2,6,0
0,_Bloomfield Township,"_Bloomfield Township, Precinct 17",_Bloomfield Twp 17,1266,641,13,3,2,0,1196,709,4,6,0
0,_Bloomfield Township,"_Bloomfield Township, Precinct 18",_Bloomfield Twp 18,949,857,12,0,2,0,843,970,2,5,1
0,_Bloomfield Township,"_Bloomfield Township, Precinct 2",_Bloomfield Twp 2,1099,710,14,0,7,2,1059,749,9,7,4
0,_Bloomfield Township,"_Bloomfield Township, Precinct 3",_Bloomfield Twp 3,1031,585,9,6,2,0,1002,614,11,6,2
0,_Bloomfield Township,"_Bloomfield Township, Precinct 4",_Bloomfield Twp 4,693,557,9,0,1,0,673,572,6,7,1
0,_Bloomfield Township,"_Bloomfield Township, Precinct 5",_Bloomfield Twp 5,1080,762,12,5,6,0,995,830,8,11,2
