IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_NM_20161108_GEN_PRE_DEM_CLINTON,USA_NM_20161108_GEN_PRE_REP_TRUMP,USA_NM_20161108_GEN_PRE_LIB_JOHNSON,USA_NM_20161108_GEN_PRE_GRE_STEIN,USA_NM_20161108_GEN_PRE_BET_MCMULLIN,USA_NM_20161108_GEN_PRE_CON_CASTLE,USA_NM_20161108_GEN_PRE_SOC_RIVA,USA_NM_20161108_GEN_PRE_DEL_FUENTE,USA_NM_20161108_GEN_SOS_DEM_OLIVER,USA_NM_20161108_GEN_SOS_REP_ESPINOZA,USA_NM_20161108_GEN_SSC_DEM_VIGIL,USA_NM_20161108_GEN_SSC_REP_NAKAMURA,USA_NM_20161108_GEN_SAC_DEM_VARGAS,USA_NM_20161108_GEN_SAC_REP_FRENCH
0,_Dona Ana,_PRECINCT 119,_PRECINCT 119,254,169,47,3,7,2,0,1,249,206,254,200,271,186
0,_Dona Ana,_PRECINCT 120,_PRECINCT 120,42,33,2,2,2,1,0,0,38,42,40,39,39,41
0,_Eddy,_PRECINCT 001,_PRECINCT 001,91,443,29,2,1,2,2,0,130,412,124,410,118,416
0,_Eddy,_PRECINCT 002,_PRECINCT 002,266,337,63,2,0,3,2,1,274,336,319,280,317,278
0,_Eddy,_PRECINCT 003,_PRECINCT 003,76,240,23,1,1,0,0,0,92,226,97,219,95,219
0,_Eddy,_PRECINCT 004,_PRECINCT 004,135,774,50,0,7,0,2,0,168,766,186,733,163,754
0,_Eddy,_PRECINCT 005,_PRECINCT 005,95,772,46,3,5,1,0,0,149,739,136,729,118,745
0,_Eddy,_PRECINCT 006,_PRECINCT 006,104,575,40,0,3,1,0,0,139,549,154,520,142,526
0,_Eddy,_PRECINCT 007,_PRECINCT 007,182,870,56,11,5,1,0,1,242,822,228,817,226,823
0,_Eddy,_PRECINCT 008,_PRECINCT 008,44,426,19,0,2,0,0,0,57,420,55,416,50,417
0,_Eddy,_PRECINCT 009,_PRECINCT 009,149,274,33,3,0,0,0,0,169,270,170,256,180,243
0,_Eddy,_PRECINCT 010,_PRECINCT 010,234,126,29,3,2,1,0,0,231,153,250,124,246,124
0,_Eddy,_PRECINCT 011,_PRECINCT 011,140,84,19,1,3,0,0,1,137,101,153,81,159,74
0,_Eddy,_PRECINCT 012,_PRECINCT 012,53,43,11,0,0,0,0,0,51,47,58,36,62,32
0,_Eddy,_PRECINCT 013,_PRECINCT 013,216,183,31,0,3,1,0,0,215,198,239,174,249,166
0,_Eddy,_PRECINCT 014,_PRECINCT 014,117,90,26,2,1,1,0,0,136,91,132,88,140,83
0,_Eddy,_PRECINCT 015,_PRECINCT 015,151,158,34,3,0,0,0,0,160,168,195,129,185,142
0,_Eddy,_PRECINCT 016,_PRECINCT 016,160,294,51,0,2,2,0,1,206,290,200,284,195,286
0,_Eddy,_PRECINCT 017,_PRECINCT 017,190,340,41,4,0,1,0,0,235,324,209,337,202,338
0,_Eddy,_PRECINCT 018,_PRECINCT 018,132,327,52,5,5,1,0,0,189,304,160,334,158,328
0,_Eddy,_PRECINCT 019,_PRECINCT 019,120,293,28,4,2,0,0,0,151,280,130,297,130,291
0,_Eddy,_PRECINCT 020,_PRECINCT 020,98,255,28,1,4,0,0,0,140,234,124,239,118,242
0,_Eddy,_PRECINCT 021,_PRECINCT 021,74,152,21,3,0,2,0,0,100,142,94,142,87,147
0,_Eddy,_PRECINCT 023,_PRECINCT 023,146,217,28,0,1,0,2,0,163,213,178,189,174,188
0,_Eddy,_PRECINCT 025,_PRECINCT 025,69,169,24,4,2,1,0,0,99,160,78,181,81,171
0,_Eddy,_PRECINCT 026,_PRECINCT 026,123,263,31,5,3,0,1,0,148,251,143,254,135,256
0,_Eddy,_PRECINCT 027,_PRECINCT 027,214,499,57,3,9,1,0,0,272,477,240,504,227,511
0,_Eddy,_PRECINCT 028,_PRECINCT 028,147,527,33,1,3,0,0,0,194,496,159,518,152,521
0,_Eddy,_PRECINCT 029,_PRECINCT 029,1,27,3,1,0,0,0,0,6,25,3,27,2,28
0,_Eddy,_PRECINCT 030,_PRECINCT 030,8,47,3,0,1,0,0,0,11,46,10,47,10,48
0,_Eddy,_PRECINCT 032,_PRECINCT 032,325,375,37,1,1,1,0,1,363,337,378,313,381,301
0,_Eddy,_PRECINCT 033,_PRECINCT 033,217,530,53,6,0,0,1,0,282,501,273,504,265,503
0,_Eddy,_PRECINCT 034,_PRECINCT 034,218,642,49,2,3,1,0,0,270,605,264,596,271,583
0,_Eddy,_PRECINCT 035,_PRECINCT 035,111,344,27,5,1,0,0,1,150,318,140,331,146,323
0,_Eddy,_PRECINCT 036,_PRECINCT 036,93,443,32,3,2,1,1,0,148,401,122,429,119,423
0,_Eddy,_PRECINCT 037,_PRECINCT 037,106,448,45,3,2,2,0,0,133,451,128,454,111,462
0,_Eddy,_PRECINCT 038,_PRECINCT 038,16,82,7,0,0,0,0,0,15,84,13,85,15,83
0,_Eddy,_PRECINCT 039,_PRECINCT 039,45,222,7,1,0,0,0,0,55,212,52,208,48,214
0,_Eddy,_PRECINCT 040,_PRECINCT 040,5,106,3,0,1,2,0,0,13,96,11,99,8,97
0,_Eddy,_PRECINCT 041,_PRECINCT 041,48,325,20,0,1,0,0,0,64,302,64,305,61,311
0,_Eddy,_PRECINCT 042,_PRECINCT 042,2,31,0,0,0,0,0,0,1,30,3,27,4,25
0,_Eddy,_PRECINCT 044,_PRECINCT 044,206,494,49,0,2,1,1,0,260,460,262,456,256,452
0,_Eddy,_PRECINCT 045,_PRECINCT 045,106,300,37,1,5,0,0,0,132,297,108,320,102,322
0,_Grant,_PRECINCT 001,_PRECINCT 001,63,273,10,6,2,3,0,0,123,227,82,260,86,255
0,_Grant,_PRECINCT 002,_PRECINCT 002,133,204,28,7,2,0,0,1,167,196,152,203,144,214
0,_Grant,_PRECINCT 003,_PRECINCT 003,14,8,0,1,0,0,0,0,13,7,13,8,12,9
0,_Grant,_PRECINCT 004,_PRECINCT 004,30,46,3,0,1,0,1,0,36,45,29,50,29,50
0,_Grant,_PRECINCT 005,_PRECINCT 005,223,331,33,19,5,2,0,0,280,316,262,327,265,325
0,_Grant,_PRECINCT 006,_PRECINCT 006,10,42,3,2,0,0,0,0,16,32,11,35,12,34
0,_Grant,_PRECINCT 007,_PRECINCT 007,133,129,13,8,2,1,0,0,150,120,136,134,129,141
0,_Grant,_PRECINCT 008,_PRECINCT 008,324,416,56,9,0,2,1,0,403,388,359,418,367,406
0,_Grant,_PRECINCT 009,_PRECINCT 009,94,65,12,0,0,0,1,0,108,60,98,66,99,62
0,_Grant,_PRECINCT 010,_PRECINCT 010,66,86,8,5,0,0,0,0,81,82,80,84,82,82
0,_Grant,_PRECINCT 011,_PRECINCT 011,269,490,60,7,6,0,0,0,347,449,307,489,290,485
0,_Grant,_PRECINCT 012,_PRECINCT 012,523,503,80,25,4,0,1,0,617,491,544,550,553,528
0,_Grant,_PRECINCT 013,_PRECINCT 013,445,462,76,16,9,1,2,0,499,475,442,516,460,496
0,_Grant,_PRECINCT 014,_PRECINCT 014,298,183,54,8,9,1,1,0,343,188,336,196,326,198
0,_Grant,_PRECINCT 015,_PRECINCT 015,361,200,55,5,2,0,3,0,380,219,385,210,387,200
0,_Grant,_PRECINCT 016,_PRECINCT 016,276,200,42,5,6,1,3,1,314,195,283,225,292,210
0,_Grant,_PRECINCT 017,_PRECINCT 017,92,134,20,1,2,0,0,0,113,126,94,143,101,132
0,_Grant,_PRECINCT 018,_PRECINCT 018,211,86,30,15,0,3,0,0,244,88,230,104,242,88
0,_Grant,_PRECINCT 019,_PRECINCT 019,206,62,22,7,0,0,1,0,208,75,213,72,215,67
0,_Grant,_PRECINCT 020,_PRECINCT 020,319,116,36,13,2,0,0,1,365,108,332,133,342,116
0,_Grant,_PRECINCT 021,_PRECINCT 021,88,21,5,10,0,0,0,0,99,19,88,27,98,18
0,_Grant,_PRECINCT 022,_PRECINCT 022,328,143,36,6,0,1,1,0,356,139,354,130,363,119
0,_Grant,_PRECINCT 023,_PRECINCT 023,56,73,10,6,2,3,0,0,80,65,77,68,71,71
0,_Grant,_PRECINCT 024,_PRECINCT 024,148,62,21,1,1,1,0,1,159,66,166,60,175,50
0,_Grant,_PRECINCT 025,_PRECINCT 025,230,54,18,3,6,0,0,0,233,63,228,61,244,46
0,_Grant,_PRECINCT 026,_PRECINCT 026,187,63,23,5,0,1,0,0,194,76,208,62,205,61
0,_Grant,_PRECINCT 027,_PRECINCT 027,181,42,20,3,0,0,1,2,198,45,211,31,197,36
0,_Grant,_PRECINCT 028,_PRECINCT 028,256,80,23,1,4,1,2,0,279,82,289,72,283,77
0,_Grant,_PRECINCT 029,_PRECINCT 029,147,114,19,1,3,2,1,0,160,111,144,127,139,127
0,_Grant,_PRECINCT 030,_PRECINCT 030,113,241,17,9,5,0,0,0,145,232,120,248,123,250
0,_Grant,_PRECINCT 031,_PRECINCT 031,5,36,3,0,0,0,0,0,13,31,10,33,9,34
0,_Grant,_PRECINCT 032,_PRECINCT 032,106,23,11,6,1,0,0,0,109,28,116,21,113,22
0,_Grant,_PRECINCT 033,_PRECINCT 033,116,179,20,3,4,2,0,0,159,157,142,170,142,167
0,_Grant,_PRECINCT 034,_PRECINCT 034,218,72,24,0,0,0,0,0,232,67,241,61,240,57
0,_Grant,_PRECINCT 035,_PRECINCT 035,7,49,8,5,2,0,0,0,23,41,11,52,11,50
0,_Guadalupe,_PRECINCT 001,_PRECINCT 001,246,171,62,2,0,0,0,0,289,166,243,191,265,152
0,_Guadalupe,_PRECINCT 002,_PRECINCT 002,248,147,54,8,1,1,0,0,275,165,270,165,288,142
0,_Guadalupe,_PRECINCT 003,_PRECINCT 003,176,150,59,0,2,0,0,0,230,134,221,140,233,122
0,_Guadalupe,_PRECINCT 004,_PRECINCT 004,88,50,21,1,0,0,0,0,106,55,87,72,99,58
0,_Guadalupe,_PRECINCT 005,_PRECINCT 005,212,77,42,7,2,0,0,0,221,107,223,97,252,65
0,_Harding,_PRECINCT 001,_PRECINCT 001,41,142,24,0,0,0,0,0,62,130,44,147,53,130
0,_Harding,_PRECINCT 002,_PRECINCT 002,115,169,31,3,0,2,0,0,143,162,122,174,129,159
0,_Hidalgo,_PRECINCT 001,_PRECINCT 001,197,189,51,2,3,0,2,0,242,169,240,170,243,164
0,_Hidalgo,_PRECINCT 002,_PRECINCT 002,191,70,36,0,3,0,0,1,222,70,212,67,213,64
0,_Hidalgo,_PRECINCT 003,_PRECINCT 003,268,157,34,2,0,1,1,1,282,143,285,139,283,132
0,_Hidalgo,_PRECINCT 004,_PRECINCT 004,26,156,3,0,10,0,0,0,36,154,37,150,35,153
0,_Hidalgo,_PRECINCT 005,_PRECINCT 005,44,75,4,2,4,0,0,0,54,75,49,75,45,80
0,_Hidalgo,_PRECINCT 006,_PRECINCT 006,58,263,9,0,7,1,0,1,80,247,64,264,53,269
0,_Lea,_PRECINCT 002,_PRECINCT 002,2,26,0,0,0,0,0,0,3,25,4,24,3,25
0,_Lea,_PRECINCT 003,_PRECINCT 003,58,411,22,1,0,0,0,1,97,365,107,357,82,377
0,_Lea,_PRECINCT 010,_PRECINCT 010,106,470,40,0,2,0,0,0,145,444,134,438,118,453
0,_Lea,_PRECINCT 011,_PRECINCT 011,116,131,16,1,0,1,0,0,103,142,119,126,123,124
0,_Lea,_PRECINCT 012,_PRECINCT 012,68,149,10,1,0,1,0,0,68,148,72,139,70,139
0,_Lea,_PRECINCT 013,_PRECINCT 013,144,454,70,4,2,2,0,0,195,445,188,451,173,466
0,_Lea,_PRECINCT 014,_PRECINCT 014,108,279,34,0,1,0,1,2,123,278,153,240,128,258
0,_Lea,_PRECINCT 015,_PRECINCT 015,109,691,51,3,8,1,0,0,178,657,184,628,149,669
0,_Lea,_PRECINCT 016,_PRECINCT 016,60,111,21,0,1,0,0,2,69,109,73,101,69,107
0,_Lea,_PRECINCT 017,_PRECINCT 017,81,159,17,1,0,2,0,0,87,159,103,135,93,145
0,_Lea,_PRECINCT 018,_PRECINCT 018,29,209,19,0,1,0,0,0,46,194,41,195,35,200
0,_Lea,_PRECINCT 020,_PRECINCT 020,121,890,41,5,7,1,1,0,164,861,171,845,151,862
0,_Lea,_PRECINCT 021,_PRECINCT 021,21,185,11,1,0,0,0,0,33,170,32,166,27,171
0,_Lea,_PRECINCT 022,_PRECINCT 022,119,764,48,4,7,0,0,0,156,749,164,732,124,779
0,_Lea,_PRECINCT 023,_PRECINCT 023,135,541,43,3,6,1,0,0,164,550,164,541,155,557
0,_Lea,_PRECINCT 024,_PRECINCT 024,59,337,29,0,6,0,1,0,76,340,68,349,69,347
0,_Lea,_PRECINCT 025,_PRECINCT 025,58,288,12,3,2,0,1,0,68,288,58,304,55,303
0,_Lea,_PRECINCT 026,_PRECINCT 026,94,556,37,0,2,5,0,0,146,520,132,529,120,538
0,_Lea,_PRECINCT 027,_PRECINCT 027,69,433,20,1,1,0,0,0,89,418,79,420,74,429
0,_Lea,_PRECINCT 028,_PRECINCT 028,56,244,18,0,0,2,0,0,68,237,59,243,58,243
0,_Lea,_PRECINCT 029,_PRECINCT 029,88,354,32,2,2,0,1,1,103,349,109,335,104,341
0,_Lea,_PRECINCT 030,_PRECINCT 030,70,245,22,0,3,1,0,0,83,244,76,246,76,251
0,_Lea,_PRECINCT 031,_PRECINCT 031,154,239,34,0,0,1,2,1,145,268,172,233,177,225
0,_Lea,_PRECINCT 032,_PRECINCT 032,87,321,20,0,4,2,0,1,102,320,94,316,96,320
0,_Lea,_PRECINCT 033,_PRECINCT 033,102,281,41,3,5,0,0,0,111,306,119,289,126,283
0,_Lea,_PRECINCT 034,_PRECINCT 034,57,84,9,0,1,0,1,1,58,88,65,79,65,79
0,_Lea,_PRECINCT 035,_PRECINCT 035,74,90,14,0,2,1,1,0,58,98,73,83,79,76
0,_Lea,_PRECINCT 036,_PRECINCT 036,99,174,20,1,0,0,0,0,90,176,109,160,121,151
0,_Lea,_PRECINCT 041,_PRECINCT 041,171,499,46,3,9,0,0,0,197,515,207,493,207,494
0,_Lea,_PRECINCT 042,_PRECINCT 042,84,290,34,2,2,0,1,0,102,291,126,262,112,278
0,_Lea,_PRECINCT 043,_PRECINCT 043,89,270,28,1,1,0,0,0,100,273,125,241,112,255
0,_Lea,_PRECINCT 044,_PRECINCT 044,74,229,21,0,0,0,0,1,87,230,94,215,89,223
0,_Lea,_PRECINCT 051,_PRECINCT 051,87,84,16,1,0,0,1,0,88,86,97,73,93,77
0,_Lea,_PRECINCT 052,_PRECINCT 052,266,191,37,1,0,0,3,0,240,216,256,193,253,194
0,_Lea,_PRECINCT 053,_PRECINCT 053,228,149,32,1,2,0,0,0,197,193,239,145,234,145
0,_Lea,_PRECINCT 054,_PRECINCT 054,91,79,11,1,2,0,0,0,67,99,85,72,83,77
0,_Lea,_PRECINCT 055,_PRECINCT 055,81,53,5,0,1,0,1,0,53,68,66,54,70,47
0,_Lea,_PRECINCT 061,_PRECINCT 061,124,132,34,2,0,1,0,0,121,151,138,120,142,122
0,_Lea,_PRECINCT 062,_PRECINCT 062,36,176,13,0,0,1,0,0,40,172,47,159,41,164
0,_Lea,_PRECINCT 071,_PRECINCT 071,73,334,20,1,0,0,0,0,87,299,78,302,85,295
0,_Lea,_PRECINCT 072,_PRECINCT 072,77,437,17,2,0,1,0,0,104,384,108,368,105,374
0,_Lea,_PRECINCT 073,_PRECINCT 073,72,296,20,7,0,2,1,0,90,291,102,273,96,280
0,_Lea,_PRECINCT 074,_PRECINCT 074,33,160,13,0,0,0,1,0,39,157,44,151,43,152
0,_Lincoln,_PRECINCT 001,_PRECINCT 001,45,161,14,0,2,0,0,0,52,167,41,181,48,170
0,_Lincoln,_PRECINCT 002,_PRECINCT 002,81,114,28,0,1,0,0,1,92,121,80,128,86,120
0,_Lincoln,_PRECINCT 003,_PRECINCT 003,143,537,28,7,5,1,2,0,183,514,163,538,167,534
0,_Lincoln,_PRECINCT 004,_PRECINCT 004,77,225,20,2,1,0,1,0,101,225,92,232,86,238
0,_Lincoln,_PRECINCT 005,_PRECINCT 005,193,631,43,3,6,0,0,0,216,641,178,683,188,663
0,_Lincoln,_PRECINCT 006,_PRECINCT 006,146,479,32,1,3,0,0,0,184,458,150,488,141,489
0,_Lincoln,_PRECINCT 007,_PRECINCT 007,238,530,63,7,0,0,0,0,287,518,234,562,247,543
0,_Lincoln,_PRECINCT 008,_PRECINCT 008,156,457,43,6,4,0,0,0,187,442,151,473,170,456
0,_Lincoln,_PRECINCT 009,_PRECINCT 009,255,447,57,2,3,2,0,0,290,455,266,472,258,471
0,_Lincoln,_PRECINCT 010,_PRECINCT 010,63,117,8,2,0,0,0,0,67,112,72,105,73,101
0,_Lincoln,_PRECINCT 011,_PRECINCT 011,187,345,39,6,3,2,4,0,218,346,226,339,220,340
0,_Lincoln,_PRECINCT 012,_PRECINCT 012,70,202,18,3,0,0,1,0,90,199,99,182,80,196
0,_Lincoln,_PRECINCT 013,_PRECINCT 013,99,175,35,1,0,0,1,0,131,171,114,180,109,176
0,_Lincoln,_PRECINCT 014,_PRECINCT 014,112,325,27,6,3,0,0,0,149,305,125,330,135,313
0,_Lincoln,_PRECINCT 015,_PRECINCT 015,49,146,13,2,0,1,0,0,60,151,61,149,60,150
0,_Lincoln,_PRECINCT 016,_PRECINCT 016,38,75,4,0,1,0,0,0,45,72,38,79,39,79
0,_Lincoln,_PRECINCT 017,_PRECINCT 017,74,212,22,0,2,0,0,0,94,211,67,236,72,231
0,_Lincoln,_PRECINCT 018,_PRECINCT 018,48,67,11,1,2,1,0,1,48,80,52,74,48,78
0,_Lincoln,_PRECINCT 019,_PRECINCT 019,28,124,10,3,0,0,0,0,42,116,30,121,28,123
0,_Lincoln,_PRECINCT 020,_PRECINCT 020,53,146,10,2,0,1,0,0,68,136,59,146,58,143
0,_Lincoln,_PRECINCT 021,_PRECINCT 021,126,312,22,5,0,1,0,0,143,309,135,316,135,312
0,_Lincoln,_PRECINCT 022,_PRECINCT 022,50,69,13,0,0,0,0,0,49,77,54,72,53,71
0,_Los Alamos,_PRECINCT 001,_PRECINCT 001,304,212,93,5,11,1,1,0,319,283,224,375,240,340
0,_Los Alamos,_PRECINCT 002,_PRECINCT 002,212,136,44,1,10,2,0,0,208,183,159,228,176,207
0,_Los Alamos,_PRECINCT 003,_PRECINCT 003,205,215,83,3,24,2,1,1,230,295,169,351,186,315
0,_Los Alamos,_PRECINCT 004,_PRECINCT 004,311,239,115,6,29,2,0,0,356,321,263,406,281,377
0,_Los Alamos,_PRECINCT 005,_PRECINCT 005,171,172,57,3,13,1,0,0,201,202,156,234,163,222
0,_Los Alamos,_PRECINCT 006,_PRECINCT 006,430,381,163,13,48,3,1,1,470,533,335,642,370,592
0,_Los Alamos,_PRECINCT 007,_PRECINCT 007,232,167,58,5,6,1,0,0,242,204,194,245,213,210
0,_Los Alamos,_PRECINCT 008,_PRECINCT 008,335,139,70,7,21,0,0,0,325,218,274,268,283,246
0,_Los Alamos,_PRECINCT 009,_PRECINCT 009,227,87,49,1,10,1,0,0,230,132,199,161,208,145
0,_Los Alamos,_PRECINCT 010,_PRECINCT 010,206,70,42,6,4,0,0,0,215,99,173,128,183,114
0,_Los Alamos,_PRECINCT 011,_PRECINCT 011,434,213,96,11,14,3,2,0,458,288,364,373,381,332
0,_Los Alamos,_PRECINCT 012,_PRECINCT 012,320,136,93,12,12,1,0,2,363,185,296,245,308,216
0,_Los Alamos,_PRECINCT 013,_PRECINCT 013,350,158,68,11,13,0,0,0,345,228,284,275,293,246
0,_Los Alamos,_PRECINCT 014,_PRECINCT 014,295,195,89,10,27,3,1,0,300,291,251,322,258,305
0,_Los Alamos,_PRECINCT 015,_PRECINCT 015,668,457,182,12,21,3,1,1,694,607,565,691,602,645
0,_Los Alamos,_PRECINCT 016,_PRECINCT 016,613,272,146,11,23,3,0,0,597,398,465,519,478,471
0,_Los Alamos,_PRECINCT 017,_PRECINCT 017,249,110,64,3,5,3,0,0,232,188,190,220,205,201
0,_Luna,_PRECINCT 001,_PRECINCT 001,116,85,15,3,3,1,0,2,134,86,125,88,119,88
0,_Luna,_PRECINCT 002,_PRECINCT 002,175,304,28,3,3,2,0,1,197,297,191,298,174,315
0,_Luna,_PRECINCT 003,_PRECINCT 003,229,439,32,9,3,1,1,0,285,398,231,451,229,446
0,_Luna,_PRECINCT 004,_PRECINCT 004,342,101,18,8,1,1,1,0,273,134,285,114,299,101
0,_Luna,_PRECINCT 005,_PRECINCT 005,336,347,57,7,9,4,0,0,366,346,344,363,320,381
0,_Luna,_PRECINCT 006,_PRECINCT 006,251,216,38,4,4,1,0,0,271,213,258,220,264,210
0,_Luna,_PRECINCT 008,_PRECINCT 008,328,140,36,3,1,0,1,1,318,170,354,129,344,136
0,_Luna,_PRECINCT 010,_PRECINCT 010,326,415,68,6,8,0,1,0,368,424,364,436,351,428
0,_Luna,_PRECINCT 011,_PRECINCT 011,287,175,32,1,3,0,1,1,265,192,282,179,291,159
0,_Luna,_PRECINCT 012,_PRECINCT 012,255,152,40,5,4,1,0,1,260,177,266,169,271,161
0,_Luna,_PRECINCT 013,_PRECINCT 013,269,646,51,8,7,1,0,0,366,583,285,666,300,636
0,_Luna,_PRECINCT 014,_PRECINCT 014,281,458,66,9,4,1,0,1,331,453,300,479,298,472
0,_McKinley,_PRECINCT 001,_PRECINCT 001,274,50,48,6,2,2,0,1,270,93,270,89,273,85
0,_McKinley,_PRECINCT 002,_PRECINCT 002,113,65,28,3,1,1,0,1,127,68,126,72,125,69
0,_McKinley,_PRECINCT 003,_PRECINCT 003,87,62,14,2,4,0,0,0,90,72,82,79,90,67
0,_McKinley,_PRECINCT 004,_PRECINCT 004,262,47,42,7,2,0,1,0,253,66,252,64,251,62
0,_McKinley,_PRECINCT 005,_PRECINCT 005,501,104,54,11,4,0,1,1,479,134,462,142,472,131
0,_McKinley,_PRECINCT 006,_PRECINCT 006,517,79,87,7,5,2,5,0,516,124,480,158,501,122
0,_McKinley,_PRECINCT 007,_PRECINCT 007,360,58,49,5,4,1,4,1,346,111,335,113,345,95
0,_McKinley,_PRECINCT 008,_PRECINCT 008,196,27,30,7,2,0,3,0,202,45,187,59,198,46
0,_McKinley,_PRECINCT 009,_PRECINCT 009,278,48,67,5,1,0,3,1,290,88,296,84,290,86
0,_McKinley,_PRECINCT 010,_PRECINCT 010,293,49,46,4,2,0,1,1,302,70,279,84,287,73
0,_McKinley,_PRECINCT 011,_PRECINCT 011,110,31,35,2,0,1,0,0,126,43,115,45,107,51
0,_McKinley,_PRECINCT 012,_PRECINCT 012,43,15,8,0,0,0,1,0,39,17,36,19,35,21
0,_McKinley,_PRECINCT 013,_PRECINCT 013,163,34,51,5,0,1,2,1,179,55,187,46,175,60
0,_McKinley,_PRECINCT 014,_PRECINCT 014,337,151,95,5,2,0,2,0,399,157,386,160,376,152
0,_McKinley,_PRECINCT 015,_PRECINCT 015,247,91,58,4,2,3,0,0,264,86,257,84,225,105
0,_McKinley,_PRECINCT 016,_PRECINCT 016,182,61,36,5,2,0,1,1,184,78,180,80,193,61
0,_McKinley,_PRECINCT 017,_PRECINCT 017,263,215,76,12,6,5,2,1,328,233,293,261,313,234
0,_McKinley,_PRECINCT 018,_PRECINCT 018,82,22,8,3,0,2,0,0,84,28,69,42,86,23
0,_McKinley,_PRECINCT 019,_PRECINCT 019,362,105,82,14,3,1,0,0,400,124,399,120,394,119
0,_McKinley,_PRECINCT 020,_PRECINCT 020,314,108,63,5,1,0,3,1,333,133,318,140,333,119
0,_McKinley,_PRECINCT 021,_PRECINCT 021,255,99,49,3,2,1,2,0,265,126,259,131,271,112
0,_McKinley,_PRECINCT 022,_PRECINCT 022,229,89,44,5,1,2,0,0,240,113,248,92,257,83
0,_McKinley,_PRECINCT 023,_PRECINCT 023,315,93,48,1,3,1,3,1,312,111,302,91,294,102
0,_McKinley,_PRECINCT 024,_PRECINCT 024,316,125,59,1,0,3,1,0,343,136,336,134,337,131
0,_McKinley,_PRECINCT 025,_PRECINCT 025,532,206,102,14,12,4,7,0,551,284,564,258,555,259
0,_McKinley,_PRECINCT 026,_PRECINCT 026,65,181,8,7,8,1,0,0,89,176,72,187,80,181
0,_McKinley,_PRECINCT 027,_PRECINCT 027,567,22,44,5,2,1,2,3,557,83,495,139,544,86
0,_McKinley,_PRECINCT 028,_PRECINCT 028,227,19,26,1,3,0,1,0,213,56,187,75,205,55
0,_McKinley,_PRECINCT 029,_PRECINCT 029,325,15,32,3,1,0,0,0,322,47,289,71,295,57
0,_McKinley,_PRECINCT 030,_PRECINCT 030,486,31,32,8,2,1,0,0,470,84,425,128,456,84
0,_McKinley,_PRECINCT 031,_PRECINCT 031,159,118,34,2,6,0,2,0,181,133,169,141,192,114
0,_McKinley,_PRECINCT 032,_PRECINCT 032,120,66,23,3,4,0,1,0,135,72,125,80,137,64
0,_McKinley,_PRECINCT 033,_PRECINCT 033,286,109,66,6,0,0,2,0,316,130,306,139,331,112
0,_McKinley,_PRECINCT 034,_PRECINCT 034,135,58,28,4,2,0,2,0,152,73,152,66,158,57
0,_McKinley,_PRECINCT 035,_PRECINCT 035,140,49,34,3,2,1,0,1,159,60,155,63,159,57
0,_McKinley,_PRECINCT 036,_PRECINCT 036,43,17,6,0,1,0,1,0,49,18,43,23,51,13
0,_McKinley,_PRECINCT 037,_PRECINCT 037,75,29,13,1,1,0,0,0,83,32,80,32,91,16
0,_McKinley,_PRECINCT 038,_PRECINCT 038,114,47,27,3,1,0,0,1,122,64,132,48,136,44
0,_McKinley,_PRECINCT 039,_PRECINCT 039,181,91,32,6,5,0,1,0,205,93,177,124,193,103
0,_McKinley,_PRECINCT 040,_PRECINCT 040,104,59,16,2,3,0,1,0,134,50,108,72,118,62
0,_McKinley,_PRECINCT 041,_PRECINCT 041,228,83,39,3,0,0,0,0,248,97,241,106,257,86
0,_McKinley,_PRECINCT 042,_PRECINCT 042,67,67,6,3,0,1,0,0,78,63,74,66,72,64
0,_McKinley,_PRECINCT 043,_PRECINCT 043,235,237,42,10,5,3,1,0,295,211,239,261,265,227
0,_McKinley,_PRECINCT 044,_PRECINCT 044,97,124,25,2,2,6,2,0,119,124,91,157,100,143
0,_McKinley,_PRECINCT 045,_PRECINCT 045,152,156,25,10,5,2,1,0,181,161,157,179,150,179
0,_McKinley,_PRECINCT 046,_PRECINCT 046,204,206,28,3,8,0,2,0,251,178,193,238,212,214
0,_McKinley,_PRECINCT 047,_PRECINCT 047,111,47,14,2,1,0,0,1,124,49,114,57,134,36
0,_McKinley,_PRECINCT 048,_PRECINCT 048,349,147,82,13,5,1,1,1,386,187,368,195,404,158
0,_McKinley,_PRECINCT 049,_PRECINCT 049,296,238,67,6,12,3,0,1,340,256,289,302,310,274
0,_McKinley,_PRECINCT 050,_PRECINCT 050,63,53,9,0,1,1,0,0,58,57,57,54,55,55
0,_McKinley,_PRECINCT 051,_PRECINCT 051,224,33,40,3,0,1,3,0,221,58,209,56,213,53
0,_McKinley,_PRECINCT 052,_PRECINCT 052,71,113,21,3,4,0,0,0,96,109,80,122,86,111
0,_McKinley,_PRECINCT 053,_PRECINCT 053,330,29,37,7,1,1,0,0,301,60,293,69,298,56
0,_McKinley,_PRECINCT 054,_PRECINCT 054,248,80,38,2,0,1,4,1,244,98,237,101,237,99
0,_McKinley,_PRECINCT 055,_PRECINCT 055,163,55,43,8,9,0,1,0,201,66,187,79,188,72
0,_McKinley,_PRECINCT 056,_PRECINCT 056,195,178,34,4,6,1,1,0,224,182,182,218,198,194
0,_McKinley,_PRECINCT 057,_PRECINCT 057,194,33,23,3,0,0,2,0,171,48,169,49,168,42
