IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_SC_20161108_GEN_PRE_REP_TRUMP,USA_SC_20161108_GEN_PRE_DEM_CLINTON,USA_SC_20161108_GEN_PRE_LIB_JOHNSON,USA_SC_20161108_GEN_PRE_GRE_STEIN,USA_SC_20161108_GEN_PRE_IND_MCMULLIN,USA_SC_20161108_GEN_PRE_CON_CASTLE,USA_SC_20161108_GEN_PRE_AME_SKEWES,USA_SC_20161108_GEN_USS_REP_SCOTT,USA_SC_20161108_GEN_USS_DEM_DIXON,USA_SC_20161108_GEN_USS_LIB_BLEDSOE,USA_SC_20161108_GEN_USS_AME_SCARBOROUGH,USA_SC_20161108_GEN_USS_OTH_WRITEIN
0,_045,_Belmont,_236,184,388,9,1,2,1,0,174,379,13,3,0
0,_045,_Berea,_237,464,447,17,6,14,4,2,505,393,18,4,1
0,_045,_Boiling Springs,_238,975,457,46,11,47,3,5,1115,374,22,8,4
0,_045,_Botany Woods,_239,715,392,39,12,33,2,1,816,321,27,3,4
0,_045,_Brookglenn,_240,520,291,24,9,25,7,0,561,262,32,2,2
0,_045,_Canebrake,_241,1301,621,65,12,25,8,5,1496,463,27,15,4
0,_045,_Carolina,_242,190,608,6,6,4,0,1,195,572,9,4,2
0,_045,_Chestnut Hills,_243,485,514,30,11,9,9,0,531,469,26,3,0
0,_045,_Circle Creek,_244,1239,540,60,8,35,3,1,1408,416,29,6,0
0,_045,_Clear Creek,_245,952,198,32,10,28,10,1,983,170,40,5,1
0,_045,_Conestee,_246,748,690,39,12,12,3,1,831,603,39,4,1
0,_045,_Darby Ridge,_247,1282,286,44,10,37,12,3,1342,253,40,10,1
0,_045,_Del Norte,_248,867,652,48,19,29,7,1,1008,539,36,8,0
0,_045,_Devenger,_249,915,343,49,7,60,7,1,1107,244,22,6,1
0,_045,_Donaldson,_250,145,430,8,3,3,2,0,158,398,11,3,1
0,_045,_Dove Tree,_251,797,405,67,13,23,8,2,937,332,28,3,1
0,_045,_Dunklin,_252,1277,212,30,2,15,8,1,1245,212,34,15,3
0,_045,_Eastside,_253,1035,459,47,11,23,6,0,1122,389,34,9,6
0,_045,_Ebenezer,_254,1241,258,32,9,12,6,5,1249,251,32,8,3
0,_045,_Edwards Forest,_255,1021,421,41,7,45,12,2,1133,335,36,11,0
0,_045,_Enoree,_256,1110,591,46,11,37,2,3,1190,507,36,13,1
0,_045,_Feaster,_257,420,311,24,3,13,7,0,461,275,28,5,0
0,_045,_Fork Shoals,_258,1110,214,24,8,13,3,2,1075,207,37,13,0
0,_045,_Fountain Inn 1,_259,1136,947,60,9,29,6,3,1241,853,33,12,1
0,_045,_Fountain Inn 2,_260,625,265,26,8,10,2,2,638,249,20,7,1
0,_045,_Furman,_262,1151,581,43,18,20,7,5,1292,457,35,4,4
0,_045,_Gowensville,_264,1105,222,25,10,6,6,2,1126,197,24,8,3
0,_045,_Grove,_266,355,572,8,11,9,2,4,390,530,15,13,0
0,_045,_Jennings Mill,_269,848,237,32,6,18,8,6,920,189,25,9,0
0,_045,_Lakeview,_270,759,643,41,17,32,11,4,801,608,38,13,5
0,_045,_Laurel Ridge,_271,1080,435,43,8,26,4,5,1131,385,28,11,1
0,_045,_Leawood,_272,783,556,56,6,18,7,3,890,443,45,8,3
0,_045,_Maple Creek,_274,843,377,22,10,19,7,0,830,373,32,8,0
0,_045,_Maridell,_275,987,265,22,12,21,8,2,996,276,22,8,0
0,_045,_Mauldin 1,_276,714,560,45,13,20,10,2,790,501,37,8,1
0,_045,_Mauldin 2,_277,1340,860,82,27,46,7,3,1573,669,55,11,4
0,_045,_Mauldin 3,_278,687,903,44,14,27,3,1,770,814,35,7,3
0,_045,_Mauldin 4,_279,1098,740,48,18,35,10,3,1196,667,39,12,4
0,_045,_Mauldin 5,_280,920,727,87,12,22,3,3,1046,644,40,8,3
0,_045,_Mauldin 6,_281,848,629,37,8,8,7,2,922,539,35,3,0
0,_045,_Mauldin 7,_282,767,467,59,9,43,4,5,913,392,31,6,1
0,_045,_Mission,_283,1087,485,48,4,49,6,0,1254,358,21,4,0
0,_045,_Monaview,_284,514,495,25,17,13,6,5,523,478,25,13,4
0,_045,_Mountain Creek,_285,1229,296,47,7,39,11,2,1349,224,35,3,1
0,_045,_Mountain View,_286,1355,201,29,7,12,13,1,1347,178,39,9,1
0,_045,_Neely Farms,_287,1538,805,83,13,42,10,3,1741,658,53,8,1
0,_045,_Northwood,_288,892,377,58,6,50,7,1,1023,313,43,7,0
0,_045,_Oakview,_289,1347,557,76,12,35,4,4,1533,439,39,6,3
0,_045,_Palmetto,_291,756,427,44,11,39,4,2,855,368,28,6,1
0,_045,_Paris Mountain,_292,657,268,39,4,25,9,2,776,205,18,4,1
0,_045,_Pebble Creek,_293,1054,384,30,4,36,13,2,1169,297,30,8,4
0,_045,_Pelham Falls,_294,556,249,38,6,14,7,0,674,164,18,2,0
0,_045,_Piedmont,_295,1069,521,47,6,12,8,6,1071,507,37,14,1
0,_045,_Pineview,_296,641,128,20,3,4,6,0,647,119,13,3,1
0,_045,_Poinsett,_297,1012,505,54,15,36,8,0,1118,435,52,6,3
0,_045,_Raintree,_298,1152,677,69,9,25,14,5,1262,586,52,6,4
0,_045,_Reedy Fork,_299,654,587,19,4,17,6,5,678,554,16,4,0
0,_045,_Riverwalk,_300,1290,523,69,18,33,0,0,1525,358,29,8,3
0,_045,_Rock Hill,_302,872,623,57,14,45,7,4,1049,495,44,9,3
0,_045,_Rocky Creek,_303,708,518,60,7,12,7,1,800,449,31,7,3
0,_045,_Rolling Green,_304,806,313,34,2,17,2,0,902,224,15,3,0
0,_045,_Royal Oaks,_305,94,785,7,3,7,4,1,134,723,7,4,0
0,_045,_Saluda,_306,667,345,25,7,11,7,1,704,310,32,3,0
0,_045,_Sandy Flat,_307,1868,365,60,11,28,15,3,1910,331,56,12,1
0,_045,_Sevier,_308,1255,457,52,17,51,9,5,1368,393,44,13,1
0,_045,_Silverleaf,_309,995,394,55,15,46,9,0,1178,293,31,3,1
0,_045,_Simpsonville 1,_310,1009,530,55,9,19,9,3,1063,489,38,6,3
0,_045,_Simpsonville 2,_311,657,405,39,15,13,6,2,679,379,39,13,0
0,_045,_Simpsonville 3,_312,1126,430,50,13,16,4,0,1181,368,39,7,4
0,_045,_Simpsonville 4,_313,728,491,40,9,10,4,2,747,454,44,13,1
0,_045,_Simpsonville 5,_314,644,597,49,7,25,0,1,722,531,32,7,1
0,_045,_Simpsonville 6,_315,1076,648,56,9,21,7,1,1158,588,34,6,0
0,_045,_Skyland,_316,1520,158,37,9,17,6,0,1483,179,32,15,1
0,_045,_Slater Marietta,_317,1599,278,45,12,19,7,7,1559,281,58,12,4
0,_045,_Southside,_318,590,658,30,7,9,3,1,757,511,9,7,1
0,_045,_Spring Forest,_319,662,530,50,6,40,7,3,789,452,25,9,0
0,_045,_Stone Valley,_321,882,501,58,21,38,7,4,953,471,38,8,1
0,_045,_Stonehaven,_322,798,397,47,4,31,3,0,945,294,25,1,1
0,_045,_Suber Mill,_323,1147,584,77,21,42,6,1,1266,510,48,11,4
0,_045,_Sugar Creek,_324,1230,447,52,9,27,7,1,1430,303,37,2,0
0,_045,_Sulphur Springs,_325,959,363,26,14,17,7,4,982,343,20,12,3
0,_045,_Sycamore,_326,1056,356,56,8,18,8,2,1153,292,25,9,0
0,_045,_Tanglewood,_327,640,716,25,8,7,3,3,664,666,20,10,1
0,_045,_Taylors,_328,768,609,71,10,11,10,3,830,557,44,7,3
0,_045,_Thornblade,_329,1210,659,36,17,37,4,3,1385,516,34,6,1
0,_045,_Tigerville,_330,1335,284,43,6,37,9,0,1378,237,57,9,0
0,_045,_Timberlake,_331,972,485,81,15,47,10,1,1128,411,45,2,4
0,_045,_Trade,_332,732,562,37,15,25,4,1,790,512,34,10,0
0,_045,_Tubbs Mountain,_334,1279,264,37,7,20,11,2,1302,238,41,3,1
0,_045,_Wade Hampton,_336,851,414,43,15,48,7,5,945,368,39,9,0
0,_045,_Walnut Springs,_337,2091,868,99,20,55,30,3,2284,733,74,11,0
0,_045,_Welcome,_339,472,689,29,9,10,8,2,500,624,28,12,3
0,_045,_Wellington,_340,730,270,34,3,19,4,1,816,203,28,2,1
0,_045,_Westcliffe,_341,676,405,22,6,12,2,4,725,349,21,8,1
0,_045,_Westside,_342,754,519,17,4,8,9,1,754,472,29,14,1
0,_045,_Woodmont,_343,755,771,22,12,11,7,3,802,705,34,10,3
0,_045,_Woodruff Lakes,_344,1195,517,40,17,32,9,4,1343,406,31,1,0
0,_045,_Mt. Pleasant,_345,171,744,8,8,3,3,2,191,700,10,5,1
0,_045,_Baker Creek,_346,684,217,19,6,6,2,0,666,207,25,3,0
0,_045,_Bridge Fork,_347,844,348,30,3,9,6,1,944,255,15,3,1
0,_045,_Castle Rock,_348,1394,317,43,7,26,8,1,1413,283,43,14,1
0,_045,_Fox Chase,_349,1074,248,47,4,20,3,5,1138,211,24,9,0
0,_045,_Frohawk,_350,874,227,39,11,14,1,2,927,200,25,2,0
0,_045,_Granite Creek,_351,1128,623,52,8,26,3,1,1242,509,35,13,0
0,_045,_Graze Branch,_352,785,314,31,2,11,2,0,867,244,19,0,0
0,_045,_Greenbriar,_353,741,458,41,7,11,6,2,828,379,30,7,3
0,_045,_Hillcrest,_354,1138,581,53,6,40,3,7,1280,460,33,6,1
0,_045,_Holly Tree,_355,641,276,28,7,17,2,2,740,191,18,3,0
0,_045,_Kilgore Farms,_356,1020,565,54,12,25,3,7,1194,441,13,4,3
0,_045,_Locust Hill,_357,917,177,17,4,20,3,1,947,147,19,1,0
0,_045,_Long Creek,_358,682,286,30,10,19,4,0,748,238,22,7,2
0,_045,_Moore Creek,_359,1105,875,73,11,15,11,1,1206,788,55,3,3
0,_045,_Oneal,_360,1553,314,39,4,22,8,6,1583,273,36,15,0
0,_045,_Ranch Creek,_361,772,968,48,11,26,7,1,885,872,29,8,1
0,_045,_Riverside,_362,900,583,57,22,29,6,1,1003,507,40,8,1
0,_045,_Sparrows Point,_363,999,513,45,11,48,4,2,1146,417,32,7,0
0,_045,_Standing Springs,_364,731,454,44,20,23,4,1,813,405,26,11,4
0,_045,_Travelers Rest 1,_365,1066,502,69,17,39,4,3,1178,450,40,6,0
0,_045,_Travelers Rest 2,_366,810,263,19,8,19,8,2,825,245,32,10,0
0,_045,_Tyger River,_367,515,333,22,9,9,2,0,563,283,10,4,2
0,_045,_Verdmont,_368,908,503,38,4,19,6,1,975,436,30,4,1
0,_045,_Ware Place,_369,1086,297,25,12,8,6,0,1084,282,27,11,0
0,_047,_Loblolly Pines,_001,59,359,4,7,5,1,1,74,347,4,5,0
0,_047,_Bee's Ferry,_002,27,518,4,1,1,1,0,40,489,2,0,0
0,_047,_Levi's Knoll,_003,380,303,26,4,13,0,0,424,260,16,1,0
0,_047,_Grandiflora Glen,_004,349,396,17,6,5,0,3,351,385,14,1,0
0,_047,_Ashley River Run,_005,68,245,5,0,2,0,1,69,235,3,0,0
0,_047,_Hope's Ferry,_006,187,337,7,3,1,3,1,193,319,6,1,0
0,_047,_Fairhope Ferry,_007,214,384,19,4,6,3,2,228,354,12,8,0
0,_047,_Pebble Stone Way,_008,335,245,16,6,7,2,1,366,213,8,1,0
0,_047,_Glendale,_009,724,219,20,8,17,5,0,786,176,16,1,0
0,_047,_Harris,_010,248,192,12,8,2,1,3,277,161,5,5,0
0,_047,_Laco,_011,607,303,14,6,6,1,4,603,299,9,13,2
0,_047,_Ninety Six,_012,320,249,15,4,5,1,0,341,206,14,2,0
0,_047,_Ninety Six Mill,_013,443,73,16,2,6,0,0,417,84,14,2,0
0,_047,_Ware Shoals,_014,217,191,9,2,1,2,3,206,168,8,14,0
0,_047,_Hodges,_015,697,229,16,3,7,3,0,716,205,14,4,2
0,_047,_Cokesbury,_016,344,372,9,1,6,4,0,342,348,10,1,0
0,_047,_Coronaca,_017,785,167,20,1,5,4,0,806,139,10,3,2
0,_047,_Greenwood High,_018,377,208,10,7,7,4,0,407,176,15,1,0
0,_047,_Georgetown,_019,301,285,17,4,7,3,2,369,229,10,4,1
0,_047,_Sandridge,_020,422,73,6,0,2,1,0,395,79,20,1,0
0,_047,_Callison,_021,507,157,11,0,1,4,4,491,156,8,5,1
0,_047,_Bradley,_022,112,61,7,0,0,1,0,110,60,6,0,0
0,_047,_Troy,_023,79,34,2,0,0,0,0,83,28,2,1,0
0,_047,_Epworth,_024,398,84,6,0,0,4,0,369,90,9,2,0
0,_047,_Verdery,_025,482,400,16,4,10,3,5,513,372,12,2,0
0,_047,_New Market,_026,364,258,5,2,6,0,3,354,249,8,4,0
0,_047,_Emerald,_027,73,317,10,0,1,1,1,84,295,5,5,0
0,_047,_Airport,_028,502,147,21,3,12,1,1,559,108,14,0,0
0,_047,_Emerald High,_029,252,85,10,2,7,0,0,272,74,2,1,0
0,_047,_Civic Center,_030,284,441,5,7,1,1,4,294,423,4,1,0
0,_047,_Riley,_031,99,57,1,1,0,0,0,96,55,2,1,0
0,_047,_Shoals Junction,_032,181,61,3,2,2,0,0,165,65,5,2,1
0,_047,_Greenwood Mill,_033,337,150,19,6,6,0,0,366,129,7,4,3
0,_047,_Stonewood,_034,844,243,25,6,2,3,3,859,209,27,4,0
0,_047,_Mimosa Crest,_035,293,175,19,1,2,0,1,327,147,6,1,1
0,_047,_Lower Lake,_036,656,138,16,1,4,0,0,674,108,10,7,1
0,_047,_Pinecrest,_037,365,229,10,9,10,4,0,395,211,8,5,0
0,_047,_Maxwellton Pike,_038,452,78,17,4,2,2,1,443,81,14,1,0
0,_047,_New Castle,_039,481,144,16,7,6,2,0,497,136,8,4,0
0,_047,_Rutherford Shoals,_040,363,206,6,4,0,0,0,366,197,3,0,0
0,_047,_Liberty,_041,239,292,6,4,2,1,1,231,282,7,0,1
0,_047,_Biltmore Pines,_042,495,249,15,8,8,1,0,541,208,9,5,2
0,_047,_Marshall Oaks,_043,67,265,7,1,1,0,1,79,230,7,4,0
0,_047,_Sparrows Grace,_044,786,138,19,3,6,6,0,814,114,12,2,0
0,_047,_Mountain Laurel,_045,234,306,10,4,5,1,1,226,295,16,6,0
0,_047,_Allie's Crossing,_046,395,168,11,1,4,0,0,390,159,2,4,1
0,_047,_Gideon's Way,_047,207,286,4,0,6,1,1,213,274,3,5,0
0,_047,_Parson's Mill,_048,310,194,21,3,6,6,1,347,170,14,2,0
0,_049,_Brunson,_001,253,202,5,2,3,1,0,223,203,16,6,3
0,_049,_Hampton Courthouse No.1,_002,304,317,5,4,3,1,0,263,318,14,12,0
0,_049,_Hampton Courthouse No.2,_003,440,436,12,0,3,1,0,438,370,17,7,0
0,_049,_Varnville,_004,438,799,12,3,3,3,2,430,713,10,9,0
0,_049,_Early Branch,_005,116,137,0,0,0,0,0,109,131,1,1,0
0,_049,_Garnett,_006,15,120,0,0,0,0,0,12,115,1,0,0
0,_049,_Estill,_007,261,1090,10,6,7,3,4,266,997,16,9,0
0,_049,_Bonnett,_009,412,190,1,0,3,1,2,346,200,14,8,0
0,_049,_Furman,_010,93,214,4,0,0,0,1,94,209,1,0,0
0,_049,_Scotia,_011,27,266,3,0,1,0,0,29,240,4,1,0
0,_049,_Yemassee,_013,256,513,6,3,3,1,3,243,487,11,6,0
0,_049,_Horse Gall,_014,72,3,3,0,0,0,0,67,7,1,0,0
0,_049,_Rivers Mill,_015,22,35,1,0,2,0,0,21,34,1,0,0
0,_049,_Hopewell,_016,175,43,3,1,0,0,0,154,48,4,1,0
0,_049,_Crocket-Miley,_017,207,149,3,0,1,0,0,186,147,10,4,0
0,_049,_Cummings,_018,253,325,1,0,3,2,0,251,290,9,1,0
0,_049,_Black Creek,_019,124,49,0,0,0,1,1,109,53,4,0,1
0,_049,_Gifford,_021,20,282,0,0,0,0,1,24,269,0,0,0
0,_051,_Adrian,_101,911,257,24,7,5,0,1,884,250,14,15,1
0,_051,_Allsbrook,_102,378,86,0,0,0,1,0,362,81,6,2,0
0,_051,_Atlantic Beach,_103,19,85,0,0,0,0,0,21,69,1,0,0
0,_051,_Aynor,_104,816,165,9,4,5,0,2,815,137,12,6,0
0,_051,_Bayboro-Gurley,_105,580,278,3,1,3,6,0,564,268,11,7,0
0,_051,_Brooksville #1,_106,1192,529,28,9,15,2,4,1184,468,36,9,0
0,_051,_Brownway,_107,846,150,10,1,2,0,2,804,153,13,8,0
0,_051,_Burgess #1,_108,983,395,27,11,4,4,2,1046,311,19,3,0
0,_051,_Burgess #2,_109,1563,598,35,7,13,1,4,1618,490,30,4,3
0,_051,_Carolina Forest #1,_110,1261,516,50,13,10,0,2,1306,445,31,7,1
0,_051,_Carolina Forest #2,_111,789,387,21,9,12,1,2,836,312,16,4,1
0,_051,_Cedar Grove,_112,473,77,2,2,3,0,2,462,75,2,3,0
0,_051,_Cherry Grove #1,_113,777,280,16,9,0,1,1,785,240,14,7,1
0,_051,_Cherry Grove #2,_114,925,372,26,5,9,2,1,1004,285,23,2,0
0,_051,_Coastal Carolina,_115,507,376,40,9,12,0,1,540,336,27,7,2
0,_051,_Coastal Lane #1,_116,70,508,8,2,3,3,1,92,480,7,0,0
0,_051,_Coastal Lane #2,_117,199,478,12,5,2,1,4,212,433,10,8,0
0,_051,_Cool Springs,_118,224,58,6,1,0,1,0,216,61,4,2,0
0,_051,_Cresent,_119,729,274,27,13,3,1,0,727,260,33,6,1
0,_051,_Daisy,_120,634,169,8,2,0,1,1,612,165,10,2,1
0,_051,_Deerfield,_121,1192,432,29,14,12,1,2,1226,368,30,7,1
0,_051,_Dogbluff,_122,559,79,11,4,0,1,1,536,67,12,4,1
0,_051,_Dogwood,_123,481,352,16,5,6,2,2,492,324,14,6,0
0,_051,_Dunes #1,_124,1298,478,30,3,8,2,1,1430,319,16,6,1
0,_051,_Dunes #2,_125,846,309,12,7,8,2,2,893,240,17,1,0
0,_051,_Dunes #3,_126,432,238,19,9,5,0,0,480,201,7,3,1
0,_051,_East Conway,_127,442,205,19,7,7,0,2,475,178,9,2,0
0,_051,_East Loris,_128,1076,556,19,7,4,1,4,1058,537,19,3,3
0,_051,_Ebenezer,_129,953,335,18,1,1,4,0,935,288,19,7,0
0,_051,_Emerald Forest #1,_130,850,455,38,16,10,0,2,838,437,31,16,0
0,_051,_Emerald Forest #2,_131,1348,661,56,15,19,1,5,1381,589,37,15,3
0,_051,_Emerald Forest #3,_132,1028,438,31,19,7,5,1,1040,389,36,4,4
0,_051,_Enterprise,_133,1531,598,43,18,14,1,6,1510,561,38,13,0
0,_051,_Forestbrook,_135,1334,600,41,18,21,2,2,1359,531,38,12,1
0,_051,_Four Mile,_136,789,314,19,3,7,4,1,791,294,11,7,0
0,_051,_Gallivants Ferry,_137,114,23,2,0,0,0,0,111,16,2,0,0
0,_051,_Garden City #1,_138,1042,330,15,1,8,4,1,1027,287,19,14,0
0,_051,_Garden City #2,_139,742,172,15,4,2,2,0,772,123,13,0,0
0,_051,_Garden City #3,_140,713,393,20,11,3,2,0,742,329,8,3,0
0,_051,_Garden City #4,_141,526,252,12,4,5,2,1,535,202,21,2,0
0,_051,_Glenns Bay,_142,919,357,46,9,15,4,1,945,337,32,1,0
0,_051,_Green Sea,_143,383,182,5,0,1,1,1,373,178,5,2,0
0,_051,_Hickory Grove,_145,782,157,16,7,5,2,3,741,173,20,8,0
0,_051,_Hickory Hill,_146,94,24,1,1,0,0,0,95,16,1,3,0
0,_051,_Homewood,_147,619,288,10,4,5,0,1,614,271,11,3,1
0,_051,_Horry,_148,647,88,6,3,3,2,1,630,91,2,9,1
0,_051,_Inland,_149,150,115,0,1,0,1,2,161,101,1,2,0
0,_051,_Jackson Bluff,_150,234,87,15,5,2,2,0,251,73,14,1,1
0,_051,_Jamestown,_151,999,663,27,7,9,5,8,1000,658,24,11,0
0,_051,_Jerigans Crossroads,_152,384,86,4,2,5,1,3,373,91,7,4,0
0,_051,_Jet Port #1,_153,645,335,10,5,6,0,4,628,306,14,12,2
0,_051,_Jet Port #2,_154,1544,799,54,16,12,4,1,1641,674,30,17,4
0,_051,_Jordanville,_155,365,21,0,4,2,1,0,341,35,2,1,1
0,_051,_Joyner Swamp,_156,261,44,2,0,0,0,0,249,39,4,1,0
0,_051,_Juniper Bay,_157,890,196,10,10,5,4,5,848,224,13,7,0
0,_051,_Lake Park #1,_158,1810,857,64,27,13,1,6,1770,814,62,12,5
0,_051,_Leon,_159,478,507,10,0,7,3,3,458,486,14,9,0
0,_051,_Little River #1,_160,756,252,18,11,7,3,1,761,218,17,8,4
0,_051,_Little River #2,_161,1202,476,35,9,12,2,1,1193,441,27,2,0
0,_051,_Little River #3,_162,1014,358,21,8,7,0,1,1028,308,14,8,0
0,_051,_Live Oak,_163,301,156,8,3,2,0,1,283,156,9,7,0
0,_051,_Maple,_164,665,243,8,2,2,1,2,694,191,10,3,1
0,_051,_Marlowe #1,_165,1165,452,30,4,20,2,4,1202,404,22,8,3
0,_051,_Methodist-Mill Swamp,_166,504,23,4,1,1,2,2,490,34,6,4,0
0,_051,_Mt. Olive,_168,428,161,3,1,2,2,1,415,155,7,2,1
0,_051,_Mt. Vernon,_169,356,57,3,5,0,0,1,345,65,2,1,0
0,_051,_Myrtle Trace,_170,595,283,28,10,5,1,1,649,222,13,2,0
0,_051,_Myrtlewood #1,_171,488,272,16,11,5,1,1,506,237,18,4,0
0,_051,_Myrtlewood #2,_172,753,364,26,2,5,1,0,813,274,24,6,1
0,_051,_Myrtlewood #3,_173,843,328,27,4,6,6,1,897,264,22,2,0
0,_051,_Nixons Xroads #1,_174,787,303,15,8,2,0,2,779,277,18,10,1
0,_051,_Nixons Xroads #2,_175,998,666,22,8,14,2,1,1021,597,23,3,0
0,_051,_North Conway #1,_176,438,387,8,7,12,0,1,456,348,13,4,1
0,_051,_North Conway #2,_177,488,211,19,9,6,0,2,523,181,10,4,0
0,_051,_Ocean Drive #1,_179,951,351,20,9,6,5,0,984,282,30,6,2
0,_051,_Ocean Drive #2,_180,1536,454,25,6,6,1,4,1568,339,36,7,1
0,_051,_Ocean Forest #1,_181,678,284,16,8,5,1,0,690,244,17,4,4
0,_051,_Ocean Forest #2,_182,702,330,29,7,12,1,0,767,234,19,8,1
0,_051,_Ocean Forest #3,_183,356,283,24,7,8,3,1,362,267,24,1,1
0,_051,_Palmetto Bays,_184,1431,557,33,14,14,2,2,1467,494,33,10,0
0,_051,_Pawleys Swamp,_185,332,63,8,3,3,2,1,330,57,7,5,0
0,_051,_Pleasant View,_186,141,31,0,0,0,0,1,140,31,3,0,0
0,_051,_Poplar Hill,_187,489,54,6,1,0,1,0,476,63,6,2,0
0,_051,_Port Harrelson,_188,34,499,4,0,3,0,1,45,469,6,1,0
0,_051,_Racepath #1,_189,310,347,12,2,3,0,1,320,326,9,3,0
0,_051,_Racepath #2,_190,53,723,0,5,3,3,1,72,695,3,0,2
0,_051,_Red Bluff,_191,358,286,8,2,2,0,1,347,274,10,3,0
0,_051,_Red Hill #1,_192,492,174,25,9,8,1,0,486,187,17,6,1
0,_051,_Red Hill #2,_193,936,494,22,11,9,0,6,990,412,17,3,1
0,_051,_Salem,_194,993,265,28,16,12,5,0,995,266,21,4,4
0,_051,_Sea Oats #1,_195,552,334,11,9,3,2,1,528,315,16,13,3
0,_051,_Sea Oats #2,_196,437,499,13,11,8,2,1,440,473,12,8,1
0,_051,_Sea Winds,_197,1419,634,34,6,13,4,6,1411,567,49,19,0
0,_051,_Shell,_198,642,103,16,1,8,2,2,639,108,12,6,0
0,_051,_Socastee #1,_199,1127,461,43,14,15,4,0,1140,418,34,6,0
0,_051,_Socastee #2,_200,798,211,11,13,0,0,2,764,203,10,8,0
0,_051,_Socastee #3,_201,1632,597,45,21,12,5,8,1673,504,38,15,1
0,_051,_Socastee #4,_202,1508,678,46,20,7,2,4,1505,639,40,12,1
0,_051,_Spring Branch,_203,219,42,1,4,2,0,0,216,40,0,2,0
0,_051,_Surfside #1,_204,999,412,35,18,5,4,4,1021,355,29,11,3
0,_051,_Surfside #2,_205,543,206,8,2,1,1,0,565,149,9,2,0
0,_051,_Surfside #3,_206,1167,393,37,9,4,0,0,1160,335,24,10,0
0,_051,_Surfside #4,_207,1076,426,31,12,13,1,4,1160,345,14,7,1
0,_051,_Sweet Home,_208,326,328,8,2,2,1,1,320,301,14,5,0
0,_051,_Taylorsville,_209,207,19,1,2,0,1,0,200,17,2,2,0
0,_051,_Tilly Swamp,_210,685,199,15,4,3,2,1,694,175,16,3,0
0,_051,_Toddville,_211,595,246,12,9,5,3,1,596,220,23,4,0
0,_051,_Wampee,_212,416,709,12,0,5,8,5,414,674,18,11,1
0,_051,_West Conway,_213,202,179,5,3,5,0,0,212,166,4,2,0
0,_051,_West Loris,_214,153,380,7,3,0,1,0,165,366,6,2,0
0,_051,_White Oak,_215,378,47,9,1,1,0,2,364,45,8,5,0
0,_051,_Wild Wing,_216,1209,482,31,10,7,0,5,1218,436,40,10,0
0,_051,_Windy Hill #1,_217,571,231,12,8,5,1,0,572,217,18,8,0
0,_051,_Windy Hill #2,_218,1137,357,17,1,5,0,1,1164,279,20,6,0
0,_051,_Burgess #3,_219,1455,553,25,7,22,6,2,1504,436,21,4,3
0,_051,_Marlowe #2,_220,1373,581,27,9,12,0,2,1431,467,32,11,3
0,_051,_Burgess #4,_221,875,317,31,3,5,0,1,900,280,10,4,1
0,_051,_Marlowe #3,_222,709,312,16,7,7,0,1,728,255,22,9,0
0,_051,_Brooksville #2,_223,412,223,10,2,3,0,1,416,217,7,3,1
0,_051,_Carolina Bays,_224,844,329,21,7,9,0,0,905,250,17,4,1
0,_051,_Nixons Xroads #3,_225,740,339,12,4,5,2,2,725,329,7,8,1
0,_051,_River Oaks,_226,933,332,26,9,5,5,0,958,279,20,3,1
0,_053,_Coosawhatchie,_101,95,266,2,1,2,0,4,104,218,2,2,0
0,_053,_Gillisonville,_102,207,252,5,1,2,1,1,191,236,6,3,1
0,_053,_Grahamville 1,_103,436,287,14,0,7,1,1,423,264,15,7,0
0,_053,_Grahamville 2,_104,382,853,8,2,5,3,1,366,694,30,8,5
0,_053,_Grays,_105,407,160,7,0,5,1,0,357,178,7,3,1
0,_053,_Hardeeville 1,_106,425,480,18,6,3,1,1,428,435,8,5,0
0,_053,_Hardeeville 2,_107,183,429,1,1,1,0,0,178,394,6,3,0
0,_053,_Levy,_108,430,826,20,5,4,1,0,448,718,19,9,2
0,_053,_Oakatie,_109,377,393,22,2,5,6,1,384,353,22,6,0
0,_053,_Pineland,_110,45,426,1,1,12,0,1,62,364,5,2,0
0,_053,_Ridgeland 1,_111,432,195,5,4,3,5,4,400,191,11,8,0
0,_053,_Ridgeland 2,_112,311,346,8,6,4,4,1,300,305,10,5,0
0,_053,_Tillman,_113,173,279,6,1,2,1,0,166,244,7,0,1
0,_053,_Ridgeland 3,_114,314,175,4,0,6,0,1,283,165,9,9,0
0,_053,_Sun City,_115,970,589,18,5,7,1,1,1062,442,10,1,0
0,_055,_Airport,_101,426,187,11,4,6,0,2,433,172,13,6,0
0,_055,_Antioch,_102,417,179,6,3,3,1,0,400,183,11,5,1
0,_055,_Bethune,_103,528,406,13,4,7,3,4,515,377,18,11,0
0,_055,_Buffalo,_105,571,149,4,4,1,1,0,527,166,9,5,1
0,_055,_Camden No. 1,_107,363,492,19,6,3,0,3,382,475,12,2,0
0,_055,_Camden No. 2 & 3,_108,104,83,5,4,5,0,0,107,80,8,0,0
0,_055,_Hobkirk's Hill,_109,526,414,41,5,10,4,1,665,291,11,2,2
0,_055,_Camden No. 5,_111,317,187,10,6,5,1,2,378,134,11,1,0
0,_055,_Camden No. 5-A,_112,115,245,4,0,2,1,0,123,229,2,2,0
0,_055,_Camden No. 6,_113,147,107,12,0,2,0,1,158,84,6,2,3
