IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_IA_20201103_GEN_PRE_REP_TRUMP,USA_IA_20201103_GEN_PRE_DEM_BIDEN,USA_IA_20201103_GEN_PRE_LIB_JORGENSEN,USA_IA_20201103_GEN_PRE_GRE_HAWKINS,USA_IA_20201103_GEN_PRE_CON_BLANKENSHIP,USA_IA_20201103_GEN_PRE_ALL_FUENTE,USA_IA_20201103_GEN_PRE_GEN_KING,USA_IA_20201103_GEN_PRE_IND_WEST,USA_IA_20201103_GEN_PRE_IND_PIERCE,USA_IA_20201103_GEN_PRE_OTH_WRITEIN,USA_IA_20201103_GEN_USS_REP_ERNST,USA_IA_20201103_GEN_USS_DEM_GREENFIELD,USA_IA_20201103_GEN_USS_LIB_STEWART,USA_IA_20201103_GEN_USS_IND_HERZOG,USA_IA_20201103_GEN_USS_OTH_WRITEIN
0,_Washington,_Washington Ward 1,_WASHWARD1,469,371,18,3,1,2,0,2,0,1,441,375,29,7,0
0,_Washington,_Washington Ward 2,_WASHWARD2,666,456,16,3,1,0,0,3,1,4,660,440,26,12,1
0,_Washington,_Washington Ward 3,_WASHWARD3,598,531,7,1,2,0,0,2,0,0,594,499,28,11,0
0,_Washington,_Washington Ward 4,_WASHWARD4,716,519,19,2,0,0,0,5,0,1,712,502,26,10,1
0,_Washington,_Wellman,_WELLMAN,1046,567,19,4,0,1,0,5,0,1,1005,573,33,11,2
0,_Washington,_West Chester,_WESTCHESTER,534,187,3,1,0,0,0,1,0,2,522,184,9,4,0
0,_Wayne,_A-01 Allerton-Clio-Lineville,_A01,570,143,5,0,0,0,0,2,0,0,531,157,13,9,1
0,_Wayne,_C-02 Corydon,_C02,736,256,8,1,3,2,1,2,1,2,690,270,17,11,0
0,_Wayne,_H-03 Humeston-Millerton,_H03,493,176,4,1,1,0,0,2,0,3,472,191,12,2,2
0,_Wayne,_S-04 Seymour-Promise City,_S04,539,152,3,1,1,0,0,0,0,1,493,166,11,6,1
0,_Webster,_Badger-NW Cooper,_BADGER,503,253,4,1,1,1,0,2,0,2,471,266,14,6,3
0,_Webster,_Clay-Roland,_CLAYROLAND,381,87,1,0,0,0,0,0,0,2,358,98,8,1,0
0,_Webster,_Colfax-Duncombe,_COLFAX-DUN,210,101,4,1,0,0,0,0,0,3,188,110,12,7,0
0,_Webster,_Cooper,_COOPER,91,59,1,1,0,0,0,0,0,0,93,56,3,0,0
0,_Webster,_Dayton-Burnside,_DAYTON-BURN,542,243,7,0,0,0,0,5,1,0,514,253,19,4,0
0,_Webster,_Deer Creek-Jackson,_DEERCREEK,346,104,0,0,0,0,0,2,0,2,345,103,8,2,0
0,_Webster,_Douglas,_DOUGLAS,453,204,7,0,0,0,0,1,0,2,427,218,7,7,0
0,_Webster,_Elkhorn,_ELKHORN,368,123,2,0,0,0,0,0,0,0,357,124,6,2,0
0,_Webster,_Fort Dodge 01,_FORTDODGE1,817,524,11,0,1,1,0,3,0,5,801,512,29,10,1
0,_Webster,_Fort Dodge 02,_FORTDODGE2,531,482,11,3,1,1,0,4,1,1,491,487,36,6,3
0,_Webster,_Fort Dodge 03,_FORTDODGE3,425,321,11,1,0,0,0,4,0,3,405,330,14,6,1
0,_Webster,_Fort Dodge 04,_FORTDODGE4,512,380,4,3,0,0,1,6,1,2,451,410,26,17,2
0,_Webster,_Fort Dodge 05,_FORTDODGE5,309,277,2,0,0,0,0,1,0,1,306,255,7,7,2
0,_Webster,_Fort Dodge 06,_FORTDODGE6,158,151,1,0,0,1,1,5,0,1,141,154,13,4,2
0,_Webster,_Fort Dodge 07,_FORTDODGE7,334,410,9,2,0,1,1,2,0,2,279,427,26,13,0
0,_Webster,_Fort Dodge 08,_FORTDODGE8,371,347,3,2,0,1,0,8,0,0,331,365,22,7,0
0,_Webster,_Fort Dodge 09,_FORTDODGE9,421,353,4,1,1,0,0,0,0,1,358,363,23,15,2
0,_Webster,_Fort Dodge 10,_FORTDODGE10,545,441,6,3,1,2,0,2,1,0,512,453,18,5,1
0,_Webster,_Fort Dodge 11,_FORTDODGE11,934,511,11,1,1,0,0,2,1,1,881,536,20,9,0
0,_Webster,_Fort Dodge 12,_FORTDODGE12,503,397,8,4,0,0,0,3,0,0,455,421,21,10,0
0,_Webster,_Fulton,_FULTON,176,58,5,1,0,0,1,0,0,0,173,61,5,1,0
0,_Webster,_Gowrie,_GOWRIE,476,181,2,0,0,0,0,1,0,0,442,196,11,7,0
0,_Webster,_Johnson,_JOHNSON,162,77,1,0,0,0,0,0,0,0,143,81,9,3,0
0,_Webster,_Lost Grove,_LOSTGROVE,202,52,3,0,0,1,0,1,0,1,192,61,3,3,0
0,_Webster,_Newark,_NEWARK,118,50,2,1,0,0,1,0,0,2,111,53,5,1,1
0,_Webster,_Otho-Pleasant Valley,_OTHO-PV,585,239,6,0,1,1,0,2,0,1,539,250,23,14,0
0,_Webster,_Sumner-Webster-Yell-Hardin,_SWYH,317,142,1,1,2,0,0,2,0,0,289,154,12,6,1
0,_Webster,_Washington,_WASHINGTON,148,46,1,0,0,0,0,0,0,0,142,48,3,0,0
0,_Winnebago,_Buffalo Grant Lincoln,_WINN3-1,609,269,11,1,1,0,1,1,0,1,565,301,14,4,0
0,_Winnebago,_Center,_WINN2-2,836,499,12,5,1,2,0,3,1,4,741,555,30,23,0
0,_Winnebago,_Eden Logan Norway,_WINN2-1,253,118,0,0,0,0,0,2,0,0,224,132,7,4,0
0,_Winnebago,_Forest City Ward 1,_WINN1-2,331,241,6,1,0,0,0,0,0,2,306,255,16,6,0
0,_Winnebago,_Forest City Ward 2,_WINN1-3,237,220,6,1,1,0,0,3,0,0,212,225,16,5,0
0,_Winnebago,_Forest City Ward 3,_WINN3-3,333,228,14,0,1,0,0,2,0,5,288,256,21,11,2
0,_Winnebago,_Forest City Ward 4,_WINN1-4,231,187,3,0,1,0,0,0,0,6,217,193,16,4,0
0,_Winnebago,_King Linden,_WINN3-2,331,124,4,0,1,1,1,0,0,0,284,159,13,4,1
0,_Winnebago,_Mt. Valley,_WINN2-3,235,103,3,0,0,0,0,2,0,0,218,114,4,4,1
0,_Winnebago,_Newton Forest,_WINN1-1,311,146,13,0,0,0,0,2,2,1,281,171,16,7,0
0,_Winneshiek,_PCT 01 - HE/HI/PL,_WINNESHIEK1,417,302,4,0,0,0,0,2,0,3,383,317,10,7,1
0,_Winneshiek,_PCT 02 - FR/GL/DEW3/DETSUP1,_WINNESHIEK2,878,1066,21,5,1,0,0,5,2,8,900,1041,25,15,1
0,_Winneshiek,_PCT 03 - DEW1/DETSUP2,_WINNESHIEK3,769,930,10,1,0,1,1,2,0,4,781,876,32,8,0
0,_Winneshiek,_PCT 04 - DEW2,_WINNESHIEK4,336,712,11,6,0,1,1,0,0,2,333,701,13,14,0
0,_Winneshiek,_PCT 05 - CN/DEW4/DETSUP3,_WINNESHIEK5,482,614,9,4,0,1,1,1,0,3,481,593,16,13,0
0,_Winneshiek,_PCT 06 - DEW5,_WINNESHIEK6,203,465,7,1,2,0,0,1,0,1,205,451,8,5,1
0,_Winneshiek,_PCT 07 - CA/SP,_WINNESHIEK7,837,471,10,2,4,2,0,2,2,2,787,484,33,20,0
0,_Winneshiek,_PCT 08 - MI/BLM,_WINNESHIEK8,698,290,11,1,3,0,0,0,1,0,661,302,23,13,1
0,_Winneshiek,_PCT 09 - BLF/BO/FR/LI/MA/OR,_WINNESHIEK9,995,448,19,1,2,1,2,2,1,3,900,501,39,13,0
0,_Winneshiek,_PCT 10 - JA/SU/WA,_WINNESHIEK10,577,270,8,0,3,0,0,4,0,2,563,270,17,10,0
0,_Winneshiek,_PCT 11 - DETSUP5,_WINNESHIEK11,43,49,2,0,0,0,0,0,0,0,45,45,2,0,0
0,_Woodbury,_29 Sergeant Bluff East/Woodbury,_WOODBURY29,1312,548,12,1,2,1,0,4,0,9,1261,549,33,23,0
0,_Woodbury,_30 Sergeant Bluff West,_WOODBURY30,1060,530,5,3,2,0,0,3,0,2,1017,532,19,14,2
0,_Woodbury,_31 Salix/Liberty/Lakeport,_WOODBURY31,489,179,2,1,2,1,0,0,1,3,458,184,13,12,0
0,_Woodbury,_32 Bronson/Floyd/Grange,_WOODBURY32,485,152,7,2,0,0,0,0,1,1,465,161,12,11,0
0,_Woodbury,_33 Pierson/Rutland,_WOODBURY33,222,82,1,0,1,0,0,2,0,0,205,87,11,1,0
0,_Woodbury,_34 Correctionville/Kedron/Union,_WOODBURY34,422,145,4,0,0,0,0,1,0,3,390,151,12,10,1
0,_Woodbury,_35 Moville/Arlington/Wolf Creek,_WOODBURY35,1116,376,15,1,3,1,1,2,0,8,1046,396,34,25,2
0,_Woodbury,_36 Lawton/Banner,_WOODBURY36,618,169,2,0,2,0,0,0,0,5,592,175,13,5,4
0,_Woodbury,_37 Climbing Hill/Grant/West Fork,_WOODBURY37,217,71,3,0,0,0,0,1,0,1,206,75,7,3,0
0,_Woodbury,_38 Sloan,_WOODBURY38,479,184,7,1,2,1,0,2,0,2,446,197,12,12,2
0,_Woodbury,_39 Hornick/Willow,_WOODBURY39,219,33,7,1,0,0,0,0,0,0,211,38,7,5,0
0,_Woodbury,_40 Anthon/Miller,_WOODBURY40,272,86,1,0,1,0,0,0,0,0,252,94,4,6,0
0,_Woodbury,_41 Danbury/Liston/Morgan,_WOODBURY41,297,76,0,0,1,0,0,0,0,0,280,82,6,3,0
0,_Woodbury,_42 Smithland/Little Sioux,_WOODBURY42,195,50,0,1,0,0,0,0,0,0,182,49,3,6,0
0,_Woodbury,_43 Oto/Oto Township,_WOODBURY43,105,34,0,0,0,0,0,0,0,0,91,39,6,1,0
0,_Woodbury,_44 Cushing/Rock,_WOODBURY44,185,48,2,0,1,0,0,0,0,0,176,55,2,2,0
0,_Woodbury,_Sioux City 01,_WOODBURY1,709,642,11,1,2,1,0,1,1,3,712,609,24,15,0
0,_Woodbury,_Sioux City 02,_WOODBURY2,387,585,12,1,3,2,0,2,0,2,333,580,26,20,3
0,_Woodbury,_Sioux City 03,_WOODBURY3,827,684,13,0,2,1,0,1,0,7,771,679,35,18,4
0,_Woodbury,_Sioux City 04,_WOODBURY4,334,384,5,3,0,0,0,0,0,0,284,397,14,10,1
0,_Woodbury,_Sioux City 05,_WOODBURY5,634,577,8,3,1,2,1,1,0,2,550,613,34,22,2
0,_Woodbury,_Sioux City 06,_WOODBURY6,501,675,7,0,1,0,0,5,0,11,476,662,12,18,2
0,_Woodbury,_Sioux City 07,_WOODBURY7,543,559,17,1,3,0,0,4,0,1,488,556,34,19,1
0,_Woodbury,_Sioux City 08,_WOODBURY8,199,387,3,3,1,0,0,2,0,1,181,351,23,14,0
0,_Woodbury,_Sioux City 09,_WOODBURY9,145,242,3,0,0,1,0,1,0,0,109,242,11,11,0
0,_Woodbury,_Sioux City 10,_WOODBURY10,838,665,16,2,2,3,0,4,1,5,847,630,29,11,1
0,_Woodbury,_Sioux City 11,_WOODBURY11,143,305,4,1,2,1,0,3,0,2,126,297,14,5,0
0,_Woodbury,_Sioux City 12,_WOODBURY12,717,739,17,5,0,3,0,2,1,10,649,737,46,23,1
0,_Woodbury,_Sioux City 13,_WOODBURY13,434,319,6,4,1,1,0,1,0,0,376,341,20,13,0
0,_Woodbury,_Sioux City 14,_WOODBURY14,265,413,14,4,2,1,0,1,1,1,247,389,25,14,0
0,_Woodbury,_Sioux City 15,_WOODBURY15,960,541,19,2,2,1,1,0,0,5,868,580,31,32,2
0,_Woodbury,_Sioux City 16,_WOODBURY16,558,617,8,5,0,2,0,2,1,9,516,617,28,14,1
0,_Woodbury,_Sioux City 17,_WOODBURY17,760,687,15,4,3,1,0,4,0,4,709,682,34,20,1
0,_Woodbury,_Sioux City 18,_WOODBURY18,787,592,19,3,0,1,3,1,4,6,701,629,34,25,4
0,_Woodbury,_Sioux City 19,_WOODBURY19,865,723,15,4,1,2,0,2,1,3,848,684,20,17,2
0,_Woodbury,_Sioux City 20,_WOODBURY20,213,387,5,3,3,1,0,3,1,6,173,384,22,14,2
0,_Woodbury,_Sioux City 21,_WOODBURY21,621,491,12,7,1,1,0,3,1,9,591,490,30,9,8
0,_Woodbury,_Sioux City 23,_WOODBURY23,652,598,21,9,0,0,1,2,1,15,592,609,37,27,7
0,_Woodbury,_Woodbury 22,_WOODBURY22,782,662,21,7,3,0,0,4,0,13,727,659,46,24,8
0,_Woodbury,_Woodbury 24,_WOODBURY24,838,560,18,4,2,1,1,1,0,2,794,551,31,23,1
0,_Woodbury,_Woodbury 25,_WOODBURY25,670,569,23,4,0,0,1,0,0,9,651,565,35,13,1
0,_Woodbury,_Woodbury 26,_WOODBURY26,881,576,13,0,0,0,1,6,1,5,836,571,36,12,2
0,_Woodbury,_Woodbury 27,_WOODBURY27,788,632,19,4,2,1,1,3,1,12,747,633,33,14,6
0,_Woodbury,_Woodbury 28,_WOODBURY28,1992,1130,23,1,1,2,0,10,1,13,1995,1073,36,33,1
0,_Worth,_Barton/Deer Creek/Union/Grafton,_WORTH1-1,352,170,5,0,2,1,0,0,0,2,319,189,14,6,0
0,_Worth,_Bristol/Silver Lake/Joice,_WORTH2-1,274,149,6,1,1,0,0,1,0,0,258,161,7,7,0
0,_Worth,_Brookfield/Kensett,_WORTH2-2,275,142,0,0,0,1,0,1,1,0,238,167,9,4,0
0,_Worth,_Danville/Hanlontown,_WORTH2-3,173,91,4,0,0,1,1,5,0,0,152,108,5,5,1
0,_Worth,_Deer Creek/Grove/Hartland/Northwood,_WORTH3-1,951,525,10,1,3,2,0,5,1,1,842,594,29,10,1
0,_Worth,_Fertile,_WORTH2-4,274,127,3,0,1,0,0,1,0,0,238,149,8,5,1
0,_Worth,_Lincoln/Manly,_WORTH1-2,439,392,10,5,1,3,0,1,2,1,378,435,26,9,2
0,_Wright,_Belmond,_BELMOND,1050,607,17,2,0,2,1,5,0,2,1001,605,36,12,0
0,_Wright,_Big 6,_BIG6,494,175,8,0,0,0,0,0,2,1,476,182,13,9,1
0,_Wright,_Clarion,_CLARION,778,399,22,2,1,1,1,7,1,4,725,425,38,19,0
0,_Wright,_Dows,_DOWS,250,130,3,0,0,0,0,2,0,0,241,132,7,2,1
0,_Wright,_Eagle Grove #1,_EGWARD1,178,118,3,1,0,0,0,2,1,0,145,134,16,4,0
0,_Wright,_Eagle Grove #2,_EGWARD2,205,116,6,0,0,0,0,0,0,0,184,124,11,3,0
0,_Wright,_Eagle Grove #3,_EGWARD3,294,123,2,0,0,0,0,2,0,0,284,122,8,6,0
0,_Wright,_Eagle Grove #4,_EGWARD4,215,127,4,0,1,1,0,0,0,2,201,128,8,11,0
0,_Wright,_Goldfield,_GOLDFIELD,350,102,1,0,0,0,1,1,1,0,322,107,12,5,0
0,_Wright,_Rural Eagle Grove,_RURALEG,322,99,4,1,0,1,0,0,0,3,310,104,9,5,0
