IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_MN_20201103_GEN_PRE_DEM_BIDEN,USA_MN_20201103_GEN_PRE_REP_TRUMP,USA_MN_20201103_GEN_PRE_LIB_JORGENSEN,USA_MN_20201103_GEN_PRE_GRE_HAWKINS,USA_MN_20201103_GEN_PRE_ALL_FUENTE,USA_MN_20201103_GEN_PRE_SOL_LARIVA,USA_MN_20201103_GEN_PRE_SOW_KENNEDY,USA_MN_20201103_GEN_PRE_IND_WEST,USA_MN_20201103_GEN_PRE_IND_PIERCE,USA_MN_20201103_GEN_PRE_OTH_WRITEIN,USA_MN_20201103_GEN_USS_DEM_SMITH,USA_MN_20201103_GEN_USS_REP_LEWIS,USA_MN_20201103_GEN_USS_MAR_OCONNOR,USA_MN_20201103_GEN_USS_GRA_STEINBERG,USA_MN_20201103_GEN_USS_OTH_WRITEIN
0,_Beltrami,_Funkley,_270070085,2,4,0,0,0,0,0,0,0,0,2,4,0,0,0
0,_Beltrami,_Grant Valley Twp,_270070090,515,734,16,1,0,1,1,3,1,3,471,700,63,24,0
0,_Beltrami,_Hagali Twp,_270070095,49,165,6,0,1,0,1,0,0,0,51,157,6,5,0
0,_Beltrami,_Hamre Twp,_270070100,5,8,0,0,0,0,0,0,0,0,5,8,0,0,0
0,_Beltrami,_Hines Twp,_270070105,105,306,4,0,1,0,0,2,2,0,99,295,20,2,0
0,_Beltrami,_Hornet Twp,_270070110,22,96,1,1,0,0,0,0,1,0,26,79,6,7,1
0,_Beltrami,_Jones Twp,_270070115,26,113,2,2,0,0,0,0,0,0,28,106,7,0,0
0,_Beltrami,_Kelliher,_270070120,40,79,1,0,0,0,0,0,0,0,38,79,1,1,0
0,_Beltrami,_Kelliher Twp,_270070125,27,57,0,0,0,0,0,0,0,0,24,53,1,3,0
0,_Beltrami,_Lammers Twp,_270070130,83,247,4,0,2,1,0,0,0,0,87,225,15,7,0
0,_Beltrami,_Langor Twp,_270070135,19,95,0,1,1,0,0,0,0,0,20,86,7,2,0
0,_Beltrami,_Lee Twp,_270070140,4,19,0,0,0,0,0,0,0,0,5,18,0,0,0
0,_Beltrami,_Liberty Twp,_270070145,165,283,6,0,2,1,0,3,0,0,160,266,22,9,0
0,_Beltrami,_Little Rock Prec,_270070202,385,21,2,1,0,0,0,4,0,0,302,12,74,18,1
0,_Beltrami,_Maple Ridge Twp,_270070150,27,37,0,0,0,0,0,0,2,1,27,35,4,0,0
0,_Beltrami,_Minnie Twp,_270070155,6,11,0,0,0,0,0,0,0,0,6,10,0,0,0
0,_Beltrami,_Moose Lake Twp,_270070160,60,93,1,1,0,0,0,2,0,0,57,92,4,2,0
0,_Beltrami,_Nebish Twp,_270070165,60,103,0,0,0,0,0,0,0,2,56,96,8,1,0
0,_Beltrami,_Northern Twp P-1,_270070170,832,1305,21,1,4,0,0,3,0,5,759,1257,88,43,0
0,_Beltrami,_Northern Twp P-2,_270070172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Beltrami,_O'Brien Twp,_270070175,0,26,0,0,0,0,0,0,0,0,0,27,0,0,0
0,_Beltrami,_Ponemah Prec,_270070180,398,10,0,1,0,1,0,4,0,0,288,9,94,20,4
0,_Beltrami,_Port Hope Twp,_270070185,149,308,2,2,0,0,0,1,2,1,146,290,17,10,0
0,_Beltrami,_Quiring Twp,_270070190,8,27,1,0,0,0,0,0,0,0,12,22,1,0,0
0,_Beltrami,_Red Lake Agency Prec,_270070195,815,29,4,0,1,2,0,17,0,1,598,25,178,54,4
0,_Beltrami,_Redby Prec,_270070200,569,26,1,3,0,1,0,5,0,1,399,18,146,32,4
0,_Beltrami,_Roosevelt Twp,_270070205,68,81,1,0,0,0,0,0,0,0,63,76,9,1,0
0,_Beltrami,_Shooks Twp,_270070210,5,98,1,0,0,0,0,0,0,0,7,94,0,0,0
0,_Beltrami,_Shotley Twp,_270070215,6,21,1,0,0,0,0,0,0,0,6,18,2,1,0
0,_Beltrami,_Solway,_270070220,13,28,1,0,0,0,0,0,0,0,10,31,0,0,0
0,_Beltrami,_Spruce Grove Twp,_270070225,16,27,0,0,0,0,0,0,0,0,18,25,0,0,0
0,_Beltrami,_Steenerson Twp,_270070230,4,13,0,0,0,0,0,0,0,0,4,13,0,0,0
0,_Beltrami,_Sugar Bush Twp,_270070235,49,64,0,0,1,0,0,0,0,0,47,59,4,3,0
0,_Beltrami,_Summit Twp,_270070240,24,149,1,0,0,0,0,0,0,0,25,143,2,2,0
0,_Beltrami,_Taylor Twp,_270070245,20,56,0,0,0,0,0,0,0,0,20,53,1,0,0
0,_Beltrami,_Ten Lake Twp,_270070250,342,181,0,3,0,1,0,2,0,2,290,179,45,11,0
0,_Beltrami,_Tenstrike,_270070255,29,70,1,0,0,0,0,0,0,0,29,69,1,1,0
0,_Beltrami,_Turtle Lake Twp,_270070260,351,533,6,2,2,0,0,2,2,3,329,528,28,8,0
0,_Beltrami,_Turtle River,_270070265,38,19,2,0,0,0,1,0,0,0,38,19,2,0,0
0,_Beltrami,_Turtle River Twp,_270070270,376,470,6,2,1,0,0,1,0,1,360,467,15,7,2
0,_Beltrami,_Unorg Dist 1,_270070275,6,15,0,0,0,0,0,0,0,0,7,12,0,1,0
0,_Beltrami,_Unorg Dist 2,_270070280,4,10,0,1,0,0,0,0,0,0,5,9,2,0,0
0,_Beltrami,_Unorg Dist 3,_270070285,54,57,1,0,0,2,0,0,0,0,48,51,8,5,0
0,_Beltrami,_Waskish Twp,_270070290,34,47,0,0,1,0,0,2,0,0,28,47,4,2,0
0,_Beltrami,_Wilton,_270070295,51,68,2,0,0,0,0,1,0,0,42,65,8,4,0
0,_Beltrami,_Woodrow Twp,_270070300,15,35,1,0,0,0,0,0,0,0,18,31,0,1,0
0,_Benton,_Alberta Twp,_270090005,85,388,4,1,1,0,0,1,1,0,98,349,19,7,0
0,_Benton,_Foley,_270090010,320,911,23,8,5,0,1,4,3,4,323,798,91,36,2
0,_Benton,_Gilman,_270090015,26,91,0,0,0,0,0,0,2,1,22,81,12,4,0
0,_Benton,_Gilmanton Twp,_270090020,116,435,4,2,0,0,0,0,1,0,126,391,28,6,0
0,_Benton,_Glendorado Twp,_270090025,95,375,9,1,1,0,0,0,4,0,109,340,24,6,0
0,_Benton,_Graham Twp,_270090030,49,314,1,0,0,0,0,0,0,1,63,287,6,2,0
0,_Benton,_Granite Ledge Twp,_270090035,79,388,2,0,1,0,0,0,0,2,81,369,15,6,0
0,_Benton,_Langola Twp,_270090040,140,523,1,3,1,0,0,1,0,2,140,492,27,4,0
0,_Benton,_Mayhew Lake Twp,_270090045,103,449,7,0,0,0,0,1,2,0,111,406,22,5,0
0,_Benton,_Maywood Twp,_270090050,115,470,9,1,2,0,0,2,0,1,128,428,31,5,0
0,_Benton,_Minden Twp P-1,_270090055,217,802,11,1,0,0,0,1,4,3,221,744,49,5,1
0,_Benton,_Minden Twp P-2,_270090056,2,3,0,0,0,0,0,0,0,0,2,3,0,0,0
0,_Benton,_Rice,_270090060,269,761,15,9,1,0,1,6,2,0,258,672,95,20,1
0,_Benton,_Royalton,_270090067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Benton,_Saint Cloud W-2 P-1,_270090070,551,545,23,4,0,1,1,1,1,5,499,492,79,28,0
0,_Benton,_Saint Cloud W-2 P-3,_270090080,529,404,30,7,1,0,0,6,4,0,460,357,96,48,0
0,_Benton,_Saint Cloud W-2 P-4,_270090085,381,249,22,7,1,0,1,2,2,4,323,206,78,34,3
0,_Benton,_Saint George Twp,_270090090,143,634,8,4,0,0,0,0,2,0,156,571,32,9,0
0,_Benton,_Sartell P-2,_270090095,449,618,15,2,3,0,0,2,1,5,392,531,102,29,1
0,_Benton,_Sauk Rapids P-1,_270090100,490,720,28,4,3,0,0,1,2,2,444,640,106,33,2
0,_Benton,_Sauk Rapids P-2,_270090105,451,698,25,4,2,0,1,1,1,2,415,621,95,28,2
0,_Benton,_Sauk Rapids P-3,_270090110,642,993,26,6,1,0,0,2,2,4,595,927,107,29,2
0,_Benton,_Sauk Rapids P-4,_270090111,546,712,19,6,4,2,0,3,2,2,485,610,129,36,1
0,_Benton,_Sauk Rapids P-5,_270090112,748,1201,45,6,1,2,0,6,3,1,681,1052,165,41,2
0,_Benton,_Sauk Rapids P-6,_270090113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Benton,_Sauk Rapids Twp,_270090115,129,256,3,1,0,0,0,0,0,0,120,234,16,10,0
0,_Benton,_Watab Twp,_270090120,605,1442,21,4,1,0,0,5,1,3,583,1314,115,34,0
0,_Big Stone,_Akron Twp,_270110005,52,66,0,1,0,0,0,1,1,0,54,59,5,1,0
0,_Big Stone,_Almond Twp,_270110010,29,35,1,1,0,0,0,0,0,0,28,36,1,1,0
0,_Big Stone,_Artichoke Twp,_270110015,26,24,0,1,1,0,0,0,0,0,27,23,1,1,0
0,_Big Stone,_Barry,_270110020,6,5,0,0,0,0,0,0,0,0,7,4,0,0,0
0,_Big Stone,_Beardsley,_270110031,52,62,0,2,0,0,0,1,0,0,57,51,9,0,0
0,_Big Stone,_Big Stone Twp,_270110025,59,143,0,1,0,0,0,0,1,0,66,135,3,0,0
0,_Big Stone,_Browns Valley Twp,_270110030,33,50,0,0,0,0,0,0,0,0,38,43,3,0,0
0,_Big Stone,_Clinton,_270110035,92,114,1,0,0,0,0,2,1,1,92,95,14,6,0
0,_Big Stone,_Correll,_270110040,3,11,0,0,1,0,0,0,0,0,4,7,4,0,0
0,_Big Stone,_Foster Twp,_270110045,31,55,0,0,0,0,0,0,0,0,35,46,3,2,0
0,_Big Stone,_Graceville,_270110050,105,227,1,0,0,0,0,2,0,0,116,197,13,5,0
0,_Big Stone,_Graceville Twp,_270110055,17,45,0,0,0,0,0,0,2,0,19,38,5,0,0
0,_Big Stone,_Johnson,_270110056,2,11,0,0,0,0,0,0,0,0,5,8,1,0,0
0,_Big Stone,_Malta Twp,_270110060,12,41,1,0,0,0,0,0,0,0,15,35,1,0,1
0,_Big Stone,_Moonshine Twp,_270110065,13,40,0,0,0,0,0,0,0,0,12,39,2,0,0
0,_Big Stone,_Odessa,_270110070,20,38,0,0,0,0,0,1,0,2,21,33,5,2,0
0,_Big Stone,_Odessa Twp,_270110075,17,71,0,0,0,0,0,0,0,0,16,66,5,0,0
0,_Big Stone,_Ortonville P-1,_270110080,288,405,5,5,1,0,0,5,3,0,276,371,44,15,2
0,_Big Stone,_Ortonville P-2,_270110085,116,243,4,3,0,0,0,1,0,1,120,201,36,5,0
0,_Big Stone,_Ortonville Twp,_270110086,17,41,0,0,0,0,0,0,0,0,18,38,1,0,0
0,_Big Stone,_Otrey Twp,_270110090,16,37,0,0,0,0,0,0,0,0,19,30,3,0,0
0,_Big Stone,_Prior Twp,_270110095,44,79,1,0,1,0,0,1,0,0,56,65,4,1,0
0,_Big Stone,_Toqua Twp,_270110100,3,20,0,0,0,0,0,0,0,0,5,17,0,0,0
0,_Blue Earth,_Amboy,_270130005,104,172,2,2,1,0,0,0,3,0,114,138,24,6,1
0,_Blue Earth,_Beauford Twp,_270130010,66,172,1,4,0,0,0,2,3,0,70,159,5,6,0
0,_Blue Earth,_Butternut Valley Twp,_270130015,64,122,3,0,0,0,0,1,0,0,66,108,8,0,0
0,_Blue Earth,_Cambria Twp,_270130020,79,85,3,0,1,0,0,1,1,0,82,73,8,2,0
0,_Blue Earth,_Ceresco Twp,_270130025,32,74,0,0,0,0,0,0,0,0,35,67,1,0,0
0,_Blue Earth,_Danville Twp,_270130030,56,102,2,0,0,0,0,1,1,0,76,85,2,0,0
0,_Blue Earth,_Decoria Twp,_270130035,268,474,1,3,2,0,0,1,0,0,254,450,31,5,0
0,_Blue Earth,_Eagle Lake,_270130040,733,967,27,9,4,0,1,6,2,8,695,874,122,38,2
0,_Blue Earth,_Garden City Twp,_270130045,190,276,2,2,0,0,0,2,3,3,188,240,28,14,0
0,_Blue Earth,_Good Thunder,_270130050,108,190,1,1,0,0,0,1,1,0,109,151,26,6,0
0,_Blue Earth,_Jamestown Twp,_270130055,171,290,2,0,0,0,0,0,0,1,170,262,16,11,0
0,_Blue Earth,_Judson Twp,_270130060,142,196,4,1,1,0,0,1,1,1,148,173,21,4,0
0,_Blue Earth,_Lake Crystal,_270130065,657,690,26,3,4,1,0,5,3,6,640,608,99,32,2
0,_Blue Earth,_Le Ray Twp,_270130070,167,308,3,0,0,0,0,1,0,0,159,288,20,7,0
0,_Blue Earth,_Lime Twp,_270130075,214,371,5,3,4,0,0,2,0,2,218,341,29,5,0
0,_Blue Earth,_Lincoln Twp,_270130080,35,98,5,0,0,0,0,1,1,0,37,95,3,2,0
0,_Blue Earth,_Lyra Twp,_270130085,67,131,1,0,0,0,0,0,0,0,73,119,4,1,2
0,_Blue Earth,_Madison Lake,_270130095,282,468,4,3,0,0,2,1,0,0,261,425,44,16,0
0,_Blue Earth,_Mankato Twp P-1,_270130195,58,93,4,0,0,0,0,1,0,0,62,83,4,1,0
0,_Blue Earth,_Mankato Twp P-2,_270130197,463,556,8,3,2,0,1,3,2,3,419,554,40,18,2
0,_Blue Earth,_Mankato W-1 P-11,_270130145,961,508,39,7,0,0,1,9,5,0,782,454,181,68,2
0,_Blue Earth,_Mankato W-1 P-12,_270130150,553,423,7,1,0,0,0,4,0,1,498,389,57,16,2
0,_Blue Earth,_Mankato W-1 P-14,_270130160,1034,797,33,11,4,2,0,4,7,5,953,741,126,32,2
0,_Blue Earth,_Mankato W-2 P-15,_270130165,2218,1248,57,17,3,1,1,9,5,6,1972,1089,314,105,6
0,_Blue Earth,_Mankato W-2 P-16,_270130170,958,906,29,4,4,0,2,4,3,2,850,875,128,34,2
0,_Blue Earth,_Mankato W-2 P-17,_270130175,156,115,3,3,1,0,0,0,1,1,148,99,24,5,0
0,_Blue Earth,_Mankato W-3 P-7,_270130125,507,289,17,7,1,0,0,1,1,1,403,246,93,35,1
0,_Blue Earth,_Mankato W-3 P-8,_270130130,767,564,10,1,2,0,0,3,3,4,672,536,94,21,2
0,_Blue Earth,_Mankato W-3 P-9,_270130135,1196,861,37,8,5,0,2,11,5,5,975,709,315,66,1
0,_Blue Earth,_Mankato W-4 P-10,_270130140,910,384,25,4,3,2,0,9,3,4,750,328,175,56,1
0,_Blue Earth,_Mankato W-4 P-10A,_270130142,827,476,24,1,2,0,1,3,2,4,686,428,144,51,0
0,_Blue Earth,_Mankato W-4 P-13,_270130155,538,301,10,11,2,0,1,1,2,1,466,261,86,30,1
0,_Blue Earth,_Mankato W-5 P-1,_270130100,413,240,6,2,2,1,0,3,1,2,370,207,49,23,2
0,_Blue Earth,_Mankato W-5 P-2,_270130105,134,72,10,3,0,0,1,1,0,1,116,61,34,8,0
0,_Blue Earth,_Mankato W-5 P-3,_270130106,519,324,9,1,0,0,0,3,6,2,484,312,34,21,0
0,_Blue Earth,_Mankato W-5 P-4,_270130110,284,104,3,3,1,1,0,2,2,1,271,105,11,6,1
0,_Blue Earth,_Mankato W-5 P-5,_270130115,432,246,2,4,1,0,0,2,1,2,359,216,71,20,1
0,_Blue Earth,_Mankato W-5 P-6,_270130120,244,174,5,1,0,0,0,7,0,1,144,121,129,24,1
0,_Blue Earth,_Mapleton,_270130200,354,545,8,2,0,0,1,2,3,3,350,473,61,14,2
0,_Blue Earth,_Mapleton Twp,_270130205,51,120,2,2,2,0,1,0,0,0,65,107,3,2,0
0,_Blue Earth,_McPherson Twp,_270130090,76,193,0,0,1,0,0,1,0,1,84,177,5,1,2
0,_Blue Earth,_Medo Twp,_270130210,42,151,2,1,0,0,0,0,2,0,50,138,5,3,0
0,_Blue Earth,_Minnesota Lake,_270130212,1,2,0,0,0,0,0,0,0,0,1,2,0,0,0
0,_Blue Earth,_North Mankato,_270130213,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0
0,_Blue Earth,_Pemberton,_270130215,32,80,1,0,0,0,0,1,0,0,27,68,14,2,0
0,_Blue Earth,_Pleasant Mound Twp,_270130220,18,104,0,0,1,0,0,0,1,0,20,94,6,0,0
0,_Blue Earth,_Rapidan Twp,_270130225,291,425,7,0,4,0,0,1,3,2,286,395,34,8,0
0,_Blue Earth,_Saint Clair,_270130230,176,259,7,4,3,0,0,4,2,1,173,226,36,15,1
0,_Blue Earth,_Shelby Twp,_270130235,46,106,2,0,0,0,0,1,0,0,48,102,6,1,0
0,_Blue Earth,_Skyline,_270130240,119,92,5,0,1,0,0,0,0,0,119,91,3,2,0
0,_Blue Earth,_South Bend Twp,_270130245,360,471,10,5,1,1,1,4,1,5,354,421,53,18,1
0,_Blue Earth,_Sterling Twp,_270130250,54,104,0,0,0,0,0,0,2,2,62,89,5,6,0
0,_Blue Earth,_Vernon Center,_270130255,54,105,1,1,1,0,0,0,0,1,53,98,10,1,1
0,_Blue Earth,_Vernon Center Twp,_270130260,47,106,2,1,0,1,0,0,0,0,59,88,6,3,0
0,_Brown,_Albin Twp,_270150005,34,158,0,1,0,0,0,0,0,0,47,135,3,2,0
0,_Brown,_Bashaw Twp,_270150010,21,114,0,0,0,0,1,0,0,0,27,106,1,3,0
0,_Brown,_Burnstown Twp,_270150015,28,134,3,0,0,0,0,0,0,0,32,125,5,1,0
0,_Brown,_Cobden,_270150020,8,8,0,0,0,0,0,0,0,0,6,7,3,0,0
0,_Brown,_Comfrey,_270150025,45,168,3,0,0,0,0,2,1,0,50,151,9,9,0
0,_Brown,_Cottonwood Twp,_270150030,129,406,6,0,1,0,0,2,1,1,151,357,18,9,3
0,_Brown,_Eden Twp,_270150035,21,121,3,1,0,0,0,0,1,0,26,119,0,0,0
0,_Brown,_Evan,_270150040,12,26,2,0,0,0,0,0,0,0,14,22,3,1,0
0,_Brown,_Hanska,_270150045,84,114,2,2,3,0,0,1,0,0,81,105,12,5,0
0,_Brown,_Home Twp,_270150050,41,290,3,0,0,0,0,1,0,0,56,275,4,0,0
0,_Brown,_Lake Hanska Twp,_270150055,67,123,4,0,1,0,0,1,2,1,75,116,7,2,0
0,_Brown,_Leavenworth Twp,_270150060,28,148,2,1,0,0,0,2,0,0,39,135,1,4,1
0,_Brown,_Linden Twp,_270150065,51,122,0,0,0,0,0,0,0,0,59,102,8,1,0
0,_Brown,_Milford Twp,_270150070,102,345,1,0,0,0,0,1,1,3,111,321,11,3,1
0,_Brown,_Mulligan Twp,_270150075,28,85,3,1,3,0,0,0,0,0,40,74,4,1,0
0,_Brown,_New Ulm W-1 P-1,_270150080,334,463,8,3,1,1,1,1,1,0,319,386,79,21,1
0,_Brown,_New Ulm W-1 P-2,_270150085,455,543,8,3,0,0,0,3,4,4,417,510,61,24,0
0,_Brown,_New Ulm W-2 P-1,_270150090,386,510,13,2,3,0,1,2,2,5,367,457,71,19,1
0,_Brown,_New Ulm W-2 P-2,_270150095,334,504,8,3,5,0,0,1,2,3,323,443,60,17,0
0,_Brown,_New Ulm W-3 P-1,_270150100,534,831,9,4,3,1,0,4,5,3,539,767,56,17,1
0,_Brown,_New Ulm W-3 P-2,_270150105,359,498,12,4,2,2,0,3,3,3,356,441,62,16,0
0,_Brown,_New Ulm W-4 P-1,_270150110,393,629,10,4,1,0,0,4,2,4,378,593,46,15,0
0,_Brown,_New Ulm W-4 P-2,_270150115,384,464,9,3,2,0,0,2,4,6,364,475,13,13,0
0,_Brown,_North Star Twp,_270150120,21,149,1,0,0,0,0,0,0,0,24,139,5,1,0
0,_Brown,_Prairieville Twp,_270150125,21,142,0,0,0,0,0,0,1,1,20,138,4,1,0
0,_Brown,_Sigel Twp,_270150130,61,167,0,1,2,0,0,1,1,0,65,156,5,5,0
0,_Brown,_Sleepy Eye W-1,_270150135,200,477,6,1,0,0,0,1,4,0,201,435,38,6,1
0,_Brown,_Sleepy Eye W-2,_270150140,244,779,6,3,6,0,0,0,3,2,260,712,48,10,1
0,_Brown,_Springfield W-1,_270150145,144,375,2,1,0,2,0,1,1,0,150,328,24,10,0
0,_Brown,_Springfield W-2,_270150150,160,384,6,0,0,0,0,0,1,1,168,350,24,7,0
0,_Brown,_Stark Twp,_270150155,14,189,5,0,0,0,0,0,0,3,27,177,3,1,0
0,_Brown,_Stately Twp,_270150160,10,86,1,0,0,0,0,0,1,0,16,79,2,0,0
0,_Carlton,_Atkinson Twp,_270170005,106,139,5,1,2,0,1,0,2,0,100,136,12,4,0
0,_Carlton,_Automba Twp,_270170010,34,54,3,1,0,0,0,0,0,0,35,48,6,1,1
0,_Carlton,_Barnum,_270170015,116,137,6,0,3,1,0,1,0,1,112,122,23,5,1
0,_Carlton,_Barnum Twp,_270170020,337,388,11,2,2,0,0,1,0,2,331,354,28,13,0
0,_Carlton,_Beseman Twp,_270170025,20,54,0,0,0,0,0,1,0,0,23,46,5,0,0
0,_Carlton,_Blackhoof Twp,_270170030,288,332,7,1,1,0,0,2,0,1,284,304,23,9,0
0,_Carlton,_Carlton,_270170035,314,239,8,2,1,0,1,1,0,4,315,213,19,7,0
0,_Carlton,_Clear Creek Unorg,_270170068,34,55,1,0,1,0,0,1,0,0,35,51,3,0,1
0,_Carlton,_Cloquet W-1,_270170040,745,673,14,2,3,0,0,4,1,2,722,616,64,12,0
0,_Carlton,_Cloquet W-2,_270170045,606,471,26,5,1,0,0,3,3,5,555,419,100,34,0
0,_Carlton,_Cloquet W-3,_270170050,687,553,17,4,1,1,0,4,3,1,620,460,120,43,1
0,_Carlton,_Cloquet W-4,_270170055,731,563,26,4,1,0,0,2,1,5,676,496,103,30,2
0,_Carlton,_Cloquet W-5 P-1,_270170060,606,534,12,1,1,0,0,2,2,1,574,496,48,10,0
0,_Carlton,_Cloquet W-5 P-2,_270170065,264,62,4,0,0,0,1,1,2,0,214,55,49,11,0
0,_Carlton,_Corona Unorg,_270170070,40,54,1,0,1,0,0,0,1,0,41,45,7,2,0
0,_Carlton,_Cromwell,_270170075,71,53,0,1,0,0,0,1,0,0,67,45,5,3,0
0,_Carlton,_Eagle Twp,_270170080,150,212,1,1,1,0,0,0,0,0,151,197,10,2,0
0,_Carlton,_Holyoke Twp,_270170085,57,82,0,0,0,0,0,0,0,0,60,75,2,2,0
0,_Carlton,_Kalevala Twp,_270170090,70,104,0,0,2,0,0,0,1,0,67,100,6,1,0
0,_Carlton,_Kettle River,_270170095,46,37,1,1,1,0,0,0,1,0,45,34,5,2,0
0,_Carlton,_Lakeview Twp,_270170100,63,61,0,0,1,0,0,0,1,0,64,60,0,1,0
0,_Carlton,_Mahtowa Twp,_270170105,188,202,4,0,3,0,0,1,1,2,178,188,21,6,0
0,_Carlton,_Moose Lake,_270170110,462,367,13,3,3,1,1,3,1,2,442,296,60,38,0
0,_Carlton,_Moose Lake Twp,_270170115,266,339,5,0,1,0,0,0,2,0,242,308,31,13,0
0,_Carlton,_Perch Lake Twp,_270170120,344,226,7,2,1,0,0,0,2,1,311,206,38,15,0
0,_Carlton,_Progress Unorg,_270170118,8,7,0,0,0,0,0,0,0,0,7,7,0,0,0
0,_Carlton,_Red Clover Unorg,_270170125,72,116,1,0,2,0,0,1,0,0,73,103,7,1,1
0,_Carlton,_Sawyer Unorg,_270170130,98,111,1,3,0,0,0,0,1,0,101,94,9,3,0
0,_Carlton,_Scanlon,_270170135,314,256,5,6,2,1,0,2,1,1,306,219,40,13,1
0,_Carlton,_Silver Brook Twp,_270170140,165,246,2,2,0,0,0,1,1,1,155,228,16,5,1
0,_Carlton,_Silver Twp,_270170145,99,164,3,1,1,0,0,0,0,0,99,152,11,2,0
0,_Carlton,_Skelton Twp,_270170150,105,158,5,3,0,0,0,2,2,0,109,141,18,3,1
0,_Carlton,_Split Rock Twp,_270170155,38,55,0,1,0,0,0,0,0,0,46,43,4,0,0
0,_Carlton,_Thomson Twp,_270170165,1592,1651,26,7,8,0,0,6,5,13,1504,1589,113,37,1
0,_Carlton,_Twin Lakes Twp,_270170170,663,705,13,6,2,0,0,2,3,7,617,665,60,26,0
0,_Carlton,_Wrenshall,_270170175,131,142,2,1,0,0,0,1,3,0,134,116,14,4,0
0,_Carlton,_Wrenshall Twp,_270170180,141,154,1,0,2,0,0,0,0,0,139,150,6,1,0
0,_Carlton,_Wright,_270170185,27,35,0,0,0,0,0,0,0,0,23,29,6,2,0
0,_Carver,_Benton Twp,_270190005,138,367,5,1,0,0,0,0,1,0,142,340,20,3,2
0,_Carver,_Camden Twp,_270190010,145,461,6,0,1,0,0,0,2,2,146,442,12,10,0
0,_Carver,_Carver,_270190015,1569,1460,51,7,11,1,1,7,5,13,1396,1476,188,44,1
0,_Carver,_Chanhassen P-1A,_270190020,1154,776,18,5,6,0,0,3,0,4,1047,826,59,12,0
0,_Carver,_Chanhassen P-1B,_270190025,1223,1012,27,7,2,1,0,7,5,10,1077,1015,122,41,3
0,_Carver,_Chanhassen P-2A,_270190030,937,707,19,3,3,2,0,7,3,7,843,766,64,11,0
0,_Carver,_Chanhassen P-2B,_270190035,1355,1132,29,6,4,1,0,7,7,6,1190,1169,122,28,2
0,_Carver,_Chanhassen P-3,_270190036,1564,1335,35,1,4,0,0,6,4,11,1382,1405,113,32,2
0,_Carver,_Chanhassen P-4,_270190037,1575,1206,35,7,7,0,0,4,5,20,1455,1243,112,33,3
0,_Carver,_Chanhassen P-5,_270190038,1569,1328,38,6,4,1,0,4,5,11,1384,1404,111,29,0
0,_Carver,_Chaska W-1,_270190040,2062,1949,72,6,10,1,0,11,8,26,1871,1944,203,63,2
0,_Carver,_Chaska W-2,_270190045,2590,2135,65,6,6,0,0,9,7,22,2288,2167,218,72,4
0,_Carver,_Chaska W-3,_270190050,1812,1366,35,9,7,0,0,11,5,11,1544,1301,275,74,4
0,_Carver,_Chaska W-4,_270190055,2012,1604,47,5,3,1,0,5,4,12,1760,1556,245,64,4
0,_Carver,_Cologne,_270190065,465,773,20,4,1,1,0,1,1,0,431,703,91,23,1
0,_Carver,_Dahlgren Twp P-1,_270190070,272,569,11,1,0,0,0,1,1,3,259,552,27,11,0
0,_Carver,_Dahlgren Twp P-2,_270190072,15,23,0,0,0,0,0,0,0,0,14,22,2,1,0
0,_Carver,_Hamburg,_270190075,65,250,4,1,0,0,0,2,2,0,68,233,19,5,0
0,_Carver,_Hancock Twp,_270190080,42,175,0,0,0,0,0,1,0,0,48,156,8,0,2
0,_Carver,_Hollywood Twp,_270190085,163,535,2,0,2,0,0,0,0,0,171,499,22,3,1
0,_Carver,_Laketown Twp,_270190090,407,763,14,1,1,0,0,5,2,8,378,751,43,17,0
0,_Carver,_Mayer,_270190095,384,995,27,2,1,0,0,1,1,6,351,937,79,18,1
0,_Carver,_New Germany,_270190100,47,193,1,1,0,0,0,0,0,1,41,174,16,6,0
0,_Carver,_Norwood Young America,_270190105,670,1489,25,7,5,0,1,5,1,7,658,1329,150,49,2
0,_Carver,_San Francisco Twp,_270190110,204,425,8,2,1,0,0,1,0,2,191,417,19,5,0
0,_Carver,_Shorewood,_270190112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Carver,_Victoria P-1,_270190115,599,654,17,5,2,0,0,2,2,8,547,665,50,19,1
0,_Carver,_Victoria P-2,_270190117,1149,1219,26,7,2,1,0,1,5,10,1028,1232,107,26,0
0,_Carver,_Victoria P-3,_270190119,1495,1765,40,7,6,0,2,4,5,5,1305,1832,123,27,0
0,_Carver,_Waconia Twp,_270190130,233,556,4,1,1,1,0,0,0,2,228,537,20,8,0
0,_Carver,_Waconia W-1,_270190120,1533,1783,31,8,9,0,0,4,6,6,1373,1731,173,52,1
0,_Carver,_Waconia W-2,_270190125,2047,2349,61,9,16,2,1,10,11,15,1839,2273,255,72,1
0,_Carver,_Watertown,_270190135,912,1708,41,13,8,0,0,6,6,12,806,1614,193,52,1
