IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_OR_20201103_GEN_PRE_DEM_BIDEN,USA_OR_20201103_GEN_PRE_REP_TRUMP,USA_OR_20201103_GEN_PRE_LIB_JORGENSEN,USA_OR_20201103_GEN_PRE_GRE_HAWKINS,USA_OR_20201103_GEN_PRE_PRO_HUNTER,USA_OR_20201103_GEN_PRE_OTH_WRITEIN,USA_OR_20201103_GEN_USS_DEM_MERKLEY,USA_OR_20201103_GEN_USS_REP_PERKINS,USA_OR_20201103_GEN_USS_LIB_DYE,USA_OR_20201103_GEN_USS_GRE_TAHER,USA_OR_20201103_GEN_USS_OTH_WRITEIN,USA_OR_20201103_GEN_ATG_DEM_ROSENBLUM,USA_OR_20201103_GEN_ATG_REP_CROSS,USA_OR_20201103_GEN_ATG_LIB_HEDBOR,USA_OR_20201103_GEN_ATG_OTH_WRITEIN,USA_OR_20201103_GEN_SOS_DEM_FAGAN,USA_OR_20201103_GEN_SOS_REP_THATCHER,USA_OR_20201103_GEN_SOS_LIB_MARKLEY,USA_OR_20201103_GEN_SOS_GRE_PARAVICINI,USA_OR_20201103_GEN_SOS_OTH_WRITEIN,USA_OR_20201103_GEN_TRE_DEM_READ,USA_OR_20201103_GEN_TRE_REB_GUDMAN,USA_OR_20201103_GEN_TRE_IND_HENRY,USA_OR_20201103_GEN_TRE_CON_MARSH,USA_OR_20201103_GEN_TRE_OTH_WRITEIN
0,_Hood River,_Precinct 05,_05,564,380,13,2,1,7,550,370,11,19,0,523,380,16,0,489,392,25,29,1,495,386,39,8,0
0,_Hood River,_Precinct 06,_06,620,305,11,4,2,10,604,298,14,16,0,573,309,13,6,539,316,23,29,2,540,304,42,15,1
0,_Hood River,_Precinct 07,_07,428,233,5,6,1,1,430,217,14,6,0,399,236,12,0,374,233,22,18,0,377,233,27,16,1
0,_Hood River,_Precinct 08,_08,349,210,10,0,0,3,337,204,9,5,2,315,209,8,3,286,235,11,16,0,297,220,13,9,0
0,_Hood River,_Precinct 09,_09,114,95,1,1,0,0,110,93,1,3,0,105,86,4,0,97,92,2,7,0,98,83,9,7,0
0,_Hood River,_Precinct 10,_10,433,313,18,5,1,0,438,293,17,9,0,412,309,18,0,376,324,23,19,1,399,309,19,16,1
0,_Hood River,_Precinct 11,_11,564,349,16,4,3,7,549,352,18,11,0,516,359,18,0,483,370,18,31,1,488,364,32,13,1
0,_Hood River,_Precinct 12,_12,343,363,22,6,1,12,349,343,28,11,1,327,341,33,2,308,351,32,28,1,306,339,33,33,1
0,_Hood River,_Precinct 13,_13,597,325,10,3,0,5,596,309,13,11,1,562,320,24,2,531,335,25,26,4,550,320,29,12,2
0,_Hood River,_Mount Hood National Forest,_9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Jackson,_Ashland,_01,6420,848,64,66,7,39,6316,798,74,153,4,6200,839,106,5,5745,972,115,327,5,5822,875,338,83,2
0,_Jackson,_Ashland,_02,5995,927,75,61,27,39,5867,887,84,189,2,5786,932,127,9,5291,1046,116,396,4,5370,950,422,93,1
0,_Jackson,_Butte Falls,_03,188,543,12,4,0,0,197,516,16,4,1,185,513,22,0,160,528,23,8,0,164,500,25,27,0
0,_Jackson,_Central Point,_04,917,1722,37,8,5,9,931,1611,54,30,3,850,1649,65,3,773,1676,82,55,1,790,1596,84,92,0
0,_Jackson,_Central Point,_05,1300,2208,75,15,3,28,1277,2164,60,40,3,1196,2171,75,6,1051,2252,112,76,1,1107,2144,95,95,1
0,_Jackson,_Central Point,_06,928,1661,57,21,5,11,981,1529,49,34,3,890,1543,67,17,796,1591,84,75,1,836,1492,113,83,3
0,_Jackson,_Central Point,_07,487,1070,25,5,3,7,482,1035,20,14,1,447,1046,22,3,408,1081,28,18,0,409,1013,33,54,1
0,_Jackson,_Eagle Point,_08,1590,3806,112,14,14,31,1604,3676,101,51,9,1495,3676,135,16,1312,3778,159,104,2,1382,3572,181,190,4
0,_Jackson,_Gold Hill,_09,248,486,17,5,1,3,262,449,15,9,0,229,454,27,1,207,474,25,12,0,216,439,34,23,1
0,_Jackson,_Jacksonville,_10,1359,1006,33,4,4,21,1305,1013,33,25,1,1254,1030,35,0,1133,1088,44,59,0,1154,1058,67,36,0
0,_Jackson,_Medford,_11,1705,2357,78,15,7,20,1666,2264,70,60,4,1564,2317,79,5,1354,2408,103,111,2,1440,2257,140,105,6
0,_Jackson,_Medford,_12,3115,3672,132,39,14,47,3111,3519,112,106,5,2932,3611,141,18,2581,3817,161,184,8,2683,3575,248,183,6
0,_Jackson,_Medford,_13,1623,1907,60,11,4,24,1551,1924,62,31,0,1486,1957,37,3,1306,2096,67,49,0,1376,1991,81,44,2
0,_Jackson,_Medford,_14,989,1106,23,1,2,13,948,1099,28,17,1,887,1106,32,7,785,1197,26,38,0,820,1110,49,40,0
0,_Jackson,_Medford,_15,1976,1471,49,18,8,29,1921,1436,51,62,0,1869,1460,55,6,1643,1596,81,100,0,1688,1493,141,54,0
0,_Jackson,_Medford,_16,1993,1676,48,12,2,24,1980,1624,45,31,2,1859,1672,48,5,1681,1807,60,60,0,1727,1680,119,54,0
0,_Jackson,_Medford,_17,1919,2225,92,22,6,28,1929,2125,83,62,1,1846,2152,110,10,1633,2257,112,129,1,1685,2120,174,122,3
0,_Jackson,_Medford,_18,1541,1781,89,12,6,24,1574,1645,81,67,2,1489,1682,89,13,1332,1732,137,100,2,1395,1607,144,122,2
0,_Jackson,_Medford,_19,1690,1348,104,30,21,26,1675,1217,102,110,6,1668,1226,132,8,1453,1291,134,178,4,1476,1205,230,115,6
0,_Jackson,_Medford,_20,2821,3353,159,37,18,34,2860,3059,152,119,10,2731,3110,173,23,2401,3265,186,214,6,2484,3005,333,214,11
0,_Jackson,_Medford,_21,1030,1274,51,19,6,12,1014,1213,44,45,3,969,1219,66,1,846,1281,68,78,1,866,1194,122,64,0
0,_Jackson,_Phoenix,_22,1312,1012,49,9,7,12,1309,953,45,43,1,1263,994,37,2,1165,1017,56,73,1,1168,956,111,53,1
0,_Jackson,_Rogue River,_23,486,804,30,6,3,7,501,741,38,16,0,475,756,39,0,413,775,49,44,0,431,738,61,37,0
0,_Jackson,_Shady Cove,_24,619,1278,30,7,4,8,644,1200,30,17,1,596,1206,38,6,546,1242,45,21,0,560,1192,41,56,0
0,_Jackson,_Talent,_25,2377,826,66,23,11,20,2349,780,53,76,0,2292,815,64,2,2068,865,72,172,0,2130,791,173,72,0
0,_Jackson,_Ashland Pinehurst,_26,2314,967,48,17,9,22,2293,928,58,60,1,2242,960,50,3,2005,1018,71,163,0,2043,955,161,64,0
0,_Jackson,_Prospect,_27,177,432,7,4,1,4,199,405,6,3,0,182,404,15,3,161,422,14,8,0,173,389,16,25,1
0,_Jackson,_Shady Cove,_28,588,1577,31,14,4,9,609,1514,32,31,1,576,1500,51,5,495,1542,51,56,1,526,1491,76,56,0
0,_Jackson,_Medford W Rural,_29,706,1079,28,8,3,9,706,1041,23,22,1,652,1046,42,3,582,1071,44,51,0,631,1006,52,53,0
0,_Jackson,_Lake Creek,_30,62,131,5,0,0,0,68,124,3,2,0,59,130,5,0,54,129,5,5,0,55,125,7,7,0
0,_Jackson,_White City Rural,_31,274,859,11,5,5,3,294,807,14,8,1,265,804,22,7,236,817,27,29,0,248,786,34,33,0
0,_Jackson,_Jacksonville E Rural,_32,584,966,25,7,3,5,576,944,24,18,1,537,952,17,5,492,975,33,30,0,515,925,42,42,0
0,_Jackson,_Jacksonville W Rural,_33,528,823,22,3,1,22,518,821,19,13,2,490,843,20,4,432,872,28,25,1,451,844,23,31,1
0,_Jackson,_Eagle Point Rural,_34,425,1300,20,6,2,8,438,1267,20,6,1,397,1262,21,8,348,1292,30,25,1,356,1225,44,56,1
0,_Jackson,_Ruch,_35,1193,1338,52,10,11,18,1137,1315,58,53,3,1115,1317,62,4,998,1358,77,93,0,1025,1292,106,86,0
0,_Jackson,_White City,_36,1236,2174,79,27,13,14,1264,2016,96,48,0,1234,2013,91,13,1107,2064,114,89,0,1107,1947,158,137,1
0,_Jackson,_Talent Rural,_37,837,383,20,6,6,6,822,359,25,30,0,810,373,27,1,728,402,21,56,0,738,360,71,28,0
0,_Jackson,_Medford E Rural,_38,361,758,16,3,2,5,360,730,15,13,0,334,727,25,4,290,763,22,20,0,308,716,32,38,0
0,_Jackson,_Phoenix Rural,_39,1235,1244,28,17,4,19,1223,1178,45,36,0,1174,1215,43,5,1062,1257,50,68,0,1091,1184,89,68,0
0,_Jackson,_Central Point Rural,_40,870,2242,35,9,2,15,884,2133,51,30,3,837,2129,60,7,735,2214,61,52,1,787,2070,82,108,1
0,_Jackson,_Gold Hill Rural,_41,814,1625,47,5,6,22,841,1541,58,18,0,777,1568,66,10,707,1617,68,42,1,729,1541,75,79,0
0,_Jackson,_Sams Valley,_42,601,1751,27,8,2,11,587,1694,41,25,1,570,1677,57,6,498,1717,53,45,1,525,1656,62,60,0
0,_Jackson,_Wimer,_43,544,1156,30,8,3,15,542,1113,32,22,1,520,1089,46,8,466,1132,41,41,1,485,1068,62,48,1
0,_Jackson,_Rogue River Rural,_44,1021,2246,55,11,1,12,1008,2162,75,31,3,968,2166,67,7,864,2198,98,65,0,887,2100,109,120,3
0,_Jackson,_Applegate,_45,480,451,15,5,3,9,470,441,20,21,0,458,448,24,0,410,455,18,42,0,424,436,40,27,0
0,_Jefferson,_Haystack,_01,244,874,21,1,0,3,273,833,21,6,0,238,835,30,5,215,848,35,16,0,221,818,32,32,2
0,_Jefferson,_Crooked River Ranch,_02,1023,2188,35,14,2,7,1043,2098,47,31,3,1001,2114,56,14,891,2171,72,62,3,904,2057,100,106,3
0,_Jefferson,_Ashwood,_05,10,34,2,0,0,0,10,35,0,1,0,12,34,1,0,10,36,0,1,0,8,31,2,4,0
0,_Jefferson,_Kutcher,_06,103,275,5,1,1,1,113,257,8,2,4,98,267,9,2,97,274,10,1,2,93,254,8,18,3
0,_Jefferson,_Lyle Gap,_08,27,77,1,0,0,1,33,68,3,1,0,24,68,7,0,22,71,5,3,0,26,65,3,3,0
0,_Jefferson,_Metolius,_11,150,248,10,0,1,0,155,236,5,3,0,142,240,10,2,132,238,15,7,0,135,230,14,7,0
0,_Jefferson,_East Madras,_13,705,897,35,13,8,7,744,826,34,28,0,711,833,50,3,637,864,61,44,1,631,825,70,61,1
0,_Jefferson,_Warm Springs,_14,641,95,12,9,2,7,644,88,9,17,1,640,95,14,1,617,103,18,16,1,592,89,47,22,1
0,_Jefferson,_Camp Sherman,_16,156,83,1,1,1,1,155,79,4,3,3,152,83,3,1,134,91,3,10,0,141,85,9,2,0
0,_Jefferson,_Culver,_17,222,467,17,5,1,1,245,434,15,6,0,231,433,28,1,223,446,20,7,0,216,411,24,30,0
0,_Jefferson,_Round Butte,_18,92,301,6,3,0,1,103,287,7,4,1,93,288,13,3,88,289,12,9,0,82,285,17,12,1
0,_Jefferson,_West Madras,_19,466,523,30,8,3,5,486,483,25,18,3,463,497,38,3,411,511,43,37,2,428,478,65,26,1
0,_Jefferson,_Circle M,_20,47,109,11,1,2,0,57,98,8,3,0,51,103,8,0,44,109,5,3,0,53,95,5,10,0
0,_Jefferson,_Central,_21,289,574,11,1,1,5,316,546,9,4,0,271,554,21,3,244,576,25,15,0,265,533,25,28,0
0,_Jefferson,_Sunset,_22,218,444,13,0,2,1,214,442,11,3,0,203,429,16,4,183,452,22,4,0,195,431,15,11,0
0,_Josephine,_Highland,_01,1550,1934,63,22,7,36,1546,1841,93,51,7,1477,1890,81,6,1323,1965,84,93,5,1353,1821,136,115,7
0,_Josephine,_Greenwood South,_02,1670,3152,76,18,10,29,1699,2932,101,60,11,1583,2969,111,15,1390,3045,158,104,7,1427,2872,175,190,5
0,_Josephine,_Lincoln,_03,660,943,37,5,4,10,679,887,28,21,1,639,879,47,2,568,938,42,48,2,573,871,64,63,0
0,_Josephine,_Central,_04,626,784,31,9,5,7,625,719,32,27,5,600,748,29,4,529,767,44,45,4,539,678,66,82,4
0,_Josephine,_Riverside,_05,640,847,35,8,2,10,637,768,41,37,1,601,783,44,7,521,815,59,55,4,540,752,81,59,1
0,_Josephine,_Webster,_06,382,640,17,1,3,6,374,612,18,9,0,367,595,17,5,324,630,20,15,1,345,599,21,26,0
0,_Josephine,_Greenwood,_07,939,1279,46,10,6,14,934,1137,63,55,7,914,1152,80,8,820,1180,91,76,4,830,1087,112,104,5
0,_Josephine,_Riverside South,_08,1183,2045,52,6,8,14,1209,1874,71,47,4,1127,1898,81,7,998,1963,87,71,2,1039,1817,114,129,3
0,_Josephine,_Scoville,_09,38,70,4,0,0,1,38,67,1,4,0,38,66,3,0,28,75,2,2,0,34,67,1,4,0
0,_Josephine,_Robertson,_10,80,129,2,0,1,1,74,129,3,2,0,73,130,2,0,71,131,1,1,0,74,124,4,2,0
0,_Josephine,_Beacon,_11,101,153,12,1,1,2,105,149,4,5,0,93,154,6,1,80,165,6,6,0,83,148,10,9,0
0,_Josephine,_River Road,_12,109,147,1,1,0,0,109,145,1,3,1,103,143,4,1,90,151,1,9,2,93,144,10,4,1
0,_Josephine,_Hamilton,_13,87,164,2,0,0,4,86,151,2,4,0,85,147,10,0,69,161,7,6,0,81,139,12,9,0
0,_Josephine,_Fort Vannoy,_14,46,79,2,0,0,3,47,75,2,3,1,47,79,3,0,41,80,3,3,0,44,77,3,3,0
0,_Josephine,_Redwood,_15,349,833,14,2,5,2,354,788,24,11,1,343,791,20,7,298,827,17,24,1,321,783,23,32,1
0,_Josephine,_Camp Joy,_16,68,266,5,4,0,0,83,247,5,2,0,70,253,5,0,61,247,13,1,0,61,241,7,17,1
0,_Josephine,_Dimmick,_17,442,786,12,7,4,2,439,749,26,15,0,405,751,33,3,361,789,33,20,0,376,734,31,46,0
0,_Josephine,_College,_18,418,1002,24,6,4,15,451,939,16,10,0,402,964,27,2,365,978,41,22,0,379,928,37,49,0
0,_Josephine,_Jerome Prairie,_19,469,1207,23,1,1,8,486,1152,20,12,1,441,1150,38,9,400,1189,32,28,0,418,1097,45,68,1
0,_Josephine,_Grave Creek,_20,81,140,1,2,0,1,77,130,6,4,0,74,134,6,0,65,132,9,7,0,64,128,10,8,0
0,_Josephine,_Cloverlawn,_21,900,1887,27,10,1,14,927,1770,35,43,1,851,1801,58,10,758,1854,73,55,1,784,1721,90,118,3
0,_Josephine,_New Hope,_22,271,708,8,5,2,5,279,667,13,14,1,262,664,25,7,231,686,21,22,2,243,633,27,42,3
0,_Josephine,_Louse Creek,_23,94,288,5,0,0,0,92,274,4,4,0,79,276,4,2,76,280,6,3,1,78,265,7,10,0
0,_Josephine,_Allendale,_24,152,257,8,1,1,3,156,248,6,5,0,143,247,14,0,122,265,10,10,0,128,251,17,6,0
0,_Josephine,_Jones Creek,_25,294,681,19,10,0,3,298,647,24,8,0,290,636,25,4,251,671,24,16,0,270,623,29,37,0
0,_Josephine,_Board Shanty,_26,278,534,5,4,0,7,279,506,15,14,1,268,506,24,4,232,526,25,21,1,244,485,30,39,1
0,_Josephine,_Wolf Creek,_27,165,311,3,5,3,6,175,280,13,12,0,170,287,11,1,148,291,11,24,0,157,269,21,17,1
0,_Josephine,_Kerby,_28,214,315,11,6,3,2,220,284,13,21,0,211,302,15,0,189,308,9,26,1,189,272,33,29,0
0,_Josephine,_West Colonial,_29,38,92,0,2,0,1,45,85,0,0,0,41,88,0,0,33,90,2,2,0,33,82,7,6,0
0,_Josephine,_Cave Junction,_30,390,582,22,4,3,2,404,531,21,17,1,387,531,27,1,329,555,31,37,1,348,493,55,53,0
0,_Josephine,_Bridgeview,_31,1300,1342,39,18,12,21,1272,1239,59,78,8,1271,1243,85,8,1119,1279,64,155,6,1152,1178,157,113,7
0,_Josephine,_Mt. Peavine,_32,100,155,5,0,0,1,104,142,6,1,0,94,142,8,0,92,146,5,5,1,95,132,9,7,0
0,_Josephine,_Ferry,_33,267,441,10,2,0,4,266,406,18,13,3,259,416,15,0,224,438,20,16,0,237,387,33,34,0
0,_Josephine,_Illinois,_34,128,176,0,3,1,5,135,156,3,7,1,133,158,6,0,110,161,3,25,0,112,151,22,4,0
0,_Josephine,_Merlin,_35,245,528,10,2,0,5,240,518,12,8,2,228,510,16,6,208,529,18,13,0,217,498,15,30,2
0,_Josephine,_Findley Bend,_36,592,1271,21,9,4,9,608,1216,21,27,0,568,1223,40,3,498,1270,39,38,1,527,1187,61,57,0
0,_Josephine,_Selma,_37,448,707,22,6,4,9,456,654,34,25,1,433,668,42,8,385,685,42,41,2,392,638,58,56,3
0,_Josephine,_Slate Creek,_38,796,1490,41,9,9,7,812,1406,35,31,1,762,1420,56,6,675,1460,56,55,1,702,1362,70,100,0
0,_Josephine,_Lucky Queen,_39,406,817,21,2,1,7,421,791,16,7,1,383,805,16,4,353,803,32,27,0,356,775,33,32,1
0,_Josephine,_Williams,_40,397,350,15,5,5,9,387,325,20,23,0,391,329,19,0,318,337,24,53,0,324,317,55,27,1
0,_Josephine,_Colonial,_41,37,78,1,0,0,1,47,62,3,0,0,39,68,4,0,35,69,2,3,1,39,60,2,9,0
0,_Josephine,_North Valley,_42,480,1153,19,11,4,7,489,1075,37,19,4,469,1101,39,4,412,1127,42,31,3,433,1060,56,55,2
0,_Josephine,_Pleasant Valley,_43,239,579,12,2,0,4,255,529,13,12,0,234,532,17,4,210,555,17,13,0,206,510,32,34,2
0,_Josephine,_Illinois River,_44,80,105,7,2,2,1,79,99,4,5,1,73,103,6,1,61,110,8,6,1,66,100,9,7,1
0,_Josephine,_North Applegate,_45,69,111,1,1,2,2,67,104,1,6,2,67,106,3,0,62,107,3,5,2,59,98,10,11,0
0,_Josephine,_Powell Creek,_46,102,135,4,1,2,0,100,127,3,7,0,103,125,6,1,87,131,6,12,0,85,130,15,4,0
0,_Josephine,_Crestview,_47,31,58,0,0,0,1,32,53,0,0,0,27,53,1,0,27,57,0,0,0,25,48,3,6,0
0,_Klamath,_Precinct 01,_01,542,1466,21,5,3,3,577,1394,28,13,1,519,1417,30,7,485,1435,41,30,2,499,1341,49,87,2
0,_Klamath,_Precinct 02,_02,35,99,1,1,0,1,36,92,5,3,0,35,94,6,0,29,93,5,7,0,31,93,3,7,0
0,_Klamath,_Precinct 03,_03,406,806,19,7,4,1,411,782,16,16,0,379,795,28,1,342,799,32,36,0,353,767,41,41,0
0,_Klamath,_Precinct 04,_04,265,790,15,4,2,7,274,747,23,17,1,256,763,31,0,230,777,29,17,1,222,736,40,52,2
0,_Klamath,_Precinct 05,_05,121,109,6,2,0,2,120,104,6,3,1,114,104,13,0,104,111,12,5,0,114,98,12,8,0
0,_Klamath,_Precinct 06,_06,106,378,7,1,0,0,118,351,9,3,0,111,360,9,0,92,362,15,8,0,97,349,12,17,0
0,_Klamath,_Precinct 07,_07,457,1536,33,4,1,3,485,1455,36,15,0,427,1503,40,3,377,1513,62,23,3,407,1431,51,84,1
0,_Klamath,_Precinct 08,_08,137,499,18,4,2,3,150,484,7,6,0,138,482,20,2,109,505,15,12,0,120,473,15,29,0
0,_Klamath,_Precinct 09,_09,118,546,20,2,0,4,137,522,14,4,0,114,528,23,2,109,534,20,6,0,100,519,22,25,1
0,_Klamath,_Precinct 10,_10,324,433,5,1,1,1,322,427,10,5,0,295,427,10,4,258,463,10,12,0,275,436,17,11,0
0,_Klamath,_Precinct 11,_11,233,830,9,4,3,7,285,766,18,4,0,249,779,20,2,201,804,37,17,0,221,756,25,46,1
0,_Klamath,_Precinct 12,_12,174,701,10,1,0,3,186,679,10,0,0,167,682,12,2,133,710,18,6,0,145,694,13,12,0
0,_Klamath,_Precinct 13,_13,293,1909,23,10,2,6,366,1805,28,14,1,306,1845,32,4,260,1872,39,20,0,273,1775,43,100,0
0,_Klamath,_Precinct 14,_14,34,153,1,1,0,1,34,141,10,3,0,31,145,7,1,26,152,4,3,0,26,132,10,18,0
0,_Klamath,_Precinct 15,_15,85,849,6,0,1,1,115,799,11,3,1,81,818,12,1,63,823,24,7,0,65,808,11,29,1
0,_Klamath,_Precinct 16,_16,76,150,4,0,1,1,93,129,3,2,0,74,140,6,0,69,148,7,1,0,74,138,4,7,0
0,_Klamath,_Precinct 17,_17,76,207,8,2,0,5,89,191,5,7,0,69,206,9,0,64,205,15,5,0,65,204,8,8,0
0,_Klamath,_Precinct 18,_18,243,871,16,3,2,5,263,813,21,17,0,232,837,22,4,194,866,26,17,0,210,800,33,44,0
0,_Klamath,_Precinct 19,_19,80,148,6,1,1,2,94,125,9,5,0,91,125,11,0,75,129,11,11,1,82,117,17,11,0
0,_Klamath,_Precinct 20,_20,230,585,17,3,5,4,269,524,20,12,1,234,551,20,5,211,568,20,10,3,212,526,40,30,2
0,_Klamath,_Precinct 21,_21,588,1301,33,7,7,15,649,1205,32,21,0,573,1253,45,1,497,1300,51,35,1,538,1213,66,50,0
0,_Klamath,_Precinct 22,_22,187,427,6,0,4,2,200,384,13,9,0,194,388,13,0,174,398,14,14,1,179,370,25,24,0
0,_Klamath,_Precinct 23,_23,533,1354,32,6,8,4,605,1229,35,24,3,546,1258,47,2,462,1294,59,50,2,487,1203,90,79,3
0,_Klamath,_Precinct 24,_24,146,398,12,5,1,3,170,357,15,7,0,148,370,15,1,122,380,23,13,0,137,357,21,18,0
0,_Klamath,_Precinct 25,_25,270,729,28,4,4,4,307,671,14,16,3,274,694,23,1,232,705,34,20,2,245,658,43,44,1
0,_Klamath,_Precinct 26,_26,322,996,22,3,1,7,376,917,26,3,3,304,959,22,2,269,987,39,13,2,280,929,35,48,4
0,_Klamath,_Precinct 27,_27,456,1169,22,3,2,10,489,1093,31,16,1,471,1089,33,1,392,1133,48,28,0,392,1076,58,65,0
0,_Klamath,_Precinct 28,_28,56,206,5,1,0,0,62,197,4,2,1,58,197,5,3,48,203,7,2,1,53,198,2,9,1
0,_Klamath,_Precinct 29,_29,264,850,20,4,1,9,280,812,16,12,0,267,821,17,1,237,829,23,17,0,239,772,31,53,0
0,_Klamath,_Precinct 30,_30,334,578,23,4,1,2,342,535,27,19,1,319,562,23,1,273,581,30,21,0,288,545,35,30,0
0,_Klamath,_Precinct 31,_31,487,588,31,0,2,5,508,544,26,12,4,473,566,29,1,410,594,48,26,1,422,553,48,42,1
0,_Klamath,_Precinct 32,_32,168,240,7,2,0,7,170,230,11,5,0,162,234,8,2,145,240,13,11,0,143,226,15,20,0
0,_Klamath,_Precinct 33,_33,62,79,2,1,0,5,62,77,4,2,0,62,76,3,0,52,80,4,4,0,52,78,3,5,2
0,_Klamath,_Precinct 34,_34,222,402,25,3,1,2,254,363,14,8,0,230,373,23,0,206,380,27,22,0,211,353,25,35,0
0,_Klamath,_Precinct 35,_35,122,177,3,2,0,3,128,161,7,9,0,122,163,7,0,102,171,7,15,0,117,153,12,13,0
0,_Klamath,_Precinct 36,_36,388,413,22,11,6,3,387,363,28,23,1,369,385,37,5,327,403,32,32,1,338,366,53,37,1
0,_Klamath,_Precinct 37,_37,451,387,23,5,2,7,452,363,15,26,2,432,380,22,2,381,394,26,38,2,396,366,42,30,1
0,_Klamath,_Precinct 38,_38,185,288,11,8,2,1,194,254,17,21,1,188,262,25,1,155,272,24,29,2,165,244,40,24,1
0,_Klamath,_Precinct 39,_39,51,72,3,0,0,1,52,66,3,5,0,56,64,4,0,45,72,4,5,0,52,60,7,5,0
0,_Klamath,_Precinct 40,_40,272,310,14,6,4,3,288,261,17,15,2,280,278,19,0,241,284,22,31,0,256,268,30,22,0
0,_Klamath,_Precinct 41,_41,367,651,27,1,1,7,379,611,32,10,1,361,611,35,3,316,646,38,14,1,330,602,36,32,1
0,_Klamath,_Precinct 42,_42,147,346,4,4,1,6,167,306,6,7,0,146,308,17,0,128,327,12,9,0,125,307,20,19,0
0,_Klamath,_Precinct 43,_43,275,282,17,10,1,4,292,250,20,11,0,288,257,21,1,254,263,24,27,0,262,236,40,26,0
0,_Lake,_Silver Lake,_01,31,144,2,0,0,0,35,129,3,3,0,30,135,2,0,29,137,1,1,0,27,127,6,8,0
0,_Lake,_Summer Lake,_02,21,56,2,0,0,0,21,56,1,0,0,19,56,1,0,18,56,1,1,0,18,51,1,5,0
0,_Lake,_Paisley,_03,49,189,5,0,0,1,54,180,1,5,0,45,187,4,0,36,193,3,4,0,40,183,5,8,0
0,_Lake,_Crooked Creek,_04,38,218,3,2,0,3,45,207,1,2,0,40,211,1,0,30,218,3,5,0,34,208,6,7,0
0,_Lake,_North Warner,_05,10,52,0,0,0,0,11,49,0,1,0,12,49,0,0,10,47,1,2,0,8,49,2,1,0
0,_Lake,_South Warner,_06,5,66,0,0,0,0,6,64,1,0,0,4,62,2,2,2,66,1,0,0,1,59,1,7,0
0,_Lake,_North Lakeview,_07,33,173,2,0,0,3,44,165,2,1,0,33,166,2,0,28,168,9,4,0,32,163,4,7,1
0,_Lake,_South Lakeview,_08,60,174,1,0,0,1,71,155,2,0,0,59,163,1,0,54,166,3,1,0,49,160,5,7,0
0,_Lake,_Fremont,_09,63,201,4,0,0,2,63,197,5,2,0,54,199,6,1,47,212,3,4,0,50,202,7,5,0
0,_Lake,_Goose Lake,_10,18,215,2,0,0,1,21,203,2,1,1,18,204,1,3,19,203,5,0,1,19,198,2,6,1
0,_Lake,_Cogswell Creek,_11,46,203,6,0,3,1,56,191,6,2,1,54,191,5,0,40,202,10,4,0,45,186,5,11,0
0,_Lake,_Thomas Creek,_12,83,418,6,2,0,0,96,405,5,0,0,70,420,6,0,66,427,6,2,0,61,412,11,14,0
0,_Lake,_Christmas Valley,_13,167,644,15,4,1,4,182,599,24,6,2,155,617,21,3,151,628,24,7,1,149,597,20,41,0
0,_Lake,_Fort Rock,_14,23,124,0,0,0,0,32,111,0,0,0,24,115,1,0,17,118,6,0,0,23,108,2,3,0
0,_Lake,_West Lakeview,_15,25,116,3,1,0,0,27,110,2,1,0,20,111,5,0,21,115,3,1,0,19,108,4,6,0
0,_Lake,_New Pine Creek,_16,20,70,1,0,0,0,21,65,0,1,0,19,67,2,0,17,66,2,1,0,17,63,2,5,0
0,_Lake,_Valley Falls,_18,0,42,0,0,0,0,1,40,0,0,0,0,41,0,0,0,39,0,0,0,0,40,0,0,0
0,_Lake,_N Central Lakeview,_20,38,152,5,1,3,0,47,148,0,2,0,42,145,5,0,38,150,5,2,0,35,146,7,3,0
0,_Lake,_S Central Lakeview,_21,62,213,6,0,1,4,75,187,8,2,0,69,191,7,0,64,190,10,6,0,62,184,10,11,0
0,_Lane,_1121,_1121,357,76,16,7,1,0,333,75,11,18,1,325,75,22,3,295,81,17,29,2,293,78,35,13,3
0,_Lane,_1123,_1123,1747,170,33,35,17,19,1670,144,31,129,1,1722,155,35,1,1519,176,39,196,0,1498,181,209,19,0
0,_Lane,_1125,_1125,3430,400,72,75,15,39,3298,353,66,231,7,3327,367,98,22,2937,426,94,366,8,2924,408,392,36,10
0,_Lane,_1127,_1127,5817,677,77,50,20,52,5731,633,85,173,5,5557,688,125,8,5129,769,137,349,6,5119,761,395,60,7
0,_Lane,_1231,_1231,3320,315,35,45,18,34,3241,311,39,129,2,3189,320,51,7,2933,359,62,232,3,2946,351,218,37,3
0,_Lane,_1233,_1233,3029,453,39,24,4,33,2978,454,42,64,2,2873,504,47,3,2679,556,73,140,2,2679,554,147,27,5
0,_Lane,_1235,_1235,6132,806,94,41,19,45,5982,810,85,153,6,5829,864,115,7,5425,999,146,282,1,5470,972,271,64,0
0,_Lane,_1341,_1341,68,8,0,0,0,0,65,10,0,0,0,65,9,0,0,57,13,1,2,0,58,10,4,0,0
0,_Lane,_1343,_1343,3267,242,57,37,9,29,3100,223,48,187,4,3091,253,62,5,2778,302,76,278,4,2764,288,305,30,5
