IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_LA_20201103_GEN_PRE_REP_TRUMP,USA_LA_20201103_GEN_PRE_DEM_BIDEN,USA_LA_20201103_GEN_PRE_LIB_JORGENSEN,USA_LA_20201103_GEN_PRE_BIR_WEST,USA_LA_20201103_GEN_PRE_OTH_OTHER,USA_LA_20201103_GEN_USS_REP_CASSIDY,USA_LA_20201103_GEN_USS_REP_MURPHY,USA_LA_20201103_GEN_USS_DEM_PERKINS,USA_LA_20201103_GEN_USS_DEM_EDWARDS,USA_LA_20201103_GEN_USS_DEM_PIERCE,USA_LA_20201103_GEN_USS_DEM_KNIGHT,USA_LA_20201103_GEN_USS_DEM_WENSTRUP,USA_LA_20201103_GEN_USS_LIB_SIGLER,USA_LA_20201103_GEN_USS_IND_MENDOZA,USA_LA_20201103_GEN_USS_OTH_PRICE,USA_LA_20201103_GEN_USS_GOL_JOHN,USA_LA_20201103_GEN_USS_NON_BILLIOT,USA_LA_20201103_GEN_USS_NON_BOURGEOIS,USA_LA_20201103_GEN_USS_NON_MONTGOMERY,USA_LA_20201103_GEN_USS_NON_DARET_III
0,_011,_28,_000028,49,411,1,0,11,63,2,80,179,42,33,3,0,5,3,0,8,1,2,1
0,_011,_30,_000030,217,64,6,1,0,200,6,25,16,4,3,0,3,2,0,0,1,0,4,0
0,_011,_12A,_00012A,348,39,7,0,0,309,24,19,13,0,0,0,3,1,0,0,1,1,0,0
0,_011,_12B,_00012B,605,36,4,0,0,572,18,12,8,8,0,0,2,1,2,0,5,4,0,0
0,_011,_13A,_00013A,233,17,4,0,4,230,5,9,8,0,8,3,0,0,0,0,0,0,0,0
0,_011,_14A,_00014A,316,28,10,1,0,303,23,6,11,0,0,0,0,0,1,2,1,1,0,0
0,_011,_16A,_00016A,160,67,4,0,0,144,18,12,32,0,3,0,2,3,1,0,1,1,0,0
0,_011,_16B,_00016B,264,34,4,0,0,240,18,15,13,0,3,0,5,3,0,0,3,0,0,0
0,_011,_17A,_00017A,330,17,0,0,0,283,23,3,11,0,3,0,0,0,0,0,1,3,2,0
0,_011,_18A,_00018A,39,0,0,0,0,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_011,_19C,_00019C,298,25,1,0,0,271,16,6,3,0,5,0,1,0,0,0,3,3,2,1
0,_011,_25A,_00025A,83,59,1,0,0,79,3,15,21,17,3,0,0,0,0,0,0,0,0,1
0,_011,_25B,_00025B,123,112,13,0,0,111,6,46,43,8,5,0,5,3,0,0,3,1,0,0
0,_011,_27A,_00027A,296,34,0,0,2,284,6,12,8,0,3,0,0,1,0,0,0,4,0,0
0,_011,_27B,_00027B,162,59,9,0,0,162,5,15,29,4,3,0,1,0,0,0,1,3,0,0
0,_011,_27D,_00027D,131,6,0,0,0,106,13,3,0,0,0,3,0,1,0,0,0,3,0,0
0,_013,_1-1,_0001-1,67,85,0,0,0,60,4,51,17,3,3,0,0,0,0,0,0,3,0,0
0,_013,_1-2,_0001-2,129,180,2,0,0,122,10,102,41,3,5,3,0,4,0,0,3,4,1,0
0,_013,_1-3,_0001-3,69,58,0,0,0,71,0,51,6,0,2,0,0,0,0,0,2,0,0,0
0,_013,_1-4,_0001-4,42,11,0,0,0,37,1,9,2,0,0,0,0,0,0,0,3,0,0,0
0,_013,_2-1,_0002-1,20,254,2,0,5,28,1,160,50,5,2,0,0,1,0,0,5,1,0,1
0,_013,_2-2,_0002-2,64,130,3,2,8,63,1,76,22,5,3,3,2,1,0,0,3,4,0,0
0,_013,_2-3,_0002-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_013,_2-4,_0002-4,4,11,0,0,0,3,0,2,4,0,3,0,0,0,0,0,0,0,0,0
0,_013,_2-5,_0002-5,9,11,0,0,0,9,0,5,4,5,0,0,0,0,0,0,0,0,0,0
0,_013,_2-6,_0002-6,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_013,_3-1,_0003-1,29,263,3,5,0,32,0,129,56,18,10,0,2,0,2,0,1,3,0,0
0,_013,_3-2,_0003-2,87,224,2,0,2,84,0,167,47,3,2,0,0,1,0,0,1,6,0,0
0,_013,_3-3,_0003-3,91,118,2,0,3,90,1,83,11,5,0,0,0,0,2,0,3,1,0,0
0,_013,_3-4,_0003-4,29,41,0,0,0,28,0,37,6,3,2,0,0,0,0,0,0,1,0,0
0,_013,_3-5,_0003-5,52,15,0,0,0,52,0,12,0,0,0,0,0,0,0,0,0,0,0,0
0,_013,_3-6,_0003-6,22,8,0,1,0,22,0,7,2,0,0,0,0,0,0,0,0,0,0,0
0,_013,_3-7,_0003-7,0,13,0,0,0,1,0,7,0,0,2,0,0,0,0,0,0,1,0,0
0,_013,_4-1,_0004-1,171,326,9,0,5,162,1,234,46,11,3,3,1,1,2,1,5,1,6,3
0,_013,_4-2,_0004-2,58,4,0,0,0,53,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0,_013,_4-4,_0004-4,394,122,5,0,2,357,30,97,20,3,5,3,0,1,4,0,3,0,0,0
0,_013,_5-1,_0005-1,159,229,2,1,3,156,1,192,39,0,5,3,1,1,0,0,8,0,0,0
0,_013,_5-2,_0005-2,286,96,2,3,0,280,3,55,20,0,2,3,1,0,0,0,0,4,0,0
0,_013,_5-3,_0005-3,164,26,0,0,0,162,3,16,4,3,3,0,0,1,0,0,0,0,0,0
0,_013,_5-4,_0005-4,143,0,0,0,0,139,0,0,4,0,0,0,0,0,2,0,0,0,0,0
0,_013,_6-1,_0006-1,234,15,3,0,0,221,6,9,9,0,3,3,4,0,0,0,0,0,0,0
0,_013,_6-2,_0006-2,288,13,2,0,0,290,6,5,0,0,2,3,0,0,0,0,0,3,0,1
0,_013,_6-3,_0006-3,386,105,1,0,2,371,5,72,9,5,3,5,3,1,0,0,8,3,0,2
0,_013,_6-4,_0006-4,232,34,3,0,0,217,4,21,11,0,1,3,1,0,0,0,1,4,0,0
0,_013,_7-1,_0007-1,100,107,3,0,0,91,3,69,11,5,5,2,3,0,0,0,0,3,0,0
0,_013,_7-2,_0007-2,90,115,3,0,1,88,4,83,9,3,5,0,1,0,0,3,1,0,0,0
0,_013,_7-3,_0007-3,130,118,0,0,0,128,3,69,22,0,8,2,1,0,0,0,0,0,0,0
0,_013,_7-4,_0007-4,217,299,1,0,0,205,12,220,39,10,11,2,0,0,4,0,3,3,0,1
0,_013,_7-5,_0007-5,124,36,1,0,0,105,11,28,6,5,1,0,1,0,0,0,0,0,0,0
0,_015,_1-1,_0001-1,445,234,8,3,3,445,10,142,32,5,13,6,4,7,5,0,4,9,2,0
0,_015,_1-2,_0001-2,562,250,14,0,7,521,21,149,34,24,13,3,15,4,2,0,3,7,2,0
0,_015,_1-3,_0001-3,467,214,16,1,9,455,13,137,28,22,13,3,8,7,2,0,2,7,4,0
0,_015,_1-4,_0001-4,825,338,20,1,9,791,31,189,67,17,5,11,15,4,5,3,10,7,0,0
0,_015,_1-5,_0001-5,431,149,5,3,3,414,21,95,12,5,9,3,3,4,2,0,2,7,0,0
0,_015,_2-1,_0002-1,514,349,12,4,5,488,25,280,34,12,7,3,10,2,2,0,3,4,0,2
0,_015,_2-2,_0002-2,506,124,9,0,0,496,15,92,10,2,0,0,2,0,0,2,2,4,3,2
0,_015,_2-3,_0002-3,279,210,11,0,3,277,11,149,34,10,9,0,2,0,0,0,0,6,2,2
0,_015,_2-4,_0002-4,714,223,8,0,7,699,16,142,32,9,2,3,5,2,2,2,3,11,2,2
0,_015,_2-6,_0002-6,130,329,3,0,5,109,11,194,56,14,11,5,0,5,2,2,3,7,2,3
0,_015,_2-7,_0002-7,357,164,6,0,0,351,19,83,34,5,9,0,3,0,0,0,0,2,0,0
0,_015,_2-8,_0002-8,22,397,2,5,9,23,2,257,65,26,5,5,0,4,2,0,4,4,2,2
0,_015,_2-9,_0002-9,305,415,2,1,2,295,6,276,75,2,5,8,2,2,0,0,0,7,0,3
0,_015,_3-1,_0003-1,329,196,5,0,3,308,6,158,16,14,2,3,2,0,0,1,3,1,0,1
0,_015,_3-2,_0003-2,465,164,8,0,2,445,21,123,16,2,0,5,0,2,0,0,3,3,0,1
0,_015,_3-3,_0003-3,383,74,0,0,3,369,4,45,8,0,0,0,2,2,5,0,4,1,1,0
0,_015,_3-4,_0003-4,429,461,14,1,8,400,13,348,44,10,5,11,3,2,1,1,6,6,0,1
0,_015,_4-2,_0004-2,1229,140,8,1,5,1194,27,71,28,7,5,3,2,7,0,1,4,3,0,1
0,_015,_4-6,_0004-6,1780,507,26,4,5,1709,66,345,62,17,24,5,15,5,13,2,8,13,4,3
0,_015,_4-7,_0004-7,1467,415,9,0,7,1382,34,258,66,24,9,0,6,3,0,2,5,10,1,8
0,_015,_4-9,_0004-9,1102,164,9,3,2,1047,36,111,24,2,7,5,8,3,3,1,0,6,3,0
0,_015,_1-3A,_001-3A,491,270,8,1,3,486,15,151,36,19,16,3,2,5,2,2,6,2,10,2
0,_015,_1-3B,_001-3B,283,108,17,1,2,281,8,66,24,7,7,3,3,0,0,0,2,6,2,0
0,_015,_2-10,_002-10,295,99,8,0,0,297,8,57,14,2,2,0,5,0,2,0,7,2,2,0
0,_015,_2-11,_002-11,98,108,5,0,0,88,2,57,26,0,16,3,3,2,0,0,0,0,2,2
0,_015,_2-13,_002-13,235,379,3,0,3,201,6,269,50,12,13,8,2,9,3,0,9,7,2,0
0,_015,_2-14,_002-14,259,230,3,0,0,236,13,123,54,10,18,0,3,2,2,0,2,3,3,0
0,_015,_2-15,_002-15,150,374,8,3,9,135,10,217,56,12,22,5,7,5,6,2,4,9,2,2
0,_015,_2-16,_002-16,393,425,8,1,7,371,13,276,65,24,16,11,5,2,3,0,4,6,4,4
0,_015,_2-19,_002-19,175,560,6,3,2,164,11,343,105,7,13,14,5,0,3,0,4,4,6,2
0,_015,_2-20,_002-20,335,214,6,1,0,305,6,149,36,0,2,11,8,7,0,0,4,2,2,3
0,_015,_2-23,_002-23,124,90,3,0,0,127,4,50,14,2,5,0,2,0,0,0,2,2,0,0
0,_015,_2-3A,_002-3A,273,403,6,1,5,256,19,267,67,17,18,0,3,2,0,0,2,6,3,2
0,_015,_2-5A,_002-5A,60,97,3,0,3,62,4,45,22,7,5,0,0,0,2,0,3,6,0,0
0,_015,_4-10,_004-10,1021,291,15,0,4,982,38,174,58,4,9,8,7,0,0,1,7,9,3,0
0,_015,_4-1A,_004-1A,784,135,5,0,2,742,23,106,18,5,0,0,2,2,1,1,1,1,0,4
0,_015,_4-3A,_004-3A,786,410,16,3,3,750,33,276,50,7,7,5,10,3,3,3,6,7,3,1
0,_015,_4-3B,_004-3B,365,115,6,0,2,361,8,57,14,19,4,5,3,3,5,0,0,4,0,0
0,_015,_4-3C,_004-3C,241,45,0,0,0,234,0,33,6,2,4,0,2,0,0,0,0,0,0,0
0,_015,_4-3D,_004-3D,704,164,11,0,0,679,25,80,26,10,4,5,5,3,1,0,4,0,4,3
0,_015,_4-4A,_004-4A,1116,281,22,3,3,1111,25,182,32,14,11,3,7,2,1,4,5,5,1,1
0,_015,_4-4B,_004-4B,1492,252,14,1,2,1470,34,160,30,9,22,3,9,2,3,0,2,7,0,1
0,_015,_4-5A,_004-5A,497,135,9,1,3,482,21,87,28,2,9,0,3,2,1,0,0,6,0,1
0,_015,_4-8A,_004-8A,866,286,20,1,3,845,31,184,56,7,16,3,8,3,3,1,6,4,1,0
0,_015,_4-8B,_004-8B,1150,308,25,4,4,1128,23,170,50,17,23,10,13,5,4,0,4,11,0,1
0,_015,_4-8C,_004-8C,146,230,8,0,3,158,4,151,40,5,4,3,3,5,0,0,1,0,0,0
0,_015,_4-8D,_004-8D,94,110,2,0,5,90,4,66,28,0,4,0,0,0,0,1,3,1,1,0
0,_015,_4-8E,_004-8E,500,68,3,0,2,463,11,40,14,0,2,0,3,0,1,1,3,1,1,1
0,_015,_4-8F,_004-8F,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_015,_2-11A,_02-11A,94,180,2,0,0,88,4,113,30,5,5,3,2,0,2,0,0,1,2,0
0,_015,_2-12A,_02-12A,104,115,2,0,0,96,2,54,28,0,5,3,2,2,2,0,1,4,0,2
0,_015,_2-12B,_02-12B,106,142,3,0,3,103,0,97,32,2,2,3,2,0,0,0,1,0,0,0
0,_015,_2-12C,_02-12C,173,418,5,4,7,174,0,260,69,12,20,0,2,2,0,0,6,6,9,1
0,_015,_2-16A,_02-16A,24,18,2,0,0,25,0,7,4,5,2,0,0,0,0,0,0,0,0,0
0,_015,_2-17A,_02-17A,130,158,3,3,3,119,2,95,36,5,5,0,0,4,2,0,1,4,3,1
0,_015,_2-17B,_02-17B,223,340,9,1,0,217,6,208,60,19,11,3,0,2,3,0,0,4,2,1
0,_015,_2-18B,_02-18B,626,108,8,1,2,619,15,64,20,2,2,3,7,0,0,0,0,3,0,0
0,_015,_2-18C,_02-18C,712,176,6,1,2,677,17,106,30,7,9,8,5,0,2,0,3,4,4,0
0,_015,_2-18D,_02-18D,377,81,11,1,0,387,0,61,14,5,2,0,0,3,0,0,0,1,1,0
0,_015,_2-18E,_02-18E,1714,417,31,10,5,1693,60,262,56,19,11,3,21,4,5,2,6,13,7,0
0,_015,_2-18F,_02-18F,471,65,2,0,3,474,13,31,16,2,5,0,0,0,0,0,0,1,0,0
0,_015,_2-21A,_02-21A,624,257,8,1,0,640,8,135,40,19,16,11,3,0,6,0,3,0,0,1
0,_015,_2-21B,_02-21B,676,108,6,1,0,668,21,61,30,0,2,5,3,0,2,2,1,0,0,1
0,_015,_2-21C,_02-21C,1175,185,13,3,0,1164,30,108,42,0,5,0,6,5,2,0,1,1,0,0
0,_015,_2-21D,_02-21D,1162,419,23,1,5,1144,41,255,76,26,16,0,8,5,6,1,3,10,1,3
0,_015,_2-22A,_02-22A,1218,165,11,3,2,1199,23,97,20,7,2,0,6,3,1,1,2,7,1,1
0,_015,_2-22B,_02-22B,445,50,8,1,2,449,8,31,12,2,0,3,8,0,1,0,1,0,0,0
0,_015,_2-22C,_02-22C,343,18,2,0,2,355,4,9,2,2,2,0,0,0,0,0,0,0,0,0
0,_015,_4-11A,_04-11A,588,108,2,0,0,562,25,54,26,5,4,0,3,2,1,4,1,0,0,0
0,_015,_4-11B,_04-11B,922,297,28,0,2,907,34,175,52,10,7,5,10,7,3,0,7,7,4,0
0,_015,_4-11C,_04-11C,489,133,12,0,0,445,15,71,20,10,9,5,7,2,3,0,6,3,3,1
0,_017,_1,_000001,4,191,1,0,4,5,0,129,25,13,6,2,0,0,3,0,2,0,0,3
0,_017,_2,_000002,370,423,5,1,3,365,15,297,58,31,14,8,4,2,3,0,3,0,3,3
0,_017,_3,_000003,9,490,6,0,3,9,0,330,79,21,14,3,0,0,4,0,5,4,3,1
0,_017,_4,_000004,104,808,4,1,6,105,3,557,155,43,14,3,1,3,1,3,3,6,3,3
0,_017,_5,_000005,111,1438,6,11,22,117,2,939,200,75,33,29,0,5,10,2,18,11,10,5
0,_017,_6,_000006,21,123,1,0,0,22,3,86,9,2,8,2,0,0,0,0,0,0,0,1
0,_017,_7,_000007,124,328,10,1,1,119,8,174,78,21,17,3,5,4,0,1,5,6,5,0
0,_017,_8,_000008,351,485,12,4,4,344,15,315,79,29,11,5,7,5,10,0,6,6,10,0
0,_017,_9,_000009,334,150,12,0,3,348,11,77,17,15,3,2,9,2,1,0,1,4,1,1
0,_017,_10,_000010,458,195,18,1,0,472,10,117,20,15,3,13,3,5,3,1,2,7,0,0
0,_017,_11,_000011,687,227,18,2,10,676,31,126,36,27,5,7,12,3,4,0,0,5,0,4
0,_017,_12,_000012,496,215,9,6,5,513,5,127,30,24,9,5,5,0,1,0,0,7,4,3
0,_017,_13,_000013,858,360,31,2,4,859,20,209,47,49,12,19,15,8,0,3,1,12,5,1
0,_017,_14,_000014,282,288,18,9,5,280,6,179,53,21,6,10,13,4,4,3,6,5,0,3
0,_017,_15,_000015,259,456,20,6,1,256,11,243,89,53,20,5,17,7,0,1,5,6,1,1
0,_017,_16,_000016,586,270,19,0,4,619,13,161,26,19,17,3,10,1,1,0,2,4,0,0
0,_017,_17,_000017,221,355,17,4,1,218,5,189,76,27,17,5,9,4,6,4,0,7,3,0
0,_017,_20,_000020,367,254,27,0,1,395,13,152,19,34,6,15,5,3,1,0,3,3,0,3
0,_017,_21,_000021,429,183,6,4,7,445,11,99,17,21,3,5,3,3,3,3,3,4,0,0
0,_017,_22,_000022,597,241,15,4,6,636,6,145,31,21,3,8,6,5,0,0,2,1,1,0
0,_017,_23,_000023,32,472,4,5,1,37,3,303,73,26,12,3,3,1,4,1,7,4,3,0
0,_017,_24,_000024,362,282,14,4,3,409,3,171,39,15,3,0,5,4,3,0,2,1,1,0
0,_017,_25,_000025,57,883,5,10,6,64,3,582,146,37,17,10,1,4,10,3,8,10,5,3
0,_017,_26,_000026,265,216,9,0,1,292,0,139,31,6,3,7,5,0,3,0,2,6,1,0
0,_017,_27,_000027,296,273,13,4,6,304,4,156,45,27,9,3,6,4,1,0,0,10,1,1
0,_017,_28,_000028,16,38,0,0,0,14,0,26,3,3,0,2,0,1,0,0,1,0,1,0
0,_017,_29,_000029,14,407,1,4,5,11,1,318,47,21,5,0,0,0,3,0,3,5,3,0
0,_017,_30,_000030,77,867,8,2,4,62,14,582,124,49,27,7,3,3,10,0,9,5,9,2
0,_017,_31,_000031,36,482,5,1,15,38,0,350,67,23,15,7,0,4,1,0,5,9,3,1
0,_017,_32,_000032,45,397,4,1,0,42,1,266,72,8,12,0,0,0,0,1,1,6,3,2
0,_017,_34,_000034,50,821,1,4,4,49,4,563,115,34,12,7,1,1,3,0,6,7,7,2
0,_017,_35,_000035,37,497,2,2,3,47,2,309,72,31,20,3,1,1,0,1,7,5,5,2
0,_017,_36,_000036,68,752,7,6,4,77,4,456,152,31,36,3,3,4,4,0,9,3,16,4
0,_017,_37,_000037,19,503,2,1,1,24,1,321,98,24,11,5,1,1,4,1,6,1,8,1
0,_017,_38,_000038,18,646,4,1,4,21,6,439,102,19,21,3,0,0,3,0,3,4,4,2
0,_017,_39,_000039,1,311,4,1,1,8,0,218,37,19,8,2,1,0,0,0,2,5,4,0
0,_017,_40,_000040,6,310,0,0,4,13,1,214,33,11,11,7,0,3,1,0,1,1,1,1
0,_017,_41,_000041,10,275,1,0,3,7,0,199,47,16,8,2,0,0,0,0,0,1,1,1
0,_017,_43,_000043,17,375,1,0,3,22,0,237,64,23,11,3,3,3,3,0,3,4,1,0
0,_017,_44,_000044,19,428,5,4,3,20,0,281,76,8,14,5,0,0,1,0,9,4,1,1
0,_017,_45,_000045,61,692,0,2,5,58,2,485,105,34,12,3,1,1,0,0,2,5,5,1
0,_017,_46,_000046,36,562,1,0,0,37,1,348,110,29,14,2,0,3,4,1,7,4,1,1
0,_017,_47,_000047,331,502,4,5,5,330,5,389,62,16,11,5,0,10,1,3,2,3,4,0
0,_017,_48,_000048,482,160,17,1,3,495,8,82,26,10,5,5,9,3,3,0,3,4,1,1
0,_017,_49,_000049,772,413,20,2,4,794,18,221,54,42,14,11,15,3,2,0,5,10,8,1
0,_017,_50,_000050,16,629,4,0,3,24,1,466,90,15,11,3,0,1,6,1,11,3,1,2
0,_017,_51,_000051,26,828,2,6,6,28,0,572,149,21,14,8,1,3,1,0,10,6,8,2
0,_017,_52,_000052,30,737,5,7,4,46,1,489,108,24,25,8,0,0,5,1,3,6,8,0
0,_017,_53,_000053,40,561,5,1,3,43,2,375,84,23,6,7,1,1,5,3,12,5,6,2
0,_017,_54,_000054,22,641,7,6,6,29,2,441,79,29,12,7,3,0,3,0,10,7,3,0
0,_017,_55,_000055,120,313,4,2,4,114,5,202,59,27,1,2,1,0,0,3,2,0,5,0
0,_017,_56,_000056,704,337,12,2,0,714,8,218,56,8,15,5,7,1,6,1,3,9,5,1
0,_017,_57,_000057,12,546,1,1,5,21,0,351,84,23,15,5,0,0,5,0,8,3,1,6
0,_017,_58,_000058,34,606,1,6,7,39,0,412,90,18,17,7,4,1,1,0,12,3,4,0
0,_017,_59,_000059,22,691,4,2,9,30,2,441,107,26,25,7,1,1,5,1,8,7,3,1
0,_017,_60,_000060,14,525,1,2,4,17,4,360,64,24,12,0,1,1,1,0,5,4,5,1
0,_017,_61,_000061,16,543,4,4,0,12,1,347,89,27,12,3,2,3,1,1,2,9,4,0
0,_017,_62,_000062,139,780,8,2,5,147,6,518,146,41,11,5,1,0,0,1,8,4,4,0
0,_017,_63,_000063,156,325,2,2,3,152,5,230,48,19,5,3,1,1,0,0,5,0,6,0
0,_017,_64,_000064,66,425,6,1,5,70,2,292,69,18,9,3,0,1,0,0,1,3,6,0
0,_017,_65,_000065,196,349,4,1,1,188,2,263,56,16,6,0,2,1,1,0,7,2,3,0
0,_017,_66,_000066,998,305,12,1,3,952,31,183,61,19,9,5,5,5,8,1,8,4,1,0
0,_017,_67,_000067,5,299,1,2,3,10,1,197,55,16,3,3,0,0,1,0,1,1,5,4
0,_017,_68,_000068,415,323,8,0,4,447,5,186,50,21,11,2,4,0,0,1,1,5,1,1
0,_017,_69,_000069,255,541,8,1,5,245,9,368,84,29,14,5,1,5,1,0,7,4,4,2
0,_017,_70,_000070,93,958,2,1,0,88,5,636,157,56,25,8,0,3,4,3,11,15,8,1
0,_017,_71,_000071,19,400,1,1,1,14,0,281,44,23,8,3,0,0,1,0,7,2,6,2
0,_017,_72,_000072,379,302,8,1,6,380,14,203,45,18,12,3,4,3,1,1,0,4,1,0
0,_017,_73,_000073,5,1007,4,2,13,25,0,668,174,67,28,3,0,1,4,3,9,10,6,2
0,_017,_74,_000074,8,182,1,0,4,9,2,121,23,3,6,0,0,0,1,0,1,1,4,0
0,_017,_75,_000075,687,270,14,2,5,740,8,161,17,11,6,3,5,4,1,0,3,2,0,2
0,_017,_76,_000076,412,258,8,4,3,414,6,150,44,13,11,8,1,7,1,1,6,0,4,1
0,_017,_77,_000077,690,263,15,1,0,676,19,174,28,27,11,5,4,4,4,5,0,6,5,0
0,_017,_78,_000078,55,331,4,0,4,54,0,202,79,18,9,0,1,0,1,0,5,0,9,0
0,_017,_79,_000079,152,403,5,1,3,160,2,281,64,13,9,8,4,0,4,0,1,2,1,1
0,_017,_80,_000080,18,467,4,1,4,26,0,274,86,11,23,2,1,0,1,1,8,4,4,2
0,_017,_81,_000081,99,896,1,5,3,117,4,545,151,48,24,2,4,1,5,0,18,5,13,0
0,_017,_82,_000082,384,393,7,1,3,359,15,260,47,21,17,5,1,4,1,0,2,7,9,1
0,_017,_83,_000083,289,493,6,4,0,273,6,345,72,18,11,3,5,3,3,1,6,5,4,2
0,_017,_84,_000084,179,808,5,5,1,184,4,603,104,37,9,7,0,4,5,0,6,4,8,0
0,_017,_85,_000085,327,440,5,5,3,300,14,315,75,34,11,3,4,1,3,0,1,5,5,1
0,_017,_86,_000086,13,647,0,4,6,28,1,445,110,24,9,5,1,1,0,0,8,1,6,0
0,_017,_87,_000087,224,759,7,4,3,223,8,522,113,51,18,3,6,0,4,3,2,4,8,0
0,_017,_88,_000088,593,364,6,2,3,569,15,272,50,19,6,3,4,1,0,0,0,4,5,2
0,_017,_89,_000089,467,354,7,5,4,476,9,221,62,21,12,5,4,0,1,0,7,2,6,0
0,_017,_90,_000090,481,810,12,2,6,459,18,563,115,40,12,17,6,6,5,2,13,6,1,3
0,_017,_91,_000091,619,757,13,4,8,615,19,499,127,49,23,8,2,5,5,1,10,10,8,3
0,_017,_92,_000092,473,400,6,2,9,455,18,253,76,31,23,5,1,4,0,3,1,4,8,1
0,_017,_93,_000093,424,420,7,1,1,407,16,294,55,27,14,5,4,5,1,0,6,6,4,1
0,_017,_94,_000094,376,532,9,1,7,379,8,359,78,34,24,3,2,1,5,1,7,7,4,1
0,_017,_95,_000095,612,422,6,0,4,617,13,284,62,29,11,2,1,4,1,0,10,2,0,0
0,_017,_97,_000097,287,141,1,0,1,288,2,97,19,15,5,2,0,1,0,0,1,0,0,1
0,_017,_98,_000098,166,157,5,4,7,161,4,111,22,8,1,3,7,4,3,1,2,4,3,1
0,_017,_99,_000099,28,285,6,2,3,38,1,194,41,23,0,5,4,0,1,0,1,0,1,0
0,_017,_100,_000100,126,731,5,5,2,117,8,500,119,29,23,3,1,4,0,0,12,9,10,0
0,_017,_101,_000101,459,381,13,4,0,446,11,272,65,21,12,8,5,3,6,1,1,1,0,4
0,_017,_102,_000102,441,197,6,0,1,438,9,138,23,13,11,2,6,1,3,1,1,5,1,0
0,_017,_103,_000103,487,422,9,1,2,501,9,287,62,10,14,7,5,1,0,0,5,5,4,1
0,_017,_104,_000104,1014,200,17,0,6,1055,10,112,19,16,15,3,4,0,3,0,0,1,3,1
0,_017,_105,_000105,522,148,5,0,2,495,19,99,22,3,1,3,4,3,0,0,5,2,1,0
0,_017,_106,_000106,343,609,8,5,0,324,9,422,101,32,9,3,2,1,3,0,10,10,5,1
0,_017,_107,_000107,335,249,2,2,1,334,5,171,34,10,6,8,1,4,0,0,3,1,1,2
0,_017,_108,_000108,365,65,13,0,2,378,8,30,16,0,0,0,2,1,0,0,0,1,0,1
0,_017,_109,_000109,1093,322,19,0,1,1173,4,191,30,8,5,5,1,1,4,1,0,4,3,1
0,_017,_110,_000110,894,166,13,2,7,917,10,117,12,5,5,0,6,4,3,1,1,2,1,1
0,_017,_111,_000111,14,338,0,0,1,13,0,222,65,19,9,3,0,0,1,0,2,5,3,0
0,_017,_112,_000112,363,252,5,1,1,376,2,129,47,24,12,7,7,4,0,0,2,2,1,1
0,_017,_113,_000113,441,279,11,0,1,459,2,186,42,15,6,3,9,1,3,0,1,6,3,0
0,_017,_114,_000114,75,420,1,1,0,77,2,304,76,16,9,2,0,0,0,2,5,0,5,1
0,_017,_115,_000115,1084,201,17,2,1,1112,16,126,25,15,5,2,5,1,0,0,1,1,0,1
0,_017,_122,_000122,202,1037,3,4,4,217,3,728,146,56,23,8,2,4,5,2,6,6,7,2
0,_017,_123,_000123,701,204,6,2,2,710,10,155,23,3,5,5,1,0,1,0,1,1,0,1
0,_017,_125,_000125,628,405,8,0,6,592,16,275,72,2,9,2,2,5,2,4,10,2,1,2
0,_017,_126,_000126,451,107,8,2,0,446,6,65,20,6,3,2,1,3,1,0,2,2,0,0
0,_017,_127,_000127,301,59,1,0,2,302,5,36,12,3,0,3,2,0,0,0,0,2,0,0
0,_017,_128,_000128,1186,249,13,0,2,1246,16,130,28,13,9,2,2,4,0,0,1,1,1,0
0,_017,_129,_000129,539,544,19,8,2,558,19,360,84,37,23,7,9,4,5,0,5,2,8,1
0,_017,_132,_000132,1019,212,19,4,1,989,30,124,33,6,12,12,12,7,1,0,3,5,0,0
0,_017,_133,_000133,470,180,1,0,0,442,15,117,28,3,8,3,0,1,0,0,5,2,4,0
0,_017,_134,_000134,205,83,4,0,1,200,6,56,11,0,3,0,0,0,1,0,2,1,0,0
0,_017,_135,_000135,705,288,9,2,6,699,11,177,51,26,14,3,5,0,4,4,1,5,1,0
0,_017,_136,_000136,1699,263,22,3,5,1669,40,152,55,19,7,5,11,2,2,2,5,4,1,3
0,_017,_137,_000137,684,313,15,1,4,644,39,192,56,18,6,5,6,1,2,0,10,6,4,1
0,_017,_138,_000138,208,33,5,0,1,201,6,15,5,2,1,0,4,0,0,0,2,1,0,0
0,_017,_139,_000139,945,115,5,0,0,891,32,53,31,5,6,3,4,3,0,2,2,4,1,0
0,_017,_140,_000140,248,114,1,0,4,217,11,67,19,8,1,2,1,3,0,0,3,1,1,0
0,_017,_142,_000142,505,44,1,0,0,491,11,23,6,2,3,0,0,1,0,1,2,0,0,1
0,_017,_143,_000143,983,255,2,1,0,934,36,152,31,10,8,5,0,4,1,0,2,4,4,1
