IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_VA_20161108_GEN_PRE_DEM_CLINTON,USA_VA_20161108_GEN_PRE_REP_TRUMP,USA_VA_20161108_GEN_PRE_LIB_JOHNSON,USA_VA_20161108_GEN_PRE_IND_MCMULLIN,USA_VA_20161108_GEN_PRE_GRE_STEIN,USA_VA_20161108_GEN_PRE_OTH_WRITEIN
0,_Chesapeake City,_Fairways,_000053,642,538,40,17,21,9
0,_Chesapeake City,_Pughsville,_000054,1262,516,48,11,11,13
0,_Chesapeake City,_Georgetown East,_000055,859,273,14,9,10,2
0,_Chesapeake City,_Green Tree,_000056,909,612,36,20,8,19
0,_Chesapeake City,_Cypress,_000057,997,712,75,32,11,15
0,_Chesapeake City,_Expressway,_000058,531,226,26,9,5,4
0,_Chesapeake City,_Clearfield,_000059,593,703,41,24,7,9
0,_Chesapeake City,_Parker Road,_000060,779,1698,86,33,12,26
0,_Chesapeake City,_Centerville,_000061,464,1181,53,23,10,13
0,_Chesapeake City,_Fentress,_000062,669,1393,88,25,12,21
0,_Chesapeake City,_Poplar Branch,_000063,307,1002,54,7,5,9
0,_Chesterfield County,_Bellwood,_000101,727,802,39,13,5,10
0,_Chesterfield County,_South Chester,_000102,1101,1296,78,25,19,19
0,_Chesterfield County,_Enon,_000103,1183,1859,74,18,18,18
0,_Chesterfield County,_North Chester,_000104,954,1698,93,35,15,7
0,_Chesterfield County,_Drewrys Bluff,_000105,1136,735,47,17,17,9
0,_Chesterfield County,_Harrowgate,_000106,1798,1669,83,37,16,22
0,_Chesterfield County,_Wells,_000107,1190,1145,64,19,11,10
0,_Chesterfield County,_Ecoff,_000108,1191,1919,88,47,17,19
0,_Chesterfield County,_Elizabeth Scott,_000109,1674,1860,101,28,14,26
0,_Chesterfield County,_Dutch Gap,_000110,714,867,51,20,7,7
0,_Chesterfield County,_Iron Bridge,_000111,1642,1868,102,39,19,27
0,_Chesterfield County,_Carver,_000112,1019,985,61,26,6,13
0,_Chesterfield County,_Gates,_000201,784,1076,64,15,9,8
0,_Chesterfield County,_Beulah,_000202,1622,888,63,23,13,13
0,_Chesterfield County,_Bird,_000203,331,469,22,8,5,10
0,_Chesterfield County,_Jacobs,_000204,805,725,52,21,17,13
0,_Chesterfield County,_Falling Creek,_000205,1817,811,47,12,22,9
0,_Chesterfield County,_Belmont,_000206,1238,235,36,12,18,6
0,_Chesterfield County,_Chippenham,_000207,634,210,18,4,6,2
0,_Chesterfield County,_Meadowbrook,_000208,1617,648,49,7,13,6
0,_Chesterfield County,_Salem Church,_000209,1313,1565,119,27,16,12
0,_Chesterfield County,_Five Forks,_000210,1894,1134,109,34,21,17
0,_Chesterfield County,_Nash,_000211,1098,2023,114,16,8,10
0,_Chesterfield County,_St. Luke's,_000212,638,721,33,16,5,5
0,_Chesterfield County,_Southside,_000213,2769,717,71,13,21,20
0,_Chesterfield County,_Hopkins,_000214,321,48,11,0,2,3
0,_Chesterfield County,_North Bird,_000215,656,294,27,6,9,2
0,_Chesterfield County,_Ettrick,_000301,2779,513,37,12,21,13
0,_Chesterfield County,_Deer Run,_000302,391,659,47,14,5,5
0,_Chesterfield County,_Matoaca,_000303,1453,1580,38,14,15,9
0,_Chesterfield County,_Winfrees Store,_000304,815,2251,63,14,5,8
0,_Chesterfield County,_Beach,_000305,234,802,31,11,2,5
0,_Chesterfield County,_Winterpock,_000306,734,2230,93,32,12,10
0,_Chesterfield County,_Cosby,_000307,1337,1781,128,54,23,20
0,_Chesterfield County,_South Manchester,_000308,492,408,32,18,10,8
0,_Chesterfield County,_Skinquarter,_000309,1276,2532,175,45,12,23
0,_Chesterfield County,_Tomahawk,_000310,1042,1442,124,41,16,18
0,_Chesterfield County,_Woolridge,_000313,1337,1838,140,48,14,30
0,_Chesterfield County,_Bailey Bridge,_000315,755,1832,94,27,13,9
0,_Chesterfield County,_Spring Run,_000316,991,1471,112,43,14,18
0,_Chesterfield County,_Birkdale,_000317,1155,1792,87,40,9,9
0,_Chesterfield County,_West Beach,_000318,347,522,20,7,5,2
0,_Chesterfield County,_Harbour Pointe,_000401,646,838,74,18,5,17
0,_Chesterfield County,_Genito,_000402,1891,2046,148,44,28,25
0,_Chesterfield County,_Brandermill,_000403,1194,1350,127,35,23,30
0,_Chesterfield County,_Providence,_000404,1203,989,109,34,8,11
0,_Chesterfield County,_La Prade,_000405,1103,1231,116,22,10,7
0,_Chesterfield County,_Smoketree,_000406,832,1138,123,30,14,15
0,_Chesterfield County,_Monacan,_000407,599,779,59,24,8,18
0,_Chesterfield County,_Reams,_000408,1873,1202,113,44,25,17
0,_Chesterfield County,_Manchester,_000409,703,581,41,22,2,6
0,_Chesterfield County,_Wagstaff,_000410,695,710,57,24,12,8
0,_Chesterfield County,_Swift Creek,_000411,1079,1257,125,31,15,15
0,_Chesterfield County,_Shenandoah,_000413,1059,974,105,35,28,9
0,_Chesterfield County,_Crenshaw,_000414,1584,1991,131,35,32,11
0,_Chesterfield County,_Evergreen,_000415,1137,1344,121,52,26,16
0,_Chesterfield County,_Evergreen West,_000416,637,581,46,24,4,6
0,_Chesterfield County,_Edgewater,_000417,529,598,64,10,10,7
0,_Chesterfield County,_Huguenot,_000501,899,719,86,52,18,15
0,_Chesterfield County,_Crestwood,_000502,625,637,73,11,18,6
0,_Chesterfield County,_Midlothian,_000503,950,1373,106,29,5,15
0,_Chesterfield County,_Robious,_000504,1444,1891,171,63,16,26
0,_Chesterfield County,_Bon Air,_000505,1267,1139,123,41,20,25
0,_Chesterfield County,_Greenfield,_000506,1252,1055,141,41,15,16
0,_Chesterfield County,_Salisbury,_000507,1213,1855,172,39,6,24
0,_Chesterfield County,_Belgrade,_000508,1124,1195,119,25,13,15
0,_Chesterfield County,_Cranbeck,_000509,923,678,70,28,15,7
0,_Chesterfield County,_Sycamore,_000510,1038,1400,152,57,16,26
0,_Chesterfield County,_Black Heath,_000511,667,923,101,16,6,26
0,_Chesterfield County,_Beaufont,_000513,866,332,42,13,13,10
0,_Chesterfield County,_Watkins,_000514,1155,1578,159,66,24,19
0,_Chesterfield County,_Davis,_000515,1581,393,38,12,17,5
0,_Chesterfield County,_Pocoshock,_000516,1020,304,30,17,6,6
0,_Chesterfield County,_Roseland,_000517,307,478,43,11,2,8
0,_Chesterfield County,_Midlothian North,_000518,975,1566,125,41,5,25
0,_Clarke County,_Russell,_000101,504,1129,43,23,10,15
0,_Clarke County,_Berryville,_000201,681,708,61,30,15,9
0,_Clarke County,_Millwood,_000301,449,659,43,14,6,13
0,_Clarke County,_Pine Grove,_000302,191,312,19,10,3,6
0,_Clarke County,_White Post,_000401,602,914,48,9,8,19
0,_Clarke County,_Buckmarsh,_000501,453,680,35,12,11,4
0,_Clarke County,_Blue Ridge,_000502,171,259,12,13,2,8
0,_Colonial Heights City,_First,_000001,458,781,44,15,14,4
0,_Colonial Heights City,_Second,_000002,354,1019,45,14,9,3
0,_Colonial Heights City,_Third,_000003,524,1127,41,21,11,11
0,_Colonial Heights City,_Fourth,_000004,623,1291,53,17,6,8
0,_Colonial Heights City,_Fifth,_000005,408,1463,64,21,4,4
0,_Covington City,_Precinct 1-1,_000101,139,212,10,4,2,0
0,_Covington City,_Precinct 2-1,_000201,185,227,13,3,1,7
0,_Covington City,_Precinct 3-1,_000301,235,160,14,1,4,0
0,_Covington City,_Precinct 4-1,_000401,194,364,16,10,0,5
0,_Covington City,_Precinct 5-1,_000501,161,386,20,7,1,1
0,_Craig County,_Court House,_000101,86,415,9,4,4,0
0,_Craig County,_Ammendale,_000201,95,486,12,8,2,2
0,_Craig County,_Givens & Reynolds Store,_000301,91,226,7,4,2,0
0,_Craig County,_Marshalls Store,_000303,70,180,6,4,2,1
0,_Craig County,_Barbours Creek,_000401,45,169,6,6,4,2
0,_Craig County,_Paint Bank,_000402,16,31,1,0,0,0
0,_Craig County,_Craig Springs,_000403,55,185,5,0,1,0
0,_Craig County,_Craig City,_000501,83,448,8,4,5,1
0,_Culpeper County,_West Fairfax,_000101,1271,1382,85,38,29,14
0,_Culpeper County,_East Fairfax,_000201,1290,1083,61,17,21,14
0,_Culpeper County,_Eggbornsville,_000302,388,1001,32,18,13,5
0,_Culpeper County,_Cardova,_000303,334,737,30,8,11,1
0,_Culpeper County,_Willow Shade,_000304,241,302,11,8,4,4
0,_Culpeper County,_Eldorado,_000401,428,966,26,11,17,7
0,_Culpeper County,_Browns Store,_000402,668,1427,51,29,13,10
0,_Culpeper County,_Jeffersonton,_000501,579,1252,61,31,10,11
0,_Culpeper County,_Rixeyville,_000502,489,1217,56,25,15,10
0,_Culpeper County,_Mitchells,_000601,107,190,6,2,5,0
0,_Culpeper County,_Pearl Sample,_000602,729,1198,51,24,7,8
0,_Culpeper County,_South Ridge,_000603,303,332,27,14,5,7
0,_Culpeper County,_Brandy Station,_000702,508,1241,52,8,14,14
0,_Culpeper County,_Lignum,_000703,300,649,31,3,8,3
0,_Culpeper County,_Richardsville,_000704,124,372,4,6,4,0
0,_Cumberland County,_Precinct 1,_000101,425,611,26,3,7,6
0,_Cumberland County,_Precinct 2,_000201,318,687,22,9,7,7
0,_Cumberland County,_Precinct 3,_000301,547,371,13,8,4,3
0,_Cumberland County,_Precinct 4,_000401,347,575,15,7,1,3
0,_Cumberland County,_Precinct 5,_000501,399,453,19,5,5,3
0,_Danville City,_Ward One,_000001,429,55,5,2,2,2
0,_Danville City,_Ward Two,_000002,360,210,12,14,4,6
0,_Danville City,_Ward Three,_000003,815,320,30,12,6,6
0,_Danville City,_Ward Four,_000004,1067,969,43,19,3,8
0,_Danville City,_Ward Six,_000006,523,64,5,0,1,2
0,_Danville City,_Ward Seven,_000007,896,150,8,8,5,2
0,_Danville City,_Ward Eight,_000008,655,320,14,5,2,2
0,_Danville City,_Ward Nine,_000009,481,392,10,5,2,0
0,_Danville City,_Ward Ten,_000010,674,507,23,6,6,1
0,_Danville City,_Ward Eleven,_000011,1092,546,28,12,10,8
0,_Danville City,_Ward Twelve,_000012,1087,695,30,6,9,7
0,_Danville City,_Ward Thirteen,_000013,1001,497,27,11,10,11
0,_Danville City,_Ward Fourteen,_000014,262,7,0,0,2,0
0,_Danville City,_Ward Fifteen,_000015,696,682,29,1,4,7
0,_Danville City,_Ward Sixteen,_000016,646,924,31,13,2,6
0,_Danville City,_Ward Seventeen,_000017,375,965,20,3,5,5
0,_Dickenson County,_South Clintwood,_000101,294,1011,21,8,4,11
0,_Dickenson County,_Nora,_000201,77,342,4,6,2,3
0,_Dickenson County,_Frying Pan,_000202,26,155,1,0,0,2
0,_Dickenson County,_Clinchco,_000203,145,469,4,7,3,3
0,_Dickenson County,_West Dante,_000301,20,181,4,1,1,0
0,_Dickenson County,_Herald,_000302,44,345,0,2,0,4
0,_Dickenson County,_Ridge,_000303,112,593,7,2,1,2
0,_Dickenson County,_Haysi-Colley,_000401,323,839,18,7,1,4
0,_Dickenson County,_Tarpon,_000501,95,224,10,4,1,1
0,_Dickenson County,_North Clintwood,_000502,199,773,12,6,1,5
0,_Dinwiddie County,_White Oak,_000101,131,414,5,7,2,3
0,_Dinwiddie County,_Rocky Run,_000102,242,644,12,8,1,3
0,_Dinwiddie County,_Church Road,_000103,244,1045,20,12,0,4
0,_Dinwiddie County,_Rohoic,_000201,417,342,10,2,1,0
0,_Dinwiddie County,_Sutherland,_000202,699,1149,28,10,5,6
0,_Dinwiddie County,_Reams,_000301,207,368,19,3,4,0
0,_Dinwiddie County,_New Hope,_000302,395,606,11,5,6,0
0,_Dinwiddie County,_Little Zion,_000303,695,589,17,9,5,6
0,_Dinwiddie County,_Dinwiddie,_000401,538,812,14,13,6,4
0,_Dinwiddie County,_McKenney,_000402,347,474,13,4,6,6
0,_Dinwiddie County,_Cherry Hill,_000403,313,262,4,0,1,4
0,_Dinwiddie County,_Edgehill,_000501,192,77,8,0,1,0
0,_Dinwiddie County,_Chesdin,_000502,1345,665,35,6,8,6
0,_Emporia City,_Precinct 1-1,_000101,293,91,1,0,1,1
0,_Emporia City,_Precinct 2-1,_000201,240,13,0,1,0,1
0,_Emporia City,_Precinct 3-1,_000301,156,179,8,5,2,0
0,_Emporia City,_Precinct 4-1,_000401,246,212,1,1,3,0
0,_Emporia City,_Precinct 5-1,_000501,229,6,2,0,2,0
0,_Emporia City,_District 6,_000601,153,209,11,0,1,0
0,_Emporia City,_District 7,_000701,213,79,3,1,1,1
0,_Essex County,_Greater Tappahannock,_000101,610,571,26,9,6,8
0,_Essex County,_North,_000201,821,448,17,1,4,2
0,_Essex County,_South,_000301,519,936,38,7,6,4
0,_Essex County,_Central,_000401,592,702,32,8,2,3
0,_Fairfax City,_One,_000001,1206,586,86,47,18,25
0,_Fairfax City,_Two,_000002,1045,641,65,37,8,27
0,_Fairfax City,_Three,_000003,1548,797,92,50,27,34
0,_Fairfax City,_Four,_000004,1262,600,79,52,16,36
0,_Fairfax City,_Five,_000005,1109,532,46,41,26,20
0,_Fairfax City,_Six,_000006,1197,546,59,36,12,20
0,_Fairfax County,_Chapel,_000104,1115,663,71,43,7,26
0,_Fairfax County,_Fairview,_000105,2358,1205,115,69,40,62
0,_Fairfax County,_Heritage,_000106,2286,664,69,24,44,16
0,_Fairfax County,_Kings Park,_000108,1222,655,69,46,12,25
0,_Fairfax County,_Little Run,_000109,735,371,36,23,5,19
0,_Fairfax County,_North Springfield,_000110,2254,1006,80,49,39,33
0,_Fairfax County,_Canterbury,_000113,2075,964,102,63,18,48
0,_Fairfax County,_Olde Creek,_000114,954,494,48,29,8,29
0,_Fairfax County,_Ravensworth,_000115,928,512,63,36,9,20
0,_Fairfax County,_Wakefield,_000116,1236,525,49,47,11,30
0,_Fairfax County,_Woodson,_000117,1330,750,68,45,12,35
0,_Fairfax County,_Lake Braddock,_000118,2238,800,123,62,25,39
0,_Fairfax County,_Laurel,_000119,2079,1023,115,96,22,33
0,_Fairfax County,_Sideburn,_000120,1376,1000,75,54,21,55
0,_Fairfax County,_Villa,_000121,1055,556,40,46,19,16
0,_Fairfax County,_Robinson,_000123,2073,1078,126,65,27,60
0,_Fairfax County,_Signal Hill,_000125,1492,780,69,36,13,44
0,_Fairfax County,_Bonnie Brae,_000126,1292,547,82,36,21,21
0,_Fairfax County,_Burke Centre,_000127,2336,1081,115,89,35,45
0,_Fairfax County,_Cardinal,_000128,1221,572,42,36,24,43
0,_Fairfax County,_Keene Mill,_000129,931,437,40,25,11,12
0,_Fairfax County,_Terra Centre,_000130,1231,655,68,49,13,30
0,_Fairfax County,_Eagle View,_000131,1636,834,90,54,26,28
0,_Fairfax County,_Monument,_000132,2049,808,80,48,33,23
0,_Fairfax County,_Danbury,_000133,409,160,20,8,9,6
0,_Fairfax County,_University,_000134,2590,490,179,47,50,26
0,_Fairfax County,_Armstrong,_000201,1890,811,85,61,20,48
0,_Fairfax County,_Flint Hill,_000202,1372,823,72,59,12,50
0,_Fairfax County,_Floris,_000203,1880,1016,65,36,26,29
0,_Fairfax County,_Madison,_000204,522,155,18,17,7,9
0,_Fairfax County,_Reston #1,_000208,1868,527,85,39,29,35
0,_Fairfax County,_Reston #2,_000209,1930,459,75,47,35,26
0,_Fairfax County,_Vienna #1,_000213,1913,944,107,83,31,55
0,_Fairfax County,_Vienna #2,_000214,1535,740,72,65,21,44
0,_Fairfax County,_Vienna #4,_000216,897,376,40,30,9,16
0,_Fairfax County,_Vienna #6,_000218,1240,432,43,45,8,33
0,_Fairfax County,_Westbriar,_000219,1780,791,98,57,11,41
0,_Fairfax County,_Dogwood,_000220,2437,700,93,63,34,35
0,_Fairfax County,_Hunters Woods,_000221,1430,607,54,28,8,34
0,_Fairfax County,_Reston #3,_000222,1413,279,49,24,25,18
0,_Fairfax County,_Glade,_000223,2214,682,115,80,28,36
0,_Fairfax County,_South Lakes,_000224,2572,774,109,51,35,48
0,_Fairfax County,_Hughes,_000225,2304,557,102,51,36,38
0,_Fairfax County,_Wolftrap,_000226,1681,902,97,87,15,75
0,_Fairfax County,_Sunrise Valley,_000227,907,422,32,28,12,36
0,_Fairfax County,_Fox Mill,_000229,2406,1323,119,72,24,54
0,_Fairfax County,_North Point,_000233,1587,886,68,35,20,55
0,_Fairfax County,_Aldrin,_000234,1454,624,53,48,13,41
0,_Fairfax County,_Frying Pan,_000235,1744,569,63,37,23,18
0,_Fairfax County,_Stuart,_000236,725,323,37,23,9,20
0,_Fairfax County,_McNair,_000237,2066,602,88,41,32,25
0,_Fairfax County,_Cameron Glen,_000238,1487,803,95,31,26,41
0,_Fairfax County,_Colvin,_000240,1174,766,54,37,5,37
0,_Fairfax County,_Chain Bridge,_000301,1310,823,53,39,17,52
0,_Fairfax County,_Chesterbrook,_000302,1181,584,50,48,5,37
0,_Fairfax County,_Churchill,_000303,740,346,28,20,5,37
0,_Fairfax County,_Cooper,_000304,888,552,30,27,7,40
0,_Fairfax County,_El Nido,_000305,1054,454,36,44,11,33
0,_Fairfax County,_Great Falls,_000306,871,691,44,11,7,42
0,_Fairfax County,_Haycock,_000307,1214,487,50,48,11,56
0,_Fairfax County,_Kenmore,_000309,1555,870,79,47,19,48
0,_Fairfax County,_Kirby,_000310,971,397,35,54,13,32
0,_Fairfax County,_Langley,_000311,854,537,25,29,6,41
0,_Fairfax County,_Longfellow,_000312,1191,541,44,82,12,40
0,_Fairfax County,_McLean,_000314,1011,580,44,42,19,29
0,_Fairfax County,_Pimmit,_000315,1739,797,66,82,31,29
0,_Fairfax County,_Salona #1,_000316,415,249,21,6,4,12
0,_Fairfax County,_Westhampton,_000317,1108,511,59,27,16,31
0,_Fairfax County,_Westmoreland,_000318,669,328,35,27,11,14
0,_Fairfax County,_Herndon #1,_000319,2102,953,104,83,23,53
0,_Fairfax County,_Herndon #2,_000320,2424,825,111,60,23,33
0,_Fairfax County,_Clearview,_000321,2084,1150,121,117,25,52
0,_Fairfax County,_Forestville,_000322,1210,1141,65,43,20,70
0,_Fairfax County,_Shouse,_000323,1123,591,53,22,9,34
0,_Fairfax County,_Herndon #3,_000324,1995,721,101,52,47,29
0,_Fairfax County,_Hutchison,_000325,1450,351,44,16,20,18
0,_Fairfax County,_Sugarland,_000327,1842,1032,99,57,19,48
0,_Fairfax County,_Hickory,_000328,1375,993,68,46,15,53
0,_Fairfax County,_Seneca,_000329,1498,1141,66,32,15,48
0,_Fairfax County,_Spring Hill,_000331,941,534,57,47,5,33
0,_Fairfax County,_Coates,_000332,2083,590,68,40,34,34
0,_Fairfax County,_Salona #2,_000333,728,377,34,34,7,24
0,_Fairfax County,_Bush Hill,_000401,1716,815,68,66,19,38
0,_Fairfax County,_Cameron,_000402,656,246,26,17,6,28
0,_Fairfax County,_Forestdale,_000403,789,273,19,13,7,13
0,_Fairfax County,_Franconia,_000404,1968,637,80,44,28,28
0,_Fairfax County,_Groveton,_000405,1302,316,43,12,14,14
0,_Fairfax County,_Hayfield,_000406,1086,755,46,43,11,27
0,_Fairfax County,_Mount Eagle,_000408,1551,319,65,32,17,28
0,_Fairfax County,_Pioneer,_000409,2259,737,53,37,28,28
0,_Fairfax County,_Rose Hill,_000410,2239,1143,102,66,33,41
0,_Fairfax County,_Virginia Hills,_000411,1314,497,51,44,16,17
0,_Fairfax County,_Fairfield,_000413,1632,219,19,10,16,13
0,_Fairfax County,_Crestwood,_000415,1442,639,65,40,30,17
0,_Fairfax County,_Garfield,_000417,2130,744,53,30,23,27
0,_Fairfax County,_Lynbrook,_000418,1306,408,48,29,14,6
0,_Fairfax County,_Lane,_000419,1987,576,73,56,31,35
0,_Fairfax County,_Villages,_000420,2169,803,106,61,23,42
0,_Fairfax County,_Kingstowne,_000421,1957,687,89,50,22,36
0,_Fairfax County,_Van Dorn,_000422,2081,667,87,58,12,28
0,_Fairfax County,_Clermont,_000423,1416,636,70,44,13,42
0,_Fairfax County,_Huntley,_000424,1438,599,74,45,11,28
0,_Fairfax County,_Greenspring,_000426,1094,550,10,21,1,25
0,_Fairfax County,_Island Creek,_000427,1463,561,60,40,13,33
0,_Fairfax County,_Pinewood,_000428,1858,300,44,29,17,19
0,_Fairfax County,_Hybla Valley,_000429,2261,330,30,15,14,12
0,_Fairfax County,_Baileys,_000501,2027,487,54,52,19,32
0,_Fairfax County,_Barcroft,_000502,724,289,21,12,6,20
0,_Fairfax County,_Belvedere,_000503,883,311,28,24,12,15
0,_Fairfax County,_Bristow,_000504,1676,462,34,24,25,16
0,_Fairfax County,_Glen Forest,_000505,1697,485,39,37,24,18
0,_Fairfax County,_Holmes #1,_000506,449,103,9,0,4,4
0,_Fairfax County,_Lincolnia,_000507,1817,551,63,38,19,26
0,_Fairfax County,_Masonville,_000508,1504,619,71,47,20,21
0,_Fairfax County,_Plaza,_000509,727,125,16,9,13,8
0,_Fairfax County,_Parklawn,_000510,1229,488,30,21,22,26
0,_Fairfax County,_Ravenwood,_000511,1363,465,63,37,16,49
0,_Fairfax County,_Sleepy Hollow,_000512,777,313,25,35,8,28
0,_Fairfax County,_Saint Albans (CD 8),_000513,441,206,15,12,7,15
0,_Fairfax County,_Saint Albans (CD 11),_000513,880,356,31,25,4,21
0,_Fairfax County,_Crossroads,_000514,772,124,12,10,6,9
0,_Fairfax County,_Westlawn,_000515,1072,354,33,19,14,10
0,_Fairfax County,_Weyanoke,_000516,1870,497,51,33,27,27
0,_Fairfax County,_Willston,_000517,1212,289,35,18,17,10
0,_Fairfax County,_Columbia,_000518,1580,608,50,39,27,19
0,_Fairfax County,_Hummer,_000519,986,455,39,24,9,15
0,_Fairfax County,_Skyline,_000520,1534,289,28,27,25,17
0,_Fairfax County,_Brook Hill,_000521,1211,563,28,28,14,23
0,_Fairfax County,_Camelot,_000522,698,430,36,25,7,16
0,_Fairfax County,_Poe,_000523,1381,567,43,28,16,33
0,_Fairfax County,_Walnut Hill,_000525,1936,736,56,61,23,41
0,_Fairfax County,_Bren Mar,_000526,2141,513,73,34,14,35
0,_Fairfax County,_Edsall,_000527,1208,469,48,27,11,14
0,_Fairfax County,_Ridgelea,_000528,611,341,33,21,6,24
0,_Fairfax County,_Holmes #2,_000530,1181,248,36,13,16,12
0,_Fairfax County,_Belle Haven,_000601,1058,579,41,46,19,38
0,_Fairfax County,_Belleview,_000602,1218,498,63,40,14,42
0,_Fairfax County,_Bucknell,_000604,2063,481,79,33,30,28
0,_Fairfax County,_Fort Hunt,_000605,1088,654,40,35,12,73
0,_Fairfax County,_Hollin Hall,_000606,1255,655,60,40,10,58
0,_Fairfax County,_Huntington,_000607,2226,600,113,55,36,33
0,_Fairfax County,_Kirkside,_000608,1130,322,30,30,11,26
0,_Fairfax County,_Marlan,_000609,1069,571,58,34,18,54
0,_Fairfax County,_Sherwood,_000610,1125,367,38,21,6,32
0,_Fairfax County,_Stratford,_000611,1260,755,70,61,21,54
0,_Fairfax County,_Waynewood,_000612,688,372,26,23,4,24
0,_Fairfax County,_Westgate,_000613,1420,1277,105,57,22,79
0,_Fairfax County,_Riverside,_000614,933,635,51,54,12,41
0,_Fairfax County,_Woodley,_000615,1384,721,60,43,16,56
0,_Fairfax County,_Gunston,_000616,1045,903,55,39,11,22
0,_Fairfax County,_Lorton,_000617,1433,330,19,22,14,18
0,_Fairfax County,_Newington,_000618,2703,1195,116,101,36,59
0,_Fairfax County,_Belvoir,_000619,1159,570,49,32,17,24
0,_Fairfax County,_Grosvenor,_000621,1368,360,58,49,27,18
0,_Fairfax County,_Lorton Station,_000622,2094,555,59,37,22,23
0,_Fairfax County,_Alban,_000623,1695,628,81,45,25,24
0,_Fairfax County,_Lorton Center,_000625,1093,450,41,27,23,14
0,_Fairfax County,_Saratoga,_000626,1893,908,79,50,28,47
0,_Fairfax County,_Woodlawn,_000627,2373,690,74,43,22,23
0,_Fairfax County,_Laurel Hill,_000628,2257,766,61,33,22,31
0,_Fairfax County,_South County,_000629,1378,894,55,30,16,33
0,_Fairfax County,_Fairfax Court,_000700,0,0,0,0,0,0
0,_Fairfax County,_Blake,_000701,2396,847,106,97,32,29
0,_Fairfax County,_Fort Buffalo,_000703,1260,319,49,41,13,24
0,_Fairfax County,_Freedom Hill,_000704,1172,514,36,17,15,36
0,_Fairfax County,_Graham-Greenway,_000705,2221,671,84,61,25,42
0,_Fairfax County,_Mantua,_000707,1146,524,42,28,13,21
0,_Fairfax County,_Marshall,_000708,2814,768,128,83,43,46
0,_Fairfax County,_Mosby,_000709,1798,572,74,51,26,40
0,_Fairfax County,_Pine Spring,_000710,1370,432,76,57,17,33
0,_Fairfax County,_Price,_000711,1054,500,53,27,12,23
0,_Fairfax County,_Shreve,_000712,837,308,45,38,13,15
0,_Fairfax County,_Timber Lane,_000713,1848,547,66,54,24,33
0,_Fairfax County,_Walker,_000714,1770,724,68,52,18,24
0,_Fairfax County,_Woodburn,_000717,1119,361,47,48,18,17
0,_Fairfax County,_Pine Ridge,_000718,1327,508,47,27,18,21
0,_Fairfax County,_Thoreau,_000720,1542,646,72,51,16,43
0,_Fairfax County,_Merrifield,_000721,3353,865,186,97,53,55
0,_Fairfax County,_Magarity,_000726,1904,655,81,77,36,35
0,_Fairfax County,_Oakton,_000727,1116,721,49,55,18,44
0,_Fairfax County,_Nottoway,_000729,1701,636,77,66,32,43
0,_Fairfax County,_Penderbrook,_000730,1903,863,95,57,34,33
0,_Fairfax County,_Tysons,_000731,1372,484,66,39,18,26
0,_Fairfax County,_Oak Marr,_000732,1569,995,83,65,23,53
0,_Fairfax County,_Kilmer,_000733,2180,737,79,42,29,44
0,_Fairfax County,_Hunters Branch,_000734,1173,316,63,36,13,15
0,_Fairfax County,_Rotonda,_000735,707,274,10,17,25,9
0,_Fairfax County,_Burke,_000801,2484,1012,114,86,25,43
0,_Fairfax County,_Cedar Lake,_000802,683,289,25,24,6,14
0,_Fairfax County,_Clifton,_000803,1505,1787,104,63,15,59
0,_Fairfax County,_Colchester,_000804,842,675,38,24,9,25
0,_Fairfax County,_Fairfax Station,_000805,704,555,32,29,9,21
0,_Fairfax County,_Sydenstricker,_000806,1539,900,86,70,16,39
0,_Fairfax County,_Hunt Valley,_000807,1040,590,58,48,11,23
0,_Fairfax County,_Pohick,_000811,1120,415,40,30,14,19
0,_Fairfax County,_Valley,_000812,1403,739,65,48,12,26
0,_Fairfax County,_Woodyard,_000815,1130,1071,62,38,7,63
0,_Fairfax County,_Orange,_000824,1842,1147,111,86,26,49
0,_Fairfax County,_Cherry Run,_000825,1333,851,61,49,8,44
0,_Fairfax County,_Irving,_000827,1235,714,45,52,21,45
0,_Fairfax County,_White Oaks,_000833,1652,698,75,46,16,23
0,_Fairfax County,_Sangster,_000838,1024,677,49,36,9,34
0,_Fairfax County,_Silverbrook,_000839,1567,1140,91,52,15,50
0,_Fairfax County,_West Springfield,_000840,1470,763,49,66,20,55
0,_Fairfax County,_Popes Head,_000841,646,607,38,36,7,28
0,_Fairfax County,_Parkway,_000842,1033,740,40,43,13,44
0,_Fairfax County,_Fair Lakes,_000843,1697,751,98,45,25,20
0,_Fairfax County,_Centerpointe,_000844,1605,530,93,40,38,24
0,_Fairfax County,_Fountainhead,_000845,1581,1458,95,39,10,55
0,_Fairfax County,_Greenbriar East,_000846,1808,803,99,57,22,31
0,_Fairfax County,_Greenbriar West,_000847,1216,684,67,34,17,29
0,_Fairfax County,_Fair Oaks,_000848,1750,748,72,33,26,24
0,_Fairfax County,_Newgate North,_000849,846,563,53,25,5,25
0,_Fairfax County,_South Run,_000850,1285,986,57,48,7,42
0,_Fairfax County,_Willow Springs,_000851,1173,822,54,30,15,33
0,_Fairfax County,_Newgate South,_000854,1228,1149,69,58,27,52
0,_Fairfax County,_Centre Ridge,_000901,1788,703,87,37,34,19
0,_Fairfax County,_Brookfield,_000902,2416,918,91,53,32,25
