IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_AR_20201103_GEN_PRE_REP_TRUMP,USA_AR_20201103_GEN_PRE_DEM_BIDEN,USA_AR_20201103_GEN_PRE_LIB_JORGENSEN,USA_AR_20201103_GEN_PRE_GRE_HAWKINS,USA_AR_20201103_GEN_PRE_CON_BLANKENSHIP,USA_AR_20201103_GEN_PRE_ASP_CARROLL,USA_AR_20201103_GEN_PRE_LLP_MYERS,USA_AR_20201103_GEN_PRE_SLP_RIVA,USA_AR_20201103_GEN_PRE_IND_WEST,USA_AR_20201103_GEN_PRE_IND_COLLINS,USA_AR_20201103_GEN_PRE_IND_PIERCE,USA_AR_20201103_GEN_PRE_IND_GAMMON,USA_AR_20201103_GEN_PRE_IND_FUENTE,USA_AR_20201103_GEN_USS_REP_COTTON,USA_AR_20201103_GEN_USS_LIB_HARRINGTON
0,_Saline,_08,_08,456,114,5,0,0,0,0,0,0,2,0,0,1,462,112
0,_Saline,_09,_09,1366,278,16,5,1,3,2,1,3,6,4,2,0,1409,272
0,_Saline,_10,_10,1107,217,12,1,1,1,1,0,1,2,3,0,2,1129,210
0,_Saline,_11,_11,999,528,21,7,6,3,1,1,3,6,3,2,2,1048,515
0,_Saline,_12,_12,477,251,10,1,1,0,0,0,2,2,0,1,0,517,222
0,_Saline,_13,_13,1587,862,27,5,3,0,1,1,6,1,5,3,2,1679,808
0,_Saline,_14,_14,978,587,19,0,2,4,1,0,5,4,8,2,1,1038,549
0,_Saline,_15,_15,1251,557,21,4,3,2,0,0,3,4,2,3,1,1300,533
0,_Saline,_16,_16,1425,339,21,1,2,1,0,0,6,5,8,3,0,1465,331
0,_Saline,_17,_17,1036,529,25,2,2,1,0,0,4,4,1,1,1,1089,499
0,_Saline,_18,_18,81,148,2,0,0,0,0,0,3,1,0,0,0,89,136
0,_Saline,_19,_19,481,64,3,1,0,4,0,0,1,0,0,0,0,483,65
0,_Saline,_20,_20,851,317,2,2,2,0,3,0,2,3,2,3,4,928,258
0,_Saline,_21,_21,209,45,1,0,1,0,0,0,0,0,1,0,0,215,42
0,_Saline,_22,_22,857,447,8,4,2,0,1,0,4,4,3,4,2,914,403
0,_Saline,_23,_23,339,75,4,1,0,1,0,0,2,1,3,1,1,345,77
0,_Saline,_24,_24,1300,407,22,4,1,0,0,1,1,3,3,0,0,1337,404
0,_Saline,_25,_25,1146,262,20,7,1,1,1,1,5,0,3,0,1,1158,276
0,_Saline,_26,_26,609,968,15,7,1,0,0,0,5,3,5,5,0,701,894
0,_Saline,_27,_27,1700,693,35,7,2,0,2,1,7,3,5,1,0,1765,682
0,_Saline,_28,_28,587,115,5,2,2,0,0,0,4,1,1,0,0,598,117
0,_Saline,_29,_29,403,84,0,0,0,0,0,0,2,0,0,0,0,402,83
0,_Saline,_30,_30,240,45,1,0,1,0,0,0,1,2,1,0,0,242,47
0,_Saline,_31,_31,1195,552,35,2,4,0,0,3,8,2,2,1,0,1233,556
0,_Saline,_32,_32,837,199,9,2,1,1,0,0,8,4,0,0,1,876,187
0,_Saline,_33,_33,742,221,16,0,0,0,2,0,0,7,1,1,0,775,210
0,_Saline,_34,_34,347,405,9,3,0,0,1,0,3,2,1,1,1,380,380
0,_Saline,_35,_35,1251,625,11,9,1,1,0,2,5,12,6,4,5,1407,504
0,_Saline,_36,_36,639,334,12,2,2,1,1,1,3,3,1,1,1,673,324
0,_Saline,_37,_37,1201,368,23,2,2,1,0,0,8,5,5,0,0,1246,350
0,_Saline,_38,_38,1152,485,15,4,2,2,4,0,5,1,4,2,0,1194,475
0,_Saline,_39,_39,511,391,11,5,0,0,0,0,1,1,1,3,0,539,376
0,_Saline,_40,_40,1146,678,19,3,0,1,0,1,7,3,1,2,1,1246,611
0,_Saline,_41,_41,765,372,9,1,1,1,1,0,4,3,4,1,0,795,353
0,_Saline,_42,_42,1201,282,12,3,2,1,1,0,2,4,3,1,3,1225,284
0,_Scott,_01 - Blackfork,_01 - Blackfork,26,0,0,0,0,0,0,0,0,0,0,1,0,28,4
0,_Scott,_02 - Blansett,_02 - Blansett,55,4,2,0,0,1,0,0,0,0,0,0,0,55,7
0,_Scott,_03 - Brawley,_03 - Brawley,20,5,0,2,0,0,0,1,0,1,0,0,0,21,8
0,_Scott,_04 - Cauthron/Oliver,_04 - Cauthron/Oliver,58,14,1,0,0,0,1,0,0,2,0,0,0,57,16
0,_Scott,_05 - Cedar Creek,_05 - Cedar Creek,37,10,1,0,0,0,0,0,0,0,0,0,0,36,11
0,_Scott,_06 - Coal/Lafayette,_06 - Coal/Lafayette,91,9,0,0,0,0,0,0,0,0,0,1,0,93,8
0,_Scott,_07 - Denton,_07 - Denton,105,12,4,0,1,0,0,0,1,1,0,2,0,112,15
0,_Scott,_08 - Hickman Ward 1,_08 - Hickman Ward 1,217,61,3,0,2,1,0,0,1,2,2,1,0,229,54
0,_Scott,_09 - Hickman Ward 2,_09 - Hickman Ward 2,242,45,0,0,2,0,1,1,1,1,0,1,1,248,43
0,_Scott,_10 - Hickman Ward 3,_10 - Hickman Ward 3,222,54,2,2,0,0,1,0,2,1,1,2,1,230,54
0,_Scott,_11 - Hickman Rural East,_11 - Hickman Rural East,308,26,3,0,0,0,0,0,0,6,0,1,0,311,31
0,_Scott,_12 - Hickman Rural West,_12 - Hickman Rural West,149,25,1,0,1,0,0,0,0,0,1,0,0,155,22
0,_Scott,_13 - Hon,_13 - Hon,103,14,0,0,0,0,0,0,0,0,0,0,0,103,13
0,_Scott,_14 - Hunt,_14 - Hunt,86,6,0,0,0,0,0,0,0,0,0,0,0,87,5
0,_Scott,_15 - James,_15 - James,50,6,1,0,0,0,0,0,0,0,0,2,0,53,6
0,_Scott,_16 - Jones/Little Texas,_16 - Jones/Little Texas,52,0,0,0,0,0,0,0,0,0,0,0,0,48,3
0,_Scott,_17 - Keener,_17 - Keener,50,10,0,0,0,0,0,0,0,0,0,0,0,51,8
0,_Scott,_18 - Lamb,_18 - Lamb,126,16,0,0,1,0,0,0,0,2,0,0,0,123,21
0,_Scott,_19 - Lafave,_19 - Lafave,35,5,1,0,0,0,0,0,0,1,0,0,0,35,5
0,_Scott,_20 - Lewis 1,_20 - Lewis 1,233,40,2,0,0,0,0,0,0,1,0,0,0,237,39
0,_Scott,_21 - Lewis 2,_21 - Lewis 2,164,29,6,0,0,0,0,1,0,1,1,2,0,164,39
0,_Scott,_22 - Mill Creek,_22 - Mill Creek,115,11,0,0,1,0,0,0,0,1,0,0,0,115,15
0,_Scott,_23 - Mountain,_23 - Mountain,113,20,0,0,0,0,0,0,0,0,0,0,0,110,20
0,_Scott,_24 - Mt. Pleasant,_24 - Mt. Pleasant,152,20,0,1,1,0,0,0,0,0,0,1,1,153,22
0,_Scott,_25 - Parks,_25 - Parks,49,20,0,0,0,0,2,0,0,0,0,0,0,55,15
0,_Scott,_26 - Tomlinson/Tate,_26 - Tomlinson/Tate,104,21,4,0,0,0,0,0,0,1,0,2,1,108,24
0,_Searcy,_Bear Creek #4,_Bear Creek #4,384,50,0,0,1,1,0,0,2,0,0,1,0,382,48
0,_Searcy,_Bear Creek #5,_Bear Creek #5,354,56,3,0,2,3,1,0,0,0,2,0,0,357,57
0,_Searcy,_Bear Creek #6,_Bear Creek #6,354,43,2,0,1,1,0,0,2,1,0,0,0,355,44
0,_Searcy,_Calf Creek,_Calf Creek,120,40,1,1,0,0,0,0,0,0,0,0,0,112,43
0,_Searcy,_Long Creek,_Long Creek,228,14,5,1,0,0,1,0,0,0,0,0,0,227,18
0,_Searcy,_Mt. Pleasant,_Mt. Pleasant,180,27,5,1,3,0,0,0,0,0,1,0,0,176,34
0,_Searcy,_Oxley,_Oxley,170,36,0,0,0,0,0,0,1,0,0,0,0,168,38
0,_Searcy,_Prairie,_Prairie,224,28,2,0,0,0,0,0,1,0,0,0,0,225,29
0,_Searcy,_Red River,_Red River,118,27,1,1,0,0,0,0,0,1,0,0,0,118,24
0,_Searcy,_Rock Creek,_Rock Creek,214,34,0,0,0,0,0,0,1,0,0,1,0,206,34
0,_Searcy,_Shady Grove,_Shady Grove,75,24,1,0,0,0,0,0,0,0,0,0,0,71,26
0,_Searcy,_Spring,_Spring,229,59,1,0,0,0,0,0,0,0,0,1,0,228,52
0,_Searcy,_St. Joe,_St. Joe,167,21,3,0,0,0,0,0,0,0,0,0,0,162,25
0,_Searcy,_Tomahawk,_Tomahawk,199,55,2,0,2,0,0,0,0,0,0,0,0,205,50
0,_Searcy,_Wiley's Cove,_Wiley's Cove,349,74,4,0,0,0,0,0,0,0,0,1,0,345,76
0,_Sebastian,_PRECINCT 1-A,_PRECINCT 1-A,419,553,11,3,2,1,1,4,4,1,1,1,2,459,531
0,_Sebastian,_PRECINCT 1-B,_PRECINCT 1-B,146,148,6,1,1,1,2,0,1,2,0,1,0,164,137
0,_Sebastian,_PRECINCT 1-C,_PRECINCT 1-C,410,219,15,4,1,0,0,1,3,1,0,1,0,421,230
0,_Sebastian,_PRECINCT 1-D,_PRECINCT 1-D,516,247,20,2,3,2,0,1,2,0,1,0,0,538,252
0,_Sebastian,_PRECINCT 1-E,_PRECINCT 1-E,29,17,1,0,0,0,0,0,0,0,0,0,0,31,17
0,_Sebastian,_PRECINCT 1-F,_PRECINCT 1-F,147,129,5,0,0,0,1,1,0,0,0,0,0,153,128
0,_Sebastian,_PRECINCT 1-G,_PRECINCT 1-G,156,145,6,1,0,1,0,0,1,0,0,0,0,171,138
0,_Sebastian,_PRECINCT 1-H,_PRECINCT 1-H,306,328,14,3,1,0,0,0,6,3,1,1,1,310,342
0,_Sebastian,_PRECINCT 1-I,_PRECINCT 1-I,416,441,11,2,0,2,2,0,2,4,1,0,1,443,424
0,_Sebastian,_PRECINCT 1-J,_PRECINCT 1-J,26,27,1,0,0,0,0,0,0,0,0,0,0,29,23
0,_Sebastian,_PRECINCT 1-K,_PRECINCT 1-K,158,160,8,2,0,1,1,0,1,0,2,0,0,161,168
0,_Sebastian,_PRECINCT 1-L,_PRECINCT 1-L,239,213,20,2,0,1,0,0,6,1,2,0,1,237,241
0,_Sebastian,_PRECINCT 1-M,_PRECINCT 1-M,32,10,0,0,0,0,0,0,0,0,0,0,0,35,7
0,_Sebastian,_PRECINCT 2-A,_PRECINCT 2-A,288,468,12,3,0,0,1,1,6,0,4,2,2,321,447
0,_Sebastian,_PRECINCT 2-B,_PRECINCT 2-B,191,501,8,6,3,1,3,0,2,3,0,4,1,253,454
0,_Sebastian,_PRECINCT 2-C,_PRECINCT 2-C,122,135,14,1,3,1,0,0,2,1,1,0,0,130,139
0,_Sebastian,_PRECINCT 2-D,_PRECINCT 2-D,212,317,12,4,0,4,1,0,5,2,1,1,0,222,326
0,_Sebastian,_PRECINCT 2-E,_PRECINCT 2-E,244,321,4,1,0,2,0,1,2,3,0,1,1,276,293
0,_Sebastian,_PRECINCT 2-F,_PRECINCT 2-F,123,182,5,4,0,1,0,2,3,2,0,0,0,137,180
0,_Sebastian,_PRECINCT 2-G,_PRECINCT 2-G,80,134,1,0,0,1,0,2,2,2,0,1,2,94,130
0,_Sebastian,_PRECINCT 2-H,_PRECINCT 2-H,91,137,1,2,0,0,1,0,0,0,0,0,0,107,120
0,_Sebastian,_PRECINCT 3-A,_PRECINCT 3-A,248,200,8,2,1,1,0,0,2,2,1,0,0,264,196
0,_Sebastian,_PRECINCT 3-B,_PRECINCT 3-B,493,288,18,3,3,2,0,0,5,2,1,0,1,516,293
0,_Sebastian,_PRECINCT 3-C,_PRECINCT 3-C,163,94,4,0,1,0,0,0,3,0,0,0,0,178,85
0,_Sebastian,_PRECINCT 3-D,_PRECINCT 3-D,834,522,39,5,2,2,1,1,4,1,1,1,1,859,543
0,_Sebastian,_PRECINCT 3-E,_PRECINCT 3-E,795,401,28,3,2,3,0,0,5,3,1,0,1,815,419
0,_Sebastian,_PRECINCT 3-F,_PRECINCT 3-F,605,317,28,0,1,3,0,0,1,1,1,3,2,628,320
0,_Sebastian,_PRECINCT 3-G,_PRECINCT 3-G,670,298,15,3,2,0,1,0,4,2,0,0,1,691,298
0,_Sebastian,_PRECINCT 3-H,_PRECINCT 3-H,1039,437,22,1,1,4,0,4,3,1,1,0,1,1085,426
0,_Sebastian,_PRECINCT 3-I,_PRECINCT 3-I,128,66,0,1,0,1,0,1,0,0,0,0,0,138,55
0,_Sebastian,_PRECINCT 3-J,_PRECINCT 3-J,119,40,3,0,0,0,0,0,0,0,0,0,0,120,39
0,_Sebastian,_PRECINCT 3-K,_PRECINCT 3-K,56,22,0,0,1,0,0,0,0,0,0,0,0,59,19
0,_Sebastian,_PRECINCT 3-L,_PRECINCT 3-L,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,_Sebastian,_PRECINCT 3-M,_PRECINCT 3-M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Sebastian,_PRECINCT 3-N,_PRECINCT 3-N,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2
0,_Sebastian,_PRECINCT 3-O,_PRECINCT 3-O,569,169,8,0,0,0,1,0,1,1,0,0,0,581,169
0,_Sebastian,_PRECINCT 4-A,_PRECINCT 4-A,284,218,9,0,0,1,0,1,3,1,1,0,0,305,202
0,_Sebastian,_PRECINCT 4-B,_PRECINCT 4-B,451,286,15,3,0,0,0,1,0,2,1,1,0,472,283
0,_Sebastian,_PRECINCT 4-C,_PRECINCT 4-C,1187,741,50,5,2,3,1,1,6,6,4,1,1,1228,763
0,_Sebastian,_PRECINCT 4-D,_PRECINCT 4-D,747,366,16,2,2,2,0,0,2,2,1,2,0,769,367
0,_Sebastian,_PRECINCT 4-E,_PRECINCT 4-E,441,281,12,2,0,1,1,0,3,3,1,0,4,449,296
0,_Sebastian,_PRECINCT 4-F,_PRECINCT 4-F,300,170,8,0,1,1,0,0,5,1,1,0,0,314,173
0,_Sebastian,_PRECINCT 4-G,_PRECINCT 4-G,1145,585,34,1,5,0,3,0,12,7,0,3,2,1193,602
0,_Sebastian,_PRECINCT 4-H,_PRECINCT 4-H,514,255,15,2,0,3,0,1,3,1,2,1,2,527,262
0,_Sebastian,_PRECINCT 4-I,_PRECINCT 4-I,369,220,12,0,0,0,1,0,0,1,1,0,0,394,209
0,_Sebastian,_PRECINCT 4-J,_PRECINCT 4-J,12,1,0,0,0,0,0,0,0,0,0,0,0,12,1
0,_Sebastian,_PRECINCT 4-K,_PRECINCT 4-K,611,276,15,2,0,2,1,0,3,1,1,1,1,635,276
0,_Sebastian,_PRECINCT 4-L,_PRECINCT 4-L,310,171,8,0,0,1,0,0,0,0,1,0,0,314,170
0,_Sebastian,_PRECINCT 4-M,_PRECINCT 4-M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Sebastian,_PRECINCT 4-N,_PRECINCT 4-N,377,216,10,1,1,2,0,0,4,1,1,2,1,397,213
0,_Sebastian,_PRECINCT 9-1A,_PRECINCT 9-1A,116,19,1,0,0,0,0,0,0,0,0,0,0,114,24
0,_Sebastian,_PRECINCT 9-1B,_PRECINCT 9-1B,272,36,2,0,0,0,0,0,0,0,0,0,0,261,46
0,_Sebastian,_PRECINCT 9-1C,_PRECINCT 9-1C,363,65,6,0,0,0,1,0,2,0,1,0,0,355,84
0,_Sebastian,_PRECINCT 9-1D,_PRECINCT 9-1D,841,144,13,1,1,1,0,0,0,0,0,0,0,821,181
0,_Sebastian,_PRECINCT 9-1E,_PRECINCT 9-1E,617,90,7,0,0,0,0,1,0,1,0,1,0,611,106
0,_Sebastian,_PRECINCT 9-1F,_PRECINCT 9-1F,35,9,2,0,0,0,0,0,0,0,0,0,0,36,10
0,_Sebastian,_PRECINCT 9-1G,_PRECINCT 9-1G,67,11,1,0,0,0,0,0,0,0,0,0,0,63,16
0,_Sebastian,_PRECINCT 9-1H,_PRECINCT 9-1H,78,14,4,0,0,0,0,0,0,1,0,0,0,78,19
0,_Sebastian,_PRECINCT 9-1I,_PRECINCT 9-1I,351,112,7,2,0,0,0,0,1,0,0,0,0,365,110
0,_Sebastian,_PRECINCT 9-1K,_PRECINCT 9-1K,291,114,9,2,0,0,0,0,0,2,0,0,1,297,117
0,_Sebastian,_PRECINCT 9-1M,_PRECINCT 9-1M,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0,_Sebastian,_PRECINCT 9-1N,_PRECINCT 9-1N,225,36,3,0,1,1,0,0,0,0,0,0,0,223,44
0,_Sebastian,_PRECINCT 9-1O,_PRECINCT 9-1O,112,12,0,0,0,1,0,0,0,0,0,0,0,103,18
0,_Sebastian,_PRECINCT 9-2A Ward 1,_PRECINCT 9-2A Ward 1,321,57,3,1,0,0,1,0,0,2,1,0,0,325,61
0,_Sebastian,_PRECINCT 9-2A Ward 2,_PRECINCT 9-2A Ward 2,701,174,9,0,2,1,2,0,2,3,1,2,0,690,204
0,_Sebastian,_PRECINCT 9-2A Ward 3,_PRECINCT 9-2A Ward 3,197,42,3,2,0,1,0,0,0,0,1,0,0,192,55
0,_Sebastian,_PRECINCT 9-2B,_PRECINCT 9-2B,253,64,6,1,2,0,0,0,2,0,1,0,0,255,73
0,_Sebastian,_PRECINCT 9-2C Ward 2,_PRECINCT 9-2C Ward 2,321,59,4,0,0,0,0,0,1,2,1,0,0,316,70
0,_Sebastian,_PRECINCT 9-2C Ward 3,_PRECINCT 9-2C Ward 3,928,206,25,0,1,1,1,3,4,5,1,0,0,930,239
0,_Sebastian,_PRECINCT 9-2D,_PRECINCT 9-2D,161,27,3,1,0,0,0,0,1,0,0,0,0,164,28
0,_Sebastian,_PRECINCT 9-2E,_PRECINCT 9-2E,18,3,0,0,0,0,0,0,0,0,0,0,0,18,3
0,_Sebastian,_PRECINCT 9-2F,_PRECINCT 9-2F,268,45,0,1,2,0,0,0,1,3,1,0,0,273,48
0,_Sebastian,_PRECINCT 9-2G,_PRECINCT 9-2G,239,39,6,2,0,0,0,0,3,0,0,0,0,244,41
0,_Sebastian,_PRECINCT 9-2H,_PRECINCT 9-2H,72,11,1,0,0,0,0,0,1,0,0,0,0,70,14
0,_Sebastian,_PRECINCT 9-2I,_PRECINCT 9-2I,83,18,1,0,0,0,0,0,0,0,0,0,0,83,20
0,_Sebastian,_PRECINCT 9-2J,_PRECINCT 9-2J,19,5,0,0,0,0,0,1,0,0,0,0,0,19,6
0,_Sebastian,_PRECINCT 9-2K,_PRECINCT 9-2K,161,37,0,0,0,0,0,0,0,0,0,0,0,165,31
0,_Sebastian,_PRECINCT 9-2L,_PRECINCT 9-2L,152,21,0,0,0,0,0,0,0,0,0,0,0,156,16
0,_Sebastian,_PRECINCT 9-2M,_PRECINCT 9-2M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Sebastian,_PRECINCT 9-3A,_PRECINCT 9-3A,209,35,1,0,2,0,0,0,2,1,0,0,1,207,44
0,_Sebastian,_PRECINCT 9-3B,_PRECINCT 9-3B,464,83,10,1,1,1,0,0,0,1,0,0,0,465,92
0,_Sebastian,_PRECINCT 9-3C,_PRECINCT 9-3C,366,83,10,0,0,1,0,0,1,0,2,0,1,370,93
0,_Sebastian,_PRECINCT 9-3D,_PRECINCT 9-3D,75,13,2,0,0,0,0,0,0,0,0,0,1,74,17
0,_Sebastian,_PRECINCT 9-3E,_PRECINCT 9-3E,205,45,5,0,0,1,0,0,0,2,0,0,0,198,58
0,_Sebastian,_PRECINCT 9-3F,_PRECINCT 9-3F,373,57,2,1,0,1,1,0,0,0,1,0,0,378,61
0,_Sebastian,_PRECINCT 9-3G,_PRECINCT 9-3G,116,20,2,0,0,0,0,1,0,0,0,1,0,117,22
0,_Sebastian,_PRECINCT 9-3H,_PRECINCT 9-3H,186,18,4,1,0,0,0,0,0,0,1,0,0,183,26
0,_Sebastian,_PRECINCT 9-3I,_PRECINCT 9-3I,230,25,2,1,0,0,0,0,0,0,1,1,0,230,28
0,_Sebastian,_PRECINCT 9-3J,_PRECINCT 9-3J,332,47,6,0,0,0,0,0,0,0,0,1,0,328,56
0,_Sebastian,_PRECINCT 9-3K,_PRECINCT 9-3K,171,41,4,0,0,0,0,0,1,0,1,0,0,175,42
0,_Sebastian,_PRECINCT 9-3L,_PRECINCT 9-3L,152,33,2,0,0,0,0,0,0,0,0,0,0,151,37
0,_Sebastian,_PRECINCT 9-3M,_PRECINCT 9-3M,74,20,1,0,0,0,0,0,0,0,0,0,0,75,20
0,_Sebastian,_PRECINCT 9-3N,_PRECINCT 9-3N,50,7,1,0,0,0,0,0,0,0,0,0,0,48,10
0,_Sebastian,_PRECINCT 9-3O,_PRECINCT 9-3O,104,16,1,0,0,0,0,0,1,0,0,2,0,104,21
0,_Sebastian,_PRECINCT 9-3P,_PRECINCT 9-3P,101,23,4,0,0,0,1,0,1,0,0,0,0,98,32
0,_Sebastian,_PRECINCT 9-4A,_PRECINCT 9-4A,87,26,0,0,0,0,0,0,0,0,0,0,0,87,26
0,_Sebastian,_PRECINCT 9-4B,_PRECINCT 9-4B,894,130,17,2,1,2,0,0,1,1,1,0,1,901,149
0,_Sebastian,_PRECINCT 9-4C,_PRECINCT 9-4C,891,197,20,1,3,1,0,0,2,2,2,2,0,900,216
0,_Sebastian,_PRECINCT 9-4D,_PRECINCT 9-4D,56,24,0,0,0,0,0,0,0,0,0,0,0,61,19
0,_Sebastian,_PRECINCT 9-4E,_PRECINCT 9-4E,62,6,1,0,0,0,0,0,1,0,0,0,0,61,9
0,_Sebastian,_PRECINCT 9-4F,_PRECINCT 9-4F,41,2,0,0,0,0,0,0,0,0,0,0,0,40,3
0,_Sebastian,_PRECINCT 9-4G,_PRECINCT 9-4G,71,22,1,0,0,1,0,0,0,0,0,0,0,74,21
0,_Sebastian,_PRECINCT 9-4H,_PRECINCT 9-4H,196,53,5,0,0,0,0,0,0,0,0,0,0,201,54
0,_Sebastian,_PRECINCT 9-4I,_PRECINCT 9-4I,378,93,5,0,1,1,1,0,1,0,0,0,1,381,98
0,_Sebastian,_PRECINCT 9-4J,_PRECINCT 9-4J,41,10,1,0,0,0,0,0,0,0,0,0,0,42,10
0,_Sebastian,_PRECINCT 9-4K,_PRECINCT 9-4K,513,128,13,0,0,0,0,0,0,0,0,0,0,509,142
0,_Sebastian,_PRECINCT 9-4L,_PRECINCT 9-4L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,_Sebastian,_PRECINCT 9-5A,_PRECINCT 9-5A,12,7,0,1,0,0,0,0,0,0,0,0,0,11,9
0,_Sebastian,_PRECINCT 9-5B,_PRECINCT 9-5B,9,0,0,0,0,0,0,0,0,0,0,0,0,8,1
0,_Sebastian,_PRECINCT 9-6A,_PRECINCT 9-6A,16,6,0,0,0,0,0,0,0,0,1,0,0,13,10
0,_Sebastian,_PRECINCT 9-6B,_PRECINCT 9-6B,66,9,0,0,0,0,0,0,0,0,0,0,0,66,9
0,_Sebastian,_PRECINCT 9-6C,_PRECINCT 9-6C,16,4,1,0,0,0,0,0,0,0,0,0,0,15,6
0,_Sebastian,_PRECINCT 9-J,_PRECINCT 9-J,208,96,5,0,0,0,0,0,0,2,0,0,3,211,97
0,_Sebastian,_PRECINCT 9-L,_PRECINCT 9-L,350,163,9,0,0,1,0,0,2,0,0,0,1,349,173
0,_Sevier,_Bear Creek East,_Bear Creek East,193,27,1,0,3,1,1,0,0,0,0,0,0,199,25
0,_Sevier,_Bear Creek West,_Bear Creek West,437,130,7,2,0,0,3,2,3,2,0,1,0,479,100
0,_Sevier,_Ben Lomond,_Ben Lomond,105,16,2,0,1,0,0,0,1,0,0,0,0,107,17
0,_Sevier,_Clear Creek 1,_Clear Creek 1,228,26,2,0,0,0,1,0,0,1,0,0,0,232,25
0,_Sevier,_Clear Creek 2,_Clear Creek 2,668,139,7,1,12,2,0,1,3,1,0,1,0,679,127
0,_Sevier,_De Queen East,_De Queen East,116,104,4,0,0,2,2,4,4,0,0,1,0,141,91
0,_Sevier,_De Queen North Central,_De Queen North Central,127,66,5,3,2,2,1,2,1,0,0,0,1,139,68
0,_Sevier,_De Queen Northwest,_De Queen Northwest,276,111,3,1,5,0,3,2,1,0,1,0,0,298,99
0,_Sevier,_De Queen Southwest,_De Queen Southwest,161,165,3,0,9,0,1,5,2,3,0,0,2,204,139
0,_Sevier,_Jefferson,_Jefferson,62,6,0,0,0,0,0,0,0,0,0,0,0,64,4
0,_Sevier,_Mineral,_Mineral,369,79,8,0,3,0,1,0,1,0,0,1,0,376,76
0,_Sevier,_Monroe,_Monroe,321,71,3,0,5,1,1,0,0,0,0,0,1,329,70
0,_Sevier,_Paraclifta,_Paraclifta,145,33,5,0,0,0,1,0,0,0,0,0,0,152,27
0,_Sevier,_Red Colony,_Red Colony,460,85,5,2,5,2,3,2,0,0,0,3,3,486,79
0,_Sevier,_Saline East,_Saline East,60,1,0,0,1,0,1,0,1,0,0,0,0,60,2
0,_Sevier,_Saline West,_Saline West,52,12,0,0,0,0,0,0,0,0,0,0,0,53,11
0,_Sevier,_Washington,_Washington,104,45,0,1,4,0,0,0,0,0,0,1,0,107,44
0,_Sharp,_Big Creek,_Big Creek,139,13,0,0,0,0,0,0,0,1,0,0,1,140,15
0,_Sharp,_Cave,_Cave,760,126,11,6,1,0,1,0,1,3,3,1,3,769,136
0,_Sharp,_Cherokee,_Cherokee,1323,457,12,4,3,4,1,0,2,14,7,4,6,1386,405
0,_Sharp,_Davidson,_Davidson,87,15,0,0,0,0,0,0,0,0,0,0,0,87,15
0,_Sharp,_East Sullivan,_East Sullivan,169,15,0,1,0,0,0,0,0,1,0,0,1,166,13
0,_Sharp,_Hardy,_Hardy,405,139,5,3,5,0,0,0,0,0,5,2,1,430,119
0,_Sharp,_Highland,_Highland,486,98,2,2,1,0,0,2,1,2,4,2,2,492,102
0,_Sharp,_Jackson,_Jackson,108,32,1,1,0,0,0,0,2,0,0,1,0,115,28
0,_Sharp,_Lave Creek,_Lave Creek,129,25,0,2,0,0,0,0,0,0,0,0,1,130,26
0,_Sharp,_Lower North,_Lower North,174,30,1,1,2,0,0,1,2,0,0,1,1,180,32
0,_Sharp,_Morgan,_Morgan,82,16,0,1,0,0,0,0,0,1,0,0,0,82,16
0,_Sharp,_North Big Rock,_North Big Rock,62,12,0,0,0,0,0,0,0,0,0,0,0,59,14
0,_Sharp,_North Lebanon,_North Lebanon,17,4,0,0,0,0,0,0,0,0,0,0,0,16,2
0,_Sharp,_North Union,_North Union,42,5,0,0,0,0,0,0,0,1,0,0,0,41,6
0,_Sharp,_Ozark,_Ozark,199,61,6,2,0,1,0,0,0,0,1,0,1,205,53
0,_Sharp,_Piney Fork,_Piney Fork,373,65,5,0,1,0,1,0,0,3,2,0,1,382,59
0,_Sharp,_Richwood,_Richwood,636,139,6,3,2,1,0,2,2,5,3,1,3,653,133
0,_Sharp,_Scott,_Scott,147,22,1,0,1,0,0,0,0,2,0,3,0,154,21
0,_Sharp,_South Big Rock,_South Big Rock,61,18,0,0,1,0,0,0,0,0,0,0,0,66,14
0,_Sharp,_South Lebanon,_South Lebanon,43,8,0,0,0,0,0,0,0,0,0,0,1,43,9
0,_Sharp,_South Union,_South Union,109,25,0,2,0,0,0,0,2,0,0,0,1,106,28
0,_Sharp,_Strawberry,_Strawberry,63,16,0,0,0,0,0,0,1,1,0,0,0,66,11
0,_Sharp,_Upper North,_Upper North,87,14,0,1,0,0,0,0,0,1,0,1,1,87,15
0,_Sharp,_Washington,_Washington,82,14,1,0,1,0,0,0,0,0,0,1,0,86,13
0,_Sharp,_West Sullivan,_West Sullivan,155,29,1,0,2,0,0,0,0,1,0,0,0,151,35
0,_St. Francis,_Bonair/Tuni,_Bonair/Tuni,303,87,0,2,0,0,2,1,0,0,0,0,0,309,78
