IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_VA_20201103_GEN_PRE_DEM_BIDEN,USA_VA_20201103_GEN_PRE_REP_TRUMP,USA_VA_20201103_GEN_PRE_LIB_JORGENSEN,USA_VA_20201103_GEN_PRE_OTH_WRITEIN,USA_VA_20201103_GEN_USS_DEM_WARNER,USA_VA_20201103_GEN_USS_REP_GADE,USA_VA_20201103_GEN_USS_OTH_WRITEIN
0,_Tazewell County,_Burkes Garden,_000203,33,154,0,0,54,127,0
0,_Tazewell County,_Clear Fork,_000204,59,560,0,0,101,498,0
0,_Tazewell County,_Freestone,_000207,89,207,3,0,82,204,0
0,_Tazewell County,_Jeffersonville,_000209,363,1529,0,6,491,1395,0
0,_Tazewell County,_Thompson Valley,_000214,92,568,2,0,135,520,0
0,_Tazewell County,_Cedar Bluff,_000301,237,1639,11,2,391,1440,2
0,_Tazewell County,_Baptist Valley,_000302,105,429,0,6,104,410,0
0,_Tazewell County,_Paint Lick,_000303,195,1251,11,4,284,1164,0
0,_Tazewell County,_Richlands,_000401,577,2935,54,9,869,2596,10
0,_Tazewell County,_Jewell Ridge,_000402,66,362,0,0,93,322,0
0,_Tazewell County,_Springville,_000501,145,1235,13,2,253,1108,0
0,_Tazewell County,_Graham,_000502,633,2180,36,8,698,2020,2
0,_Virginia Beach City,_North Beach,_000001,1070,1703,20,11,1063,1689,4
0,_Virginia Beach City,_South Beach,_000002,1484,1254,54,9,1526,1238,2
0,_Virginia Beach City,_Ocean Lakes,_000003,914,1011,38,2,963,984,2
0,_Virginia Beach City,_Linkhorn,_000004,881,1176,28,7,887,1178,2
0,_Virginia Beach City,_Seatack,_000005,1636,980,49,2,1629,949,2
0,_Virginia Beach City,_Alanton,_000006,722,1105,23,9,753,1097,4
0,_Virginia Beach City,_Kingston,_000007,765,958,28,11,734,986,0
0,_Virginia Beach City,_London Bridge,_000008,1535,1395,61,21,1594,1355,14
0,_Virginia Beach City,_Trantwood,_000009,680,1113,15,17,700,1113,0
0,_Virginia Beach City,_Great Neck,_000010,484,1103,37,9,544,1100,0
0,_Virginia Beach City,_Cape Henry,_000011,1051,1245,32,9,1103,1232,0
0,_Virginia Beach City,_Plaza,_000012,1769,1071,71,11,1807,1053,5
0,_Virginia Beach City,_Mt Trashmore,_000013,1527,1470,79,15,1657,1435,2
0,_Virginia Beach City,_Malibu,_000014,1458,1553,72,9,1504,1546,4
0,_Virginia Beach City,_Old Donation,_000015,1064,964,64,19,1163,923,4
0,_Virginia Beach City,_Aragona,_000016,1710,1588,82,13,1885,1492,2
0,_Virginia Beach City,_Ocean Park,_000017,474,722,37,6,506,722,0
0,_Virginia Beach City,_Thoroughgood,_000018,868,1145,32,15,878,1148,4
0,_Virginia Beach City,_Lake Smith,_000019,669,844,35,4,663,857,2
0,_Virginia Beach City,_Bayside,_000020,904,1029,27,4,1019,947,2
0,_Virginia Beach City,_Davis Corner,_000021,1906,519,40,17,1904,486,4
0,_Virginia Beach City,_Point O View,_000022,1090,1178,57,6,1151,1163,2
0,_Virginia Beach City,_Arrowhead,_000023,1395,1505,64,9,1444,1497,0
0,_Virginia Beach City,_Larkspur,_000024,1116,829,42,7,1116,831,0
0,_Virginia Beach City,_Avalon,_000025,1769,1653,53,6,1829,1607,2
0,_Virginia Beach City,_Fairfield,_000026,901,1145,42,2,960,1104,2
0,_Virginia Beach City,_Edwin,_000027,1014,1269,48,15,1057,1276,2
0,_Virginia Beach City,_Thalia,_000028,968,1045,38,11,1026,1040,2
0,_Virginia Beach City,_Holland,_000029,1706,922,49,2,1788,850,0
0,_Virginia Beach City,_Red Wing,_000030,699,931,38,6,719,936,0
0,_Virginia Beach City,_Sigma,_000031,891,1791,23,13,875,1804,2
0,_Virginia Beach City,_Creeds,_000032,540,1399,25,7,647,1355,2
0,_Virginia Beach City,_Capps Shop,_000033,420,1466,22,2,519,1411,0
0,_Virginia Beach City,_Blackwater,_000034,341,942,13,2,415,903,0
0,_Virginia Beach City,_Courthouse,_000035,481,969,17,4,500,958,0
0,_Virginia Beach City,_Windsor Oaks,_000036,1849,1138,44,17,1907,1085,5
0,_Virginia Beach City,_Chesapeake Beach,_000037,1107,953,54,11,1151,930,8
0,_Virginia Beach City,_Witchduck,_000038,680,1138,37,9,738,1121,0
0,_Virginia Beach City,_Pembroke,_000039,1657,1248,71,11,1685,1225,2
0,_Virginia Beach City,_Bonney,_000040,1458,1105,57,2,1469,1064,2
0,_Virginia Beach City,_College Park,_000041,2419,660,38,17,2423,619,2
0,_Virginia Beach City,_Brandon,_000042,1497,1133,61,13,1538,1132,2
0,_Virginia Beach City,_Bellamy,_000043,1720,810,51,9,1719,794,4
0,_Virginia Beach City,_Centerville,_000044,1358,1379,51,7,1416,1342,0
0,_Virginia Beach City,_Timberlake,_000045,1806,711,37,9,1810,688,2
0,_Virginia Beach City,_Green Run,_000046,1541,768,32,4,1563,724,0
0,_Virginia Beach City,_Kings Grant,_000047,1007,1617,35,23,991,1623,2
0,_Virginia Beach City,_Wolfsnare,_000048,1051,1176,44,4,1060,1178,0
0,_Virginia Beach City,_Lynnhaven,_000049,745,1045,22,4,747,1008,5
0,_Virginia Beach City,_Oceana,_000050,1504,638,32,6,1520,576,2
0,_Virginia Beach City,_Stratford Chase,_000051,997,1043,72,9,1012,1074,2
0,_Virginia Beach City,_Homestead,_000052,1352,1238,59,9,1441,1202,2
0,_Virginia Beach City,_Shannon,_000053,881,935,43,7,910,925,5
0,_Virginia Beach City,_Cromwell,_000054,961,741,42,7,981,731,2
0,_Virginia Beach City,_Magic Hollow,_000055,2001,918,69,9,2041,844,5
0,_Virginia Beach City,_Edinburgh,_000056,745,793,15,6,728,787,0
0,_Virginia Beach City,_Sherry Park,_000057,739,847,22,6,766,827,0
0,_Virginia Beach City,_Glenwood,_000058,1342,1214,53,7,1423,1165,0
0,_Virginia Beach City,_Shelton Park,_000059,1023,851,46,11,1085,814,0
0,_Virginia Beach City,_Foxfire,_000060,925,1777,43,13,957,1771,0
0,_Virginia Beach City,_Baker,_000061,2760,367,49,4,2632,367,4
0,_Virginia Beach City,_Landstown,_000062,1329,1492,33,7,1360,1473,0
0,_Virginia Beach City,_Culver,_000063,1309,1635,67,9,1310,1662,2
0,_Virginia Beach City,_Rosemont Forest,_000064,1107,984,52,9,1176,966,2
0,_Virginia Beach City,_Colonial,_000065,1461,1214,35,15,1491,1197,4
0,_Virginia Beach City,_Hunt,_000066,819,1316,48,7,856,1333,2
0,_Virginia Beach City,_Eastern Shore,_000067,1023,566,13,7,1029,543,0
0,_Virginia Beach City,_Manor,_000068,1116,1201,48,7,1145,1189,0
0,_Virginia Beach City,_Shell,_000069,1252,457,30,6,1241,453,2
0,_Virginia Beach City,_Corporate Landing,_000070,1458,1379,66,7,1532,1326,4
0,_Virginia Beach City,_Round Hill,_000071,673,566,27,4,756,528,2
0,_Virginia Beach City,_Rudee,_000072,802,1345,42,11,897,1313,2
0,_Virginia Beach City,_Dahlia,_000073,1507,731,56,15,1544,692,8
0,_Virginia Beach City,_Buckner,_000074,1404,717,37,15,1435,673,4
0,_Virginia Beach City,_Colony,_000075,765,1390,42,4,798,1385,0
0,_Virginia Beach City,_Village,_000076,1697,659,62,13,1707,656,2
0,_Virginia Beach City,_Brookwood,_000077,1474,1173,61,7,1560,1115,7
0,_Virginia Beach City,_Indian Lakes,_000078,1067,856,57,17,1100,866,0
0,_Virginia Beach City,_Pleasant Hall,_000079,1677,669,35,11,1679,624,0
0,_Virginia Beach City,_Chimney Hill,_000080,1651,708,42,18,1685,682,2
0,_Virginia Beach City,_Rock Lake,_000081,1451,1049,48,4,1551,984,4
0,_Virginia Beach City,_Shelburne,_000082,891,1196,22,5,872,1197,0
0,_Virginia Beach City,_Strawbridge,_000083,1196,1615,48,13,1276,1573,0
0,_Virginia Beach City,_Tallwood,_000084,1535,865,37,11,1551,852,2
0,_Virginia Beach City,_Upton,_000085,1023,1611,56,11,1142,1573,4
0,_Virginia Beach City,_Haygood,_000086,809,1003,27,7,863,966,0
0,_Virginia Beach City,_Hillcrest,_000087,802,1027,33,9,791,1038,2
0,_Virginia Beach City,_North Landing,_000088,935,1100,35,11,997,1068,2
0,_Virginia Beach City,_Lake Christopher,_000089,904,1120,33,9,897,1132,2
0,_Virginia Beach City,_Lake Joyce,_000090,719,891,38,9,728,901,3
0,_Virginia Beach City,_Lexington,_000091,1478,818,40,2,1478,802,2
0,_Virginia Beach City,_Little Neck,_000092,935,1167,49,5,910,1206,0
0,_Virginia Beach City,_Newtown,_000093,2535,334,42,5,2419,336,2
0,_Virginia Beach City,_Pinewood,_000094,762,689,23,5,807,667,0
0,_Virginia Beach City,_Dam Neck,_000095,759,955,32,4,829,917,0
0,_Virginia Beach City,_Hilltop,_000096,1394,653,37,7,1382,613,3
0,_Virginia Beach City,_Indian River,_000097,1388,806,37,7,1416,783,2
0,_Virginia Beach City,_Independence,_000098,951,432,40,5,957,438,2
0,_Virginia Beach City,_Salem Woods,_000099,914,583,32,7,913,582,0
0,_Virginia Beach City,_Sandbridge,_000100,394,880,12,2,432,852,0
0,_Warren County,_Fork Town,_000101,576,769,19,2,621,726,2
0,_Warren County,_Otterburn,_000102,589,1973,44,9,701,1926,0
0,_Warren County,_Happy Creek,_000201,650,1323,28,13,687,1301,0
0,_Warren County,_Linden,_000202,913,1484,78,11,941,1504,5
0,_Warren County,_North River,_000301,609,990,35,4,708,934,0
0,_Warren County,_Riverton,_000302,551,1522,30,7,593,1506,2
0,_Warren County,_East Shenandoah,_000401,876,2241,55,36,884,2267,4
0,_Warren County,_Town-West Shenandoah,_000402,415,766,21,4,433,757,2
0,_Warren County,_South River,_000501,856,1479,23,13,864,1457,7
0,_Warren County,_Bentonville,_000502,288,874,23,7,334,865,2
0,_Warren County,_Browntown,_000504,280,648,9,4,309,631,0
0,_Washington County,_East Abingdon,_000101,612,1352,32,7,628,1301,0
0,_Washington County,_West Abingdon,_000102,318,636,18,10,350,595,2
0,_Washington County,_Clinchburg,_000201,242,1009,16,5,314,960,0
0,_Washington County,_Greendale,_000202,205,1211,11,0,278,1144,4
0,_Washington County,_Hayters Gap,_000203,138,630,6,7,173,595,2
0,_Washington County,_Woodland Hills,_000204,224,751,13,3,267,727,0
0,_Washington County,_Watauga,_000301,380,1326,7,10,465,1246,0
0,_Washington County,_South Abingdon,_000302,371,849,32,2,368,844,3
0,_Washington County,_Glade Spring,_000401,523,1555,29,5,592,1502,2
0,_Washington County,_Meadowview,_000402,585,1721,26,5,689,1645,0
0,_Washington County,_Rhea Valley,_000501,676,2305,27,12,801,2204,0
0,_Washington County,_Damascus,_000502,376,986,15,0,429,925,3
0,_Washington County,_Green Cove,_000504,63,259,0,0,54,253,0
0,_Washington County,_Burson Place,_000601,389,1944,22,5,566,1826,3
0,_Washington County,_Mendota,_000602,121,471,6,5,166,443,2
0,_Washington County,_Valley Institute,_000603,411,1461,11,2,501,1388,3
0,_Washington County,_High Point,_000701,304,1214,11,2,364,1165,3
0,_Washington County,_Wallace,_000702,187,769,7,0,249,720,0
0,_Washington County,_John Battle,_000703,492,1230,15,5,490,1173,0
0,_Waynesboro City,_Ward A,_000001,1130,1132,49,2,1260,1050,2
0,_Waynesboro City,_Ward B,_000002,1174,1428,54,21,1284,1386,3
0,_Waynesboro City,_Ward C,_000003,1405,1299,46,9,1407,1269,5
0,_Waynesboro City,_Ward D,_000004,1252,1648,60,8,1324,1619,2
0,_Westmoreland County,_Precinct 1-1,_000101,779,342,5,0,738,330,0
0,_Westmoreland County,_Precinct 1-2,_000102,353,210,8,0,363,193,0
0,_Westmoreland County,_Precinct 2-1,_000201,642,486,3,2,627,463,2
0,_Westmoreland County,_Precinct 2-2,_000202,219,516,6,2,250,500,0
0,_Westmoreland County,_Precinct 3-1,_000301,397,455,6,9,404,447,0
0,_Westmoreland County,_Precinct 3-2,_000302,471,545,4,0,505,500,0
0,_Westmoreland County,_Precinct 4-1,_000401,691,1550,19,4,864,1436,0
0,_Westmoreland County,_Precinct 5-1,_000501,949,1214,39,7,1070,1140,2
0,_Williamsburg City,_Stryker,_000001,2804,1280,55,20,2824,1318,5
0,_Williamsburg City,_Matoaka,_000002,1986,683,37,18,1987,702,5
0,_Winchester City,_Merrimans,_000101,938,952,22,11,993,926,0
0,_Winchester City,_Old Town,_000102,694,675,40,22,740,665,3
0,_Winchester City,_Virginia Avenue,_000201,1637,828,52,3,1618,819,0
0,_Winchester City,_War Memorial,_000301,1483,1072,38,6,1598,991,2
0,_Winchester City,_Frederick Douglass,_000401,852,632,31,6,923,593,1
0,_Winchester City,_Rolling Hills,_000402,1006,1062,30,14,1026,1082,0
0,_Wise County,_Appalachia,_000101,306,984,2,2,412,857,2
0,_Wise County,_Dorchester,_000102,215,669,4,0,274,569,2
0,_Wise County,_Guest River,_000103,205,639,2,2,243,571,5
0,_Wise County,_West Pound,_000104,305,1868,13,0,424,1698,2
0,_Wise County,_North Coeburn,_000201,188,894,6,0,260,813,0
0,_Wise County,_Wise,_000202,494,1617,24,9,608,1479,2
0,_Wise County,_East Pound,_000203,80,446,4,0,96,404,4
0,_Wise County,_Big Stone Gap,_000301,349,1081,9,3,421,969,0
0,_Wise County,_East Stone Gap,_000302,299,1592,17,12,458,1449,0
0,_Wise County,_Clinch Valley,_000401,158,858,8,0,178,817,0
0,_Wise County,_South Coeburn,_000402,249,1897,6,3,387,1747,4
0,_Wise County,_St Paul,_000403,262,821,13,0,367,723,0
0,_Wythe County,_Royal Oak,_000101,114,415,3,0,132,390,2
0,_Wythe County,_Rural Retreat,_000102,426,1824,22,2,570,1667,2
0,_Wythe County,_West Wytheville,_000203,528,1188,21,4,572,1101,0
0,_Wythe County,_East Wytheville,_000303,568,1214,35,2,702,1080,0
0,_Wythe County,_Fort Chiswell,_000401,280,1125,11,4,345,1052,2
0,_Wythe County,_Max Meadows,_000402,248,1209,18,2,359,1112,4
0,_Wythe County,_Jackson Memorial,_000501,221,1034,3,0,304,943,0
0,_Wythe County,_Sheffey,_000502,277,1355,17,8,366,1259,2
0,_Wythe County,_Huddle,_000601,99,675,6,0,175,623,0
0,_Wythe County,_Zion,_000602,201,1020,17,0,278,947,0
0,_Wythe County,_Evergreen,_000603,181,674,17,4,240,613,0
0,_York County,_Queens Lake,_000101,1348,1147,44,0,1316,1170,0
0,_York County,_Waller Mill,_000102,1286,1437,51,19,1310,1470,3
0,_York County,_Magruder,_000103,2853,1716,79,16,2877,1709,3
0,_York County,_Coventry,_000201,2009,1817,76,16,1965,1886,0
0,_York County,_Kiln Creek,_000202,1068,1006,27,5,1086,1000,0
0,_York County,_Seaford,_000301,1232,3028,56,32,1259,3109,3
0,_York County,_Yorktown,_000302,765,1214,36,16,783,1240,0
0,_York County,_Edgehill,_000303,1913,1511,38,24,1858,1544,3
0,_York County,_Harwoods Mill,_000401,801,1503,60,5,935,1484,2
0,_York County,_Dare,_000402,959,1625,38,16,975,1648,2
0,_York County,_Grafton,_000403,565,792,33,0,554,821,0
0,_York County,_Tabb,_000501,1190,1787,64,21,1321,1779,2
0,_York County,_Bethel,_000502,1694,1658,78,13,1786,1664,2
