IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_SC_20201103_GEN_PRE_REP_TRUMP,USA_SC_20201103_GEN_PRE_DEM_BIDEN,USA_SC_20201103_GEN_PRE_LIB_JORGENSEN,USA_SC_20201103_GEN_PRE_GRE_HAWKINS,USA_SC_20201103_GEN_PRE_ALL_FUENTE,USA_SC_20201103_GEN_USS_REP_GRAHAM,USA_SC_20201103_GEN_USS_DEM_HARRISON,USA_SC_20201103_GEN_USS_CON_BLEDSOE,USA_SC_20201103_GEN_USS_OTH_WRITEIN
0,_063,_Leaphart Road,_029,381,436,17,2,1,367,446,15,0
0,_063,_Westover,_030,822,484,24,3,1,839,482,15,0
0,_063,_Edenwood,_031,1025,692,21,4,2,1018,710,19,0
0,_063,_Cromer,_032,731,363,17,0,1,712,381,20,0
0,_063,_Lexington No. 1,_033,1538,814,41,5,2,1546,820,34,3
0,_063,_Lexington No. 2,_034,870,596,14,6,0,854,614,16,1
0,_063,_Cayce Ward No.1,_035,437,606,25,7,1,452,617,14,1
0,_063,_Cayce Ward No.2,_036,431,750,11,9,3,418,770,16,2
0,_063,_Cayce Ward No.3,_037,308,266,8,2,3,309,263,13,2
0,_063,_Chalk Hill,_038,535,1601,21,5,0,505,1642,20,2
0,_063,_Congaree #1,_039,926,300,7,2,1,889,317,29,0
0,_063,_Hook's Store,_040,793,616,18,1,1,779,632,24,0
0,_063,_Saluda River,_041,663,642,19,7,1,656,658,20,3
0,_063,_Springdale,_042,1152,484,23,6,2,1125,498,38,2
0,_063,_Pineridge #1,_043,688,281,15,1,0,664,291,26,0
0,_063,_W Columbia No 1,_044,301,378,14,0,2,306,379,13,0
0,_063,_W Columbia No 2,_045,72,331,2,1,2,67,343,2,1
0,_063,_W Columbia No 3,_046,313,247,9,2,1,325,244,3,0
0,_063,_W Columbia No 4,_047,611,504,20,4,0,594,521,25,0
0,_063,_Irmo,_048,795,896,12,9,3,788,902,23,1
0,_063,_Challedon,_049,431,713,14,11,0,426,730,17,2
0,_063,_Whitehall,_050,890,858,29,3,1,925,848,11,0
0,_063,_Gardendale,_051,429,678,12,7,2,439,687,6,0
0,_063,_Woodland Hills,_052,366,588,15,4,0,356,599,10,1
0,_063,_Pineview,_053,991,422,29,5,7,980,441,27,1
0,_063,_Quail Valley,_054,842,771,29,5,0,878,753,18,0
0,_063,_Cayce Ward 2-A,_055,571,418,14,2,0,546,438,19,1
0,_063,_Barr Road #1,_056,811,279,10,1,1,811,285,11,1
0,_063,_Coldstream,_057,852,679,23,4,0,872,674,14,4
0,_063,_Grenadier,_058,493,762,16,3,1,483,780,12,1
0,_063,_St. Michael,_059,1334,607,30,7,1,1369,593,17,1
0,_063,_Murraywood,_060,919,740,21,4,2,925,741,18,1
0,_063,_Amicks Ferry,_061,2180,660,28,9,3,2238,631,18,1
0,_063,_Bush River,_062,652,590,12,5,1,664,585,17,1
0,_063,_Dutchman Shores,_063,1529,472,32,4,1,1544,478,21,1
0,_063,_Pilgrim Church,_064,1459,664,37,13,2,1492,661,20,1
0,_063,_White Knoll,_065,1276,586,28,2,2,1239,609,43,3
0,_063,_Faith Church,_066,635,407,25,1,3,638,417,22,0
0,_063,_Kitti Wake,_067,840,450,19,4,0,819,463,29,1
0,_063,_Providence Church,_068,1674,542,29,5,1,1718,522,12,2
0,_063,_Boiling Springs South,_069,828,150,12,3,0,782,169,38,3
0,_063,_Lexington No. 3,_070,1791,761,37,8,2,1803,766,33,4
0,_063,_Lexington No. 4,_071,1493,883,46,4,5,1504,895,42,1
0,_063,_Midway,_072,800,314,16,5,0,808,318,13,2
0,_063,_Park Road #1,_073,1129,511,22,6,2,1132,516,25,1
0,_063,_Springdale South,_074,298,175,3,1,0,283,185,7,0
0,_063,_Gaston #2,_075,728,299,12,1,3,681,333,34,0
0,_063,_Lake Murray #2,_076,2105,810,52,6,1,2096,832,45,2
0,_063,_Congaree #2,_077,588,294,8,3,1,568,310,14,2
0,_063,_St Davids,_078,1426,714,24,4,2,1385,745,35,2
0,_063,_Mt Hebron,_079,613,357,21,2,0,602,376,10,0
0,_063,_Sandhill,_080,692,370,9,9,2,650,391,34,0
0,_063,_Edmund #2,_081,954,231,10,5,3,914,245,45,1
0,_063,_Swansea #2,_082,658,376,4,2,0,632,379,24,2
0,_063,_Pelion #2,_083,826,223,8,3,0,809,229,25,1
0,_063,_Dreher Island,_084,1165,220,13,0,0,1161,216,19,1
0,_063,_Old Lexington,_085,1845,611,32,6,2,1849,614,30,1
0,_063,_Lincreek,_086,955,786,19,5,1,967,793,13,1
0,_063,_Cedarcrest,_087,838,579,30,7,3,840,589,25,2
0,_063,_Oakwood,_088,1454,763,35,2,3,1436,770,46,1
0,_063,_Barr Road #2,_089,1848,915,49,4,2,1853,928,42,2
0,_063,_Park Road #2,_090,744,311,10,1,0,751,308,14,1
0,_063,_Pineridge #2,_091,983,586,19,4,0,956,610,20,1
0,_063,_Red Bank South #2,_092,881,456,15,2,0,859,464,30,1
0,_063,_Carolina Springs,_093,992,519,21,3,0,974,525,32,0
0,_063,_Platt Springs 1,_094,716,266,12,3,0,700,264,27,3
0,_063,_Platt Springs 2,_095,1142,1137,57,5,0,1087,1190,58,5
0,_063,_River Bluff,_096,1609,824,47,9,3,1672,800,20,7
0,_065,_Mt. Carmel,_001,31,156,1,0,0,32,156,0,0
0,_065,_Monticello,_002,336,154,3,1,0,345,147,4,0
0,_065,_Savannah,_003,1183,465,6,2,0,1176,468,16,1
0,_065,_Willington,_004,62,90,2,3,0,59,95,1,0
0,_065,_Mccormick No. 1,_006,303,556,4,3,1,287,579,4,3
0,_065,_Bethany,_008,73,207,4,3,0,73,216,2,0
0,_065,_Mccormick No. 2,_009,195,464,2,3,1,186,479,7,0
0,_065,_Plum Branch,_010,250,355,3,2,1,249,361,3,0
0,_065,_Parksville,_013,125,30,2,2,0,129,31,1,0
0,_065,_Modoc,_014,198,24,0,1,0,198,25,0,1
0,_065,_Clark's Hill,_015,202,186,1,0,1,199,189,3,0
0,_067,_Britton's Neck,_001,354,668,7,0,2,345,686,4,2
0,_067,_Friendship,_002,70,170,2,0,0,68,171,5,0
0,_067,_Centenary,_003,284,661,3,4,2,276,676,6,2
0,_067,_Rains,_004,180,364,2,0,1,178,368,1,0
0,_067,_Marion No. 1,_005,227,662,6,6,0,222,668,9,0
0,_067,_Marion No. 2,_006,504,489,3,4,0,500,488,12,0
0,_067,_Marion North,_007,507,521,3,3,0,491,532,7,0
0,_067,_Marion South,_008,465,1380,5,3,4,454,1401,10,1
0,_067,_Marion West,_009,475,384,2,4,2,465,395,6,0
0,_067,_Sellers,_010,47,127,0,0,0,41,132,2,0
0,_067,_Temperance,_011,233,477,4,2,1,226,488,6,0
0,_067,_Zion,_012,164,243,1,0,1,160,252,3,0
0,_067,_N West Mullins,_013,279,701,6,2,2,270,708,12,0
0,_067,_S West Mullins,_014,452,707,10,4,0,435,726,10,1
0,_067,_N East Mullins,_015,496,826,9,5,2,475,847,14,4
0,_067,_S East Mullins,_016,672,324,0,1,1,666,326,5,1
0,_067,_Nichols,_017,302,168,0,2,0,290,170,9,0
0,_069,_Adamsville,_001,188,129,2,1,0,184,129,6,0
0,_069,_Blenheim,_002,111,100,2,1,0,106,102,6,1
0,_069,_Brightsville,_003,257,271,1,0,0,244,268,14,2
0,_069,_Brownsville,_004,157,72,2,0,0,147,74,7,1
0,_069,_Red Hill,_005,493,394,3,3,0,469,413,12,1
0,_069,_Tatum,_006,147,137,7,3,0,143,146,6,0
0,_069,_Wallace,_007,488,349,6,2,1,454,366,22,0
0,_069,_Quicks X Roads,_008,283,379,2,1,0,262,390,13,0
0,_069,_Clio,_009,338,672,4,1,1,320,693,5,0
0,_069,_Mccoll,_010,521,317,5,2,0,496,334,12,1
0,_069,_East Mccoll,_011,449,108,0,1,0,420,129,7,2
0,_069,_E Bennettsville,_012,349,765,5,5,2,326,782,25,1
0,_069,_W Bennettsville,_013,365,967,9,5,3,352,981,16,3
0,_069,_S Bennettsville,_014,71,534,6,0,1,60,547,9,0
0,_069,_N Bennettsville,_015,827,1096,15,8,2,792,1150,9,2
0,_071,_Newberry Ward 1,_001,137,157,0,1,1,137,158,2,0
0,_071,_Newberry Ward 2,_002,451,290,9,5,2,464,287,10,0
0,_071,_Newberry Ward 3,_003,274,317,6,4,0,274,319,7,0
0,_071,_Newberry Ward 4,_004,58,290,0,0,0,53,293,1,0
0,_071,_Newberry Ward 5,_005,49,331,2,3,0,45,339,2,0
0,_071,_Newberry Ward 6,_006,430,403,7,2,3,425,415,9,1
0,_071,_Beth - Eden,_010,293,153,15,1,2,298,164,4,0
0,_071,_Bush River,_011,191,68,0,0,0,187,69,1,0
0,_071,_Chappells,_013,364,184,3,1,3,355,189,9,1
0,_071,_Fairview,_015,1183,307,11,4,0,1175,305,32,0
0,_071,_Hartford,_017,465,334,3,2,1,448,338,14,0
0,_071,_Helena,_018,129,486,5,1,1,122,489,5,0
0,_071,_Kinards-Jalapa,_019,283,98,0,1,0,283,97,1,0
0,_071,_Johnstone,_020,267,138,4,1,0,257,145,6,5
0,_071,_Little Mountain,_023,836,293,9,4,0,827,291,19,0
0,_071,_Maybinton,_025,18,38,0,0,0,18,38,0,0
0,_071,_Mt. Bethel-Garmany,_027,399,469,2,3,0,390,476,10,0
0,_071,_Consolidated Number 5,_028,623,267,7,6,0,612,276,12,3
0,_071,_O'Neal,_030,964,259,8,3,1,948,266,16,2
0,_071,_Oakland,_031,116,331,1,1,1,102,339,7,0
0,_071,_Peak,_034,79,32,1,0,0,79,32,0,1
0,_071,_Pomaria,_035,357,128,8,0,0,352,134,9,0
0,_071,_Prosperity City,_036,347,284,10,3,0,341,296,10,0
0,_071,_Silverstreet,_039,386,199,3,0,0,377,202,7,0
0,_071,_Stoney Hill,_040,550,111,8,1,2,548,110,11,1
0,_071,_St. Phillips-Jolly Street,_042,548,286,4,3,1,541,290,9,0
0,_071,_Wheeland,_048,342,60,6,0,0,335,67,4,0
0,_071,_Whitmire City,_049,422,201,6,5,0,393,214,27,1
0,_071,_Whitmire Outside,_050,420,174,8,1,0,408,174,19,0
0,_071,_Prosperity Outside,_051,462,270,6,4,0,445,282,14,1
0,_073,_Newry-Corinth,_001,145,37,2,1,1,134,46,6,0
0,_073,_Earles Grove,_002,583,87,7,1,0,571,98,8,1
0,_073,_Ravenel,_003,1150,768,43,4,1,1208,744,16,3
0,_073,_Fair Play,_004,712,136,7,3,0,697,145,14,2
0,_073,_Friendship,_005,1123,349,19,6,1,1094,367,30,1
0,_073,_Holly Springs,_006,263,18,2,0,0,259,18,6,0
0,_073,_Keowee,_007,1380,351,8,3,1,1375,344,23,2
0,_073,_Long Creek,_008,203,119,6,0,0,201,118,7,0
0,_073,_Mountain Rest,_009,611,181,5,0,0,607,178,9,0
0,_073,_Madison,_010,449,49,4,0,0,428,57,17,0
0,_073,_Bountyland,_011,1023,361,14,0,1,1027,359,11,0
0,_073,_Oakway,_012,895,171,11,0,1,885,169,19,3
0,_073,_Return,_014,542,95,5,0,0,520,104,18,0
0,_073,_Richland,_015,690,178,3,3,3,674,187,12,2
0,_073,_Salem,_016,1375,300,16,3,1,1377,286,31,0
0,_073,_Stamp Creek,_017,1516,827,21,4,4,1607,765,15,1
0,_073,_New Hope,_018,1713,472,22,2,2,1737,465,16,1
0,_073,_Shiloh,_019,571,393,20,5,0,562,396,30,2
0,_073,_South Union,_020,988,250,11,1,2,968,255,27,4
0,_073,_Tamassee,_021,906,152,8,3,1,894,161,14,0
0,_073,_Tokeena-Providence,_022,794,181,13,1,0,775,188,25,0
0,_073,_Utica,_023,245,186,10,3,0,236,204,10,0
0,_073,_Walhalla 1,_024,2164,620,30,6,1,2126,654,41,0
0,_073,_Walhalla 2,_025,1532,416,24,7,0,1481,440,54,2
0,_073,_Westminster 1,_026,1850,418,18,8,0,1797,454,36,2
0,_073,_Westminster 2,_027,1181,219,15,5,0,1148,228,40,3
0,_073,_West Union,_028,1236,340,14,1,0,1219,348,26,1
0,_073,_Seneca 1,_029,1144,966,30,4,2,1133,1002,23,3
0,_073,_Seneca 2,_030,973,600,20,3,2,994,589,17,0
0,_073,_Seneca 3,_031,741,291,16,2,0,738,301,8,1
0,_073,_Seneca 4,_032,1000,883,19,9,1,982,906,24,0
0,_075,_Orangeburg Wd 1,_101,152,288,1,1,0,141,295,7,0
0,_075,_Orangeburg Wd 2,_102,24,290,0,1,3,20,300,0,1
0,_075,_Orangeburg Wd 3,_103,31,541,5,0,2,30,549,2,0
0,_075,_Orangeburg Wd 4,_104,10,322,1,3,0,8,325,1,1
0,_075,_Orangeburg Wd 5,_105,22,298,0,4,0,20,303,0,0
0,_075,_Orangeburg Wd 6,_106,93,352,1,2,1,87,364,1,0
0,_075,_Ornageburg Wd 7,_107,210,402,5,2,0,217,402,1,0
0,_075,_Orangeburg Wd 8,_108,184,291,2,2,0,178,298,4,0
0,_075,_Orangeburg Wd 9,_109,83,298,2,0,0,82,302,0,0
0,_075,_Orangeburg Wd 10,_110,192,440,5,0,0,191,443,2,0
0,_075,_Suburban 1,_111,18,319,3,2,1,16,327,0,0
0,_075,_Suburban 2,_112,11,407,2,5,0,5,415,2,0
0,_075,_Suburban 3,_113,100,830,3,2,0,84,847,3,1
0,_075,_Suburban 4,_114,100,185,1,0,1,99,189,2,0
0,_075,_Suburban 5,_115,169,632,3,3,1,152,655,4,0
0,_075,_Suburban 6,_116,222,326,4,3,0,213,333,9,0
0,_075,_Suburban 7,_117,659,809,6,3,1,660,813,4,1
0,_075,_Suburban 8,_118,247,403,4,2,0,243,412,4,0
0,_075,_Suburban 9,_119,154,899,3,5,1,160,901,1,0
0,_075,_Bethel,_120,134,332,4,0,0,129,339,4,0
0,_075,_Bowman 1,_121,277,695,3,5,1,265,706,8,1
0,_075,_Bowman 2,_122,253,329,3,1,1,254,336,2,0
0,_075,_Branchville 1,_123,410,322,5,3,1,402,329,8,2
0,_075,_Branchville 2,_124,221,138,4,2,0,220,142,7,0
0,_075,_Brookdale,_125,40,1007,3,3,2,35,1016,1,1
0,_075,_Cope,_126,293,188,1,1,0,286,191,5,0
0,_075,_Cordova 1,_127,531,515,2,2,1,517,525,8,0
0,_075,_Edisto,_128,559,203,4,3,0,555,207,8,2
0,_075,_Elloree 2,_129,125,379,1,1,0,119,381,4,0
0,_075,_Eutawville 1,_130,580,488,5,1,0,559,498,21,2
0,_075,_Eutawville 2,_131,249,1065,3,2,0,245,1070,4,0
0,_075,_Four Holes,_132,290,124,4,1,0,279,132,10,1
0,_075,_Holly Hill 2,_133,220,1108,1,1,0,203,1120,9,0
0,_075,_Holly Hill 1,_134,540,845,4,3,0,525,856,15,0
0,_075,_Jamison,_135,356,999,6,2,2,344,1007,7,1
