IS_AUDITED,COUNTY_NAME,PRECINCT_NAME,PRECINCT_CODE,USA_KS_20201103_GEN_PRE_DEM_BIDEN,USA_KS_20201103_GEN_PRE_REP_TRUMP,USA_KS_20201103_GEN_PRE_LIB_JORGENSEN,USA_KS_20201103_GEN_USS_DEM_BOLLIER,USA_KS_20201103_GEN_USS_REP_MARSHALL,USA_KS_20201103_GEN_USS_LIB_BUCKLEY
0,_019,_Little Caney Township Voting District,_Little Caney Township Voting District,15,143,0,19,136,2
0,_019,_North Sedan Voting District,_North Sedan Voting District,68,261,13,65,253,16
0,_019,_Peru Voting District,_Peru Voting District,12,135,3,15,125,10
0,_019,_Salt Creek Township Voting District,_Salt Creek Township Voting District,6,62,3,8,62,1
0,_019,_South Sedan Voting District,_South Sedan Voting District,34,220,1,37,209,4
0,_019,_Summit Township Voting District,_Summit Township Voting District,5,49,0,4,49,1
0,_019,_Washington Township Voting District,_Washington Township Voting District,2,47,0,3,44,1
0,_021,_Baxter Springs Ward 1,_Baxter Springs Ward 1,85,238,7,98,216,18
0,_021,_Baxter Springs Ward 2,_Baxter Springs Ward 2,68,194,10,68,180,23
0,_021,_Baxter Springs Ward 2 Exclave Voting District,_Baxter Springs Ward 2 Exclave Voting District,0,0,0,0,0,0
0,_021,_Baxter Springs Ward 3,_Baxter Springs Ward 3,169,453,11,166,430,30
0,_021,_Baxter Springs Ward 4,_Baxter Springs Ward 4,89,252,3,95,228,17
0,_021,_Baxter Springs Ward 4 Exclave,_Baxter Springs Ward 4 Exclave,0,0,0,0,0,0
0,_021,_Cherokee Township Voting District,_Cherokee Township Voting District,65,120,5,67,109,10
0,_021,_Columbus Ward 1,_Columbus Ward 1,54,154,3,51,142,14
0,_021,_Columbus Ward 2,_Columbus Ward 2,98,241,13,105,228,19
0,_021,_Columbus Ward 2 Exclave Voting District,_Columbus Ward 2 Exclave Voting District,0,0,0,0,0,0
0,_021,_Columbus Ward 3,_Columbus Ward 3,79,191,6,83,183,11
0,_021,_Columbus Ward 4,_Columbus Ward 4,70,167,6,71,154,19
0,_021,_Columbus Ward 5,_Columbus Ward 5,57,175,1,58,160,7
0,_021,_Columbus Ward 5 Exclave,_Columbus Ward 5 Exclave,0,0,0,0,0,0
0,_021,_Crawford Township Voting District,_Crawford Township Voting District,65,290,6,72,271,17
0,_021,_Galena Ward 1,_Galena Ward 1,74,181,6,70,166,21
0,_021,_Galena Ward 1 Exclave,_Galena Ward 1 Exclave,0,0,0,0,0,0
0,_021,_Galena Ward 2,_Galena Ward 2,50,161,6,54,143,16
0,_021,_Galena Ward 2 Exclave A City Park,_Galena Ward 2 Exclave A City Park,0,0,0,0,0,0
0,_021,_Galena Ward 2 Exclave B,_Galena Ward 2 Exclave B,0,0,0,0,0,0
0,_021,_Galena Ward 2 Exclave C,_Galena Ward 2 Exclave C,0,0,0,0,0,0
0,_021,_Galena Ward 3,_Galena Ward 3,107,285,9,114,260,24
0,_021,_Galena Ward 4,_Galena Ward 4,40,139,8,45,124,13
0,_021,_Garden Township Lowell Voting District,_Garden Township Lowell Voting District,253,748,15,285,683,43
0,_021,_Garden Township Stanley Mine Voting District,_Garden Township Stanley Mine Voting District,62,243,3,65,223,15
0,_021,_Lola Township Voting District,_Lola Township Voting District,33,116,1,35,111,3
0,_021,_Lowell Township Voting District,_Lowell Township Voting District,50,280,2,70,246,12
0,_021,_Lyon Township Voting District,_Lyon Township Voting District,27,154,2,29,145,11
0,_021,_Mineral Township Voting District,_Mineral Township Voting District,21,87,0,21,79,5
0,_021,_Neosho Township Faulkner Voting District,_Neosho Township Faulkner Voting District,9,37,0,7,36,2
0,_021,_Neosho Township Melrose Voting District,_Neosho Township Melrose Voting District,14,68,1,17,59,6
0,_021,_Pleasant View Township Voting District,_Pleasant View Township Voting District,62,257,5,69,240,15
0,_021,_Ross Township Belleview Voting District,_Ross Township Belleview Voting District,18,83,1,17,77,6
0,_021,_Ross Township Roseland Voting District,_Ross Township Roseland Voting District,43,80,0,45,72,4
0,_021,_Ross Township West Mineral Voting District,_Ross Township West Mineral Voting District,39,82,1,42,73,7
0,_021,_Salamanca Township Enclave 2 Voting District,_Salamanca Township Enclave 2 Voting District,0,0,0,0,0,0
0,_021,_Salamanca Township Enclave Voting District,_Salamanca Township Enclave Voting District,0,0,0,0,0,0
0,_021,_Salamanca Township Voting District,_Salamanca Township Voting District,58,255,5,75,234,6
0,_021,_Scammon Ward 1,_Scammon Ward 1,19,35,1,21,30,4
0,_021,_Scammon Ward 2,_Scammon Ward 2,13,50,5,17,48,3
0,_021,_Scammon Ward 3,_Scammon Ward 3,18,53,5,18,52,6
0,_021,_Shawnee Township Voting District,_Shawnee Township Voting District,47,211,3,52,197,9
0,_021,_Sheridan Township Voting District,_Sheridan Township Voting District,19,101,1,22,90,6
0,_021,_Spring Valley Township Neutral Voting District,_Spring Valley Township Neutral Voting District,77,264,5,84,244,17
0,_021,_Spring Valley Township Spring Valley Enclave A Voting District,_Spring Valley Township Spring Valley Enclave A Voting District,0,0,0,0,0,0
0,_021,_Spring Valley Township Spring Valley Enclave B Voting District,_Spring Valley Township Spring Valley Enclave B Voting District,0,0,0,0,0,0
0,_021,_Spring Valley Township Spring Valley Enclave Voting District,_Spring Valley Township Spring Valley Enclave Voting District,0,0,0,0,0,0
0,_021,_Spring Valley Township Spring Valley Voting District,_Spring Valley Township Spring Valley Voting District,44,173,2,51,157,10
0,_021,_Weir City Voting District,_Weir City Voting District,98,148,10,109,126,22
0,_021,_West Mineral City Exclave Big Brutus Voting District,_West Mineral City Exclave Big Brutus Voting District,0,0,0,0,0,0
0,_021,_West Mineral City Voting District,_West Mineral City Voting District,0,0,0,0,0,0
0,_023,_Benkelman Township Voting District,_Benkelman Township Voting District,4,25,0,3,25,0
0,_023,_Bird City Township Voting District,_Bird City Township Voting District,60,248,7,60,276,10
0,_023,_Calhoun Township Voting District,_Calhoun Township Voting District,0,29,0,0,28,2
0,_023,_Cleveland Run Township Voting District,_Cleveland Run Township Voting District,3,30,0,3,30,1
0,_023,_Jaqua Township Voting District,_Jaqua Township Voting District,0,13,0,0,13,0
0,_023,_Orlando Township Voting District,_Orlando Township Voting District,1,35,0,0,35,1
0,_023,_Wano 1 Township Voting District,_Wano 1 Township Voting District,60,337,4,61,322,18
0,_023,_Wano 2 Township Voting District,_Wano 2 Township Voting District,96,466,11,114,439,33
0,_025,_Appleton Township Voting District,_Appleton Township Voting District,59,361,10,68,325,29
0,_025,_Center 1 Voting District,_Center 1 Voting District,44,229,3,43,214,17
0,_025,_Center 2 Voting District,_Center 2 Voting District,21,193,1,26,183,5
0,_025,_Englewood Township Voting District,_Englewood Township Voting District,12,53,5,18,46,5
0,_025,_Lexington Township Voting District,_Lexington Township Voting District,0,22,0,0,20,2
0,_025,_Liberty Township Voting District,_Liberty Township Voting District,1,16,1,1,15,2
0,_025,_Sitka Township Voting District,_Sitka Township Voting District,6,30,0,8,28,0
0,_027,_Athelstane Township Voting District,_Athelstane Township Voting District,1,67,0,5,63,0
0,_027,_Blaine Township Voting District,_Blaine Township Voting District,20,125,1,19,121,4
0,_027,_Bloom Township Voting District,_Bloom Township Voting District,9,70,0,11,67,2
0,_027,_Chapman Township Voting District,_Chapman Township Voting District,19,60,5,18,53,14
0,_027,_Clay Center Township Enclave Voting District,_Clay Center Township Enclave Voting District,0,0,0,0,0,0
0,_027,_Clay Center Township Voting District,_Clay Center Township Voting District,40,176,7,39,171,12
0,_027,_Clay Center Ward 1,_Clay Center Ward 1,167,410,24,181,399,24
0,_027,_Clay Center Ward 1 Exclave,_Clay Center Ward 1 Exclave,0,0,0,0,0,0
0,_027,_Clay Center Ward 2,_Clay Center Ward 2,161,453,14,159,427,38
0,_027,_Clay Center Ward 3,_Clay Center Ward 3,93,322,12,94,293,35
0,_027,_Clay Center Ward 4,_Clay Center Ward 4,105,252,10,98,236,30
0,_027,_Clay Center Ward 4 Exclave,_Clay Center Ward 4 Exclave,0,0,0,0,0,0
0,_027,_Exeter Township Voting District,_Exeter Township Voting District,6,45,0,7,43,1
0,_027,_Five Creeks Township Voting District,_Five Creeks Township Voting District,13,57,3,15,55,3
0,_027,_Garfield Township Voting District,_Garfield Township Voting District,8,47,0,7,45,1
0,_027,_Gill Township Voting District,_Gill Township Voting District,15,68,0,16,64,3
0,_027,_Goshen Township Voting District,_Goshen Township Voting District,9,22,0,10,20,0
0,_027,_Grant Township Voting District,_Grant Township Voting District,18,90,3,16,89,4
0,_027,_Hayes Township Voting District,_Hayes Township Voting District,16,103,2,19,95,8
0,_027,_Highland Township Voting District,_Highland Township Voting District,32,128,4,32,119,8
0,_027,_Mulberry Township Voting District,_Mulberry Township Voting District,15,107,4,20,99,6
0,_027,_Oakland Township Voting District,_Oakland Township Voting District,13,42,0,14,39,2
0,_027,_Republican Township Voting District,_Republican Township Voting District,93,355,16,100,331,29
0,_027,_Sherman Township Voting District,_Sherman Township Voting District,30,100,4,37,92,6
0,_027,_Union Township Voting District,_Union Township Voting District,11,78,2,15,70,5
0,_029,_Arion Township Voting District,_Arion Township Voting District,17,46,1,18,40,5
0,_029,_Aurora Township Voting District,_Aurora Township Voting District,7,64,1,6,62,4
0,_029,_Buffalo Township Voting District,_Buffalo Township Voting District,9,48,1,10,45,1
0,_029,_Center Township Voting District,_Center Township Voting District,13,114,1,13,109,4
0,_029,_Colfax Township Voting District,_Colfax Township Voting District,2,20,0,2,20,0
0,_029,_Concordia Ward 1,_Concordia Ward 1,105,218,11,101,201,29
0,_029,_Concordia Ward 1 Exclave A,_Concordia Ward 1 Exclave A,0,0,0,0,0,0
0,_029,_Concordia Ward 1 Exclave B,_Concordia Ward 1 Exclave B,0,0,0,0,0,0
0,_029,_Concordia Ward 2 Precinct 1,_Concordia Ward 2 Precinct 1,141,345,14,129,247,19
0,_029,_Concordia Ward 2 Precinct 2,_Concordia Ward 2 Precinct 2,137,259,7,150,316,28
0,_029,_Concordia Ward 2 Precinct 2 Exclave,_Concordia Ward 2 Precinct 2 Exclave,0,0,0,0,0,0
0,_029,_Concordia Ward 3,_Concordia Ward 3,165,476,16,165,440,44
0,_029,_Concordia Ward 4,_Concordia Ward 4,58,215,10,63,187,27
0,_029,_Concordia Ward 4 Exclave A,_Concordia Ward 4 Exclave A,0,0,0,0,0,0
0,_029,_East Lincoln Enclave Voting District,_East Lincoln Enclave Voting District,0,0,0,0,0,0
0,_029,_East Lincoln Voting District,_East Lincoln Voting District,15,120,3,16,115,4
0,_029,_East Meredith Voting District,_East Meredith Voting District,4,16,2,5,16,1
0,_029,_Elk Township Voting District,_Elk Township Voting District,80,303,10,85,280,22
0,_029,_Grant Township Voting District,_Grant Township Voting District,17,130,2,17,121,10
0,_029,_Lyon Township Voting District,_Lyon Township Voting District,6,52,3,7,50,4
0,_029,_Nelson Township Voting District,_Nelson Township Voting District,10,59,1,9,53,7
0,_029,_North Lawrence Voting District,_North Lawrence Voting District,3,33,1,6,29,3
0,_029,_Oakland Township Voting District,_Oakland Township Voting District,1,25,0,0,24,2
0,_029,_Shirley Township Voting District,_Shirley Township Voting District,9,69,1,10,68,1
0,_029,_Sibley Township Voting District,_Sibley Township Voting District,13,86,4,18,80,4
0,_029,_Solomon Township Voting District,_Solomon Township Voting District,41,198,3,39,194,7
0,_029,_South Lawrence Voting District,_South Lawrence Voting District,9,30,1,8,27,3
0,_029,_Starr Township Voting District,_Starr Township Voting District,34,203,6,38,185,19
0,_029,_Summit Township Voting District,_Summit Township Voting District,2,26,0,3,26,1
0,_029,_West Lincoln Voting District,_West Lincoln Voting District,18,72,2,21,67,5
0,_029,_West Meredith Voting District,_West Meredith Voting District,4,15,0,3,16,0
0,_031,_Avon Township Voting District,_Avon Township Voting District,16,80,2,17,75,6
0,_031,_Burlington Township Enclave 1 Voting District,_Burlington Township Enclave 1 Voting District,0,0,0,0,0,0
0,_031,_Burlington Township Enclave 2 Voting District,_Burlington Township Enclave 2 Voting District,0,0,0,0,0,0
0,_031,_Burlington Township Voting District,_Burlington Township Voting District,31,198,4,36,187,10
0,_031,_Burlington Ward 1,_Burlington Ward 1,119,299,16,124,291,21
0,_031,_Burlington Ward 2,_Burlington Ward 2,81,302,11,84,278,30
0,_031,_Burlington Ward 3,_Burlington Ward 3,102,352,15,109,308,45
0,_031,_Burlington Ward 3 Exclave Caldwell's Add.,_Burlington Ward 3 Exclave Caldwell's Add.,0,0,0,0,0,0
0,_031,_Burlington Ward 3 Exclave Indust. Park #2 & 3,_Burlington Ward 3 Exclave Indust. Park #2 & 3,0,0,0,0,0,0
0,_031,_Hampden Township Voting District,_Hampden Township Voting District,19,76,3,20,70,9
0,_031,_Key West Township Voting District,_Key West Township Voting District,33,122,5,39,112,9
0,_031,_Leroy Township Voting District,_Leroy Township Voting District,54,236,8,54,215,20
0,_031,_Liberty Township Voting District,_Liberty Township Voting District,51,245,9,57,227,17
0,_031,_Lincoln Township Voting District,_Lincoln Township Voting District,182,487,8,184,465,31
0,_031,_Neosho Township Voting District,_Neosho Township Voting District,11,58,0,12,57,0
0,_031,_Ottumwa Township Voting District,_Ottumwa Township Voting District,79,338,10,83,308,30
0,_031,_Pleasant Township Voting District,_Pleasant Township Voting District,24,111,1,28,98,4
0,_031,_Pottawatomie Township Voting District,_Pottawatomie Township Voting District,14,105,1,20,93,5
0,_031,_Rock Creek Township Voting District,_Rock Creek Township Voting District,130,319,18,136,294,33
0,_031,_Spring Creek Township Voting District,_Spring Creek Township Voting District,6,75,0,7,74,2
0,_031,_Star Township Voting District,_Star Township Voting District,12,86,1,17,76,4
0,_033,_Avilla Township Voting District,_Avilla Township Voting District,3,39,1,5,36,1
0,_033,_Coldwater Township Voting District,_Coldwater Township Voting District,75,395,24,99,363,38
0,_033,_Powell Township Voting District,_Powell Township Voting District,8,34,2,6,37,3
0,_033,_Protection Township H115 Voting District,_Protection Township H115 Voting District,32,235,1,34,222,8
0,_033,_Protection Township H116 Voting District,_Protection Township H116 Voting District,8,59,0,9,58,0
0,_035,_Arkansas City Ward 1 A,_Arkansas City Ward 1 A,49,108,5,49,100,14
0,_035,_Arkansas City Ward 1 A Exclave A,_Arkansas City Ward 1 A Exclave A,0,0,0,0,0,0
0,_035,_Arkansas City Ward 1 A Exclave B,_Arkansas City Ward 1 A Exclave B,3,17,0,3,17,0
0,_035,_Arkansas City Ward 1 B,_Arkansas City Ward 1 B,58,128,6,65,117,17
0,_035,_Arkansas City Ward 1 C,_Arkansas City Ward 1 C,97,215,5,103,190,22
0,_035,_Arkansas City Ward 1 D,_Arkansas City Ward 1 D,96,141,10,108,121,21
0,_035,_Arkansas City Ward 1 D Exclave A,_Arkansas City Ward 1 D Exclave A,0,0,0,0,0,0
0,_035,_Arkansas City Ward 2 A,_Arkansas City Ward 2 A,97,246,10,105,235,16
0,_035,_Arkansas City Ward 2 B - 1,_Arkansas City Ward 2 B - 1,52,113,5,54,102,14
0,_035,_Arkansas City Ward 2 B - 2,_Arkansas City Ward 2 B - 2,43,63,3,41,62,5
0,_035,_Arkansas City Ward 2 C,_Arkansas City Ward 2 C,13,22,0,12,21,3
0,_035,_Arkansas City Ward 2 D,_Arkansas City Ward 2 D,16,40,1,20,31,8
0,_035,_Arkansas City Ward 2 D Exclave 1,_Arkansas City Ward 2 D Exclave 1,0,0,0,0,0,0
0,_035,_Arkansas City Ward 3 A,_Arkansas City Ward 3 A,22,62,4,29,51,8
0,_035,_Arkansas City Ward 3 B,_Arkansas City Ward 3 B,49,107,6,58,88,17
0,_035,_Arkansas City Ward 3 C,_Arkansas City Ward 3 C,44,76,4,44,64,15
0,_035,_Arkansas City Ward 4 A,_Arkansas City Ward 4 A,139,139,9,140,126,23
0,_035,_Arkansas City Ward 4 B,_Arkansas City Ward 4 B,250,417,11,258,377,50
0,_035,_Arkansas City Ward 4 C,_Arkansas City Ward 4 C,112,159,6,121,142,13
0,_035,_Arkansas City Ward 4 D,_Arkansas City Ward 4 D,197,295,7,213,260,27
0,_035,_Arkansas City Ward 5,_Arkansas City Ward 5,0,0,0,0,0,0
0,_035,_Beaver Township Voting District,_Beaver Township Voting District,30,78,4,32,79,1
0,_035,_Bolton Voting District,_Bolton Voting District,121,629,8,156,552,40
0,_035,_Cedar Township Voting District,_Cedar Township Voting District,2,13,0,2,11,2
0,_035,_Dexter Township Voting District,_Dexter Township Voting District,34,179,2,34,174,7
0,_035,_East Creswell Voting District,_East Creswell Voting District,164,535,14,186,501,24
0,_035,_Fairview Township Voting District,_Fairview Township Voting District,29,99,1,28,97,4
0,_035,_Grant Township Voting District,_Grant Township Voting District,5,45,0,5,44,1
0,_035,_Harvey Township Voting District,_Harvey Township Voting District,8,52,1,11,47,3
0,_035,_Liberty Township Voting District,_Liberty Township Voting District,13,80,0,12,79,2
0,_035,_Maple Township Voting District,_Maple Township Voting District,76,361,11,82,334,29
0,_035,_Ninnescah Township Voting District,_Ninnescah Township Voting District,114,371,13,122,346,28
0,_035,_Omnia Township Voting District,_Omnia Township Voting District,12,117,1,12,113,6
0,_035,_Otter Township Voting District,_Otter Township Voting District,5,16,0,5,16,0
0,_035,_Pleasant Valley Township Voting District,_Pleasant Valley Township Voting District,105,341,9,109,322,28
0,_035,_Richland Township Voting District,_Richland Township Voting District,18,86,1,18,85,3
0,_035,_Rock Township Voting District,_Rock Township Voting District,34,94,5,37,87,9
0,_035,_Salem Township Voting District,_Salem Township Voting District,36,142,0,44,131,4
0,_035,_Sheridan Township Voting District,_Sheridan Township Voting District,16,72,1,18,71,1
0,_035,_Silver Creek Township Voting District,_Silver Creek Township Voting District,48,274,5,49,261,16
0,_035,_Silverdale Township Voting District,_Silverdale Township Voting District,22,154,5,28,143,11
0,_035,_Spring Creek Township Voting District,_Spring Creek Township Voting District,8,29,0,8,25,4
0,_035,_Tisdale Township Voting District,_Tisdale Township Voting District,42,140,3,46,131,6
0,_035,_Vernon Township Voting District,_Vernon Township Voting District,51,208,5,55,199,11
0,_035,_Walnut Township Voting District,_Walnut Township Voting District,97,292,4,106,269,17
0,_035,_West Bolton Enclave A Voting District,_West Bolton Enclave A Voting District,0,0,0,0,0,0
0,_035,_West Creswell Enclave A Voting District,_West Creswell Enclave A Voting District,0,0,0,0,0,0
0,_035,_West Creswell Enclave B Voting District,_West Creswell Enclave B Voting District,0,0,0,0,0,0
0,_035,_West Creswell Enclave C Voting District,_West Creswell Enclave C Voting District,0,0,0,0,0,0
0,_035,_West Creswell Voting District,_West Creswell Voting District,69,253,6,77,222,29
0,_035,_Windsor Township Voting District,_Windsor Township Voting District,14,72,3,19,67,3
